year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1958,11,13,15,21500.625,8,8,274.0,417,333,75.78969205126954,65.25646217452312,,,0,0.0,,9.681274868877217,,0,0,0,0,0,0,0,,,,,
1958,11,13,18,21500.75,7,7,300.0,429,336,73.5176401138178,71.31808813965175,999.8814503120083,999.8814503120083,625,14.104739588693906,0.0,11.231722305182124,2.410220047976691,1,1,3,0,0,3,0,,,63.71720815471409,-84.21354950585751,105.60210478682079
1958,11,13,21,21500.875,7,7,300.0,439,340,71.59311828958768,76.21840276434638,999.2703589643576,999.2703589643576,625,14.104739588693906,0.0,12.627549617847944,2.678124676640655,1,1,0,0,0,0,3,-4.4620521472624715,-0.6110913476506539,57.336310422955364,-71.33235435704063,91.5191634087414
1958,11,14,0,21501.0,5,5,300.0,444,340,70.48812422600814,77.0053832080835,999.316091784459,1001.316091784459,335625,326.8528041036741,2.0,13.532303111494551,1.9436980973642497,1,1,0,0,0,0,0,0.33615063579216975,0.04573282010140247,9.742580383067072,-40.95657794746658,42.09939607271616
1958,11,14,3,21501.125,8,8,300.0,449,337,69.22172799033103,75.88846645778374,998.9087061206222,1002.9087061206222,603750,438.3829305338697,4.0,15.107831510605873,1.2166484981769463,1,1,0,0,0,0,0,-3.0187920800874024,-0.4073856638367579,-14.686012277755603,-46.93894550968683,49.182756756649354
1958,11,14,6,21501.25,9,9,300.0,454,345,68.4645395524262,81.27661935831702,999.6006604797332,1003.6006604797332,586875,432.2130429014286,4.0,14.331194842716267,2.51438960638101,1,1,0,0,0,0,0,5.153783131966818,0.6919543591109687,73.28621647961441,-28.06517093631181,78.47625975784847
1958,11,14,9,21501.375,8,8,300.0,459,350,67.4720047988359,84.54608111140874,999.7705821998696,1005.7705821998696,1290625,640.9513997612884,6.0,14.5448145387065,3.585260863914155,1,1,0,0,0,0,0,1.274506707549322,0.16992172013648088,46.42386615715406,-36.78827637254971,59.23303662180805
1958,11,14,12,21501.5,7,7,300.0,462,349,66.76668040101129,84.15107835407105,1001.8347557510394,1001.8347557510394,625,14.104739588693906,0.0,13.623743070252747,1.9104840679377957,1,1,0,0,0,0,0,15.563085267310944,2.064173551169806,-5.775426940517217,-26.142831558908345,26.773180578009523
1958,11,14,15,21501.625,6,6,300.0,466,355,65.9515927227324,87.58049078334366,1002.3578177258963,1002.3578177258963,625,14.104739588693906,0.0,13.108712984261329,1.9073189762669065,1,1,0,0,0,0,0,3.9683242849683067,0.5230619748568279,51.792377760875894,-30.21120486503472,59.959713921285264
1958,11,14,18,21501.75,6,6,300.0,468,356,65.50177820076043,88.15238973400541,1002.8186322529259,1002.8186322529259,625,14.104739588693906,0.0,12.926336045035729,1.5875047232896031,1,1,0,0,0,0,0,3.508469693988486,0.46081452702957904,8.789798236969917,-16.672364258110274,18.847500709689665
1958,11,14,21,21501.875,6,6,300.0,472,359,64.5958857719216,89.74535376772715,1003.7098405856536,1003.7098405856536,625,14.104739588693906,0.0,12.866161314025451,2.539090754168501,1,1,0,0,0,0,0,6.835427607822275,0.8912083327276923,25.328855416054328,-33.57688072419824,42.058980442402785
1958,11,15,0,21502.0,7,7,300.0,474,359,64.1359353330163,89.74980167980245,1006.1306059761426,1006.1306059761426,625,14.104739588693906,0.0,11.093277680342792,3.0750127255522965,1,1,0,0,0,0,0,18.638548979412434,2.420765390489105,0.07191888013628803,-17.048051771402566,17.04820346915599
1958,11,15,3,21502.125,9,9,300.0,475,358,63.9037976286623,89.2559407971113,1006.85927081928,1008.85927081928,107500,184.98192550829796,2.0,11.37648578691948,4.214578387481597,1,1,0,0,0,0,0,5.621402225464298,0.728664843137376,-8.051951113296255,-8.60417833569308,11.784133466798606
1958,11,15,6,21502.25,9,9,300.0,476,359,63.67553147350739,89.7540968767293,1008.2716574699764,1008.2716574699764,625,14.104739588693906,0.0,9.935565822144262,7.01000585196227,1,1,0,0,0,0,0,10.91747524721394,1.4123866506962803,8.187977323381295,-8.4606794592953,11.773957260035715
1958,11,15,9,21502.375,10,10,300.0,478,360,63.214665111153096,90.24175290926811,1009.3121006720055,1011.3121006720055,105000,182.81831978578631,2.0,9.549950307241678,7.552103958701482,1,1,0,0,0,0,0,8.074820563720328,1.0404432020291279,8.145443737748842,-17.082000451643527,18.924666261648618
1958,11,15,12,21502.5,8,8,300.0,480,361,62.75141190134792,90.71318863501759,1011.4115277151807,1013.4115277151807,112500,189.234939151512,2.0,8.55721603132204,6.394843349718866,1,1,0,0,0,0,0,16.360846093075622,2.0994270431752375,8.00037534911356,-17.170468894047495,18.942835262128963
1958,11,15,15,21502.625,8,8,300.0,480,361,62.75141190134792,90.71318863501759,,,0,0.0,,8.55721603132204,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
