year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1965,12,11,6,24085.25,26,26,287.0,403,527,50.42848586836665,165.4418052151987,,,0,0.0,,21.77284082990283,,0,0,0,0,0,0,0,,,,,
1965,12,11,9,24085.375,27,27,314.0,391,534,49.40838141044677,169.7674054217036,986.1028599518628,988.1028599518628,36250,107.41849642478903,2.0,19.668840417090966,9.3003685294123,1,1,3,0,0,3,0,,,104.3054044896681,-37.81014678939618,110.94694500520941
1965,12,11,12,24085.5,26,26,314.0,388,535,49.29363630090044,170.77607771789468,984.6731255779175,988.6731255779175,103750,181.72685737548065,4.0,21.69487241617891,10.100156235022805,1,1,0,0,0,0,3,-13.066862017659798,-1.4297343739452482,24.382587886606657,-4.253024679608796,24.750733544148932
1965,12,11,15,24085.625,23,23,314.0,384,537,48.96168738897883,172.14122527591337,986.8419151643155,990.8419151643155,146250,215.76102719068473,4.0,20.51936045878667,7.107458534116959,1,1,0,0,0,0,0,19.92098417180807,2.168789586398052,33.2211172138728,-12.303678303621389,35.42630560384302
1965,12,11,18,24085.75,23,23,314.0,376,544,47.505085933183395,174.88958243896877,987.2252013600694,989.2252013600694,41250,114.58744610593851,2.0,20.79053499957201,14.807851098851678,1,1,0,0,0,0,0,3.6014516650810533,0.38328619575375344,68.8106279915655,-53.98889734251062,87.46258377645705
1965,12,11,21,24085.875,23,23,314.0,368,545,47.39450216386974,177.37642210721646,989.5761602562904,991.5761602562904,44375,118.84864828598478,2.0,19.98799719493588,11.098478611734462,1,1,0,0,0,0,0,22.129361300433413,2.3509588962211274,62.394663275850384,-4.098784705636695,62.529145535261506
1965,12,12,0,24086.0,27,27,314.0,361,544,47.68119367193463,179.534190917235,990.836614949098,990.836614949098,625,14.104739588693906,0.0,17.925217728446835,9.468521780950033,1,1,0,0,0,0,0,11.810341346379417,1.2604546928075433,53.84363158166926,10.626213736297862,54.88217452207972
1965,12,12,3,24086.125,26,26,314.0,354,543,47.90379806849572,-178.28320178871013,990.9044484503501,990.9044484503501,625,14.104739588693906,0.0,18.271069182167917,8.521728826923209,1,1,0,0,0,0,0,0.6333577321966284,0.0678335012520256,-54.23057972903309,8.250826515455305,54.854643522086214
1965,12,12,6,24086.25,27,27,314.0,348,540,48.55743646643704,-176.35450365538864,991.7135938160371,991.7135938160371,625,14.104739588693906,0.0,17.92403035317874,6.1705077266690935,1,1,0,0,0,0,0,7.4783578235564265,0.8091453656871453,47.31386687921644,24.2270912370509,53.155939920883746
1965,12,12,9,24086.375,22,22,314.0,343,538,48.942937951170784,-174.71875937155488,992.5148954016503,992.5148954016503,625,14.104739588693906,0.0,17.89272127697532,5.765575730093842,1,1,0,0,0,0,0,7.3622934299150415,0.8013015856131096,39.82086779567748,14.288603105445494,42.30680430741337
1965,12,12,12,24086.5,24,24,314.0,351,545,47.39450216386974,-177.37642210721646,999.3510262507743,999.3510262507743,625,14.104739588693906,0.0,12.345981304195801,6.607202861136611,1,1,0,0,0,3,0,64.3478751161777,6.83613084912402,-66.68020113802778,-57.39273459424955,87.97826554333639
1965,12,12,15,24086.625,24,24,314.0,351,545,47.39450216386974,-177.37642210721646,,,0,0.0,,12.345981304195801,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
