year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1960,12,3,6,22251.25,15,15,67.0,302,553,43.4642698904345,-163.45028177877796,,,0,0.0,,8.372236289255337,,0,0,0,0,0,0,0,,,,,
1960,12,3,9,22251.375,18,18,74.0,290,556,41.85099877590017,-160.52184423299568,1001.7806104485429,1001.7806104485429,625,14.104739588693906,0.0,12.38440118257134,5.845281408160954,1,1,3,0,0,3,0,,,80.8474574265663,-59.79585441281003,100.55772261392171
1960,12,3,12,22251.5,16,16,74.0,289,550,43.15445414182435,-159.69155816347805,999.2562002259766,999.2562002259766,625,14.104739588693906,0.0,13.49858794980962,5.930285209550057,1,1,0,0,0,0,3,-25.57084839985405,-2.524410222566221,22.450316380528264,48.312541266132,53.27399317844987
1960,12,3,15,22251.625,20,20,74.0,289,544,44.52788729216241,-159.0874523086323,995.8228968244973,997.8228968244973,56875,134.55064019432646,2.0,15.179312140687498,7.894635495621404,1,1,0,0,0,0,0,-33.92001244490314,-3.433303401479352,15.962834157615562,50.906266134348414,53.35035150853878
1960,12,3,18,22251.75,22,22,74.0,287,537,45.9327756386547,-157.78240573048168,993.6452327438008,995.6452327438008,63125,141.75087853467357,2.0,16.537544982245993,6.480469969773912,1,1,0,0,0,0,0,-20.997619569738518,-2.177664080696559,33.64210746821813,52.072152210668534,61.9943580558277
1960,12,3,21,22251.875,19,19,74.0,286,529,47.62242600047084,-156.55707928503773,992.2637168051835,992.2637168051835,625,14.104739588693906,0.0,17.21741168197448,5.168607649983678,1,1,0,0,0,0,0,-12.956781202966285,-1.3815159386172309,30.611137903590084,62.62684934569929,69.70770418484263
1960,12,4,0,22252.0,18,18,74.0,285,522,49.062249727833525,-155.3703651026701,989.1213620554429,991.1213620554429,63125,141.75087853467357,2.0,17.9467146611668,5.992356106095322,1,1,0,0,0,0,0,-28.819487229293067,-3.1423547497406252,28.82072795530196,53.36703124839627,60.65207650312418
1960,12,4,3,22252.125,14,14,74.0,285,516,50.36366617094687,-154.54376095068196,988.7005460108396,990.7005460108396,73750,153.21669003752353,2.0,18.142907323891222,7.079928088801898,1,1,0,0,0,0,0,-3.785827170894704,-0.4208160446032707,19.544301981848147,48.236968642004,52.045988161695526
1960,12,4,6,22252.25,14,14,74.0,285,512,51.223130579355264,-153.96335341557548,988.8871942868042,988.8871942868042,625,14.104739588693906,0.0,17.8488036242462,7.2396656160672865,1,1,0,0,0,0,0,1.6587382530693078,0.18664827596454414,13.47319237697847,31.85602728219327,34.588052663179994
1960,12,4,9,22252.375,14,14,74.0,285,507,52.28801592705213,-153.20235559650536,988.6878281750822,988.6878281750822,625,14.104739588693906,0.0,17.529630583137,7.362250334104975,1,1,0,0,0,0,0,-1.7459949540157431,-0.1993661117219017,17.253543467438636,39.469949374006084,43.076230867723304
1960,12,4,12,22252.5,12,12,74.0,286,502,53.451099005974804,-152.71579270637693,987.0462763018563,987.0462763018563,625,14.104739588693906,0.0,18.72331474296666,6.600677834761809,1,1,0,0,0,0,0,-14.156993355607126,-1.6415518732259806,10.73964513146738,43.109645880778245,44.42726128759179
1960,12,4,15,22252.625,12,12,74.0,286,502,53.451099005974804,-152.71579270637693,,,0,0.0,,18.72331474296666,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
