year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
1997,5,15,12,35563.5,13,13,410.0,492,526,40.77419968900023,141.48737324110417,,,0,0.0,,8.181610214814164,,0,0,0,0,0,0,0,,,,,,0.0,0.0
1997,5,15,15,35563.625,16,16,416.0,486,543,38.26262265409623,145.41865745886008,999.9246566205173,999.9246566205173,625,14.104739588693906,0.0,10.6969052698691,5.1409323779275296,1,1,3,0,0,3,0,,,114.40236370703751,-93.09154138610252,147.49215538257528,4.41023235838494,1590.0
1997,5,15,18,35563.75,17,17,416.0,481,543,38.96213220753093,146.49044788024702,998.0862666099227,998.0862666099227,625,14.104739588693906,0.0,12.33805663081151,11.20964677625896,1,1,0,0,0,0,0,-20.25541576811416,-1.838390010594594,30.889150007490567,25.927304493779626,40.32821228988981,4.472521929431544,1654.0
1997,5,15,21,35563.875,16,16,416.0,475,544,39.56209800271726,147.9527645133755,997.3052199410408,999.3052199410408,31250,99.73557010035817,2.0,14.154211862461745,13.733300579973145,1,1,0,0,0,0,0,-8.496043149430848,-0.7810466688818997,41.784765781866355,22.237717528329682,47.333737780944475,4.7388542854435425,1648.0
1997,5,16,0,35564.0,20,20,416.0,471,544,40.08307986114305,148.8539186115485,997.6923389967899,999.6923389967899,38125,110.16153780134434,2.0,13.93796117016977,11.516866747090026,1,1,0,0,0,3,0,4.165319190107004,0.3871190557490627,25.555577649900307,19.310179843600324,32.030775741656214,4.672497596807128,1620.0
1997,5,16,3,35564.125,18,18,416.0,467,544,40.589447126245545,149.77253423776688,997.0803311009149,999.0803311009149,42500,116.31066229203195,2.0,14.204822772315849,10.029989982655826,1,1,0,0,0,0,0,-6.516893865362788,-0.6120078958749946,25.855986498675023,18.7684902994259,31.949777243970093,4.385838346829649,1566.0
1997,5,16,6,35564.25,16,16,416.0,462,544,41.20141706688506,150.94539590092285,996.1838407872182,1000.1838407872182,303750,310.9447345242019,4.0,14.7422003163383,11.026534363000174,1,1,0,0,0,0,3,-9.429165026984137,-0.8964903136967041,32.7080917748652,22.682650886028476,39.80354153552738,5.0518196337214345,2189.0
1997,5,16,9,35564.375,13,13,416.0,457,545,41.571314595446424,152.27329392145202,995.7882277723106,999.7882277723106,132500,205.36810833075387,4.0,15.767143643553812,13.733027220216973,1,1,0,0,0,0,0,-4.13063096566452,-0.39561301490757617,36.82149869664171,13.7102428514618,39.29113799971753,4.829309149528163,2394.0
1997,5,16,12,35564.5,15,15,416.0,454,545,41.91134139750818,153.0041616059134,996.5942869485993,1002.5942869485993,376250,346.06949399889504,6.0,15.520491821493241,14.350411316402099,1,1,0,0,0,0,0,8.360344373419867,0.8060591762886906,20.159454282568344,12.603085104146997,23.774804964780152,4.319377739475274,2222.0
1997,5,16,15,35564.625,14,14,416.0,451,546,42.02152290763866,153.86666342621643,996.6174508658904,1002.6174508658904,441250,374.7722472096855,6.0,14.71343796420737,11.61219333645371,1,1,0,0,0,0,0,0.23974006088055483,0.02316391729109455,23.7491686046982,4.083874978848421,24.09773940138881,5.588235057077361,2959.0
1997,5,16,18,35564.75,16,16,416.0,445,549,41.982404747289266,155.7157066122808,997.2281362338931,1003.2281362338931,560625,422.43636200235846,6.0,14.06986887886508,8.382072219126712,1,1,0,0,0,0,0,6.325216654368241,0.6106853680027416,50.94432911703262,-1.4499136568404216,50.964957753311545,5.924793402012771,2886.0
1997,5,16,21,35564.875,16,16,416.0,440,552,41.79543851864251,157.30620505490765,998.2784718740971,1004.2784718740971,673750,463.0996499851074,6.0,13.835079977574177,6.5242726008903995,1,1,0,0,0,0,0,10.91857806662286,1.0503356402039936,43.949642791964486,-6.929898693128414,44.49263531685102,5.482281946108504,2352.0
1997,5,17,0,35565.0,16,16,416.0,440,552,41.79543851864251,157.30620505490765,,,0,0.0,,13.835079977574177,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
