year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1952,9,10,9,19245.375,11,11,270,342,388,82.50860762502774,-148.44861505168652,991.315628920513,993.315628920513,178750,238.53279052439012,2.0,15.347279617700671,4.619826528655031,1,1,3,0,0,0,0,,,,,
1952,9,10,12,19245.5,10,10,270,338,387,82.18035116916562,-141.9810574068298,989.2262356078774,995.2262356078774,556875,421.021160832325,6.0,16.88660913238785,3.395913355615121,1,1,0,0,0,0,0,-2.0893933126356568,32.59817201720315,-12.16681751006351,34.79471608141607,-14.611611360047066
1952,9,10,15,19245.625,14,14,270,337,384,82.54896389086154,-137.43664824681014,988.4002166179054,994.4002166179054,460625,382.9118584262031,6.0,16.83701974869801,3.159821678140943,1,1,0,0,0,0,0,-0.8260189899719262,21.837275240248523,13.662621516409654,25.759150153276238,-5.771562249112288
1952,9,10,18,19245.75,12,12,270,338,382,83.02973198931544,-136.30195267257886,987.3011727347694,995.3011727347694,561250,422.67176818502145,8.0,17.488547248619163,5.4336364985889665,1,1,0,0,0,0,0,-1.099043883136037,5.103770791942297,17.819657813541664,18.536145254297068,-7.671094456919615
1952,9,10,21,19245.875,13,13,270,338,381,83.19011215894774,-135.0,985.3880999048331,995.3880999048331,653750,456.17440534586456,10.0,18.911745352427946,8.702033825970066,1,1,0,0,0,0,0,-1.9130728299362818,5.721949723148628,5.944487065835361,8.250917228413128,-13.348329024352733
1952,9,11,0,19246.0,9,9,270,340,381,83.4994975222783,-137.7927023657133,985.8909477101316,995.8909477101316,711875,476.02190099520215,10.0,17.927746623409856,9.823720134139876,1,1,0,0,0,0,0,0.5028478052985156,-11.717585029731667,11.4673609268137,16.39518726806148,3.5063747531634544
1952,9,11,3,19246.125,11,11,270,341,382,83.47636444142357,-140.5721978039638,984.8795003642798,996.8795003642798,853125,521.1123886941726,12.0,19.05030383693169,9.673208132017898,1,1,0,0,0,0,0,-1.011447345851775,-11.703505000736904,-0.8574270762344303,11.734871558450635,-7.053181606639317
1952,9,11,6,19246.25,8,8,270,341,384,83.1240522843959,-142.9434718105904,984.9928185871097,996.9928185871097,853750,521.303237405458,12.0,19.69058610928686,8.309850400715659,1,1,0,0,0,0,0,0.11331822282983922,-10.521602619483954,-13.058441485559422,16.769824558238852,0.7907792091364356
1952,9,11,9,19246.375,10,10,270,326,389,79.99526537666102,-131.36704926051178,983.7242370820691,999.7242370820691,1193750,616.4271462483625,16.0,24.262012138283602,14.20053640431288,1,1,0,0,0,0,0,-1.2685815050406382,74.42092369515692,-115.96841023067853,137.7938534734816,-8.92470489612464
1952,9,11,12,19246.5,10,10,270,325,385,80.38545494567204,-126.46923439005187,982.6335689044015,1000.6335689044015,1234375,626.8283383495967,18.0,25.529993091008187,20.839597500371966,1,1,0,0,0,0,0,-1.0906681776675395,30.311227780204653,14.462366834550558,33.584677815940985,-7.664022179881292
1952,9,11,15,19246.625,8,8,270,326,382,80.95744487665597,-123.8869594640517,981.2710084852797,1003.2710084852797,1630000,720.3090409536582,22.0,26.76710030741964,22.559159128840548,1,1,0,0,0,0,0,-1.362560419121728,15.04161562616641,21.20079280572816,25.994688231189627,-9.55889458544842
1952,9,11,18,19246.75,9,9,270,329,382,81.50834039152137,-126.41637851988607,981.8125036947908,1003.8125036947908,1543125,700.8508708115886,22.0,26.734453637933584,21.885224964969602,1,1,0,0,0,0,0,0.5414952095110493,-13.842957087328175,20.418928788091485,24.669011203831428,3.7931720043401858
1952,9,11,21,19246.875,7,7,270,331,386,81.28037584909737,-132.9174347202691,982.8925513389794,1006.8925513389794,1993750,796.6368906716112,24.0,26.467966460778708,21.07332435082804,1,1,0,0,0,0,0,1.0800476441885984,-36.51046880235187,-8.449500190798922,37.47543709740849,7.570286792454827
1952,9,12,0,19247.0,8,8,270,329,387,80.79745737331987,-132.03906386583625,989.8031522724527,1005.8031522724527,1467500,683.4615994880128,16.0,19.96185362506684,17.123063496428802,1,1,0,0,0,0,0,6.910600933473324,5.206595437436079,-17.899361496460504,18.64123863991079,48.502312780350806
1952,9,12,3,19247.125,9,9,270,326,387,80.28645355167129,-129.38241940987317,992.0879240871421,1008.0879240871421,1889375,775.5041851650444,16.0,18.795884589940798,12.468870558034688,1,1,0,0,0,0,0,2.2847718146894476,16.612391776591537,-18.940344154434488,25.19341575148925,16.05960023019648
1952,9,12,6,19247.25,9,9,270,321,386,79.52292549847863,-124.54009090707088,994.9647871332177,1008.9647871332177,1693750,734.2597426822442,14.0,17.855634579205475,13.822142102354116,1,2,0,0,0,1,0,2.8768630460754503,32.6277692645784,-28.3001486219398,43.191084024442446,20.269428917845282
