year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y,precip,precipArea
1989,1,25,3,-3.300424145546858,-34.18516097751432,23.273691861570622,2,0,0,0,2,196875,1,6.0,1,41.98121971817699,-53.21278018928589,998.0598291060159,1004.0598291060159,17.562393827603444,1,597.0,250.33429417967045,32531.125,1,61.43191694459662,66.45362138588564,25.34173190235465,193,235,8.026649416705135,2066.0
1989,1,25,6,-2.4666634531605816,-25.330321706035342,18.722211710203265,0,0,0,0,0,1103125,1,12.0,1,42.428337702229534,-50.710593137499636,995.5931656528552,1007.5931656528552,18.14390856354114,1,597.0,592.5669525011449,32531.25,1,68.45351952128422,70.43102544272614,16.57241714606223,200,229,10.153150979143472,2900.0
1989,1,25,9,-2.4508997774581074,-24.75668758306548,15.881400579179171,0,0,0,0,0,327500,1,8.0,0,43.30553689256666,-48.00227258789231,993.1422658753971,1001.1422658753971,19.116523346735857,0,597.0,322.87224675588243,32531.375,1,73.04676730699569,79.95592046755831,32.513366540734225,209,224,8.005329736039128,2049.0
1989,1,25,12,-0.40509343783734947,-4.08784291973887,7.261577847973314,0,0,0,0,0,349375,1,8.0,0,43.3588061204724,-46.4020643290414,992.7371724375598,1000.7371724375598,18.81022307469072,0,597.0,333.48090872711424,32531.5,1,43.12299219399297,43.16816883404058,1.9744226297967893,213,220,7.985488469284936,1906.0
1989,1,25,15,-4.144864631142264,-40.93208745883633,12.777890469664705,0,0,0,0,0,576875,1,12.0,0,44.552590568585224,-42.94726655851741,988.5923078064175,1000.5923078064175,21.361067654164067,0,597.0,428.51489541470346,32531.625,1,91.24391718279298,101.40661598590505,44.24759137910706,225,215,8.53307200506423,1905.0
1989,1,25,18,-4.571729298593272,-44.221752991355736,13.571012988996223,0,0,0,0,0,425000,1,12.0,0,45.74580769462933,-39.51976146002836,984.0205785078242,996.0205785078242,23.40716282643249,0,597.0,367.8066090054814,32531.75,1,88.64744956984082,99.06744794909525,44.22656360050177,237,211,7.429950610296117,1858.0
1989,1,25,21,-2.929622400553926,-27.7499521214423,20.606231124326296,0,0,0,0,0,506250,1,14.0,0,47.00602246916845,-36.53340734755183,981.0909561072704,995.0909561072704,25.462252270682914,0,597.0,401.42792613437354,32531.875,1,75.4767324602709,88.7611702445114,46.70982980375572,248,209,6.730246589715453,1786.0
1989,1,26,0,-1.869660914784181,-17.376388911211688,20.605997802713247,0,0,0,0,0,278750,1,12.0,1,48.19856487038086,-33.82078010418212,979.2212951924862,991.2212951924862,25.953547145991152,1,597.0,297.87393436440806,32532.0,1,67.01388124030845,80.27850109526457,44.20155494111301,258,208,6.220808745210185,1932.0
1989,1,26,3,-1.4481990866806882,-13.262470445905171,17.704198172296017,0,0,0,0,0,326250,1,12.0,2,49.15897916561228,-31.23921488820876,977.7730961058055,989.7730961058055,26.30211100713195,2,597.0,322.25548927436705,32532.125,1,62.57178931815336,71.98907811801631,35.59773236888109,267,207,6.431348572576947,2112.0
1989,1,26,6,-0.4111926915544609,-3.6949080528462797,16.694852554970204,0,0,0,0,0,262500,1,10.0,1,50.44504964434302,-28.861581428365948,977.361903414251,987.361903414251,24.899801597252434,1,597.0,289.0611442640554,32532.25,1,56.118415847875575,73.63104718263867,47.66817084739951,276,208,6.368238050700009,3377.0
1989,1,26,9,0.2920199432350637,2.576012596484282,13.34264028276346,0,0,0,0,0,193750,1,8.0,0,51.756726272736806,-26.79453905340123,977.6539233574861,985.6539233574861,23.639235830347364,0,597.0,248.33956681952523,32532.375,1,47.423155448143845,67.91607948381068,48.617262158542765,284,210,13.440207940272266,5199.0
1989,1,26,12,2.852580324157025,24.67408808989509,9.529213605262994,0,0,0,0,0,44375,1,2.0,0,53.22303183585553,-24.73792746764775,980.506503681643,982.506503681643,19.52389801181047,0,597.0,118.84864828598478,32532.5,1,45.63641362746286,70.96795318836357,54.348579843165034,292,213,12.192157239710362,4123.0
1989,1,26,15,-1.4250154310527432,-12.102462630425302,7.369559592174628,0,0,0,0,0,53125,1,2.0,0,54.663328164782406,-23.344010961577503,979.0814882505904,981.0814882505904,18.820545972232182,0,597.0,130.03927369650248,32532.625,1,29.88178389470464,61.17868090048357,53.38454821381711,298,217,4.222335144370971,2292.0
1989,1,26,18,-0.9915085246352828,-8.241139693849354,6.623118335406325,0,0,0,0,0,625,1,0.0,0,56.464784451961314,-21.260559161971816,978.089979725955,978.089979725955,18.261463440595513,0,597.0,14.104739588693906,32532.75,1,42.66021737688144,79.23541930078197,66.7709332354128,306,222,3.139942727950059,2086.0
1989,1,26,21,-1.4043837125666323,-11.47666013650005,5.307608002903144,0,0,0,0,0,625,1,0.0,0,57.972651787439915,-20.10453245473108,976.6855960133885,976.6855960133885,18.39897107428997,0,597.0,14.104739588693906,32532.875,1,22.723099233507437,60.33180693565721,55.88906591942282,311,227,3.344417676434485,1962.0
1989,1,27,0,-3.1782306857185905,,,0,2,2,0,0,0,0,,1,59.932819735075675,-21.44055910310267,,,17.64506950376538,0,641.0,0.0,32533.0,0,-24.80974335106661,76.77281825768361,72.65357704945797,311,236,0.0,0.0
