year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
2021,10,14,15,44481.625,8,8,276.0,424,342,74.99505751172246,74.82007256547377,,,0,0.0,,11.788728111407371,,0,0,0,0,0,0,0,,,,,,,
2021,10,14,18,44481.75,11,11,284.0,423,359,75.74697760554217,89.54886145321272,1002.3818618884219,1002.3818618884219,625,14.104739588693906,0.0,15.228141839909814,3.5190449522878775,1,1,3,0,0,3,0,,,134.06093585638263,27.869899891617465,136.92722827348078,2.706406001446225,2676.0
2021,10,14,21,44481.875,11,11,284.0,420,364,76.3865833765147,94.25383643611919,1001.6920667968959,1001.6920667968959,625,14.104739588693906,0.0,15.782575021047112,3.575386001010119,1,1,0,0,0,0,0,-4.917184392097298,-0.6897950915258844,41.03517843016911,23.706972261575437,47.390994952700915,2.7520162900526812,2428.0
2021,10,15,0,44482.0,11,11,284.0,418,368,76.73674120339531,98.26717333551065,999.8687869089524,1001.8687869089524,120625,195.94930472170537,2.0,17.491247207022138,5.736374650729631,1,2,0,0,0,0,2,-12.978232474790467,-1.8232798879434995,34.121424973538744,12.978591291336206,36.50637580111701,2.973897509885547,2584.0
2021,10,15,3,44482.125,11,11,284.0,415,370,77.32944559029652,100.71312302279104,999.0505487549403,1001.0505487549403,51875,128.50029317392293,2.0,18.335231004492563,10.582300802928511,1,1,0,0,0,0,0,-5.810419038094938,-0.8182381540120696,19.88415959918354,21.96857360779575,29.631031526542287,3.003531698739422,2672.0
2021,10,15,6,44482.25,11,11,284.0,413,370,77.77182577117738,101.1038334366361,998.7082842251028,1002.7082842251028,203125,254.27680907051368,4.0,18.432684241087863,10.270394230865495,1,1,0,0,0,0,0,-2.4263270676503357,-0.34226452983755734,3.067290620172239,16.396810587351336,16.681237040042127,2.6381483168373547,2629.0
2021,10,15,9,44482.375,9,9,284.0,412,370,77.99271565025931,101.30993247402021,999.1287861153842,1007.1287861153842,888750,531.8814824242746,8.0,18.249396455923975,8.841587256499988,1,1,0,0,0,0,0,2.978488426939702,0.42050189028130264,1.5891981462855014,8.187277967013676,8.340088204407964,2.60716637509975,2734.0
2021,10,15,12,44482.5,8,8,284.0,411,370,78.21339549910375,101.52372170389734,998.7881555580959,1004.7881555580959,320000,319.15382432114615,6.0,18.81041164797152,7.434878446583461,1,1,0,0,0,0,0,-2.4107887937236105,-0.3406305572882411,1.6186312354692018,8.179493201396882,8.338109864239879,0.6668057630960549,914.0
2021,10,15,15,44482.625,9,9,284.0,407,372,78.98800253767693,104.74356283647074,998.5859743225377,1006.5859743225377,460000,382.6519928662906,8.0,19.958345674611234,8.714183432026038,1,1,0,0,0,0,0,-1.427028264716703,-0.20218123555823694,22.79342156530848,28.710790944167506,36.65855402622368,0.7695854435935648,1049.0
2021,10,15,18,44482.75,9,9,284.0,405,370,79.5325510169759,102.9946167919165,998.3806951344882,1006.3806951344882,388750,351.7711873561401,8.0,20.172840285479175,8.252553936552212,1,1,0,0,0,0,0,-1.4462845956347121,-0.20527918804946238,-11.776697088619988,20.183676070018635,23.36817010415136,0.464068284981333,592.0
2021,10,15,21,44482.875,8,8,284.0,404,369,79.80076913792263,102.05078488340955,998.4874017796069,1008.4874017796069,533750,412.1867316527768,10.0,20.28413711746974,9.453432941824577,1,1,0,0,0,0,0,0.751155087311935,0.10670664511868382,-6.194444315414483,9.941498094470708,11.713433516229795,0.6218576547790631,896.0
2021,10,16,0,44483.0,7,7,284.0,404,368,79.84532594056061,100.81387751362496,998.0645258844826,1010.0645258844826,810625,507.9664865793169,12.0,20.707449388504198,8.61237446933439,1,1,0,0,0,0,0,-2.9763941986940643,-0.4228758951243071,-8.082767086346875,1.6514968002822015,8.249761539188555,0.5649214549678049,929.0
2021,10,16,3,44483.125,9,9,284.0,404,368,79.84532594056061,100.81387751362496,998.4693571874991,1010.4693571874991,691875,469.2873879654238,12.0,20.654801170016444,7.491888441354167,1,1,0,0,0,0,0,2.8493880962262055,0.4048313030165446,0.0,0.0,0.0,0.4408245127927795,850.0
