year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt,precip,precipArea
1990,2,19,21,32921.875,1,1,564,554,223,34.542590314278975,54.938841676648046,1005.8905166567811,1011.8905166567811,379375,347.5036878523386,6.0,10.643899213861332,9.340624402358443,1,1,3,0,0,0,0,,,,,,2.3541838360583505,2355.0
1990,2,20,0,32922.0,2,2,564,555,224,34.47941037284824,55.27437809646488,1005.7613702801107,1011.7613702801107,395625,354.86807227681413,6.0,10.465568578951615,7.596465593492393,1,1,0,0,0,0,0,-0.1291463766703964,10.251894323892149,-2.3417629842657894,10.515949367638163,-1.580527234758556,2.1681665663076526,2332.0
1990,2,20,3,32922.125,2,2,564,553,218,34.00757678440811,53.82325902631319,1006.5106845566241,1012.5106845566241,395000,354.58765494951643,6.0,9.952416190799363,9.093626887174686,1,1,0,0,0,0,0,0.7493142765134689,-44.58600973992299,-17.488500418346717,47.893213625847046,9.281920443975936,2.2410110182296243,1959.0
1990,2,20,6,32922.25,2,2,564,557,226,34.34677818277921,55.943297818816106,1008.3620528584702,1012.3620528584702,305000,311.58388162107514,4.0,9.583624418970652,7.45403420194758,1,1,0,0,0,0,0,1.8513683018459415,64.87677884827166,12.572491536535724,66.08376485313023,22.73422311797644,2.1337449278518483,1843.0
1990,2,20,9,32922.375,1,1,564,557,226,34.34677818277921,55.943297818816106,1006.3919432171256,1010.3919432171256,258125,286.6421800279766,4.0,10.431545474151653,8.567878897754563,1,1,0,0,0,0,0,-1.9701096413446066,0.0,0.0,0.0,-24.192329591333724,1.7702687944627424,1581.0
1990,2,20,12,32922.5,4,0,564,557,229,34.77107406218495,56.5448874877565,1005.3269724540373,1011.123508422185,357500,337.33630743029306,5.796535968147655,10.647793260801178,12.365391157286867,2,0,0,0,0,1,0,-1.064970763088204,18.316303097036222,15.726516395369714,24.141463855291192,-12.937660273136778,1.4108100681320832,1129.0
1990,2,20,15,32922.625,2,3,564,562,223,32.857945489869884,56.017111618789215,1006.5089768503176,1012.342146470229,470625,387.0459794200768,5.8331696199113505,8.747678249084927,16.71149468805037,2,0,0,0,0,0,1,1.1820043962802447,-16.432421057873484,-70.91006375339427,72.78915855629658,15.09362354398902,0.0,0.0
1990,2,20,18,32922.75,2,2,564,574,227,30.816731369431213,58.295727008601276,1007.5841741451442,1013.5841741451442,423750,367.2653186327036,6.0,8.180411920427288,9.038660364397437,1,1,0,0,0,0,1,1.0751972948266484,72.53113845124612,-75.6575514626719,104.80854515906935,14.540849798202022,0.0,0.0
1990,2,20,21,32922.875,1,1,564,573,226,30.90005674893694,57.98255706161405,1007.1917480699627,1011.1917480699627,143125,213.44344089255833,4.0,8.151907833042168,13.63297177456603,1,1,0,0,0,0,0,-0.392426075181429,-9.960096282938453,3.0884531539230275,10.427946147222928,-5.294225325403911,0.0,0.0
1990,2,21,0,32923.0,1,1,564,576,226,30.238483044822484,58.34084671087333,1007.1794927884849,1011.1794927884849,118750,194.4204181260938,4.0,7.834356061300946,11.927329326621257,1,1,0,0,0,0,0,-0.012255281477846438,11.4730727940429,-24.521213166325246,27.07251917509285,-0.16860012979408295,0.0,0.0
1990,2,21,3,32923.125,1,1,564,576,226,30.238483044822484,58.34084671087333,,,0,0.0,,7.834356061300946,,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0
