year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y,precip,precipArea
2015,11,3,3,-2.221265582317865,-18.37269513390818,1.8242188713679934,2,0,0,0,2,157500,1,2.0,21,56.88988685474312,167.91897304002993,992.9622847286321,994.9622847286321,14.7422486029796,21,62.0,223.90579955406923,42309.125,1,81.96237990576631,87.89619921937788,31.747600183248494,390,502,0.6527740446825576,543.0
2015,11,3,6,-1.4739210256701336,-12.117837008300883,3.70125739656869,0,0,0,0,0,245625,1,4.0,20,57.42566611713348,170.5705120459807,991.4883637029619,995.4883637029619,15.891798194533655,20,62.0,279.615567867552,42309.25,1,52.90952957794794,56.513574579133774,19.858645259724213,383,501,0.818823578974383,656.0
2015,11,3,9,-2.0685010700984274,-16.88767215077893,6.08924161587558,0,0,0,0,0,308125,1,6.0,18,58.060474291621766,172.445715239089,989.4198626328636,995.4198626328636,17.67150140106906,18,62.0,313.17604263477836,42309.375,1,36.768284322882685,43.652349382409234,23.529149465197065,378,499,0.9888952838565446,651.0
2015,11,3,12,-2.1883028172596823,-17.707866186792064,8.632080499240038,0,0,0,0,0,360625,1,8.0,19,58.88962629974235,174.35175262626476,987.2315598156039,995.2315598156039,18.908719501895423,19,62.0,338.80747144215917,42309.5,1,36.501366555304465,47.71620531283039,30.732498906718988,373,496,1.1129372637954549,727.0
2015,11,3,15,-1.8673161136439012,-14.992162598812673,9.990135481992475,0,0,0,0,0,291875,1,8.0,21,59.64685958940264,175.50284838533221,985.3642437019599,993.3642437019599,20.028733863170803,21,62.0,304.80600064613867,42309.625,1,21.55972686731882,35.39165096123479,28.066833365530965,370,493,0.9691027740302993,676.0
2015,11,3,18,-1.323673533252586,-10.598819259638335,9.667375252076381,0,0,0,0,0,425000,1,10.0,20,59.91181293481618,176.32945136728387,984.0405701687073,994.0405701687073,20.70210740005309,20,62.0,367.8066090054814,42309.75,1,15.359730625092403,18.230834713779583,9.820489269163183,368,492,0.8817668479916283,587.0
2015,11,3,21,-0.07023225487821037,-0.5622091928888142,8.802619513585741,0,0,0,0,0,495000,1,10.0,20,59.93807350005802,177.191515122654,983.9703379138291,993.9703379138291,20.58208424771082,20,62.0,396.94255713009204,42309.875,1,16.005971597023713,16.035539640222936,0.9733472085701897,366,492,0.8607721535807658,637.0
2015,11,4,0,-0.6957769222820934,-5.5301691729613776,8.269608322887434,0,0,0,0,0,742500,1,12.0,15,60.6533167201511,178.0098277502451,983.274560991547,995.274560991547,20.23517399091954,15,62.0,486.153361082143,42310.0,1,14.864781033393097,30.393533282958423,26.510472463756248,364,489,1.0150812415583517,1132.0
2015,11,4,3,1.0686440526788648,8.492297440502258,4.618294983596133,0,0,0,0,0,598125,1,10.0,15,60.671220483933695,-179.77878187333513,984.3432050442259,994.3432050442259,18.293285322987064,15,62.0,436.3359951616183,42310.125,1,-40.14630105723727,40.15178522737218,0.6636025668221606,359,489,0.8862325880521285,693.0
2015,11,4,6,1.0325590783156804,8.151431375520605,2.8133721602137665,0,0,0,0,0,819375,1,10.0,14,61.35541081831782,-178.4151456069495,985.3757641225416,995.3757641225416,16.820519772881585,14,62.0,510.700658891139,42310.25,1,24.228678819223386,35.07325215687864,25.359498014253123,356,486,1.162461866969681,1467.0
2015,11,4,9,1.4469730429025367,11.374966176320505,2.1981357461795414,0,0,0,0,0,370000,1,6.0,12,61.80134683523267,-177.47050579516224,986.8227371654441,992.8227371654441,14.532896960266902,12,62.0,343.1831258788849,42310.375,1,16.544573379400525,23.386273244751393,16.528607563004403,354,484,1.1254648680151174,1480.0
2015,11,4,12,1.7455919673576137,13.696070298458846,2.5437543547168024,0,0,0,0,0,305000,1,4.0,16,62.008052923221435,-176.52476722326992,988.5683291328018,992.5683291328018,11.795260579710456,16,62.0,311.58388162107514,42310.5,1,16.452255582538115,18.14872324931134,7.661556096964735,352,483,0.9561876097655562,1031.0
2015,11,4,15,0.06551039451194811,0.5182679810171235,3.4366643334943365,0,0,0,0,0,139375,1,2.0,13,61.132979170551735,-179.32596310201552,988.6338395273137,990.6338395273137,9.739332684311925,13,62.0,210.62867892778948,42310.625,1,-50.121244375664915,59.700432055011845,-32.43458724556185,358,487,0.8494138463752068,1016.0
2015,11,4,18,0.0,,,0,3,0,0,0,0,0,,13,61.132979170551735,-179.32596310201552,,,9.739332684311925,13,62.0,0.0,42310.75,0,0.0,0.0,0.0,358,487,0.0,0.0
