year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1958,1,25,15,21208.625,1,1,730.0,474,173,39.27002234907157,31.54747076745381,,,0,0.0,,8.496089461666068,,0,0,0,0,0,0,0,,,,,
1958,1,25,18,21208.75,1,1,736.0,477,162,36.52109401065682,30.749967302196406,1011.1405189289252,1013.1405189289252,65000,143.8406847937898,2.0,7.987418779469766,11.763908170389987,1,1,3,0,0,3,0,,,-23.755021068449928,-101.88896164705895,104.62151562407395
1958,1,25,21,21208.875,1,1,736.0,478,162,36.391693629852746,30.96375653207352,1011.4632608697896,1013.4632608697896,271250,293.83933812094193,2.0,8.179793060946361,7.5388892193112405,1,2,0,0,0,0,2,3.768773800350116,0.3227419408643618,6.378733305819035,-4.796221950428853,7.980725755502478
1958,1,26,0,21209.0,0,0,736.0,478,162,36.391693629852746,30.96375653207352,1010.2296579058617,1010.2296579058617,625,14.104739588693906,0.0,9.069674834177414,6.8796197473296345,1,1,0,0,0,2,3,-14.40522579133711,-1.2336029639278423,0.0,0.0,0.0
1958,1,26,3,21209.125,1,1,736.0,479,162,36.26141063018407,31.176592772684213,1009.7272605889129,1013.7272605889129,1403125,668.3027450576806,4.0,9.073525623135637,5.480485372346011,1,3,0,0,0,0,2,-5.884845024742666,-0.5023973169487727,6.360925648284849,-4.828936197063719,7.986238156874626
1958,1,26,6,21209.25,0,0,736.0,479,162,36.26141063018407,31.176592772684213,1009.3779431588171,1015.3779431588171,2875625,956.7339580349717,6.0,9.788293554711965,5.1506297271412045,1,2,0,0,0,0,0,-4.091739488260393,-0.34931743009583444,0.0,0.0,0.0
1958,1,26,9,21209.375,0,4,736.0,475,160,36.341306749796466,30.068582821862453,1009.5257995088707,1013.1859214662344,1570625,707.0682180577885,3.6601219573637356,10.564944419334212,6.495803851695382,2,0,0,0,0,1,0,1.7286350450284584,0.14785635005362566,-33.08043641354141,2.961347719828413,33.21272126201178
1958,1,26,12,21209.5,1,1,736.0,471,163,37.49739656889618,29.57187782199101,1005.5660733561309,1011.5660733561309,910000,538.2025607773058,6.0,13.654485359877183,11.312688526512648,1,2,0,0,0,0,0,-45.0675927767471,-3.9597261527397496,-14.60641183929332,42.850440876437716,45.2714871649268
1958,1,26,15,21209.625,0,0,736.0,469,156,36.19798872729032,28.283963334039044,1005.9771959246041,1009.9771959246041,314375,316.3363249281201,4.0,14.32162109467465,4.717972345942472,1,1,0,0,0,2,0,4.822976624322868,0.4111225684730744,-38.52218305920156,-48.16251987624242,61.67322683690291
1958,1,26,18,21209.75,0,0,736.0,470,154,35.63269390866847,28.26749261763129,1004.8685969596052,1014.8685969596052,2265000,849.1006372664467,10.0,15.796607659222897,3.715256834589527,1,1,0,0,0,0,0,-13.18361204020931,-1.1085989649988186,-0.4961843350542408,-20.952638629735322,20.95851293490619
