year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
2023,2,4,3,44959.125,7,7,112,330,277,70.28463920572405,-19.6758185980528,986.8054,988.805390625,13125,64.63603682283014,2.0,22.593856368864973,23.49578,1,1,3,0,0,0,0,,,,,
2023,2,4,6,44959.25,9,9,112,331,281,71.21694123239017,-19.953799220357215,986.2491,990.2490625,30000,97.72050238058398,4.0,23.10854065952171,27.67258,1,1,0,0,0,0,0,-0.5563281,-3.3175276047974918,34.555751821904416,34.714636299198695,-4.071166282861444
2023,2,4,9,44959.375,8,8,112,331,283,71.64309419072892,-20.432828679398682,986.4412,992.44125,92500,171.59156293944244,6.0,22.865784273213535,30.065935,1,1,0,0,0,0,0,0.1921875,-5.591728718135438,15.795348980613271,16.755908792917836,1.4029033868030043
2023,2,4,12,44959.5,8,8,112,333,285,72.22467238731753,-19.580711661097112,985.16846,993.1684375,141875,212.50932944773342,8.0,25.006249291572892,21.244335,1,1,0,0,0,0,0,-1.2728125,9.641956908372187,21.55618163591486,23.61432403740279,-9.260385774476129
2023,2,4,15,44959.625,10,10,112,334,287,72.72766512832843,-19.37800405539302,984.78064,994.780625,228125,269.470671475909,10.0,25.50513200651355,24.408594,1,1,0,0,0,0,0,-0.3878125,2.230817232105542,18.643413646483808,18.776405883900082,-2.813731057406087
2023,2,4,18,44959.75,8,8,112,335,289,73.23006685508813,-19.163245775998433,985.65515,995.65515625,278125,297.5398075802073,10.0,24.51376044783517,20.935781,1,1,0,0,0,0,0,0.87453127,2.2966956957850826,18.62150771771506,18.76260538411335,6.3280558682679615
2023,2,4,21,44959.875,9,9,112,338,291,73.87306957667818,-17.42543604030562,987.27686,997.276875,383125,349.2169456715478,10.0,23.404912615876007,14.36578,1,1,0,0,0,0,0,1.6217188,17.890809776252272,23.832880153152757,29.800792788860274,11.69584369741552
2023,2,5,0,44960.0,7,7,112,341,301,76.23130829543987,-17.54900222906777,987.4879,995.487890625,210625,258.9285997673121,8.0,21.25618244643883,22.295,1,1,0,0,0,0,0,0.21101563,-1.0900471602218023,87.40806044768821,87.41485705552704,1.5052121937251974
2023,2,5,3,44960.125,6,6,112,341,299,75.80039029281755,-17.002852638757364,988.3507,996.350703125,288125,302.84160209044046,8.0,19.82637753143884,10.665898,1,1,0,0,0,0,0,0.8628125,4.965611267214652,-15.971965230469511,16.72605657590623,6.166134116531068
2023,2,5,6,44960.25,8,8,112,344,299,75.98348199031633,-14.370001515179306,989.2908,995.29078125,213750,260.8423626863268,6.0,19.225220106030935,9.810742,1,1,0,0,0,0,0,0.94007814,23.63366559899639,6.786289290867772,24.588693986963438,6.712923273201039
2023,2,5,9,44960.375,8,8,112,346,302,76.74818760717633,-13.212746878335242,989.8889,993.88890625,130000,203.42144725641097,4.0,18.410348846031198,7.5027733,1,1,0,0,0,0,0,0.598125,9.832395627902512,28.34379499047659,30.00077862732503,4.257294768766826
2023,2,5,12,44960.5,4,4,112,347,304,77.23802507312887,-12.692665545117885,990.2865,998.286484375,573125,427.11983508037304,8.0,17.104228747422784,5.3784375,1,1,0,0,0,0,0,0.39757812,4.258256281073335,18.155813698116123,18.648493708501004,2.8242723862787047
2023,2,5,15,44960.625,5,5,112,350,312,79.14017299289965,-11.309932474020213,990.6985,994.698515625,215000,261.60394784772456,4.0,16.569884235320345,4.803242,1,1,0,0,0,0,0,0.41203126,9.655809652590111,70.50306613533773,71.1612042796555,2.9066920225436523
2023,2,5,18,44960.75,4,4,112,350,314,79.58081038718471,-11.793429684910475,989.0775,995.0775,260625,288.0269329188686,6.0,16.38607399995632,8.625235,1,1,0,0,0,0,0,-1.6210157,-3.240943702943256,16.33221424479203,16.650673806889476,-11.419014320970566
2023,2,5,21,44960.875,7,7,112,349,315,79.75148619195654,-13.276397042315972,988.0089,994.00890625,219375,264.25221149797227,6.0,15.472136765517007,13.182775,1,1,0,0,0,0,0,-1.0685937,-9.779204061051619,6.326094530535435,11.646986909795976,-7.523469268058206
2023,2,6,0,44961.0,7,7,112,348,314,79.47971833720105,-14.184294248270813,988.9565,990.956484375,51250,127.72384924875728,2.0,12.16282454177188,8.075625,1,1,0,0,0,0,0,0.94757813,-6.144091800976841,-10.073068891295902,11.799007625543094,6.677256247813023
2023,2,6,3,44961.125,7,7,112,348,314,79.47971833720105,-14.184294248270813,,,0,0.0,,12.16282454177188,,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,
