year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
2023,2,21,18,44976.75,12,12,604,372,326,81.98981009301211,20.46227152342221,1003.4188,1007.418828125,114375,190.8053805118479,4.0,8.984118203225007,13.357852,1,1,3,0,0,0,0,,,,,
2023,2,21,21,44976.875,12,12,604,374,328,82.23194599899121,24.717440911083393,1002.67975,1008.679765625,210625,258.9285997673121,6.0,10.060180607804657,12.046484,1,1,0,0,0,0,0,-0.7390625,21.31281804154258,8.97476143445364,23.12536606580011,-5.167798242382784
2023,2,22,0,44977.0,13,13,604,376,329,82.23194599899121,28.412661443072587,1002.8345,1008.834453125,275625,296.19953136257203,6.0,10.267426101570283,9.151836,1,1,0,0,0,0,0,0.1546875,18.50923545184745,0.0,18.50923545184745,1.081632190266164
2023,2,22,3,44977.125,9,9,604,380,331,82.13548150063673,35.7273982227997,1002.2081,1008.208125,275625,296.19953136257203,6.0,10.9975227226115,7.282031,1,1,0,0,0,0,0,-0.6263281,37.07301166687552,-3.575454272777284,37.24502741721383,-4.38053010335728
2023,2,22,6,44977.25,7,7,604,382,333,82.2125581459394,40.33314162856101,1001.4643,1007.464296875,246875,280.32615495458737,6.0,11.74328774438176,7.490586,1,1,0,0,0,0,0,-0.7438281,23.125060865243615,2.856843973479826,23.30085829985732,-5.201361648788341
2023,2,22,9,44977.375,9,9,604,385,336,82.23194599899121,47.33730585912382,1000.5262,1006.526171875,215000,261.60394784772456,6.0,12.573494013587183,7.408633,1,1,0,0,0,0,0,-0.938125,35.068146618448175,0.7186102992974586,35.07550866367065,-6.559716838745505
2023,2,22,12,44977.5,9,9,604,392,340,81.50834039152137,59.03624346792648,1000.78357,1006.78359375,260000,287.6813695875796,6.0,12.537845847242046,3.7610543,1,1,0,0,0,0,0,0.25742188,63.9220522339531,-26.820424147400413,69.32073220362497,1.8032393129321564
2023,2,22,15,44977.625,7,7,604,397,346,81.06943558870937,70.20112364547508,999.5999,1005.599921875,208125,257.3873444091637,6.0,14.526736022627391,6.8502345,1,1,0,0,0,0,0,-1.1836718,64.1421162875295,-16.267995784208395,66.17294589692966,-8.301355015999535
2023,2,22,18,44977.75,6,6,604,399,351,80.94632132025052,77.855721950433,998.5235,1004.523515625,138750,210.15588668414918,6.0,16.067828297817563,13.774805,1,1,0,0,0,0,0,-1.0764062,44.61333495737207,-4.5632273500598455,44.846100163414555,-7.551644566646525
2023,2,22,21,44977.875,7,7,604,400,354,80.8413152630434,82.26640190097714,997.9796,1005.979609375,210000,258.54414729132054,8.0,16.553457384719213,13.733477,1,1,0,0,0,0,0,-0.5439063,26.01501849809469,-3.8920469427936295,26.30454745592705,-3.81695425541741
2023,2,23,0,44978.0,7,7,604,401,357,80.68330356448169,86.55261314813481,998.01843,1004.0184375,109375,186.5881662950577,6.0,16.191392530608354,14.642578,1,1,0,0,0,0,0,0.038828123,25.71357286748661,-5.856699743516806,26.372120913897945,0.2726051900901537
2023,2,23,3,44978.125,7,7,604,402,360,80.47489838114765,90.67403689798451,999.02716,1009.0271875,666875,460.7308382871884,10.0,15.349338246802954,17.393438,1,1,0,0,0,0,0,1.00875,25.273454462211866,-7.724533024391653,26.42755968488983,7.086525528921561
2023,2,23,6,44978.25,9,9,604,404,362,80.01038171748087,93.21548399174821,1001.2922,1009.2921875,614375,442.2235139883071,8.0,13.081990560483556,10.2467575,1,1,0,0,0,0,0,2.265,16.339319578128002,-17.217298780533874,23.73623267442351,15.933951755562644
