year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y,precip,precipArea
2016,10,27,12,,,12.569689150597405,3,0,0,0,0,180000,1,4.0,7,51.731175913752345,-114.50054318622706,1004.2887494884401,1008.2887494884401,7.6657629912936605,7,548.0,239.3653682408596,42668.5,1,,,,207,429,1.4193418773501534,879.0
2016,10,27,15,-0.6549703010075609,-5.779759758555497,15.749603754058917,0,0,0,0,0,198750,1,4.0,8,51.731175913752345,-114.50054318622706,1003.6337791874325,1007.6337791874325,8.854449932734397,8,548.0,251.5235374254831,42668.625,1,0.0,0.0,0.0,207,429,1.708422127830994,958.0
2016,10,27,18,-0.6581411668035435,-5.850725186750655,8.53163156288516,0,0,0,0,0,462500,1,6.0,8,51.20067980836419,-111.95804053278196,1002.9756380206289,1008.9756380206289,10.116133584603007,8,548.0,383.69039909802694,42668.75,1,59.04594959990775,62.233840135432104,-19.66282517462008,202,423,1.9692343909026555,1387.0
2016,10,27,21,-1.3659567190408415,-12.132058605563016,5.32993884273681,0,0,0,0,1,628125,2,6.0,8,51.26525500785008,-109.82431288093953,1001.6096813015881,1007.6096813015881,11.039983786199498,8,548.0,447.14471623758845,42668.875,1,49.48397256775047,49.541823532564,2.3934781899636017,200,417,6.844134350669005,2701.0
2016,10,28,0,0.350872963956208,3.112869310686343,3.825425477853496,0,0,0,0,1,785625,4,6.0,10,51.34539687220384,-107.36412436813505,1001.9605542655444,1007.9605542655444,11.409465987782976,10,548.0,500.07219912042757,42669.0,1,56.954821760396015,57.03223064240104,2.970456242658429,198,410,6.716739970971758,3433.0
2016,10,28,3,0.7562226128955081,6.70482918049459,3.9838552143919514,0,0,0,0,0,1416875,0,9.446675346900301,11,51.39044962571837,-105.96867740289754,1002.7167768784399,1012.1634522253402,11.760904022627031,12,548.0,671.5692964889464,42669.125,2,32.27468025975154,32.317850832573676,1.669879207394201,197,406,1.8366341602687348,1808.0
2016,10,28,6,0.16283975513404583,1.4421578021945578,5.322937362108132,0,0,0,0,0,1574375,0,9.393234008156433,11,51.470808787344374,-104.24219434049287,1002.8796166335738,1012.2728506417303,11.89196525404285,10,548.0,707.9118074030165,42669.25,2,39.86057645489397,39.97170348240725,2.978510360740728,196,401,1.5468949568606964,1728.0
2016,10,28,9,-0.7412573609488027,-6.879799789238113,3.62417978774829,0,0,0,0,0,1271875,2,8.0,13,48.28573559067412,-101.24819135620129,1002.138359272625,1010.138359272625,13.792240795379112,13,548.0,636.2785447349366,42669.375,1,73.8383173337805,139.2443890815905,-118.05466015376643,181,395,1.1290521332251184,1178.0
2016,10,28,12,-0.22128775237200898,-2.108698858879266,4.007669499173499,0,0,1,0,0,1695000,1,10.0,11,46.63953377881985,-98.9884018841875,1001.9170715202531,1011.9170715202531,14.377828619066921,11,548.0,734.5306372654072,42669.5,1,57.50581608665117,83.8446396735771,-61.016429903758144,173,389,4.652113747221875,2179.0
2016,10,28,15,0.856921864822798,8.265673763819253,4.3661446809018525,0,0,0,0,0,1376875,1,8.0,9,45.91126801614406,-96.73601121411936,1002.7739933850759,1010.7739933850759,14.849685365752828,9,548.0,662.0218459683235,42669.625,1,58.08442280364243,64.0502183007257,-26.99315268615953,169,382,4.5243280756903275,2218.0
2016,10,28,18,0.20910474240023177,1.9654955751644645,2.5882259388164677,0,0,0,0,0,1555000,1,8.0,10,47.4829507921818,-95.41834874284785,1002.9830981274761,1010.9830981274761,13.782517844884229,10,548.0,703.5423747122802,42669.75,1,33.005554220698606,66.95475954263148,58.25438366334439,175,377,2.307573983464149,1635.0
2016,10,28,21,0.0057696588183171115,0.05495246801902856,2.402451883941394,0,0,0,0,0,1485625,1,6.0,10,46.67030120953642,-92.58188029525955,1002.9888677862945,1008.9888677862945,12.941390958792647,10,548.0,687.6693425344728,42669.875,1,72.13832734829404,78.17418428591462,-30.12083690999491,171,368,2.8921862413898687,1583.0
2016,10,29,0,1.9263558811944677,18.567690820290483,1.3535245001436125,0,0,0,0,1,1100625,0,3.769163875258091,11,45.95429149666103,-92.242813783016,1004.9152236674889,1008.684387542747,11.440716940191267,9,548.0,591.8951076677646,42670.0,2,8.737316160107676,27.940167823940456,-26.538882499990063,168,367,2.8729427720184115,1346.0
2016,10,29,3,-0.3289827830938157,-3.039247968170164,2.740206622502519,0,0,0,2,0,553125,1,4.0,9,48.585350604715735,-86.98721249581666,1004.3554047596532,1008.3554047596532,12.877316816877865,9,572.0,419.60118659914343,42670.125,1,24.128234086803943,35.144765715144636,25.55352963926507,179,350,2.910348214649784,1309.0
2016,10,29,6,-0.8816031458994257,-8.157054190371495,3.0276079128273703,0,0,0,0,0,708750,1,6.0,8,48.48572703306691,-85.09190443825474,1003.4738016137537,1009.4738016137537,13.965082200405801,8,572.0,474.9759276350346,42670.25,1,46.56067294540645,46.70686411579809,-3.6925452471869513,179,344,2.6663094180552562,1568.0
2016,10,29,9,0.015262096896331059,0.14141586394661945,3.695560516314945,0,0,0,0,0,648750,1,6.0,9,48.39291919776878,-83.83406495376848,1003.48906371065,1009.48906371065,13.881081732894092,9,572.0,454.42660426270623,42670.375,1,30.957389048239676,31.14792107500856,-3.439920146005212,179,340,2.514434426217672,1762.0
2016,10,29,12,0.24136567956738872,2.245117409082415,3.970232467057358,0,0,0,0,0,956875,1,8.0,8,48.14448709612151,-81.33734183334805,1003.7304293902175,1011.7304293902175,13.903375990852133,8,572.0,551.8901814148488,42670.5,1,61.745669847496245,62.428498290695075,-9.20812977294035,179,332,2.369657111784437,1799.0
2016,10,29,15,0.22649763304041698,2.1323129175884663,3.9179301485855826,0,0,0,0,0,856875,1,8.0,7,47.38540548427261,-79.2950691103406,1003.9569270232579,1011.9569270232579,13.701980594195577,7,572.0,522.2564348322916,42670.625,1,51.25005917188702,58.46508359540836,-28.135341382257426,177,325,1.7236408276586235,1292.0
2016,10,29,18,-0.0835708203962713,-0.79219780697277,4.846479641878977,0,0,0,0,0,1005625,1,8.0,5,46.95959258767416,-78.15068804642237,1003.8733562028616,1011.8733562028616,12.317305657006958,5,572.0,565.7741415914787,42670.75,1,28.94956691649933,32.97229824835145,-15.782744600523948,176,321,1.9006362879233498,1365.0
2016,10,29,21,0.9209208291288814,8.944012150351147,4.491236829327681,0,0,0,0,0,360625,1,4.0,6,45.50919502983693,-74.5630729966351,1004.7942770319905,1008.7942770319905,10.627436522686624,6,572.0,338.80747144215917,42670.875,1,93.18034364770361,107.57602497382209,-53.75895001638568,173,308,1.6965813688638605,1029.0
2016,10,30,0,1.3084444739278114,12.611249239389313,4.10908058136265,0,0,0,0,0,177500,1,2.0,7,45.956823316091544,-71.28141102132018,1006.1027215059183,1008.1027215059183,9.049315444687206,7,572.0,237.69729657196956,42671.0,1,84.55451532383175,86.16692139146795,16.59133148470366,178,298,2.0109886178759138,1172.0
2016,10,30,3,0.18091416115436004,,,0,2,2,0,0,0,0,,7,46.774269254133614,-69.63986746875483,,,8.004190083061756,3,556.0,0.0,42671.125,0,41.66958526920782,51.52048455694594,30.298613705493576,183,294,0.0,0.0
