year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
2021,9,11,15,44448.625,11,11,229.0,399,382,79.8106540029136,119.66671520694645,,,0,0.0,,9.10397336076086,,0,0,0,0,0,0,0,,,,,,,
2021,9,11,18,44448.75,12,12,246.0,395,393,79.05691205078246,133.33971763101718,1002.2855809396968,1002.2855809396968,625,14.104739588693906,0.0,10.960428678029686,2.3626933734271005,1,1,3,0,0,3,0,,,95.98585134408468,-27.937427025382483,99.96891260310524,0.5808371888839206,703.0
2021,9,11,21,44448.875,12,12,246.0,391,397,79.02010720341875,139.9697407281103,1001.8380156016896,1001.8380156016896,625,14.104739588693906,0.0,12.169718874730588,3.7059787809500992,1,1,0,0,0,0,3,-3.1586455171549352,-0.4475653380072617,46.779894556389586,-1.3641707675908386,46.799780945962524,0.49776326542367527,634.0
2021,9,12,0,44449.0,14,14,246.0,386,403,78.5787422260526,148.650419134757,1001.6189776586098,1001.6189776586098,625,14.104739588693906,0.0,12.734343830703414,3.4760033602298055,1,1,0,0,0,0,0,-1.5481971364078433,-0.2190379430797475,63.65455670458578,-16.359182093901882,65.72309661023867,0.38780961920954615,547.0
2021,9,12,3,44449.125,15,15,246.0,382,405,78.6185718006952,153.68735150521118,1000.6663470984818,1002.6663470984818,101875,180.07726023841454,2.0,12.702403145443634,3.658978239826829,1,1,0,0,0,0,0,-6.732409670237814,-0.9526305601280183,36.83067129426513,1.4762822102222841,36.8602462980163,0.3844557091308706,522.0
2021,9,12,6,44449.25,11,11,246.0,379,406,78.69418281084333,157.24902365721238,999.9900572820549,1001.9900572820549,76250,155.79194081053757,2.0,12.653982209301903,4.1332323130715665,1,1,0,0,0,0,0,-4.778195321302684,-0.6762898164268699,25.87663189093741,2.8025202423144315,26.0279503174503,0.36063185040274054,474.0
2021,9,12,9,44449.375,12,12,246.0,376,408,78.51266210468567,161.21137801783155,999.5437185439503,1005.5437185439503,742500,486.153361082143,6.0,12.720567264592026,4.307812339525408,1,2,0,0,0,0,2,-3.1555348253728197,-0.4463387381046778,29.242682882897018,-6.72806053522317,30.00668760052175,1.03293382884376,1264.0
2021,9,12,12,44449.5,12,12,246.0,374,408,78.6496456076304,163.35496178532406,999.0035691680689,1003.0035691680689,193750,248.33956681952523,4.0,13.155327210619918,4.414142537803636,1,1,0,0,0,2,0,-3.816915609151408,-0.5401493758813012,15.635879559890157,5.077290187151432,16.439574363587855,0.39157666800961194,446.0
2021,9,12,15,44449.625,13,13,246.0,372,409,78.55226506445982,165.82766229986805,998.8263500713647,1002.8263500713647,205625,255.83680412822147,4.0,13.104590626593678,4.744374700655171,1,1,0,0,0,0,0,-1.2527315596908057,-0.17721909670421154,18.18889896820681,-3.609407451486997,18.543566750398497,0.3521579399823122,471.0
2021,9,12,18,44449.75,9,9,246.0,370,409,78.65409157162202,168.02386755579664,998.5772581431837,1008.5772581431837,1403125,668.3027450576806,10.0,13.295816812232639,5.020137960233479,1,1,0,0,0,0,0,-1.760157661900538,-0.24909192818100565,16.013477562786772,3.774196998124314,16.452234700323416,0.4693567590616453,838.0
2021,9,12,21,44449.875,11,11,246.0,369,408,78.91951589384247,168.91743053697036,998.4472680517755,1008.4472680517755,1543750,700.9927865507797,10.0,13.658719537458046,4.62954540752442,1,1,0,0,0,0,0,-0.9177054683751764,-0.12999009140825366,6.365173725468594,9.837946012994841,11.71753465153813,0.4429909739883345,870.0
2021,9,13,0,44450.0,10,10,246.0,366,408,79.02929699228129,172.3666694127687,997.3844741644166,1009.3844741644166,1955000,788.8572922204058,12.0,14.574547852519997,5.996921580922135,1,1,0,0,0,0,0,-7.5003232921669545,-1.0627938873588574,24.326443914761448,4.069033729287939,24.664405710012907,0.47033739201568286,1020.0
2021,9,13,3,44450.125,11,11,246.0,364,406,79.52773716513859,174.47245984834385,996.8056909574956,1008.8056909574956,1866250,770.7436831336987,12.0,14.835908515078577,6.742880184480746,1,1,0,0,0,0,0,-4.077852416690102,-0.5787832069210708,14.185752017040521,18.474672819189216,23.292683316120065,0.43734776781581314,882.0
2021,9,13,6,44450.25,11,11,246.0,362,405,79.78595957256816,176.85504253530198,996.2272461168068,1008.2272461168068,1682500,731.8171790168825,12.0,15.547895169450879,7.970287462550332,1,1,0,0,0,0,0,-4.072117586047098,-0.5784448406887531,15.658624085228995,9.571007217371095,18.352021343641773,0.509108267308565,989.0
2021,9,13,9,44450.375,12,12,246.0,360,404,80.02552071574524,179.35625428582463,996.0863729210148,1008.0863729210148,1680625,731.4092920298683,12.0,15.451243121955155,8.17321341165909,1,1,0,0,0,0,0,-0.9909767418357136,-0.1408731957919372,16.056558004682756,8.87932791415433,18.34817481835243,0.5469607561642079,1038.0
