year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1952,8,14,3,-0.2715563904949522,-2.0829005933378024,3.2681860265537397,2,0,0,0,2,148750,1,2.0,2,64.58975676887466,35.59686762578731,994.1059129143342,996.1059129143342,12.698212980696686,2,351.0,217.59732436277534,19218.125,1,15.86325336483211,18.26100050844512,9.045514482470068,425,268
1952,8,14,6,-0.40145835950170294,-3.0732929239054467,3.0040409462928803,0,0,0,0,0,147500,1,2.0,3,64.82569377884691,36.61296762134051,993.7044545548325,995.7044545548325,12.710233557237503,3,351.0,216.68112103298049,19218.25,1,16.02012585333856,18.25156017190258,8.744999505533091,426,270
1952,8,14,9,0.8454106495151064,6.537985775050882,4.618492804035413,0,0,0,0,0,134375,1,2.0,4,63.620230010720775,38.39153566168314,994.5498652043476,996.5498652043476,12.534822648778139,4,351.0,206.81608002267828,19218.375,1,29.28970434374192,53.42501781380513,-44.68048508981948,432,268
1952,8,14,12,0.2500968600109627,1.920024573061202,4.480857742447188,0,0,0,0,0,1013750,1,6.0,2,64.4817031924957,39.25373079020376,994.7999620643585,1000.7999620643585,12.128619739631505,2,351.0,568.0551444347792,19218.5,1,13.767051608692272,34.77193433556145,31.930482417905942,431,272
1952,8,14,15,1.365547382439545,10.522544422726986,2.880302384541501,0,0,0,0,0,698750,1,4.0,2,64.03964529715556,40.41202187592752,996.1655094467981,1000.1655094467981,10.965620723481283,2,351.0,471.61322391438915,19218.625,1,18.79320039369984,24.932873576508147,-16.384865081665406,434,272
1952,8,14,18,0.20679185393746594,1.5931576151304248,4.72815344016868,0,0,0,0,0,685000,1,4.0,4,64.06368676933945,41.11550842994693,996.3723013007356,1000.3723013007356,10.96915252602445,4,351.0,466.9499673796933,19218.75,1,11.404286466381784,11.439047290738865,0.8910965786386166,435,273
1952,8,14,21,1.1841985033954552,9.132578077957442,2.8691912107497046,0,0,0,0,0,810625,1,4.0,6,63.943684787006774,42.891904687643006,997.556499804131,1001.556499804131,10.493403790692765,6,351.0,507.9664865793169,19218.875,1,28.9204866735693,29.260521215191268,-4.447870540894689,438,275
1952,8,15,0,-0.05351557259258698,-0.41212427436897386,2.4083441173234315,0,0,0,0,0,1335000,2,6.0,5,64.11183172931136,43.23217294414393,997.5029842315384,1003.5029842315384,10.793972325366223,5,351.0,651.8770574697046,19219.0,1,5.506609779450207,8.316555246265974,6.232362305021866,438,276
1952,8,15,3,0.7470708644978004,5.744802556152843,2.005910871817323,0,0,0,0,0,1428750,2,6.0,5,64.28503668028897,44.28828779396431,998.2500550960362,1004.2500550960362,10.385509799902094,5,351.0,674.3776759984653,19219.125,1,16.984544948682036,18.15734225384204,6.419837272809733,439,278
1952,8,15,6,0.3853715111946803,2.906667555861032,1.656372320923838,0,0,1,0,0,1479375,1,6.0,4,66.71564555708066,46.17714488598207,998.6354266072309,1004.6354266072309,9.373270763803276,4,351.0,686.2213111476103,19219.25,1,27.673698606095893,94.2450228005953,90.09045858548892,434,288
1952,8,15,9,0.5594771578657673,4.180195572790015,3.70944156333695,0,0,0,0,0,2204375,1,8.0,4,68.0132346742188,45.415179541144866,999.1949037650967,1007.1949037650967,8.992362994847136,4,351.0,837.660047606661,19219.375,1,-10.573608513552598,49.24368687394224,48.09510889831729,429,291
1952,8,15,12,0.1580809452473477,1.1811192971420084,4.311489329619435,0,0,0,0,0,2174375,1,8.0,6,68.0132346742188,45.415179541144866,999.352984710344,1007.352984710344,8.919256595695604,6,351.0,831.9405380018935,19219.5,1,0.0,0.0,0.0,429,291
1952,8,15,15,0.6937068735307548,5.183107765488088,4.407961899516522,0,0,0,0,0,1421250,1,6.0,5,68.0132346742188,45.415179541144866,1000.0466915838748,1006.0466915838748,8.38307665636417,5,351.0,672.6053268735778,19219.625,1,0.0,0.0,0.0,429,291
1952,8,15,18,-0.3743920187940239,-2.792384941689753,1.7767212969742832,0,0,0,0,0,2481250,1,8.0,6,68.26496563043399,49.62415132842908,999.6722995650807,1007.6722995650807,9.188423316425656,6,351.0,888.7105294152482,19219.75,1,57.75991638568473,58.50866890856497,9.330401736837793,433,297
1952,8,15,21,-0.06468463914454332,-0.4808959802196099,1.784201869056924,0,0,0,0,0,1292500,1,6.0,6,68.73340143455935,50.15558431740624,999.6076149259362,1005.6076149259362,8.938954830695245,6,351.0,641.4168129169592,19219.875,1,7.144437493876791,18.775024189429452,17.36256162580132,432,299
1952,8,16,0,-1.574206988463993,-11.615935249591276,2.9376119845606445,0,0,0,0,0,1443750,1,8.0,5,69.87085395941958,49.9893625696422,998.0334079374722,1006.0334079374722,10.896385658591193,5,351.0,677.9084733043597,19220.0,1,-2.1202313585293067,42.21293013901008,42.15965002116662,428,302
1952,8,16,3,-0.1885087941888196,-1.3839160502022523,5.047011758733497,0,0,0,0,0,1369375,1,8.0,6,70.68571906493739,49.724451697170885,997.8448991432834,1005.8448991432834,10.959234814073005,6,351.0,660.2163284809975,19220.125,1,-3.2475998735958203,30.37705397865254,30.202955211088046,425,304
1952,8,16,6,0.02576891705772141,0.18878521368961224,7.063149416552113,0,0,0,0,0,2967500,2,8.0,8,71.03019686794353,48.84603009004738,997.8706680603411,1005.8706680603411,10.892753712667552,8,351.0,971.8974160117923,19220.25,1,-10.583749007248949,16.584303831219245,12.768061345315907,423,304
1952,8,16,9,0.06122406104768743,0.44813422495556055,5.656796755740579,0,0,0,0,0,889375,2,6.0,7,71.178907103473,49.3615726450206,997.9318921213888,1003.9318921213888,10.793157446821077,7,351.0,532.0684683616469,19220.375,1,6.164677589806223,8.269507002226394,5.51194124366473,423,305
1952,8,16,12,1.3821629704418592,10.12584002440839,4.210745518956901,0,0,0,0,0,1390625,1,6.0,6,71.03019686794353,48.84603009004738,999.3140550918307,1005.3140550918307,9.145754297490162,6,351.0,665.3192357615507,19220.5,1,-6.2116007738063335,8.304545770044484,-5.51194124366473,423,304
1952,8,16,15,-0.07764271452528192,-0.5688169363215377,5.399360819842186,0,0,0,0,0,1324375,1,6.0,4,71.03019686794353,48.84603009004738,999.2364123773054,1005.2364123773054,9.217149787401357,4,351.0,649.2777953346763,19220.625,1,0.0,0.0,0.0,423,304
1952,8,16,18,0.015205835279193707,0.1114154089693415,3.312410197051431,0,0,0,0,0,1610625,1,6.0,6,71.00596896400525,49.803485759069076,999.2516182125846,1005.2516182125846,9.173343588053422,6,351.0,716.0152655040031,19220.75,1,11.550169892605131,11.585026565447283,-0.8980066670561069,424,305
1952,8,16,21,0.10233116297997186,0.7512526908532149,3.7599947695492295,0,0,0,0,0,1029375,1,4.0,5,70.68571906493739,49.724451697170885,999.3539493755645,1003.3539493755645,9.301638113541602,5,351.0,572.4161415355436,19220.875,1,-0.9688964160871878,11.909532246481554,-11.8700546782598,425,304
