,SST_wi,SST_sp,SST_su,SST_fa,MHW,B_Temp,CP_April,CP_July,CP_October,WS_wi,WS_sp,WS_su,WS_fa,Strat,HR_flow,B_Salinity,S_Salinity,Lob_TH,iso20SON,iso20JJA
1981,,,,,,-1.16783083298945,,,,,,,,,321.831681139726,,,,,
1982,6.5716021021021,11.6656593406593,21.048384253819,14.598732373678,0.0,-0.315123460332124,,,,,,,,0.15957990599719,344.830353358904,-0.0266155584493623,0.290812467915606,,,-73.55830485897957
1983,8.50901351351351,12.6389367389367,21.6447752643948,14.5382197414806,10.0,-0.693805850462751,,,,,,,,,446.863929687671,,,,,-73.0973354352507
1984,7.63086936936937,12.0403608553609,21.8770857814336,15.2372106345476,38.0,-0.448856046983678,,,,,,,,0.379123913202361,437.903838338798,-0.172494603076106,-0.180321800981554,,39.27348070756849,-73.39489734558886
1985,8.32688288288288,13.2965013365013,22.3944756169213,15.7340863689777,41.0,-0.18938281044861,,,,,,,,0.350191267226019,295.080451068493,-0.145922590377834,0.388440007141049,,39.83779235637243,-72.74449453978158
1986,8.11265465465465,13.2825586575587,21.4153789659224,14.717758519389,7.0,0.749154082710569,,,,,,,,,438.922812843836,,,,,-73.00747908559796
1987,7.49283933933934,12.4780902880903,21.8338616333725,12.7846034077556,0.0,-1.13023344282473,,,,,,,,-0.139277324188584,367.521031890411,-0.180245594150028,0.204282981136444,,,-72.4606229500404
1988,6.58925675675676,12.0119022869023,21.8729935370153,13.5939321386604,9.0,0.0497217936007851,,,,,,,,0.0125922340636495,296.705132502732,-0.0288753759485841,-0.0348791855753092,,,-73.32457354270221
1989,7.43576276276276,13.0083145233145,22.0390672737955,13.9081389541716,6.0,0.720826684898938,,,,,,,,-0.212646491800679,395.171417336986,-0.267489038828228,-0.263006354916585,,39.7916548437603,-72.92985258338283
1990,7.30276126126126,12.5002331452331,22.2163014101058,14.7216186839013,22.0,-0.0646217036909725,,,,,,,,-0.0497606215791399,549.719856920548,0.47473363544011,0.247691625064351,,,-72.67135859712732
1991,7.77467267267267,13.289106029106,21.8243889541716,14.3755816686251,16.0,-0.0070556947852255,,,,0.139861137284291,0.0495536429557071,0.0556953992298974,0.0932861533616861,0.076905755410771,342.331492734247,-0.0114215521972609,-0.107541243527823,,,-72.50122118924494
1992,6.85226576576577,11.2581378081378,20.8341994712103,13.5754347826087,0.0,-0.405379880510178,,,,0.146369840372171,0.0847397888918813,0.053568540606845,0.0914469779599955,-0.162104954125954,364.615163103825,-0.21363951938142,-0.240216852509559,,,-73.625
1993,6.48327927927928,12.3312474012474,22.0141451233843,13.6769051116334,21.0,-0.770902985207506,6148234512974.049,1055540868910.2424,132985638875.86333,0.148689862520699,0.0896670807850959,0.0532739900891442,0.103484066611692,-0.121951189881201,412.897734136986,-0.326410678694561,-0.327915325028884,0.0,,-72.6733107469272
1994,6.30716066066066,12.9716528066528,21.737812867215,13.9646474735605,25.0,-0.275498456494315,6190003020856.13,1170224036116.7925,0.0,0.154785869996171,0.0894487102844236,0.0599580880910747,0.105963488991616,0.032745838294801,406.031879890411,0.093965501022304,-0.153614215546039,0.0,,-72.35812128603818
1995,8.41971471471471,12.5971621621622,21.9509253819036,14.9410472972973,6.0,0.88904946088866,5925420216978.673,850803005553.7388,0.0,0.15812004150274,0.0725022272028277,0.0619004309867838,0.0999550465677817,-0.338017734538651,290.894995287671,0.173517734441044,0.51048255607888,0.264248594745871,38.70256251046492,-72.75551252657672
1996,6.40330630630631,11.9686961686962,20.1704656286722,12.5630963572268,0.0,-1.08184260174565,6557678981902.617,1309428017471.8022,439190931786.4512,0.147374801997276,0.101095985444153,0.0540177644968692,0.0998859905188427,-0.0472324957687592,561.402996808743,-0.488394425576791,-0.618165354634416,0.0377520744834012,,-73.17770198546377
1997,7.22774174174174,11.7274398574399,21.6531316098707,14.0848354876616,0.0,0.0395999399410842,7868095316683.478,920421304596.7592,58239795745.59666,0.159383173550276,0.111293994021479,0.0609906224428645,0.114353068519727,0.127550810630649,,-0.332268832566458,-0.721965219802586,0.0125788055008024,,-72.85278915788233
1998,6.92317567567568,11.8924651024651,22.2141700940071,13.3320990011751,0.0,-0.640040781703081,8105859125779.922,1383527922406.3416,540330268025.5372,0.145053106371776,0.099451992931351,0.0516415395058693,0.0746564619797467,0.0380514759354676,,-0.864841293138691,-1.04432604071616,0.0251732689826001,,-72.36248987963182
1999,7.55375675675676,13.0617122067122,22.6405405405405,15.6166436545241,52.0,1.08060246753181,6164473288569.708,294904983685.5049,0.0,0.131387639592271,0.0971312459259202,0.066396124220663,0.104764708860034,0.129682627021131,,0.0700144188103009,-0.153094459570665,0.213964796391849,39.44718658996302,
2000,8.65173123123123,13.0630962280962,21.8183372502938,13.7686148648649,22.0,1.17434883251303,4991196717610.666,519350463264.25726,0.0,0.162581826839631,0.0972164129840672,0.0617061223405943,0.107145738115368,-0.0374257279959372,,0.229340112416017,0.394035640934064,0.0629096854850046,,-73.28683340692815
2001,6.26938138138138,12.7982402732403,22.4179773795535,15.3766113396005,29.0,0.729218616434539,6451844299070.898,612277671854.6267,0.0,0.127028555877596,0.0873433142460738,0.0540586618633311,0.101623945796933,0.0274394217461505,345.028183057534,0.0086406288398115,-0.0196708635402437,0.0251732689826001,39.55934554078438,-72.39638406258528
2002,8.90612912912913,12.9180917730918,22.414892773208,15.1005376028202,78.0,0.880641724884992,6570632097735.173,745393354642.7697,6495449607.366764,0.14626131788504,0.0974465600558629,0.0634901054325133,0.124016597486165,-0.176206862335939,377.457513380822,0.264175532470395,0.263000889251541,0.1761658012480153,39.56213720466192,-72.35766801154024
2003,7.0833963963964,11.2343228393228,22.1310825499412,14.32196386604,7.0,-0.358145362274785,7954912816206.619,940904071010.6462,31960304471.532097,0.184286921646329,0.094850872734156,0.0545597130897026,0.116298292964433,0.102830931088835,517.344832789041,0.205137872435522,0.0415740896924128,0.0,38.83435704421067,-73.5921249061235
2004,6.14565165165165,12.4823195723196,21.9085649236193,13.9516216216216,0.0,-0.900840920330818,5885618851152.838,1615117426103.017,296182924142.469,0.163892630489505,0.0876632063628436,0.0557188650430055,0.106218820467647,-0.13336655020729,447.259213901639,-0.0902379426041929,0.21535254287661,0.0377520744834012,,-73.12866573470022
2005,6.6411966966967,11.7243718443718,22.8859239130435,14.6429083431257,29.0,0.0667403252645525,6934769368081.795,951695418184.4512,38273327383.05976,0.150995378691861,0.0962018513704986,0.0529511770455011,0.118602044927832,0.272162453687637,481.067520876712,-0.352208752991264,-0.582293302360794,0.0125788055008024,38.90781563340018,-72.2341230161135
2006,7.8505,13.133912978913,22.3965658049354,14.8439424206816,51.0,1.29005997075792,5284409553838.141,458586230497.3607,0.0,0.156881833365718,0.0898184889361027,0.0626102560621027,0.113594842864934,0.0233592792721136,578.160009556164,0.159199904420692,-0.231639282565121,0.0503308799842022,,-72.24298787217742
2007,8.54058108108108,11.906686961687,22.240928319624,13.7215658049354,13.0,-0.0250076026260874,6579364085841.813,1222875811578.04,380838353200.0073,0.175767344878335,0.137719961101733,0.141590610645969,,-0.0119277181431556,454.559892865753,0.0061984126830173,0.103926254603683,0.0251732689826001,,-72.82677573894425
2008,7.54227027027027,12.6044238194238,22.5422635135135,14.7002217978848,12.0,0.502792169496909,5902205379957.283,1019173723561.011,169755643474.2881,0.15869117638149,0.106125343534171,0.0473478834088063,0.114445849853578,-0.0122700072687248,543.024155715847,0.0007905670830872,-0.255226731672593,0.0,,-72.1976682171786
2009,7.60102102102102,12.4998589248589,22.5882256169213,15.1917097532315,49.0,0.275680960563079,5652628878572.784,765294767879.5884,0.0,0.20431420341026,0.0876386462712354,0.0507484139888799,0.130034669634708,-0.0087199846470502,469.513490673973,0.125333534670864,0.0923571873613763,0.1132718541797138,39.94011890110762,-72.86640640307222
2010,7.04268918918919,13.7518369468369,23.3816230904818,14.1818830787309,78.0,0.62341692017682,6480423865892.209,877226087332.6362,0.0,0.189821875291696,0.0846806761108805,0.0585734860080792,0.128951201111483,0.0306897989825498,449.515623452055,-0.162150685174552,-0.364976586666821,0.0,39.30538783169816,
2011,7.03926426426426,13.7779046629047,22.5699089306698,15.6078243243243,250.0,0.0713081594038086,7233522213666.453,713772537437.6909,31022347332.592308,0.140808154444254,0.0895476736865033,0.0453765826107631,0.12153695973888,0.0710525537831524,639.25137209863,-0.208020106071908,-0.418557699369153,0.0377520744834012,39.29241926760449,
2012,9.97562462462462,14.710493020493,23.8925881316099,15.9918257931845,128.0,0.956960184845127,4237022529098.748,183202940087.82523,2621804857.192859,0.147711275140688,0.0831620847045104,0.058423983380706,0.118445571926565,0.194495358899222,336.882493814208,0.186497377958011,0.0563131401365306,0.1132091690715085,40.14655369592134,
2013,9.02422522522522,12.8764434214434,22.5184253819036,17.0664653716216,97.0,0.784809029166476,5457696458564.248,550520673073.4142,0.0,0.169535690974712,0.110144306764064,0.0670695249288018,0.09241652643437,-0.163907666696914,459.533564230137,0.328016394940428,0.219451919961218,0.0,39.98113100508908,-72.3092420810269
2014,7.76739189189189,13.5276061776062,22.9447076968273,15.9037382491187,100.0,1.38816470599381,6008642772501.744,299189947841.7273,0.0,0.0129337056586877,,,0.128080333878355,-0.299956976921981,451.248766772603,0.368569310989179,0.742519031412917,0.1761658012480153,40.229937451754985,-72.43668376865672
2015,8.04264714714715,13.7877130977131,24.2772311985899,16.2575558166863,230.0,2.1515754666924,3788703969151.052,201634311324.7916,0.0,0.113448538569807,0.0642869646751151,0.0521253813532934,0.113879430396585,-0.117372540260793,345.966904372603,0.479844013152503,0.833542184244137,0.0753785097423656,40.19363242481387,-72.13239546790557
2016,9.49592192192192,13.2490035640036,23.6631624559342,15.7455199764982,145.0,2.68929013107206,5468196673749.518,621212699288.2087,0.0,0.172434323085605,0.0940286477079968,0.0559016927705241,0.12595971468043,-0.322539771385353,318.318742469945,0.154518766193456,0.488606812734922,0.1509925322654151,39.97114826833455,
2017,8.88207507507508,12.7445931095931,22.2577379553467,15.6291084018801,103.0,-0.277525862208939,6935969977776.878,1015911980316.709,12980515949.194883,0.148004788388977,0.113247729304323,0.0620504192577124,0.110586563531524,-0.427983752992841,513.265661983562,0.136240091230457,0.582434243895269,0.0880829544676034,39.893570343775885,-72.26191189991835
2018,7.65077327327327,13.0122408672409,23.7772429494712,14.3332784958872,82.0,-0.142205675231645,5824806471480.125,904618772279.6704,1953096610.88732,0.139615217497143,0.121120369773077,0.0595849865982149,0.128696947071635,-0.0994118460915067,491.793769556164,-0.0960441550360138,0.206680746580808,0.1509139746711601,38.68104877313666,
2019,7.2668963963964,13.4551054351054,23.5971298472385,17.3757538006757,98.0,0.280216537787028,6362080867684.105,1160320964658.244,0.0,0.152962245560637,0.0897578745482821,0.0532715021630742,0.128579308122509,0.267860179037016,618.0424768,-0.172774924566074,-0.707749683273178,0.0754884637343206,40.1786101793523,
2020,8.69426576576577,,,,53.0,1.13863713160899,,,,0.125349202267072,0.0970359974297785,0.0461660741345038,,0.0137724057352298,389.085984612022,0.0923275992909063,-0.179726187010659,,,
2021,,,,,,0.916989237154414,,,,,,,,0.270238253928978,,0.281745688712494,0.0121998334255664,,,
