year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1975,12,30,21,,,10.362189176516695,3,0,0,0,0,625,1,0.0,4,62.79165699365586,-38.25082521043035,1001.0789464959706,1001.0789464959706,10.192459103304229,4,783.0,14.104739588693906,27756.875,1,,,,285,265
1975,12,31,0,-2.8311893284179677,-22.01988319835587,18.637013476070862,0,0,0,0,0,83125,1,4.0,4,62.972476219041944,-38.54753711199749,998.2477571675527,1002.2477571675527,13.915964142032827,4,783.0,162.6637921881437,27757.0,1,-4.997516935011202,8.360190548399151,6.702060167576738,285,266
1975,12,31,3,-0.9175900911551435,-7.136656820649785,19.425046656012274,0,0,0,0,0,71250,1,4.0,3,62.972476219041944,-38.54753711199749,997.3301670763975,1001.3301670763975,15.120506124228113,3,783.0,150.59740831300877,27757.125,1,0.0,0.0,0.0,285,266
1975,12,31,6,-0.16743984035332687,-1.3039617071328105,28.063259490023125,0,0,0,0,0,45000,1,4.0,4,62.82811639013066,-38.92041104216152,997.1627272360441,1001.1627272360441,16.198398332885453,4,783.0,119.6826841204298,27757.25,1,-6.311309080733003,8.27420954236741,-5.350693528736348,284,266
1975,12,31,9,-0.4499521265702788,-3.5143440408488584,29.735535729536352,0,0,0,0,0,36250,1,4.0,4,62.50347948659153,-38.99099404250548,996.7127751094739,1000.7127751094739,17.029528317149758,4,783.0,107.41849642478903,27757.375,1,-1.207865964300684,12.093131116139245,-12.032658891717125,283,265
1975,12,31,12,-0.3282504385666107,-2.568004177755957,26.320153788350144,0,0,0,0,0,126250,1,8.0,5,62.32358668469822,-38.69637224371049,996.3845246709072,1004.3845246709072,18.078436268607813,5,783.0,200.46601490203662,27757.5,1,5.072159705398944,8.377668219335707,-6.667722303470264,283,264
1975,12,31,15,0.40539660143622314,3.181053600566161,26.269994328303437,0,0,0,0,0,183750,1,8.0,7,61.99871187191201,-38.768254394959875,996.7899212723435,1004.7899212723435,17.733677891212203,7,783.0,241.84590462993484,27757.625,1,-1.25087068681194,12.106272986655377,-12.041476992142464,282,263
1975,12,31,18,0.5750786694989074,4.5140747155771574,15.400334106962909,0,0,0,0,0,243750,1,8.0,6,61.96137609934133,-38.11827636936305,997.3649999418424,1005.3649999418424,16.50034543577467,6,783.0,278.54628835670917,27757.75,1,11.324525938499649,11.408765365420546,-1.3838494974049893,283,262
1975,12,31,21,0.29636493106751005,2.331205542948083,13.19484718964508,0,0,0,0,0,333125,1,8.0,5,61.73645546192005,-37.19100753970427,997.6613648729099,1005.6613648729099,16.00369081865998,5,783.0,325.6331998352982,27757.875,1,16.2746354397273,18.285621606686465,-8.336677926302,284,260
1976,1,1,0,-0.3053338220775186,-2.413373201047679,12.979459725329434,0,0,0,0,1,519375,2,8.0,6,61.22759499272925,-37.005135269236725,997.3560310508324,1005.3560310508324,15.729440406312287,6,6.0,406.5983240702134,27758.0,1,3.316061081667897,19.150191693434046,-18.860900847995513,283,258
1976,1,1,3,0.11454401065944694,0.907405739677643,10.366369703056552,0,0,0,0,0,667500,2,8.0,6,60.99338992998391,-36.10957674263613,997.4705750614918,1005.4705750614918,14.67037061891845,6,6.0,460.9466878367608,27758.125,1,16.095924101365675,18.287568094310306,-8.68080492391759,284,256
1976,1,1,6,0.9343057040411804,7.428651508472658,8.68599122801119,0,0,0,0,0,621875,0,5.85164932858388,4,60.61753881622747,-35.58901808245689,998.404880765533,1004.2565300941169,13.160415098812226,3,6.0,444.9145541230864,27758.25,2,9.46656877155118,16.842987946414453,-13.930912341140996,284,254
1976,1,1,9,-1.6120791271292547,-12.533168728320138,9.645914030050553,0,0,0,2,0,790000,1,8.0,3,63.0168887953179,-23.450715528806185,996.6444509669876,1004.6444509669876,11.262610911617688,3,25.0,501.46267067967744,27758.375,1,57.73122838559683,58.58781565604201,9.981854158242347,312,250
1976,1,1,12,0.32138112911794453,2.4980746839936625,6.918142476722861,0,0,0,0,0,845625,1,8.0,3,63.040087286114556,-24.523476977117184,996.9658320961056,1004.9658320961056,11.812808487783771,3,25.0,518.816728242419,27758.5,1,-18.026513290414066,18.047008782660843,0.85985149413294,310,251
1976,1,1,15,-1.3711158003742456,-10.642793742855028,4.79104172342777,0,0,0,0,0,421250,1,6.0,4,63.19716022738009,-22.56411169332522,995.5947162957314,1001.5947162957314,12.962251293873653,4,25.0,366.18033747720784,27758.625,1,32.74639374859155,33.25989895040905,5.821904727288574,314,250
