year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1962,12,14,0,-1.8170108275515668,-13.992829237316005,4.6917140334651775,2,0,0,0,2,93750,1,4.0,6,64.11183172931136,-13.369338587868825,975.3467055724406,979.3467055724406,23.695228598435026,6,369.0,172.74707473566775,22992.0,1,86.97732740577756,88.77649448057973,17.782308331838685,333,248
1962,12,14,3,-2.455898108294787,-18.927395543395924,7.460703317687513,0,0,2,0,0,2530000,2,20.0,5,64.02162771164416,-9.25754902874732,972.8908074641457,992.8908074641457,25.61545321986235,5,369.0,897.398468933946,22992.125,1,66.7459559942446,66.82964185201874,-3.3434097091831028,341,246
1962,12,14,6,-1.7515801015193575,-13.455080952637763,6.158052809930886,0,0,0,0,0,3288750,2,24.0,2,64.41057934128087,-6.84277341263094,971.1392273626265,995.1392273626265,26.1766719383186,2,369.0,1023.1527931775105,22992.25,1,38.65599759972673,41.25677062246425,14.416482641912017,346,247
1962,12,14,9,-1.9841773428868328,-15.206481061215436,6.147827766103437,0,0,0,0,0,3405625,2,26.0,3,64.6900364689131,-5.888608746045654,969.1550500197395,995.1550500197395,27.913846669827066,3,369.0,1041.174387955578,22992.375,1,15.119393803978834,18.327185171798252,10.358071602455167,348,248
1962,12,14,12,-3.1596871981695585,-24.199876043488963,6.85756643623783,0,0,0,0,0,3334375,1,28.0,2,64.76805936329313,-3.8481794609250515,965.99536282157,993.99536282157,30.71062560990209,2,369.0,1030.2254737406163,22992.5,1,32.23778173145441,32.36723270539156,2.8919166723944474,352,248
1962,12,14,15,-1.2822460420129937,-9.83812433354668,5.085844918748481,0,0,0,0,0,3110000,1,28.0,3,64.55301154794994,-3.3067464802425244,964.713116779557,992.713116779557,31.19056088803454,3,369.0,994.9591680222808,22992.625,1,8.622794156893054,11.742457467663318,-7.970742017386651,353,247
1962,12,14,18,0.32237385888845893,2.48235290841334,4.394271575251333,0,0,0,0,0,1946875,2,24.0,4,64.12388093145904,-1.7508541865428378,965.0354906384455,989.0354906384455,29.888905586721155,4,369.0,787.2163359992395,22992.75,1,25.167719835198774,29.772569876362383,-15.905715807212914,356,245
1962,12,14,21,1.5355319064336073,11.893323201197509,5.436174732436266,0,0,0,0,0,1897500,2,22.0,3,63.44319561039044,-0.7313957530975439,966.571022544879,988.571022544879,27.307518950000308,3,369.0,777.1698714140575,22992.875,1,16.89346021256649,30.36315112428688,-25.229584781417167,358,242
1962,12,15,0,3.0792790392528695,23.948193682818168,6.126858850953576,0,0,0,0,0,1647500,2,18.0,2,62.978265356563206,1.1984816501184898,969.650301584132,987.650301584132,23.53143557349718,2,369.0,724.1654075470569,22993.0,1,32.49728590570039,36.78365229149338,-17.23262848971838,362,240
1962,12,15,3,1.3308918789705786,10.373254582825973,7.285843564865499,0,0,0,0,2,355625,1,8.0,1,62.73418070442631,2.1386825776663034,970.9811934631025,978.9811934631025,20.48090657813085,1,369.0,336.4505212867273,22993.125,1,15.964641959950546,18.349873325512906,-9.046991663141759,364,239
1962,12,15,6,0.6712687907619693,5.243929626716852,9.38582426822475,0,0,0,0,0,386875,1,8.0,1,62.482594636181744,3.0622870854000537,971.6524622538645,979.6524622538645,18.22096671718136,1,369.0,350.9218391855286,22993.25,1,15.81630404567429,18.36060144820209,-9.325031467748934,366,238
1962,12,15,9,0.3267194564072997,2.5523216044861456,9.962918017504126,0,0,0,0,0,367500,1,6.0,3,62.482594636181744,3.0622870854000537,971.9791817102719,977.9791817102719,16.262623332525504,3,369.0,342.02175833204393,22993.375,1,0.0,0.0,0.0,366,238
1962,12,15,12,-2.1892152557501685,-17.13815984730657,10.130550119788749,0,0,0,0,0,40000,1,2.0,2,62.251928735737636,3.0373358229524836,969.7899664545216,971.7899664545216,17.532973218950293,2,369.0,112.83791670955125,22993.5,1,-0.43058110373575476,8.560461677895484,-8.549625959761213,366,237
1962,12,15,15,-1.514877767689177,,,0,2,2,0,0,0,0,,2,62.251928735737636,3.0373358229524836,,,19.528174660019676,1,376.0,0.0,22993.625,0,0.0,0.0,0.0,366,237
