year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1976,5,27,15,27905.625,15,15,687.0,271,423,65.41737315254544,-125.65997382719468,,,0,0.0,,9.844182284449788,,0,0,0,0,0,0,0,,,,,
1976,5,27,18,27905.75,12,12,787.0,266,426,64.0817314235835,-125.42157708053927,996.7405259260945,996.7405259260945,625,14.104739588693906,0.0,8.193771854303034,6.138181567651627,1,1,3,0,0,3,0,,,3.862186627440899,-49.50552802511127,49.65595423099087
1976,5,27,21,27905.875,18,18,787.0,256,437,60.71781664200055,-126.82558537353974,994.8549554616559,994.8549554616559,625,14.104739588693906,0.0,9.386889738264957,8.652858141078468,1,1,0,0,0,0,3,-14.97740741074864,-1.8855704644386424,-25.452636586261228,-124.68341912555452,127.25482982594798
1976,5,28,0,27906.0,17,17,787.0,244,437,58.4407495515611,-123.86144023381637,994.3743141303693,996.3743141303693,52500,129.27207364566027,2.0,11.500928350273307,12.095469763212895,1,1,0,0,0,0,0,-3.9079723371490194,-0.48064133128660613,57.49699523452358,-84.39943602871762,102.1233042109607
1976,5,28,3,27906.125,14,14,787.0,243,435,58.502845758982446,-122.94600832309108,993.9052842657916,997.9052842657916,469375,386.53163237633834,4.0,12.195480602838893,11.160009037222334,1,1,0,0,0,0,0,-3.811027748000256,-0.46902986457775114,17.72704335148072,2.3015944097070054,17.875832926386153
1976,5,28,6,27906.25,16,16,787.0,245,433,59.14703127314555,-122.6972736747573,994.8871731876884,1008.8871731876884,4822500,1238.971115935045,14.0,12.163671343009437,9.02116954011246,1,6,0,0,0,0,2,7.924095156585272,0.9818889218968979,4.728015374152324,23.876720330950917,24.340334901982462
1976,5,28,9,27906.375,13,13,787.0,252,427,61.265885463318114,-122.12499844038751,994.9411725126326,996.9411725126326,151250,219.41825422078801,2.0,12.994457186550433,3.170552531743088,1,1,0,0,0,2,1,0.4266567801888321,0.05399932494416135,10.197240623204202,78.53527874891832,79.19453090016903
1976,5,28,12,27906.5,8,8,787.0,253,427,61.46170965735948,-122.36663806472498,994.9802058959177,1000.9802058959177,746875,487.5835274530085,6.0,14.07392906078584,3.1796087519123097,1,1,0,0,0,0,0,0.30783359945474187,0.039033383285132006,-4.278865597461458,7.258218963886594,8.425582076560776
1976,5,28,15,27906.625,12,12,787.0,254,427,61.656917300740126,-122.61153684669146,993.877251552514,1001.877251552514,863125,524.1576294516606,8.0,16.001723784207726,4.137782802822621,1,1,0,0,0,0,0,-8.682323378549789,-1.1029543434036895,-4.309383906085146,7.235366528722701,8.421479588230708
1976,5,28,18,27906.75,12,12,787.0,256,425,62.295280383940664,-122.32768406367644,992.9486601264472,1000.9486601264472,703750,473.2975622183604,8.0,17.582018210625453,4.8166785042626,1,1,0,0,0,0,0,-7.266540204039634,-0.9285914260668505,4.8913649021412455,23.66091206969273,24.16121293676355
