year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1957,9,10,15,21071.625,7,7,192,479,350,62.89732090717491,85.45466469125118,1007.3111303642822,1011.3111303642822,405000,359.0480523612894,4.0,8.038862683787137,5.00515958889213,1,1,3,0,0,0,0,,,,,
1957,9,10,18,21071.75,7,7,192,480,356,62.74183777941986,88.33627499570841,1006.48971087491,1012.48971087491,645000,453.11132913285775,6.0,9.259938127638728,5.675903408526501,1,1,0,0,0,0,0,-0.821419489372347,48.91350680744127,-5.762978328396417,49.25183313761195,-6.4018774567285535
1957,9,10,21,21071.875,8,8,192,481,360,62.522478341376114,90.2357837698766,1005.0544657434865,1011.0544657434865,533125,411.94533383901,6.0,10.428249419922574,7.374196213496762,1,1,0,0,0,0,0,-1.435245131423435,32.48385081097926,-8.130552207355366,33.485914093936415,-11.208025847703098
1957,9,11,0,21072.0,9,9,192,480,361,62.75141190134792,90.71318863501759,1005.0197674922031,1011.0197674922031,493125,396.1900587147307,6.0,10.745087956786255,8.108043098804847,1,1,0,0,0,0,0,-0.03469825128340744,8.101672590763924,8.485416802514234,11.731981805318584,-0.2704036564605251
1957,9,11,3,21072.125,9,9,192,481,363,62.51107758390011,91.65003939557788,1005.0928836667076,1011.0928836667076,558750,421.7293550432469,6.0,10.534279164207788,7.038731126921338,1,1,0,0,0,0,0,0.07311617450453924,16.027824842738145,-8.907985599593188,18.336940220005456,0.571033326905558
1957,9,11,6,21072.25,9,9,192,481,364,62.50347948659153,92.12109639666146,1005.5152957316974,1009.5152957316974,318125,318.2174296644016,4.0,8.895633016832095,7.98233756702808,1,1,0,0,0,0,0,0.4224120649897668,8.06104137719311,-0.2816232909552453,8.065959320677724,3.299242820997271
1957,9,11,9,21072.375,11,11,192,486,370,61.265885463318114,94.74489920545649,1005.8897005431053,1009.8897005431053,380625,348.07571077095474,4.0,8.669389019439564,9.898982531650981,1,1,0,0,0,0,0,0.37440481140787596,46.74994633860988,-45.87139221121069,65.49612283225339,2.9582286720746005
1957,9,11,12,21072.5,12,12,192,488,375,60.68734233432467,96.87793497895213,1006.5175742620851,1008.5175742620851,145625,215.29950574842135,2.0,7.909442546003774,7.192316355267902,1,1,0,0,0,0,0,0.6278737189798267,38.7045573594902,-21.443686929713106,44.24787531095268,4.988796563885562
1957,9,11,15,21072.625,12,12,192,489,378,60.36641377396805,98.13010235415598,1006.5837786911943,1008.5837786911943,113125,189.75986370816491,2.0,8.302345148097917,6.963431329477681,1,1,0,0,0,0,0,0.06620442910920246,22.947915692060636,-11.895209242332843,25.847685341801952,0.5276978560293994
1957,9,11,18,21072.75,13,13,192,489,386,60.048594240560405,101.56495651470776,1006.2607820326243,1008.2607820326243,86250,165.69317331547472,2.0,8.903222323063199,6.200543205017675,1,1,0,0,0,0,0,-0.32299665857004584,63.555712216941245,-11.779973234490132,64.63819555655897,-2.582709527940955
1957,9,11,21,21072.875,11,11,192,488,390,60.074962895476716,103.35230429874274,1004.8430952429932,1008.8430952429932,299375,308.69729862159846,4.0,10.09294573122255,5.324837720821742,1,1,0,0,0,0,0,-1.417686789631116,33.04790285127448,0.9773535497115884,33.06235174376454,-11.332943387540183
1957,9,12,0,21073.0,11,11,192,487,395,60.00995800796658,105.55887081828133,1005.0926947742257,1009.0926947742257,241250,277.1141642750141,4.0,9.925671873763516,5.57914938084592,1,1,0,0,0,0,0,0.2495995312325249,40.87896113492256,-2.409404566075651,40.94990468650123,1.9965959346085094
1957,9,12,3,21073.125,9,9,192,485,400,60.12071824402494,107.88536587523306,1004.7431381283213,1008.7431381283213,264375,290.09166854606434,4.0,9.409660763298916,5.3531343939447105,1,1,0,0,0,0,0,-0.34955664590437663,42.95608404269908,4.105325441214439,43.15181170312214,-2.793061785246851
1957,9,12,6,21073.25,9,9,192,484,405,59.962602009703545,110.07542964456357,1004.6305290882316,1006.6305290882316,96250,175.0352151573787,2.0,8.353008960221818,5.4031984696740984,1,1,0,0,0,0,0,-0.11260904008973739,40.631353134413395,-5.860574358893806,41.051835395625474,-0.9012121317136341
1957,9,12,9,21073.375,11,11,192,481,415,59.725082430914355,114.55045238920742,1005.2033559740194,1007.2033559740194,108125,185.5188843315482,2.0,8.666055702929334,8.103930111472218,1,1,0,0,0,0,0,0.5728268857877993,83.60573144748439,-8.803657380037025,84.06796485067281,4.595398347251493
1957,9,12,12,21073.5,11,11,192,479,421,59.53418968008467,117.23235953291308,1005.3277065981571,1009.3277065981571,469375,386.53163237633834,4.0,9.45112561346791,5.911018555296978,1,1,0,0,0,0,0,0.12435062413773267,50.397224224549795,-7.075435141828096,50.89147268438755,0.9995295791320308
1957,9,12,15,21073.625,8,8,192,475,429,59.440870675397754,121.0366518865252,1005.8991714371732,1009.8991714371732,510625,403.15875983611977,4.0,9.873030932380777,2.284081697956353,1,1,0,0,0,0,0,0.5714648390161164,71.68153506118401,-3.4588666269016715,71.76493730973675,4.597842196977299
1957,9,12,18,21073.75,9,9,192,468,435,60.048594240560405,124.83222451258864,1006.0310456801567,1010.0310456801567,516875,405.6185676485321,4.0,9.579287747444619,1.9048267079816283,1,1,0,0,0,0,0,0.13187424298346742,70.2284038165668,22.52525908281022,73.75239656696247,1.0544779792808292
1957,9,12,21,21073.875,8,8,192,464,442,59.82617181058017,128.29016319224309,1005.6741704102121,1009.6741704102121,387500,351.20518347003207,4.0,10.35392178214702,3.7137577371099177,1,1,0,0,0,0,0,-0.35687526994457586,64.41335470497701,-8.244081928585258,64.93878002545482,-2.860024957162386
1957,9,13,0,21074.0,8,8,192,460,445,60.103112562675065,130.3893506813394,1005.3063967718715,1007.3063967718715,183750,241.84590462993484,2.0,9.564029359980259,2.601937753382008,1,1,0,0,0,0,0,-0.36777363834058635,38.78020859104575,10.264802204693144,40.11571690330975,-2.939140011657498
1957,9,13,3,21074.125,13,13,192,456,449,60.180647657939296,132.84472437920851,1005.0592740599116,1007.0592740599116,195000,249.13937425834396,2.0,7.989533007945687,2.8261571695904424,1,1,0,0,0,0,0,-0.24712271195996435,45.25285324346828,2.873836410095147,45.34401462582318,-1.9733992809428742
1957,9,13,6,21074.25,13,13,192,456,449,60.180647657939296,132.84472437920851,,,0,0.0,,7.989533007945687,,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,
