"","lat","lon","date","bot_depth","last_row_depth","bot_temp","bot_sal","bot_den","first_row_depth","surf_temp","surf_sal","surf_den","c50_depth","c50_temp","c50_sal","c50_den"
"282",40.4455,-73.717,2024-07-08 09:02:49,NA,23.295,9.5945,31.1708,1024.1357,2.053,21.0208,29.0026,1019.9409,23.295,9.5945,31.1708,1024.1357
"283",40.5521666666667,-73.404,2024-07-08 19:01:36,NA,18.244,13.1063,30.7705,1023.1808,2.023,23.0498,30.1164,1020.2287,18.244,13.1063,30.7705,1023.1808
"284",40.3023333333333,-73.2191666666667,2024-07-08 21:45:38,NA,33.853,8.0742,31.5251,1024.6919,2.121,24.0179,30.2207,1020.0304,33.853,8.0742,31.5251,1024.6919
"285",40.0823333333333,-73.0703333333333,2024-07-09 00:08:25,NA,40.466,7.0928,31.6693,1024.9718,2.202,23.9555,30.169,1020.0115,40.47,7.093,31.6693,1024.9717
"286",39.8406666666667,-72.9083333333333,2024-07-09 02:39:51,NA,59.367,7.066,32.1599,1025.4485,2.082,23.3039,30.0635,1020.1175,49.995,6.9746,32.1078,1025.3769
"287",39.5998333333333,-72.744,2024-07-09 05:10:05,NA,65.635,9.3609,33.0934,1025.8691,2.006,23.9587,29.9718,1019.8606,50.001,6.6896,32.1321,1025.4336
"288",39.356,-72.5895,2024-07-09 07:36:43,NA,121.724,11.9708,35.2165,1027.3128,2.152,24.2187,30.7517,1020.3744,49.997,9.2981,33.2695,1025.9447
"289",39.1148333333333,-72.428,2024-07-09 10:25:23,NA,101.307,13.3071,35.6421,1027.2825,2.511,26.3771,34.427,1022.4939,50.014,16.3978,35.4483,1026.2224
"290",39.1148333333333,-72.4213333333333,2024-07-09 11:19:17,NA,301.585,7.2467,35.0569,1028.8176,1.932,26.3326,34.7,1022.7115,49.997,17.2784,35.606,1026.1347
"291",39.3215,-72.0916666666667,2024-07-09 15:04:40,NA,100.841,14.4191,35.51,1026.9439,2.116,25.1303,33.1001,1021.8759,50.01,11.0754,33.7255,1025.997
"292",39.3216666666667,-72.0873333333333,2024-07-09 15:50:08,NA,300.843,7.7312,35.0159,1028.7089,2.032,25.3858,33.6567,1022.2183,50.011,11.9971,33.8042,1025.8894
"293",39.5501666666667,-72.2393333333333,2024-07-09 18:42:49,NA,131.366,11.5074,35.324,1027.5282,2.074,25.6971,32.9616,1021.5986,50.008,15.9261,34.9134,1025.9198
"294",39.7758333333333,-72.3893333333333,2024-07-09 22:19:44,NA,80.325,8.8529,33.195,1026.0966,2.272,24.8418,30.4766,1019.9833,49.997,7.4491,32.6057,1025.7033
"295",40.498,-71.9283333333333,2024-07-10 19:16:12,NA,60.868,6.6734,32.0251,1025.4017,2.65,23.5216,30.3423,1020.269,49.996,6.7675,31.9868,1025.309
"296",40.6876666666667,-72.0605,2024-07-10 21:31:42,NA,44.698,7.1446,31.9037,1025.1687,2.453,23.4976,30.4916,1020.3876,44.698,7.1446,31.9037,1025.1687
"297",40.8918333333333,-72.2073333333333,2024-07-10 23:51:27,NA,19.69,15.0512,30.6082,1022.6667,1.868,19.8702,30.1575,1021.114,19.69,15.0607,30.6035,1022.6592
"298",39.9986666666667,-72.5371666666667,2024-07-10 00:52:06,NA,62.79,7.2023,32.3723,1025.613,2.2,23.7984,30.2525,1020.1194,49.985,6.8178,32.1306,1025.4148
"299",40.2206666666667,-72.686,2024-07-10 03:29:27,NA,52.683,6.7201,31.967,1025.3117,2.226,23.5053,30.3235,1020.2576,49.997,6.7072,31.9643,1025.299
"300",40.4295,-72.8303333333333,2024-07-10 06:00:13,NA,40.074,7.7468,31.6336,1024.8523,2.384,22.9725,29.9833,1020.1521,40.074,7.7468,31.6336,1024.8523
"301",40.6663333333333,-72.9808333333333,2024-07-10 08:37:54,NA,12.269,14.9352,30.3171,1022.4339,1.95,21.1745,29.9862,1020.6442,12.269,14.9352,30.3171,1022.4339
"302",40.7763333333333,-72.5783333333333,2024-07-10 11:36:48,NA,18.949,15.4834,30.3881,1022.4015,2.137,20.6411,29.9386,1020.7501,18.949,15.4834,30.3881,1022.4015
"303",40.5583333333333,-72.448,2024-07-10 14:00:21,NA,41.914,7.6219,31.7687,1024.9842,2.127,22.6178,30.4404,1020.596,41.914,7.6219,31.7687,1024.9842
"304",40.3565,-72.3073333333333,2024-07-10 16:16:48,NA,54.717,6.7181,31.9731,1025.3264,2.887,22.7322,30.0742,1020.2903,49.991,6.7636,31.9605,1025.2889
"305",40.9591666666667,-73.5806666666667,2024-09-11 16:13:00,NA,12.928,22.0981,26.7141,1017.9665,1.941,22.4034,26.4748,1017.6542,12.928,22.0981,26.7141,1017.9665
"306",40.4271666666667,-73.8368333333333,2024-09-11 22:59:49,NA,21.566,10.4386,31.7832,1024.4672,2.059,20.9581,30.4365,1021.044,21.57,10.4485,31.7852,1024.4666
"307",40.4481666666667,-73.7138333333333,2024-09-12 00:13:55,NA,22.446,11.2505,31.7648,1024.3158,2.195,21.031,30.7784,1021.285,22.459,11.3172,31.8854,1024.4102
"308",40.5691666666667,-73.4063333333333,2024-09-12 02:55:17,NA,13.603,21.0908,30.9454,1021.4463,2.13,21.2895,30.947,1021.3436,13.603,21.0908,30.9454,1021.4463
"309",40.3021666666667,-73.2268333333333,2024-09-12 05:53:27,NA,33.7,9.7807,31.8386,1024.6748,2.123,20.8983,31.361,1021.7625,33.7,9.7807,31.8386,1024.6748
"310",40.0791666666667,-73.071,2024-09-12 08:22:49,NA,40.065,8.3823,31.932,1024.9945,2.343,21.1886,31.7639,1021.9922,40.065,8.3823,31.932,1024.9943
"311",39.8391666666667,-72.9058333333333,2024-09-12 11:04:17,NA,56.801,8.52,32.2251,1025.2803,2.12,20.442,32.5455,1022.7843,50.001,8.5587,32.1648,1025.1961
"312",39.6018333333333,-72.7541666666667,2024-09-12 13:55:26,NA,65.801,11.1221,33.8151,1026.1296,2.631,21.622,33.1418,1022.9224,49.99,7.8158,32.0398,1025.2073
"313",39.3586666666667,-72.589,2024-09-12 16:56:57,NA,120.192,11.9985,35.1012,1027.2109,2.541,21.1178,32.3757,1022.4769,49.997,10.9442,32.9187,1025.3934
"314",39.1155,-72.4208333333333,2024-09-12 20:54:52,NA,100.953,13.6922,35.5909,1027.1614,2.32,23.6123,33.4889,1022.6213,49.989,15.2239,35.1557,1026.2655
"315",39.115,-72.4191666666667,2024-09-12 23:00:58,NA,301.063,8.389,35.1175,1028.6854,2.52,22.9918,33.2577,1022.6261,50.007,12.8026,34.2559,1026.0868
"316",39.3246666666667,-72.0908333333333,2024-09-13 02:40:21,NA,101.084,14.0784,35.6065,1027.0919,2.325,22.8344,33.0751,1022.5318,49.997,16.8696,34.9922,1025.758
"317",39.324,-72.089,2024-09-13 03:26:01,NA,301.646,8.009,35.0954,1028.7312,2.404,22.7625,33.0551,1022.5374,50.009,17.1277,34.9994,1025.7012
"318",39.5523333333333,-72.2413333333333,2024-09-13 06:12:18,NA,130.604,11.808,35.1689,1027.3474,2.366,21.4536,32.7086,1022.6383,50.017,10.948,33.1961,1025.608
"319",39.771,-72.388,2024-09-13 10:42:08,NA,81.079,11.7252,34.2289,1026.4092,2.219,21.1301,32.3897,1022.4829,50.012,11.0559,33.0296,1025.4608
"320",39.995,-72.5415,2024-09-13 13:18:23,NA,58.248,8.4518,32.1005,1025.2001,2.342,20.7928,31.9845,1022.2657,49.993,8.4446,31.9826,1025.0709
"321",40.2166666666667,-72.6965,2024-09-13 15:49:23,NA,51.92,8.6082,32.0795,1025.1309,2.266,21.2186,32.1052,1022.243,49.996,8.6193,32.0596,1025.1031
"322",40.431,-72.8385,2024-09-13 19:17:40,NA,39.051,10.3334,31.8252,1024.5967,2.454,21.5574,31.1932,1021.4606,39.051,10.3353,31.8259,1024.5979
"323",40.6705,-72.9766666666667,2024-09-13 21:56:17,NA,13.892,17.903,31.1838,1022.4365,2.122,21.9051,30.9422,1021.173,13.892,17.9168,31.182,1022.432
"324",40.7755,-72.573,2024-09-14 00:45:53,NA,18.737,19.204,31.1676,1022.13,2.082,21.495,30.9547,1021.294,18.737,19.204,31.1676,1022.13
"325",40.5563333333333,-72.4493333333333,2024-09-14 02:55:00,NA,40.914,10.0614,32.0573,1024.8337,2.144,21.3692,31.8325,1021.9946,40.925,10.0556,32.0556,1024.8316
"326",40.3566666666667,-72.312,2024-09-14 05:56:40,NA,52.894,9.7833,32.2033,1025.0469,2.366,21.3437,31.754,1021.9432,50.005,9.9399,32.2187,1025.0198
"327",40.1523333333333,-72.174,2024-09-14 08:19:31,NA,65.383,11.3259,33.8833,1026.1439,1.757,20.4076,32.1112,1022.461,50.008,10.6304,33.1841,1025.6515
"328",39.9408333333333,-72.0345,2024-09-14 10:34:53,NA,84.688,11.626,34.1964,1026.4191,2.467,21.5201,33.1053,1022.9219,49.996,13.3573,33.7069,1025.5448
"329",39.7256666666667,-71.8835,2024-09-14 12:56:24,NA,278.553,8.7753,35.144,1028.5407,2.293,23.0891,33.9577,1023.1278,49.981,16.4634,35.2173,1026.0299
"330",39.5281666666667,-71.7485,2024-09-14 15:26:25,NA,100.371,13.5148,35.4582,1027.0934,2.576,23.4738,34.0223,1023.0667,49.994,14.1903,34.3593,1025.875
"331",39.5273333333333,-71.746,2024-09-14 16:48:29,NA,300.126,8.2611,35.1343,1028.7149,2.35,23.4494,33.9502,1023.0181,50.014,14.0513,34.3455,1025.8949
"332",39.7371666666667,-71.416,2024-09-14 20:16:59,NA,100.394,13.2254,35.2358,1026.9814,2.43,24.4301,34.0592,1022.8122,50.013,13.7918,34.4601,1026.0376
"333",39.7338333333333,-71.4071666666667,2024-09-14 21:15:52,NA,300.719,8.4217,35.1269,1028.6864,2.201,24.3645,34.0565,1022.8289,49.997,13.5269,34.2963,1025.9649
"334",39.9368333333333,-71.5473333333333,2024-09-14 23:47:54,NA,132.589,11.6482,35.3168,1027.5016,2.458,24.1108,34.4504,1023.2034,50.019,17.6715,35.0293,1025.5973
"335",40.1185,-71.6726666666667,2024-09-15 02:00:21,NA,78.948,12.2477,34.4224,1026.4499,2.645,22.8472,34.0669,1023.2812,49.996,11.3184,33.0932,1025.465
"336",40.3086666666667,-71.8076666666667,2024-09-15 04:15:27,NA,69.206,11.2127,33.5253,1025.9036,2.314,21.5701,33.2322,1023.0039,50.004,11.2976,32.904,1025.316
"337",40.4956666666667,-71.9281666666667,2024-09-15 06:38:55,NA,60.681,10.5202,33.0487,1025.6166,2.312,20.964,32.0698,1022.2849,49.981,10.5595,32.5804,1025.1935
"338",40.6848333333333,-72.0606666666667,2024-09-15 08:57:12,NA,45.599,10.7908,32.2028,1024.8425,2.317,20.691,31.5595,1021.9693,45.599,10.7905,32.2028,1024.8428
"339",40.8906666666667,-72.208,2024-09-15 11:34:40,NA,20.498,18.4707,31.291,1022.4105,2.313,20.4141,31.026,1021.6365,20.498,18.4731,31.2907,1022.4099
"340",40.9586666666667,-71.8206666666667,2018-07-14 23:44:23,NA,32.738,10.8875,32.2218,1024.7818,0.968,19.564,31.356,1022.1007,32.738,10.8875,32.2218,1024.7818
"341",40.6891666666667,-71.713,2018-07-15 02:33:49,NA,61.511,8.3165,32.924,1025.8805,0.992,21.7567,32.1771,1022.1457,49.613,8.9324,32.9861,1025.7798
"342",40.0865,-71.4928333333333,2018-07-15 07:27:34,NA,81.349,9.8321,33.9603,1026.5399,0.969,20.4175,32.6486,1022.8641,49.606,8.95,33.21,1025.9522
"343",39.9605,-71.4435,2018-07-15 08:48:15,NA,143.838,12.4362,35.3647,1027.4361,0.972,22.0957,33.7918,1023.2776,49.605,11.899,34.4666,1026.4184
"344",39.661,-72.0265,2018-07-15 17:16:49,NA,166.652,12.1967,35.4812,1027.6766,0.981,22.1055,33.338,1022.9305,49.617,10.7907,33.8225,1026.1216
"345",39.8975,-72.1188333333333,2018-07-15 21:14:16,NA,76.397,8.3338,33.3846,1026.3073,0.964,22.5515,33.231,1022.7242,49.616,8.1839,33.1924,1026.0559
"346",40.233,-72.2371666666667,2018-07-16 00:45:28,NA,53.577,8.3372,33.164,1026.0289,2.976,22.5427,32.5714,1022.2354,49.611,8.3523,33.1731,1026.0155
"347",40.7126666666667,-72.4175,2018-07-16 06:52:47,NA,28.777,9.6828,32.4893,1025.176,1.987,21.6212,31.5903,1021.7417,28.777,9.6828,32.4893,1025.176
"348",40.5743333333333,-72.7126666666667,2018-07-16 12:23:52,NA,31.752,8.9189,32.6387,1025.428,1.99,22.1915,31.2713,1021.3434,31.752,8.9189,32.6387,1025.428
"349",40.0203333333333,-72.5048333333333,2018-07-16 20:32:22,NA,56.559,7.577,32.9761,1026.0066,1.987,23.2578,32.7334,1022.1505,49.608,7.6104,32.9779,1025.9712
"350",39.7398333333333,-72.3985,2018-07-16 23:55:30,NA,81.363,8.6716,33.5991,1026.4461,1.985,23.59,32.7581,1022.0733,49.62,9.3429,33.3334,1025.9861
"351",39.7323333333333,-72.7453333333333,2018-07-17 03:55:08,NA,64.495,7.8624,33.0841,1026.0869,0.973,22.9742,32.9741,1022.4096,49.614,7.726,33.0469,1026.0089
"352",40.03,-72.8506666666667,2018-07-17 06:50:33,NA,46.634,7.6329,32.8981,1025.8915,5.962,22.1662,31.1014,1021.239,46.634,7.6329,32.8981,1025.8915
"353",40.4256666666667,-72.9986666666667,2018-07-17 11:01:01,NA,30.76,9.4452,32.5206,1025.248,1.962,22.6364,30.5217,1020.6518,30.76,9.4452,32.5206,1025.248
"354",40.1866666666667,-73.6031666666667,2018-07-17 22:24:22,NA,26.799,12.2629,32.2449,1024.5224,1.98,23.2997,30.5122,1020.4578,26.799,12.2629,32.2449,1024.5224
"355",39.942,-73.5125,2018-07-18 01:47:02,NA,31.758,10.0411,32.5458,1025.1744,1.984,23.3959,30.7496,1020.6099,31.758,10.0411,32.5458,1025.1744
"356",39.5698333333333,-73.3761666666667,2018-07-18 05:10:17,NA,27.784,8.8618,32.551,1025.35,1.983,23.7654,31.0664,1020.7432,27.784,8.8618,32.551,1025.35
"357",39.2353333333333,-73.2551666666667,2018-07-18 08:20:46,NA,54.578,7.0597,32.985,1026.0765,1.976,24.0011,31.105,1020.704,49.613,7.0461,32.9826,1026.0535
"358",38.861,-73.1175,2018-07-18 11:54:01,NA,71.445,7.3526,33.1679,1026.2578,3.979,23.8887,32.2965,1021.646,49.607,7.351,33.1644,1026.1543
"359",38.732,-73.0733333333333,2018-07-18 13:40:42,NA,151.791,12.8129,35.5338,1027.5272,1.985,24.1855,32.0046,1021.3298,49.613,12.048,34.3136,1026.2706
"360",39.227,-72.5568333333333,2018-07-19 02:54:59,NA,130.95,12.7777,35.5503,1027.4534,1.985,23.739,33.8189,1022.8328,49.615,9.2601,33.8907,1026.4352
"361",39.4461666666667,-72.6348333333333,2018-07-19 05:03:23,NA,89.297,8.8983,33.6907,1026.5186,2.973,23.1548,32.9593,1022.3555,49.616,8.6345,33.3663,1026.1238
"362",39.4948333333333,-72.3118333333333,2018-07-19 10:44:08,NA,549.051,5.7667,35.0489,1030.1621,1.98,22.1917,32.9858,1022.6435,49.606,8.6919,33.2501,1026.0239
"363",39.4078333333333,-72.279,2018-07-19 12:01:54,NA,171.613,12.2149,35.5039,1027.7129,1.984,22.9772,32.9139,1022.3675,49.613,9.2144,33.558,1026.1824
"364",38.9993333333333,-72.8208333333333,2018-07-20 05:28:29,NA,136.917,12.4462,35.3881,1027.421,1.983,23.897,33.8992,1022.8472,49.617,11.0791,34.644,1026.7092
"365",39.1576666666667,-72.8785,2018-07-20 07:04:48,NA,81.357,10.107,34.1985,1026.6788,1.982,24.09,33.3708,1022.3907,49.613,8.3207,33.4615,1026.2464
"366",39.408,-72.9716666666667,2018-07-20 09:38:12,NA,56.559,7.9067,33.143,1026.0901,2.975,23.6874,33.0376,1022.2608,49.612,7.9157,33.1499,1026.0621
"367",39.7006666666667,-73.0843333333333,2018-07-20 12:12:39,NA,41.681,7.7172,32.8831,1025.8449,1.985,23.7188,30.9846,1020.6948,41.681,7.7172,32.8831,1025.8449
"368",39.9248333333333,-73.16,2018-07-20 14:56:04,NA,66.476,7.3156,32.6783,1025.8552,0.98,23.4765,30.5843,1020.4575,49.612,8.1023,32.6419,1025.6363
"369",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"370",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"371",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"372",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"373",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"374",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"375",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"376",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"377",40.2838333333333,-71.6328333333333,2019-02-06 15:36:31,NA,65.479,6.8157,32.9138,1026.1039,-1.541,6.7335,32.8157,1025.7266,49.616,6.6791,32.8538,1026.0013
"378",40.0451666666667,-71.5426666666667,2019-02-06 18:33:00,NA,68.464,11.7902,34.8433,1026.817,2.974,5.96,32.5095,1025.6038,49.61,9.6902,34.0761,1026.5092
"379",39.8051666666667,-71.455,2019-02-06 21:01:59,NA,598.506,5.3243,35.0262,1030.4327,0.977,7.0878,33.05,1025.8755,49.609,12.6643,35.1191,1026.7759
"380",39.6993333333333,-71.7611666666667,2019-02-07 00:12:38,NA,498.556,6.5826,35.0813,1029.8393,2.975,6.9189,33.0356,1025.8963,49.61,11.2805,34.7007,1026.7163
"381",39.4738333333333,-72.0246666666667,2019-02-07 04:12:54,NA,579.724,5.8572,35.0506,1030.2922,1.974,7.2163,33.0513,1025.8636,49.613,8.7458,33.6991,1026.3672
"382",40.1653333333333,-71.937,2019-02-07 16:44:26,NA,67.473,7.7925,33.2586,1026.2479,2.979,7.3566,33.0519,1025.8494,49.608,7.7022,33.238,1026.1623
"383",40.2416666666667,-72.3081666666667,2019-02-07 12:55:43,NA,51.593,7.4146,33.2276,1026.2043,1.98,7.4404,33.1684,1025.9247,49.609,7.4173,33.228,1026.195
"384",39.9858333333333,-72.2176666666667,2019-02-07 10:06:35,NA,77.383,9.4639,33.9075,1026.542,1.974,7.4339,33.1241,1025.8909,49.622,8.0661,33.4327,1026.262
"385",39.732,-72.1236666666667,2019-02-07 07:23:44,NA,117.07,12.9745,35.3626,1027.2058,1.959,8.3931,33.6442,1026.1595,49.612,8.6562,33.6657,1026.3549
"386",40.7596666666667,-72.5005,2019-02-10 16:07:56,NA,20.836,4.1289,31.5705,1025.1445,1.986,4.044,31.1052,1024.6944,20.836,4.1289,31.5705,1025.1445
"387",40.6795,-72.8125,2019-02-10 19:07:12,NA,20.836,3.6996,31.7629,1025.3386,1.985,3.6464,31.5339,1025.0722,20.836,3.6996,31.7629,1025.3386
"388",40.4643333333333,-72.7345,2019-02-10 20:58:34,NA,36.713,5.2061,32.5069,1025.848,0.946,5.1419,32.4768,1025.6644,36.713,5.2061,32.5069,1025.848
"389",40.1018333333333,-72.6,2019-02-11 02:56:45,NA,50.602,7.2988,33.2655,1026.2457,1.982,6.9449,33.1814,1026.003,49.611,7.2986,33.2654,1026.2411
"390",39.7355,-72.4653333333333,2019-02-11 06:44:46,NA,77.39,11.0026,34.6625,1026.8635,1.984,7.9179,33.0638,1025.7745,49.609,8.093,33.5457,1026.3466
"391",39.4895,-72.3738333333333,2019-02-11 09:13:20,NA,131.945,12.4805,35.1725,1027.2247,1.984,8.4324,33.2404,1025.837,49.614,8.9342,33.8723,1026.473
"392",39.2448333333333,-72.2823333333333,2019-02-11 11:40:20,NA,484.715,6.9333,35.0981,1029.7371,1.987,8.6016,33.8452,1026.2852,49.617,10.0191,34.259,1026.5965
"393",40.2631666666667,-73.3506666666667,2019-02-12 06:39:37,NA,31.753,6.2107,32.6855,1025.8459,1.964,4.5783,31.3856,1024.8642,31.753,6.2107,32.6855,1025.8459
"394",39.966,-73.249,2019-02-12 03:23:00,NA,61.516,6.9609,33.1202,1026.2285,1.986,5.5936,32.6218,1025.7317,49.611,6.9565,33.119,1026.173
"395",39.6743333333333,-73.1373333333333,2019-02-11 23:18:25,NA,36.719,5.9033,32.7492,1025.9573,2.978,5.6467,32.6442,1025.7478,36.719,5.9033,32.7492,1025.9573
"396",40.3846666666667,-72.7148333333333,2019-06-01 05:21:03,NA,38,6.0409,32.4705,1025.7264,2,15.2363,31.0889,1022.9173,38,6.0409,32.4705,1025.7264
"397",40.0981666666667,-72.6066666666667,2019-06-01 02:43:05,NA,48,5.7546,32.7163,1026.002,3,15.7057,31.402,1023.0604,48,5.7546,32.7163,1026.002
"398",39.811,-72.5003333333333,2019-06-01 00:05:22,NA,63,5.2549,32.8282,1026.2196,2,15.1861,32.1621,1023.7539,50,5.3965,32.8317,1026.1452
"399",40.7536666666667,-72.5036666666667,2019-06-01 12:30:11,NA,23,10.3174,31.5022,1024.2747,2,15.4335,29.7372,1021.8357,23,10.3174,31.5022,1024.2747
"400",40.431,-72.385,2019-06-01 15:46:16,NA,47,6.3486,32.3946,1025.6699,2,15.0632,30.0138,1022.1272,47,6.3486,32.3946,1025.6699
"401",40.6545,-72.8151666666667,2019-06-01 09:56:43,NA,24,9.9146,31.8189,1024.593,2,16.1485,30.0531,1021.9231,24,9.9146,31.8189,1024.593
"402",40.9958333333333,-71.9066666666667,2019-07-24 00:05:25,NA,14,18.2819,30.6035,1021.9027,2,19.4391,29.835,1020.9781,14,18.2819,30.6035,1021.9027
"403",40.6993333333333,-71.7916666666667,2019-07-24 04:52:39,NA,48,7.9105,32.4932,1025.5402,2,21.8503,31.2313,1021.4069,48,7.9105,32.4932,1025.5402
"404",40.3993333333333,-71.6791666666667,2019-07-24 08:26:23,NA,73,6.9978,32.7132,1025.9564,3,23.4353,31.5711,1021.2244,50,6.9924,32.5981,1025.76
"405",40.346,-73.3911666666667,2019-05-30 02:44:14,NA,23,10.1464,31.6551,1024.4224,2,15.6553,28.659,1020.9601,23,10.1464,31.6551,1024.4224
"406",39.823,-73.1968333333333,2019-05-30 08:24:37,NA,42,6.4328,32.8776,1026.0167,1,16.0913,30.1496,1022.0047,42,6.4328,32.8776,1026.0167
"407",40.9613333333333,-73.5786666666667,2019-05-29 15:37:08,NA,14,11.9784,24.764,1018.7221,2,15.5121,23.8264,1017.2833,14,11.9784,24.764,1018.7221
"408",40.8803333333333,-73.7296666666667,2019-05-29 16:54:02,NA,12,13.1431,24.0794,1017.9797,2,15.6838,23.0719,1016.6701,12,13.1431,24.0794,1017.9797
"409",39.525,-72.3951666666667,2019-05-31 07:05:26,NA,400,7.0855,35.1211,1029.3438,1,14.2419,32.346,1024.0915,50,8.3114,33.4847,1026.2678
"410",39.2388333333333,-72.2903333333333,2019-05-31 03:38:20,NA,449,6.2558,35.0704,1029.6498,2,14.1342,32.6369,1024.3428,50,11.9147,34.5182,1026.4573
"411",39.0173333333333,-72.56,2019-05-30 23:25:27,NA,450,6.4658,35.0818,1029.6334,2,14.5956,32.5433,1024.174,50,11.3521,34.2049,1026.3192
"412",39.477,-73.0701666666667,2019-05-30 12:13:33,NA,62,6.5446,33.0779,1026.253,1,15.4267,3.48,1001.7086,50,6.7593,33.0883,1026.1771
"413",39.1311666666667,-72.9466666666667,2019-05-30 15:47:18,NA,72,9.0326,33.6792,1026.4089,1,14.5452,32.4125,1024.0792,50,7.7712,33.3662,1026.2548
"414",38.787,-72.8163333333333,2019-05-30 20:15:45,NA,480,6.4079,35.08,1029.7782,2,17.2008,33.6457,1024.4363,50,14.7938,35.3098,1026.4797
"415",39.7968333333333,-71.458,2019-07-24 15:15:55,NA,589,5.7651,35.047,1030.345,1,23.8907,32.9675,1022.1398,50,8.0619,33.1675,1026.0563
"416",40.0966666666667,-71.5688333333333,2019-07-24 12:12:42,NA,85,10.8816,34.1865,1026.5496,2,21.7553,32.4149,1022.331,50,7.6413,32.8329,1025.8547
"417",40.4293333333333,-72.3851666666667,2019-07-25 06:55:01,NA,47,7.5671,32.5691,1025.6441,2,23.4155,30.8145,1020.6535,47,7.5671,32.5691,1025.6441
"418",40.108,-72.2645,2019-07-25 03:33:45,NA,63,6.7534,32.733,1025.9584,2,24.3552,30.8918,1020.4396,50,6.7795,32.7296,1025.8919
"419",39.7861666666667,-72.1461666666667,2019-07-25 00:22:58,NA,98,13.0742,35.1669,1026.9482,2,24.5981,32.4876,1021.5727,50,7.2211,32.8118,1025.8969
"420",39.466,-72.0313333333333,2019-07-24 20:25:24,NA,510,6.4285,35.0769,1029.9108,6,24.3542,32.8275,1021.9194,50,11.379,34.0534,1026.1965
"421",40.7526666666667,-72.5055,2019-07-25 10:07:32,NA,21,12.9214,31.6505,1023.9097,2,19.8535,30.4866,1021.3693,21,12.9214,31.6505,1023.9097
"422",40.6711666666667,-72.819,2019-07-25 18:24:06,NA,22,15.8848,31.0289,1022.8195,2,20.4345,30.3393,1021.1075,22,15.8848,31.0289,1022.8195
"423",40.3883333333333,-72.7115,2019-07-25 20:58:19,NA,41,8.1055,32.5158,1025.4972,2,24.1702,31.0895,1020.6431,41,8.1055,32.5158,1025.4972
"424",40.101,-72.6065,2019-07-25 23:40:36,NA,47,6.6117,32.6925,1025.8709,2,25.725,30.6514,1019.8491,47,6.6117,32.6925,1025.8709
"425",39.813,-72.5008333333333,2019-07-26 02:14:47,NA,58,6.6886,32.758,1025.9635,2,24.1919,30.9103,1020.5015,50,6.707,32.7656,1025.9299
"426",39.527,-72.3968333333333,2019-07-26 07:58:19,NA,487,7.6034,35.1525,1029.6876,2,24.893,31.5796,1020.7994,50,13.2043,34.6918,1026.338
"427",39.2398333333333,-72.2961666666667,2019-07-26 11:37:25,NA,498,7.2199,35.1094,1029.7635,2,24.7781,32.1083,1021.2328,50,11.2522,33.866,1026.0741
"428",39.3306666666667,-72.6686666666667,2019-07-27 04:35:12,NA,108,13.1039,35.0919,1026.929,2,24.6014,31.5153,1020.8377,50,7.5036,32.8878,1025.9173
"429",39.0181666666667,-72.5528333333333,2019-07-27 00:19:00,NA,584,5.9911,35.0589,1030.2994,2,26.6234,33.5558,1021.7581,50,17.9405,35.6616,1026.0145
"430",40.5765,-73.1288333333333,2019-07-27 16:06:56,NA,19,16.5751,30.8817,1022.538,1,22.1138,30.681,1020.9131,19,16.5751,30.8817,1022.538
"431",40.2673333333333,-73.0126666666667,2019-07-27 13:05:08,NA,37,8.3304,32.491,1025.4261,2,23.643,31.1813,1020.8655,37,8.3304,32.491,1025.4261
"432",39.9596666666667,-72.8985,2019-07-27 10:04:45,NA,48,6.3728,32.7402,1025.944,2,25.0038,31.3482,1020.5918,48,6.3728,32.7402,1025.944
"433",39.6433333333333,-72.7833333333333,2019-07-27 07:20:06,NA,64,6.7421,32.8425,1026.0508,2,24.7911,31.3032,1020.6213,50,6.6718,32.8331,1025.9877
