year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
1980,9,16,18,29478.75,8,8,316.0,134,389,37.12264553527945,-97.45313148843037,,,0,0.0,,8.361062979856515,,0,0,0,0,0,0,0,,,,,,0.0,0.0
1980,9,16,21,29478.875,8,8,318.0,140,371,39.03132066515988,-92.99908693545521,1000.689558952327,1000.689558952327,625,14.104739588693906,0.0,8.559809852425444,9.394814646166123,1,1,3,0,0,3,0,,,128.22866754461813,70.74499701844934,146.44946494749854,2.778663847345721,339.0
1980,9,17,0,29479.0,8,8,318.0,139,360,38.85677586284989,-90.12992217984242,1001.425400597153,1003.425400597153,270000,293.16150714175194,2.0,8.636163995633654,5.517094858556666,1,1,0,0,0,0,0,8.126007900363144,0.7358416448259959,82.80962360778956,-6.4694988296829,83.061953848745,4.628523889902534,600.0
1980,9,17,3,29479.125,11,11,318.0,141,350,39.30418782921168,-87.51044707800085,1001.6963430442192,1003.6963430442192,104375,182.27340554900803,2.0,9.689821927215402,6.1696876961661475,1,1,0,0,0,3,0,2.9634250237425226,0.27094244706619064,75.1256294075136,16.5833135931655,76.93416980512846,5.11132731818247,686.0
1980,9,17,6,29479.25,11,11,318.0,149,347,41.24827365077031,-86.60162857433747,1000.2013016892041,1004.2013016892041,270625,293.5006183102318,4.0,11.00433852279144,12.347220001456298,1,1,0,0,0,0,0,-15.709974940849595,-1.495041355015128,25.3265300203134,72.05749343964642,76.37876330286137,4.669544493418682,863.0
1980,9,17,9,29479.375,10,10,318.0,154,339,42.321030229618835,-84.30320974816759,998.4876494344551,1002.4876494344551,155000,222.12166116452389,4.0,12.68150112519832,10.041048729151516,1,1,0,0,0,0,0,-17.63376526875149,-1.7136522547490314,62.986829127085784,39.76169636417633,74.4871340651636,6.144103456345422,1147.0
1980,9,17,12,29479.5,7,7,318.0,165,326,44.56371041766576,-80.22745794390671,999.7218109929266,1003.7218109929266,210625,258.9285997673121,4.0,12.910067500487513,9.857727053717026,1,1,0,0,0,0,0,12.185404767679069,1.2341615584715329,107.62008061679659,83.12488633236096,135.98466266360234,6.140577889201434,1271.0
1980,9,17,15,29479.625,6,6,318.0,173,320,46.199141202542016,-78.041686177369,997.9618826207662,1003.9618826207662,188750,245.1142407474329,6.0,14.683964754932095,20.4205463760547,1,1,0,0,0,0,0,-16.89386062550127,-1.759928372160357,56.0734836723703,60.617202052189725,82.57530354646947,6.054478791787284,1432.0
1980,9,17,18,29479.75,5,5,318.0,180,313,47.459523620616885,-75.47662298960665,997.8103583652668,1003.8103583652668,181875,240.60883306661233,6.0,14.315984881347047,23.316755157488732,1,1,0,0,0,0,0,-1.4247977748819656,-0.15152425549953477,64.27765485429619,46.71604350730885,79.46071755619124,9.182667463926723,2253.0
1980,9,17,21,29479.875,6,6,318.0,188,304,48.70382297697484,-72.06763284379903,998.9556313224916,1002.9556313224916,113125,189.75986370816491,4.0,13.627705876592026,18.470811220951365,1,1,0,0,0,0,0,10.561157357478068,1.1452729572249518,83.3806631712919,46.119925218031675,95.28579376277068,6.634188792873203,1230.0
1980,9,18,0,29480.0,3,3,318.0,200,300,51.10118479585608,-69.54243488198146,1000.9173175956332,1002.9173175956332,67500,146.58075357087597,2.0,10.128772510969414,13.678063599142694,1,1,0,0,0,0,0,17.463352468408303,1.9616862731415312,58.770694417834505,88.85815719698817,106.53528346420798,6.509183754642044,1323.0
1980,9,18,3,29480.125,5,5,318.0,207,295,52.20906955237215,-67.07402810870336,1001.4910699942021,1001.4910699942021,625,14.104739588693906,0.0,9.738150285011733,18.109840074201564,1,1,0,0,0,0,0,5.030133567445947,0.573752398568904,56.06159496054595,41.06372141047657,69.49195381911163,5.938149929706426,1350.0
1980,9,18,6,29480.25,5,5,318.0,207,295,52.20906955237215,-67.07402810870336,,,0,0.0,,9.738150285011733,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
