year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1976,11,17,15,,,7.915637342083719,3,0,0,0,0,53750,1,2.0,18,35.683723671435445,142.31901937559044,1011.2844922261023,1013.2844922261023,7.557346461062577,18,337,130.80197392386228,28079.625,1,,,,502,544
1976,11,17,18,-3.248092029401596,-37.71094471106616,7.190054702516209,0,0,0,0,0,48125,1,2.0,16,36.63641747135678,141.90591309756775,1008.0364001967007,1010.0364001967007,9.13750587784346,16,337,123.76858758422884,28079.75,1,-12.286745257318316,37.38811648515534,35.3115723989928,501,540
1976,11,17,21,-3.33862914896672,-37.53080537533735,9.88891202955223,0,0,2,0,0,999375,3,6.0,20,38.04734462958044,142.0800961076052,1004.697771047734,1010.697771047734,12.256298968257118,20,337,564.013246745966,28079.875,1,5.0841806576052155,52.54253973637932,52.29598061983189,497,536
1976,11,18,0,-2.9210864254845363,-32.016947528689144,16.656006516973502,0,0,1,0,0,1952500,2,12.0,16,39.20515303769626,142.79014964162957,1001.7766846222495,1013.7766846222495,15.81468971798164,16,337,788.3527464110539,28080.0,1,20.393531397542297,47.51336194867696,42.91414033629754,492,534
1976,11,18,3,-4.51791609138847,-48.49366538212529,15.519066496042141,0,0,0,0,0,1736875,2,14.0,15,40.20066784590527,143.31655936985052,997.258768530861,1011.258768530861,18.691172975963568,15,337,743.5485751216738,28080.125,1,14.90253347831044,39.7944962156867,36.89873202412435,488,532
1976,11,18,6,-1.9495124974792999,-20.474121870897097,14.549110443294849,0,0,0,0,0,2145625,2,16.0,15,41.276403490443684,144.46232220802563,995.3092560333816,1011.3092560333816,19.97310550188449,15,337,826.42219811855,28080.25,1,31.915747612960413,51.07250267086321,39.87211536112853,482,531
1976,11,18,9,-2.3762488678246156,-24.38517947673868,13.027663758329,0,0,0,0,0,1970625,1,18.0,16,42.46414708732032,145.88552705465872,992.9330071655571,1010.9330071655571,22.45219529917496,16,337,792.0034213694613,28080.375,1,38.913992711918574,58.75699004323467,44.02368737574724,475,530
1976,11,18,12,0.430948584159778,4.343985063895546,17.289612804282587,0,0,0,0,0,2167500,1,18.0,18,43.41818298286908,146.5065541438818,993.3639557497169,1011.3639557497169,21.68184309141945,18,337,830.6242702349639,28080.5,1,16.7194942539775,39.11475729219527,35.36131714060657,471,528
1976,11,18,15,-4.107915942402906,-41.006410027923636,16.55818996727612,0,0,0,0,0,3357500,1,24.0,17,43.95151931921802,147.46284943493478,989.256039807314,1013.256039807314,24.421440871760655,17,337,1033.791779258317,28080.625,1,25.51772573177092,32.27897203390401,19.768098265732934,467,528
1976,11,18,18,-1.7495977549291275,-17.30332303628145,14.434460678185642,0,0,0,0,0,2896250,1,24.0,18,44.469875220565335,148.439951593748,987.5064420523848,1011.5064420523848,25.336551238718496,18,337,960.1588451187666,28080.75,1,25.8444583643676,32.203564825859665,19.212848808696112,463,528
1976,11,18,21,-0.485314628877677,-4.757343530894856,12.469635236566464,0,0,0,0,0,3444375,2,26.0,16,44.972899656334285,149.4379601421479,987.0211274235071,1013.0211274235071,25.75162388979518,16,337,1047.080996974109,28080.875,1,26.16890548660453,32.13148442597413,18.644588411916672,459,528
1976,11,19,0,0.3442304593134031,3.358219600846886,13.33471396751629,0,0,0,0,0,4552500,1,28.0,19,45.248549143456685,150.60214022022487,987.3653578828205,1015.3653578828205,25.506070036254386,19,337,1203.7880863556122,28081.0,1,30.37896329490521,32.05101097452119,10.21694150006155,455,529
1976,11,19,3,-2.491554072180443,-24.200136317952012,12.159181237833035,0,0,0,0,0,3937500,2,28.0,18,45.50417139554748,151.7794622838027,984.8738038106401,1012.8738038106401,26.49490526537505,18,337,1119.5289977703462,28081.125,1,30.583327546672027,32.01731695940391,9.474632523317446,451,530
1976,11,19,6,-0.9816790647302696,-9.531840157462021,10.430842255802563,0,0,0,0,0,3505000,2,28.0,17,45.52301230618728,153.10376303450664,983.8921247459098,1011.8921247459098,27.211744793273834,17,337,1056.2557223864808,28081.25,1,34.38979988766691,34.39688957050354,0.6983378921699719,447,532
1976,11,19,9,0.15192116167992936,1.4808525623129833,10.479943124115525,0,0,0,0,0,3543750,2,28.0,19,45.29733011220121,154.55566692045673,984.0440459075897,1012.0440459075897,27.194367953595616,19,337,1062.0784618679584,28081.375,1,37.8543033399123,38.76751110193275,-8.364905001754856,443,535
1976,11,19,12,0.9352387228966108,9.125713688919772,7.985214709210778,0,0,0,0,0,3263125,2,26.0,20,45.237297867133506,156.53078366043852,984.9792846304864,1010.9792846304864,26.115834396238732,20,337,1019.158941163488,28081.5,1,51.54950407400196,51.59750393409998,-2.2250936955370437,437,538
1976,11,19,15,0.4680340694691404,4.56907836308633,5.431361372279425,0,0,0,0,0,3066250,2,24.0,23,45.20980399577161,158.7723488113647,985.4473186999555,1009.4473186999555,24.89754265306741,23,337,987.9360751136928,28081.625,1,58.531548109709306,58.54041857323651,-1.0190596697537933,430,541
1976,11,19,18,-1.2400518357039254,-11.698853764821031,6.311500959546611,0,0,1,0,0,2883750,1,24.0,20,47.25432542958216,162.3432142547525,984.2072668642516,1008.2072668642516,25.423840904850014,20,337,958.0846174960259,28081.75,1,89.82684164949586,117.52229846789506,75.78013695193091,416,537
1976,11,19,21,-0.023146210379200057,-0.21810977670210252,6.999269363957428,0,0,0,0,0,2339375,1,22.0,21,47.32696380045939,162.63678598458523,984.1841206538724,1006.1841206538724,27.182484672581516,21,337,862.9288441066304,28081.875,1,7.375442141333978,7.851486384286169,2.692339440424621,415,537
1976,11,20,0,-1.0545105244363366,-10.1574497660046,6.346063773191128,0,0,0,0,0,2397500,1,22.0,18,45.99354753930261,165.63718501118737,983.1296101294361,1005.1296101294361,27.137463532278456,18,337,873.5833973500402,28082.0,1,77.2572014368196,91.7132060661764,-49.42304111533014,407,545
1976,11,20,3,-1.46167920392807,-14.012128861384511,7.821563928485993,0,0,0,0,0,2487500,2,22.0,14,46.2792995160555,167.09564824488731,981.667930925508,1003.667930925508,27.610859724079848,14,337,889.8291082461728,28082.125,1,37.36124583275659,38.83349370026479,10.591390031192025,402,545
1976,11,20,6,0.45508015383718886,4.361247724874988,5.76904882332994,0,0,0,0,0,2188750,2,20.0,17,46.297128194673085,168.63099973297474,982.1230110793451,1002.1230110793451,27.66684935598642,17,337,834.6860268297127,28082.25,1,39.318021409235804,39.32357422714305,0.6608195370172484,397,546
1976,11,20,9,1.528630365907884,14.712100798700865,3.252741157970741,0,0,0,0,0,398750,1,6.0,15,46.04297324904156,170.21759296819272,983.6516414452531,989.6516414452531,25.88386900748177,15,337,356.26684818515815,28082.375,1,40.81838714712225,41.891309121563914,-9.420246845283263,392,548
1976,11,20,12,2.8048240345639353,27.1931072969302,1.5789156390129213,0,0,0,0,0,149375,1,2.0,17,45.61101904523677,172.70933617955635,986.456465479817,988.456465479817,22.60644643862589,17,337,218.05398241881235,28082.5,1,64.60309652351037,66.55743453639995,-16.010372001960707,384,551
1976,11,20,15,1.7142058680451009,,,0,2,2,0,0,0,0,,21,44.84860038459244,175.17572787739374,,,19.798467983847477,20,389,0.0,28082.625,0,64.80949736749514,70.70250115700522,-28.25902901426311,376,555
