year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt,precip,precipArea
1998,7,11,12,35985.5,16,16,300,478,428,58.95762722992663,120.03044919720152,999.24852096574,999.24852096574,625,14.104739588693906,0.0,8.72933292697488,10.045462272981094,1,1,3,0,0,0,0,,,,,,0.0203114326015763,8.0
1998,7,11,15,35985.625,19,19,300,478,428,58.95762722992663,120.03044919720152,998.1866011532223,1002.1866011532223,301250,309.6624827338096,4.0,10.300588220676534,7.655350005576402,1,1,0,0,0,0,0,-1.0619198125177354,0.0,0.0,0.0,-8.586968964542104,0.42202565469323994,140.0
1998,7,11,18,35985.75,18,18,300,471,425,60.714229939104484,120.4318481308456,997.4299699968725,1003.4299699968725,495000,396.94255713009204,6.0,12.178330745693563,3.0418394742181407,1,1,0,0,0,0,0,-0.7566311563497584,7.277720742544922,65.10843646355467,65.51392003181617,-6.010261163486566,1.1471195839509318,405.0
1998,7,11,21,35985.875,17,17,300,466,421,62.18043974797456,120.00492087082402,995.8457929452554,1003.8457929452554,597500,436.1079648376247,8.0,14.218933422455443,3.3044937352123083,1,1,0,0,0,0,0,-1.5841770516171527,-7.384889671016189,54.34503071428058,54.844497981011564,-12.409804646517335,2.462271073923068,631.0
1998,7,12,0,35986.0,12,12,300,461,417,63.6399682329324,119.53166034790888,994.0346876800098,1004.0346876800098,666875,460.7308382871884,10.0,16.44260274301831,7.611691356113734,1,1,0,0,0,0,0,-1.8111052652455693,-7.788538929599861,54.097387606843576,54.655179850979955,-14.003796128601468,2.8233980570695416,749.0
1998,7,12,3,35986.125,10,10,300,458,415,64.46746371150232,119.39916219338451,992.2655574633376,1004.2655574633376,887500,531.5073132028516,12.0,17.931777854905604,8.604911982581251,1,1,0,0,0,0,0,-1.7691302166722016,-2.116773999871828,30.671099679428973,30.74405776263116,-13.583443744741494,3.1358896236391853,695.0
1998,7,12,6,35986.25,12,12,300,455,411,65.51446239009195,118.33652091711207,991.4001718448562,1003.4001718448562,886250,531.1328803890647,12.0,18.772615646046336,8.649294083506538,1,1,0,0,0,0,0,-0.8653856184813776,-16.324187572588592,38.80698042090763,42.10060366899462,-6.588058429480339,3.6775898109773113,845.0
1998,7,12,9,35986.375,11,11,300,452,408,66.44448505587899,117.66911582270387,990.4211130858563,1004.4211130858563,1221875,623.6464480623772,14.0,20.13001846596681,11.174316804224945,1,1,0,0,0,0,0,-0.9790587589998904,-9.88592561637185,34.471267366655695,35.860839353756056,-7.39971169779661,3.277026835815531,857.0
1998,7,12,12,35986.5,12,12,300,453,405,66.54995324242478,115.94899126867878,989.7768400404125,1001.7768400404125,433750,371.573563554001,12.0,20.457442636013134,13.360352333677438,1,1,0,0,0,0,0,-0.6442730454438425,-25.371007776998717,3.9091757554312747,25.670404957993572,-4.865509824968364,2.0475489785114886,730.0
1998,7,12,15,35986.625,13,13,300,455,405,66.13720401351252,115.474988178865,990.7741762338624,1002.7741762338624,513750,404.39053404712934,12.0,18.959487274010836,12.209506243658762,1,1,0,0,0,0,0,0.9973361934498826,-7.107448942678408,-15.298540077165654,16.86894065925374,7.555626730503357,1.9621186800766321,716.0
1998,7,12,18,35986.75,12,12,300,455,405,66.13720401351252,115.474988178865,991.4102250980026,1003.4102250980026,557500,421.25735785557896,12.0,18.407314413950346,12.287692400831656,1,1,0,0,0,0,0,0.6360488641401753,0.0,0.0,0.0,4.818583574291292,1.8662382149110295,765.0
1998,7,12,21,35986.875,12,12,300,455,405,66.13720401351252,115.474988178865,992.8467170054932,1002.8467170054932,446250,376.88962138737196,10.0,16.942187838167058,12.21139894256863,1,1,0,0,0,0,0,1.4364919074907083,0.0,0.0,0.0,10.882585757611894,1.5544347870066428,814.0
1998,7,13,0,35987.0,15,15,300,454,404,66.44229251788457,115.21572129599058,993.013681106117,1005.013681106117,758125,491.2419795407212,12.0,16.79626525308273,9.953911778460387,1,1,0,0,0,0,0,0.16696410062373615,-3.8407384883421503,11.308097954582433,11.942543761119913,1.2619332701914667,1.3074488731052165,903.0
1998,7,13,3,35987.125,12,12,300,454,404,66.44229251788457,115.21572129599058,994.9147425906907,1002.9147425906907,470000,386.78889139475245,8.0,13.779394716494762,9.876862000155743,1,1,0,0,0,0,0,1.901061484573729,0.0,0.0,0.0,14.368434454478885,1.7242705401656142,1033.0
1998,7,13,6,35987.25,12,12,300,453,404,66.64923601883088,115.45145056764493,997.1296542199799,1003.1296542199799,424375,367.53606346758164,6.0,11.0406475463276,9.305641964398674,1,1,0,0,0,0,0,2.214911629289127,3.4631060903234103,7.6703558024313025,8.415905294662402,16.71433610771649,0.33418867155505017,484.0
1998,7,13,9,35987.375,15,15,300,453,404,66.64923601883088,115.45145056764493,998.9587837862838,1002.9587837862838,171250,233.47498368984665,4.0,8.857797764492629,8.831723471135483,1,1,0,0,0,0,0,1.829129566303891,0.0,0.0,0.0,13.803117899370639,0.1610880225730727,291.0
1998,7,13,12,35987.5,13,13,300,454,404,66.44229251788457,115.21572129599058,999.7242376375071,1001.7242376375071,50625,126.94265629824517,2.0,8.191973815695228,8.025390434077563,1,1,0,0,0,0,0,0.7654538512234285,-3.4920564822381137,-7.6703558024313025,8.427859550979287,5.7853854693702385,0.06127665157723757,136.0
1998,7,13,15,35987.625,13,13,300,454,404,66.44229251788457,115.21572129599058,,,0,0.0,,8.191973815695228,,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0
