year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1978,2,28,6,28547.25,12,12,775.0,273,366,70.48288128016415,-94.2973866639417,,,0,0.0,,10.777853324592435,,0,0,0,0,0,0,0,,,,,
1978,2,28,9,28547.375,11,11,784.0,263,369,68.15405375590451,-95.62240062708973,1011.6202704117258,1011.6202704117258,625,14.104739588693906,0.0,11.667208947601136,3.1960862201045526,1,1,3,0,0,3,0,,,-18.274682436828957,-86.31793524262639,88.23123008729499
1978,2,28,12,28547.5,9,9,784.0,250,361,65.28288484471355,-90.78482460299189,1011.5983814364749,1011.5983814364749,625,14.104739588693906,0.0,9.986785169142813,5.329754517427355,1,1,0,0,0,0,0,-0.1669463394893098,-0.021888975250913063,74.95578452718661,-106.41980548800566,130.1673716189698
1978,2,28,15,28547.625,10,10,784.0,240,367,62.93005733081407,-93.59125903720555,1011.6284892361876,1011.6284892361876,625,14.104739588693906,0.0,11.230922240904523,2.219497893477601,1,1,0,0,0,3,0,0.23425522623640777,0.03010779971271404,-47.33363743997476,-87.20749427178379,99.22509909525
1978,2,28,18,28547.75,10,10,784.0,237,365,62.26323188210326,-92.57073711069053,1011.0080145200218,1013.0080145200218,262500,289.0611442640554,2.0,11.59459877011423,1.7564419556669604,1,1,0,0,0,0,3,-4.856850664735602,-0.6204747161657724,17.604244497186624,-24.71586895137446,30.344416328844446
1978,2,28,21,28547.875,9,9,784.0,234,363,61.586796728717026,-91.59747619724563,1011.6715942480939,1013.6715942480939,203125,254.27680907051368,2.0,10.707184119677699,1.7062199173880799,1,1,0,0,0,0,0,5.227074064620038,0.6635797280720727,17.16476865001706,-25.07205242019461,30.38481685594953
1978,3,1,0,28548.0,9,9,12.0,233,361,61.36456036899475,-90.67936475546526,1012.2401285627152,1014.2401285627152,180000,239.3653682408596,2.0,10.412321329751483,2.1225403648692738,1,1,0,0,0,0,0,4.4878442308466,0.5685343146213563,16.308120615933884,-8.237185239023937,18.270359019073535
1978,3,1,3,28548.125,9,9,12.0,230,359,60.671220483933695,-89.77878187333513,1012.4260130592806,1016.4260130592806,455625,380.8279688947355,4.0,10.689459363280033,2.300295864084619,1,1,0,0,0,0,0,1.4771863750650447,0.18588449656541342,16.35011837055544,-25.698625886370447,30.458918943042015
1978,3,1,6,28548.25,8,8,12.0,227,357,59.96961346890029,-88.91907581333932,1013.1592753554582,1017.1592753554582,467500,385.7588259404082,4.0,10.634703326507678,2.318736722643007,1,1,0,0,0,0,0,5.867895913992738,0.7332622961775632,15.947013015129727,-26.005046856648942,30.50524030590849
1978,3,1,9,28548.375,12,12,12.0,225,355,59.49268294274598,-88.08375562750363,1013.9493263246411,1017.9493263246411,475000,388.8408362521876,4.0,10.257410089218828,2.6213163346204964,1,1,0,0,0,0,0,6.353133990712832,0.7900509691829211,15.717260688886139,-17.67741829009301,23.654246996370873
