year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt,precip,precipArea
2010,1,13,3,40189.125,5,5,357,167,252,38.861304155857766,-60.81919394750014,1004.8104346822314,1004.8104346822314,625,14.104739588693906,0.0,8.446569787297388,4.827975920392856,1,1,3,0,0,0,0,,,,,,3.1965242511819993,1761.0
2010,1,13,6,40189.25,4,4,357,173,246,39.399938628685575,-58.676180465475994,1001.8317018359796,1003.8317018359796,250000,282.0947917738781,2.0,9.626383918500792,4.453825324638456,1,1,0,0,0,0,0,-2.9787328462518055,61.377413827111646,19.964473564773147,64.54275430149416,-32.5134730561519,2.7864610669796055,1315.0
2010,1,13,9,40189.375,4,4,357,179,241,39.996745508826805,-56.71471287809376,999.453741028088,1001.453741028088,187500,244.30125595145995,2.0,10.43242550877962,3.2972595003201417,1,2,0,0,0,1,0,-2.37796080789165,55.69430089235142,22.120632419424076,59.92643432178367,-25.632278616659878,3.1110777341879654,1112.0
2010,1,13,12,40189.5,3,3,357,178,250,40.97579618299382,-58.89717631501536,998.7649285885523,1000.7649285885523,196250,249.93662229367052,2.0,12.437433236688683,3.5886010634371637,1,1,0,0,0,0,1,-0.6888124395356863,-61.071513024025066,36.288489298435266,71.03931417606954,-7.277627489211659,4.421816288758406,1547.0
2010,1,13,15,40189.625,3,3,357,181,245,40.95245927666105,-57.32159060353016,996.6294222919147,1000.6294222919147,355000,336.1547405514991,4.0,13.87963047553086,6.839569651338097,1,1,0,0,0,0,0,-2.1355062966376135,44.10549727904553,-0.8649818625938401,44.11397832722083,-22.57321633653394,5.03204971189713,1842.0
2010,1,13,18,40189.75,3,3,357,183,243,41.097279468839496,-56.57292764767824,992.7543704343095,996.7543704343095,227500,269.1012803886529,4.0,15.545535067067721,11.851838381168054,1,1,0,0,0,0,0,-3.87505185760514,20.911563655392527,5.367756881977411,21.589495326606166,-40.84213448313941,5.373760675972502,2086.0
2010,1,13,21,40189.875,4,4,357,186,240,41.29750870724136,-55.442452399360796,990.2586417725403,996.2586417725403,188750,245.1142407474329,6.0,17.74385214941158,20.74323688011624,1,1,0,0,0,0,0,-2.4957286617692445,31.479726606124313,7.421491825396997,32.34272295448801,-26.199587160953374,3.5252190765936673,1435.0
2010,1,14,0,40190.0,4,4,357,188,236,41.13236383804442,-54.241712486028625,987.8189767308414,995.8189767308414,262500,289.0611442640554,8.0,20.394322806518726,23.065728880842943,1,1,0,0,0,0,0,-2.4396650416988996,33.52084021040846,-6.121090538693145,34.07512990136084,-25.69546182088343,5.194999666977776,2056.0
2010,1,14,3,40190.125,4,4,357,191,231,40.992136855349735,-52.67044810431201,985.7215190176574,993.7215190176574,283750,300.53357583579674,8.0,21.778495227581143,16.594336266614846,1,1,0,0,0,0,0,-2.0974577131839762,43.958088036341834,-5.197509684774125,44.2642927282714,-22.15335408016264,5.671772595529336,2223.0
2010,1,14,6,40190.25,5,5,357,196,225,41.04001464460372,-50.55826174630614,984.0306660797937,992.0306660797937,300625,309.34108930758305,8.0,22.04250810501736,12.303485373751828,1,1,0,0,0,0,0,-1.690852937863674,59.04747975560348,1.7745890880000517,59.07414012848305,-17.84164405609119,6.2042418740149445,2254.0
