year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1977,2,19,3,28173.125,17,17,466,408,573,39.246116261990345,167.20153368968008,999.1493616105255,1001.1493616105255,100000,178.4124116152771,2.0,8.835332309189596,12.399183946062186,1,1,3,0,0,0,0,,,,,
1977,2,19,6,28173.25,14,14,466,402,575,39.06877826968222,168.84353799692482,998.0192404591875,1002.0192404591875,193125,247.93869558672074,4.0,9.793630643260668,15.342994713056832,1,1,0,0,0,0,0,-1.1301211513380987,47.25111023333927,-6.573028348665083,47.706101496093076,-12.423123943705557
1977,2,19,9,28173.375,13,13,466,395,578,38.64087849992762,170.771710495104,997.6483508833336,1001.6483508833336,172500,234.32553289538015,4.0,10.446385409233924,10.152199424169666,1,1,0,0,0,0,0,-0.3708895758537983,55.82059170626874,-15.860094503028728,58.030001344847136,-4.1150640576158
1977,2,19,12,28173.5,12,12,466,387,580,38.430120554610866,172.89097465808268,995.371783213559,999.371783213559,115000,191.3259964331453,4.0,12.371647905576832,10.274404448662025,1,1,0,0,0,0,0,-2.2765676697746677,61.5324792577137,-7.8117380897512945,62.026359361031645,-25.375718344924586
1977,2,19,15,28173.625,12,12,466,378,581,38.41436625771211,175.2256548198573,996.0309988193455,1000.0309988193455,137500,209.20709679710012,4.0,11.322805123356178,7.767260382376044,1,1,0,0,0,0,0,0.6592156057865941,67.80151533694867,-0.5839326293313661,67.80402981609636,7.35048178984473
1977,2,19,18,28173.75,13,13,466,370,583,38.0451054313307,177.31022967684956,995.7093590780721,999.7093590780721,153125,220.774095676764,4.0,11.358745118603487,7.571419856181238,1,1,0,0,0,0,0,-0.3216397412733932,60.8466855108135,-13.686643500730165,62.36700528298534,-3.615855741427863
1977,2,19,21,28173.875,12,12,466,361,585,37.60417162972182,179.61888070197887,997.3015796700679,999.3015796700679,71875,151.2564810824976,2.0,10.809672653539,6.613561434863077,1,1,0,0,0,0,0,1.5922205919957195,67.79078978476194,-16.343200575001823,69.73300068602042,18.077968478489403
1977,2,20,0,28174.0,15,15,466,350,583,38.056302096168686,-177.566074030924,995.521425031233,997.521425031233,51875,128.50029317392293,2.0,11.321258889194228,7.758728374509738,1,1,0,0,0,0,0,-1.7801546388349379,-82.15441025636288,16.75820468344333,83.84619579195567,-20.00740170701124
1977,2,20,3,28174.125,14,14,466,342,584,37.68546610698232,-175.54274993154453,996.0402563026287,998.0402563026287,80000,159.57691216057307,2.0,10.393161257059747,5.625650964703309,1,1,0,0,0,0,0,0.5188312713957566,59.347859083865984,-13.745026871580452,60.9187503281123,5.879950527454911
1977,2,20,6,28174.25,15,15,466,332,583,37.68435189258459,-172.98544081433766,996.7576309603286,996.7576309603286,625,14.104739588693906,0.0,10.166134244837622,5.311368425360342,1,1,0,0,0,0,0,0.7173746576998383,75.01088927523384,-0.0412983294071937,75.0109006439291,8.130261072052901
1977,2,20,9,28174.375,15,15,466,320,579,38.22557720228496,-169.79855466534198,997.3157963086601,997.3157963086601,625,14.104739588693906,0.0,9.092421457161842,4.86136899194069,1,1,0,0,0,0,0,0.5581653483315313,92.78967701666804,20.060502870103917,94.93338683655513,6.249738688960089
1977,2,20,12,28174.5,17,17,466,310,577,38.21659928102897,-167.1786562066011,997.3031718065349,997.3031718065349,625,14.104739588693906,0.0,8.729694120796866,3.740110774828645,1,1,0,0,0,0,0,-0.012624502125108848,76.29184574272514,-0.3327664318268211,76.29257146229847,-0.14138380326064842
1977,2,20,15,28174.625,16,16,466,302,575,38.22221035413338,-165.0603090631455,998.4891646398023,998.4891646398023,625,14.104739588693906,0.0,7.500796347321869,3.5005038959223014,1,1,0,0,0,0,0,1.1859928332673735,61.68254924655016,0.20797428741386587,61.682899857718354,13.28047030682655
1977,2,20,18,28174.75,16,16,466,302,575,38.22221035413338,-165.0603090631455,,,0,0.0,,7.500796347321869,,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,
