year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1958,9,15,0,21441.0,4,4,322,330,278,70.49861416938744,-19.898391286176626,1001.3675480368854,1001.3675480368854,625,14.104739588693906,0.0,11.832700865784558,8.167035151956297,1,1,3,0,0,0,0,,,,,
1958,9,15,3,21441.125,6,6,322,333,283,71.79661687344043,-19.106353005771986,999.511366023135,1001.511366023135,43750,118.0087179853287,2.0,14.12180319274682,10.23444214731244,1,1,0,0,0,0,0,-1.8561820137503673,9.170759361838082,48.110438487203595,48.976699753084034,-13.537509749738886
1958,9,15,6,21441.25,4,4,322,336,287,72.87272503948711,-17.95947609047414,997.4017918562474,1001.4017918562474,101250,179.5240261806447,4.0,16.114042547610946,8.660230451237293,1,1,0,0,0,0,0,-2.1095741668876142,12.518498865149981,39.885922861723465,41.80430188829992,-15.29379345305369
1958,9,15,9,21441.375,4,4,322,339,293,74.37215884761453,-17.132996150343136,995.5104710013583,1001.5104710013583,224375,267.24666641978536,6.0,18.493356568830585,8.684508514865739,1,1,0,0,0,0,0,-1.8913208548891998,8.252213974695737,55.57647743436681,56.18579784515698,-13.60646193972557
1958,9,15,12,21441.5,3,3,322,343,298,75.70793234726958,-15.018360631150669,992.5241480888915,1002.5241480888915,560000,422.2008245644752,10.0,21.840572923588994,9.87436365517373,1,1,0,0,0,0,0,-2.9863229124667123,19.347967902002285,49.51041210262953,53.15660606650048,-21.350656621098857
1958,9,15,15,21441.625,5,5,322,346,305,77.40545851133025,-13.912494676520021,991.2572411696179,1003.2572411696179,741875,485.94870800589615,12.0,23.94542878443411,12.363783301024522,1,1,0,0,0,0,0,-1.266906919273606,8.937507221415109,62.918765763315,63.5503746685395,-8.99380160373068
1958,9,15,18,21441.75,4,4,322,348,311,78.82433021792603,-13.339248903363403,989.1236040272637,1003.1236040272637,831875,514.5814187950639,14.0,25.033771147955097,9.597267957832592,1,1,0,0,0,0,0,-2.133637142354273,4.118095817795108,52.590445110986465,52.751432493688945,-15.067997944014026
1958,9,15,21,21441.875,5,5,322,350,315,79.80076913792263,-12.050784883409552,988.1760785119441,1002.1760785119441,421250,366.18033747720784,14.0,25.837284609673276,9.06628999740773,1,1,0,0,0,0,0,-0.9475255153195757,8.456212447978428,36.19168469397091,37.16645759220474,-6.670049558755552
1958,9,16,0,21442.0,7,7,322,353,319,80.80840240831682,-9.117862753795789,987.0838496114651,1001.0838496114651,453125,379.78173623415614,14.0,26.860826594030264,11.91500408463573,1,1,0,0,0,0,0,-1.0922289004789492,17.362889318983257,37.347902528699954,41.186596712966406,-7.665612553824215
1958,9,16,3,21442.125,7,7,322,355,324,81.98353618502962,-7.224315694045337,987.0457287560035,1001.0457287560035,536875,413.3916062826175,14.0,25.99418763254781,10.51472206159975,1,1,0,0,0,0,0,-0.038120855461602335,9.78729712049923,43.556304699707546,44.64238864597971,-0.2667153667040835
