year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt,precip,precipArea
2002,4,12,9,37356.375,22,22,363,531,421,48.238169731031995,109.72786323718361,991.713779950226,997.713779950226,540000,414.5929793656026,6.0,12.305787469757545,6.775576279652378,1,1,3,0,0,0,0,,,,,,6.311960001156194,3327.0
2002,4,12,12,37356.5,19,19,363,530,424,48.214403182252504,110.72158633700052,990.7510443506393,996.7510443506393,522500,407.8197095911754,6.0,13.691850157738143,10.113761808541385,1,1,0,0,0,0,0,-0.9627355995867402,24.542864651506903,-0.8809065493766847,24.55866856429562,-8.94533059486127,0.45843443678812307,426.0
2002,4,12,15,37356.625,19,19,363,543,418,45.72311052675315,107.68233819354744,989.788186927796,995.788186927796,498750,398.44329048707243,6.0,15.03490673029046,7.803673459216588,1,1,0,0,0,0,0,-0.9628574228432263,-78.63899023357094,-92.33970135945931,121.28772086287134,-9.317193534448899,0.5210607220271762,459.0
2002,4,12,18,37356.75,21,21,363,544,423,45.109936581133596,108.99210253653459,988.2021169968779,996.2021169968779,648125,454.2076562354155,8.0,16.01338039703096,9.537958778719767,1,1,0,0,0,0,0,-1.5860699309181654,34.26117324993251,-22.727277301173977,41.1139529355467,-15.510515794135786,0.3238469447968606,445.0
2002,4,12,21,37356.875,17,17,363,543,432,44.57854014524198,111.55874645934729,988.4132184785019,996.4132184785019,690625,468.8632691368353,8.0,15.68788196109332,10.821750931876814,1,1,0,0,0,0,0,0.21110148162406403,67.75910743221758,-19.69619590271596,70.56370719462639,2.083747652106487,0.13587117910515123,240.0
2002,4,13,0,37357.0,19,19,363,537,444,44.75307000393885,115.45707980443207,987.9870609813023,993.9870609813023,290000,303.8253889873249,6.0,18.237460644746328,10.964665799596187,1,1,0,0,0,0,0,-0.4261574971996015,102.60057912276247,6.468944945027825,102.80430966174542,-4.193585833057903,0.3982463190826675,546.0
2002,4,13,3,37357.125,15,15,363,532,450,45.18856770982894,117.68319652319282,987.86899531164,993.86899531164,342500,330.18348840901825,6.0,16.26491181067971,12.367734146013317,1,1,0,0,0,0,0,-0.11806566966231913,58.14988622505415,16.141711820107165,60.348687876954955,-1.1530141221735535,0.4405296922186064,519.0
2002,4,13,6,37357.25,14,14,363,536,458,43.400000300828005,119.16473520710254,986.7456551420773,992.7456551420773,157500,223.90579955406923,6.0,16.390158673373655,13.546626048487594,1,1,0,0,0,0,0,-1.1233401695627254,39.89801169424411,-66.29320728090221,77.3733847569221,-11.327129115095932,0.0,0.0
2002,4,13,9,37357.375,14,14,363,534,462,43.33821936712468,120.42965880395137,988.3605637916123,992.3605637916123,105625,183.3616146530208,4.0,14.327639801877694,13.358048113337716,1,1,0,0,0,0,0,1.614908649535064,34.09937923273393,-2.2899087970576315,34.17618097969181,16.302426915365093,0.0,0.0
2002,4,13,12,37357.5,17,17,363,530,464,43.92584110956598,121.5042667192042,993.3564334797721,993.3564334797721,625,14.104739588693906,0.0,10.085324032963936,5.708466635841469,1,1,0,0,0,0,0,4.995869688159728,28.68711702286079,21.780185515169027,36.01842811892946,49.893421649067434,0.0,0.0
2002,4,13,15,37357.625,15,15,363,527,466,44.28879891441502,122.4490532735913,995.1167215956011,995.1167215956011,625,14.104739588693906,0.0,9.037958117916654,3.751710586687259,1,1,0,0,0,0,0,1.7602881158290256,25.067121595865025,13.453022161753047,28.448978723084267,17.46536475260604,0.0,0.0
2002,4,13,18,37357.75,19,19,363,517,467,46.18642827801509,124.31508759999728,995.8561350384284,995.8561350384284,625,14.104739588693906,0.0,7.9486557862262615,3.7702579657010937,1,1,0,0,0,0,0,0.7394134428273538,47.88246942183617,70.33558596135695,85.08716431084368,7.099269901831189,0.5753504240315811,547.0
2002,4,13,21,37357.875,19,19,363,517,467,46.18642827801509,124.31508759999728,,,0,0.0,,7.9486557862262615,,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0
