year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1952,1,19,6,19010.25,14,14,551,148,402,40.04507948922252,-101.36201953195578,991.4909777939547,1003.4909777939547,515000,404.8821944524756,12.0,20.20744830464604,15.187076315445228,1,1,3,0,0,0,0,,,,,
1952,1,19,9,19010.375,9,9,551,148,396,40.318456920608185,-99.79147856110342,990.2741526343182,1002.2741526343182,550000,418.41419359420024,12.0,20.844408299962623,19.61886199385153,1,1,0,0,0,0,0,-1.2168251596365007,44.38378389049103,10.132727809735577,45.52573387990577,-13.029289657132592
1952,1,19,12,19010.5,10,10,551,148,386,40.6835033536606,-97.14168663633163,990.9939947875922,1008.9939947875922,2329375,861.0825112202473,18.0,20.424214680516513,10.815603905618554,1,1,0,0,0,0,0,0.7198421532740759,74.47538031064164,13.530437115040229,75.69448461373369,7.650506245317198
1952,1,19,15,19010.625,10,10,551,148,376,40.93379559842831,-94.46084825851656,992.205552659738,1008.205552659738,1946250,787.0899668940029,16.0,20.837979160187558,10.809748010376206,1,1,0,0,0,0,0,1.211557872145786,75.06421067142904,9.27707593221602,75.63530829960821,12.811495207975653
1952,1,19,18,19010.75,8,8,551,150,366,41.561894623933796,-91.77710326634335,991.0271718838183,1007.0271718838183,1865625,770.6146127680388,16.0,20.8315759570637,12.813038858734,1,1,0,0,0,0,0,-1.1783807759197953,74.42658757084335,23.280475022200456,77.98267406738316,-12.305860605151555
1952,1,19,21,19010.875,6,6,551,151,357,41.82971476736084,-89.31303316609664,990.1253034867256,1006.1253034867256,1860625,769.5812705495863,16.0,21.791594338239854,13.167101324864925,1,1,0,0,0,0,0,-0.9018683970926213,68.05093044959034,9.92674706743493,68.77113814963229,-9.368945170794492
1952,1,20,0,19011.0,7,7,551,152,348,42.00136816925343,-86.82781645416125,992.167206203802,1006.167206203802,1628750,720.0327958654724,14.0,21.540091958215157,10.129453151498964,1,1,0,0,0,0,0,2.0419027170764457,68.45053672365424,6.362329143912148,68.74558320279064,21.141376143285083
1952,1,20,3,19011.125,7,7,551,158,338,43.27287173021536,-83.90959753589961,991.4593356854463,1007.4593356854463,1738750,743.949806507177,16.0,23.149759834350895,4.2465729579800975,1,1,0,0,0,0,0,-0.7078705183557759,78.74971740653777,47.12824839648512,91.77466855581861,-7.15457189605105
1952,1,20,6,19011.25,7,7,551,164,329,44.441507053310076,-81.13275173622395,989.9623326878618,1005.9623326878618,1490000,688.6811529393324,16.0,24.381703584814638,4.556184464761973,1,1,0,0,0,0,0,-1.4970029975844954,73.48047377150691,43.31543967525278,85.2971707616705,-14.812662397808799
1952,1,20,9,19011.375,8,8,551,164,323,44.19416891038605,-79.4245885602346,988.9255879864126,1004.9255879864126,1330625,650.8080303002619,16.0,24.969067853872044,4.070295462357754,1,1,0,0,0,0,0,-1.0367447014492064,45.39345516332724,-9.16758221961326,46.30993776089933,-10.303914787955728
1952,1,20,12,19011.5,7,7,551,169,315,44.986588795108766,-76.85171673492205,990.1014870686648,1006.1014870686648,1510000,693.287767191607,16.0,23.93053764103912,6.526369038719496,1,1,0,0,0,0,0,1.1758990822522901,67.44507852316684,29.371023651144412,73.5628686723963,11.524108722234978
1952,1,20,15,19011.625,10,10,551,172,310,45.401284147987035,-75.21132238583483,991.1091158108231,1007.1091158108231,1628125,719.8946335700691,16.0,23.325779482462075,7.744144415638875,1,1,0,0,0,0,0,1.0076287421582675,42.69002209886961,15.37067311437929,45.372850679575755,9.804279571847292
1952,1,20,18,19011.75,9,9,551,176,305,46.00875080647879,-73.45843702282427,990.6956001525664,1006.6956001525664,1811875,759.4325019573864,16.0,22.401305690701506,8.994017443609192,1,1,0,0,0,0,0,-0.41351565825680153,45.124358566043995,22.515736843335297,50.42981401507678,-3.982120920451603
1952,1,20,21,19011.875,9,9,551,180,301,46.645942235248086,-71.94893675267235,992.5451952049318,1008.5451952049318,2105625,818.6826333175416,16.0,20.67373654224342,8.474848179506079,1,1,0,0,0,0,0,1.8495950523654756,38.409069078575996,23.61748472684782,45.08926892627239,17.623330002858413
1952,1,21,0,19012.0,4,4,551,183,297,47.021507953246896,-70.50055614903346,993.8052643380335,1007.8052643380335,1705000,736.6942078931822,14.0,20.784749423686396,6.484002815627536,1,1,0,0,0,0,0,1.2600691331016423,36.59726809792515,13.920334154362935,39.15527723309507,11.932613105815484
1952,1,21,3,19012.125,4,4,551,184,284,46.098788039934824,-66.72265245071277,992.995898919144,1008.995898919144,1991250,796.137275137569,16.0,21.797206519933162,3.550664622600016,1,1,0,0,0,0,0,-0.8093654188895016,97.08860812416178,-34.20059102473648,102.93628249518407,-7.782324065270475
1952,1,21,6,19012.25,3,3,551,189,281,46.90933840433343,-65.27815781534153,991.5716942545859,1011.5716942545859,2845000,951.6257805423751,20.0,23.226764513882394,3.983749121007204,1,1,0,0,0,0,0,-1.4242046645580557,36.57569733535566,30.04302943700798,47.332496799983744,-13.511619398340796
1952,1,21,9,19012.375,4,4,551,193,281,47.7845221054337,-64.75745972192868,991.1328445632403,1011.1328445632403,2650000,918.434101276213,20.0,24.09007917019864,4.5765798578000245,1,1,0,0,0,0,0,-0.43884969134567653,12.967817718469433,32.43866248145278,34.93466931237595,-4.105245712753413
1952,1,21,12,19012.5,5,5,551,203,282,50.050454711504834,-63.655033961392064,991.4940544266842,1013.4940544266842,3488750,1053.8043534848866,22.0,24.438669348587204,7.048192582270567,1,1,0,0,0,0,0,0.36120986344394623,26.237378971502093,83.98673663786425,87.98961294591646,3.2644170278287845
1952,1,21,15,19012.625,8,8,551,205,282,50.47819441262644,-63.36082754536639,991.8022126876454,1013.8022126876454,3561875,1064.791071455283,22.0,24.080091209657176,7.009658114259,1,1,0,0,0,0,0,0.30815826096120874,6.939473571139544,15.854161563060966,17.306378370767927,2.767736109283691
1952,1,21,18,19012.75,8,8,551,202,272,48.72381736758899,-60.94539590092286,989.7933441264349,1013.7933441264349,4242500,1162.079899204324,24.0,24.834612078372142,6.142901746686766,1,1,0,0,0,0,0,-2.008868561210402,59.0581386122097,-65.0259422766122,87.84211350656516,-18.519145767922915
1952,1,21,21,19012.875,9,9,551,207,276,50.23566319146077,-61.29748843788798,989.7938693567813,1015.7938693567813,5356875,1305.812494790425,26.0,25.229536928741048,6.27109752040189,1,1,0,0,0,0,0,0.000525230346393073,-8.34737425683979,56.036528494434876,56.654842535226976,0.004733951760409201
1952,1,22,0,19013.0,7,7,551,208,276,50.44504964434302,-61.13841857163405,986.4211844152193,1014.4211844152193,4068750,1138.034863003018,28.0,29.25509806672554,11.035843100197308,1,1,0,0,0,0,0,-3.372684941562038,3.754627509975203,7.760903756202245,8.621418378184456,-30.306377049603874
1952,1,22,3,19013.125,6,6,551,210,275,50.74557503110286,-60.52411099675425,983.6178413446795,1015.6178413446795,4535000,1201.4721527540664,32.0,31.963538191149407,16.13279823648787,1,1,0,0,0,0,0,-2.8033430705398494,14.407574758752366,11.138966111862484,18.211391393033622,-25.08205150551563
1952,1,22,6,19013.25,6,6,551,218,276,52.512698597697955,-59.45488993871823,983.0237727572157,1015.0237727572157,4102500,1142.7450757141776,32.0,32.15536186298234,9.705577301320009,1,1,0,0,0,0,0,-0.5940685874636984,24.118423259094914,65.49839178647085,69.79783425808341,-5.187005539195737
1952,1,22,9,19013.375,6,6,551,225,277,54.0543293589633,-58.475759155924976,983.0041429025398,1015.0041429025398,3839375,1105.4913022122298,32.0,32.99325292101925,11.259253536010947,1,1,0,0,0,0,0,-0.01962985467602266,21.30356430989442,57.14050647063172,60.98261499826088,-0.16798912177420663
1952,1,22,12,19013.5,8,8,551,232,284,56.3156858062487,-59.36781256467366,981.946700136114,1013.946700136114,3241875,1015.8350566268505,32.0,33.65994374227886,13.56756973216048,1,1,0,0,0,0,0,-1.0574427664256654,-18.337681949468646,83.81712142436686,85.79965281483909,-8.804381265162194
1952,1,22,15,19013.625,6,6,551,234,287,57.07516302369561,-59.98543581032181,982.5708992315798,1012.5708992315798,2865000,954.9648286280287,30.0,32.84167684672368,17.050548420600826,1,1,0,0,0,0,0,0.6241990954657376,-12.442741308143901,28.150004494074096,30.777338485934457,5.152083560023368
1952,1,22,18,19013.75,7,7,551,236,288,57.59725709691706,-59.93141717813756,983.0083102430025,1017.0083102430025,4501250,1196.9930556125996,34.0,31.41458518121356,18.227227930610752,1,2,0,0,0,0,0,0.43741101142266414,1.0729129235147412,19.351404057805937,19.381124352057416,3.589321596040445
1952,1,22,21,19013.875,8,8,551,238,288,58.0007979760269,-59.5241519374192,984.6045645398361,1020.6045645398361,5286875,1297.2527045714448,36.0,31.017312506966572,14.110778197767434,1,2,0,0,0,0,0,1.5962542968336493,7.999087248660652,14.957232816900037,16.961845723583174,13.040625858939668
1952,1,23,0,19014.0,7,7,551,239,287,58.08204840163245,-58.96637060071978,987.3595300418956,1019.3595300418956,4776250,1233.0156503002427,32.0,29.010841937258263,15.283732407186763,1,1,0,0,0,0,0,2.7549655020594948,10.930481836147402,3.011545038349227,11.337761537814867,22.486833415250334
