year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt,precip,precipArea
2013,11,30,9,41606.375,15,15,682,466,501,49.46111796577515,143.03304579055938,996.5137596137838,996.5137596137838,625,14.104739588693906,0.0,12.089892849967615,5.411341996515985,1,1,3,0,0,0,0,,,,,,0.3918296221899946,728.0
2013,11,30,12,41606.5,19,19,682,462,501,50.02991964181678,144.08111838836945,995.483030146744,997.483030146744,279375,298.20768677650904,2.0,13.889584362501292,4.235774026350992,1,2,0,0,0,0,2,-1.0307294670397824,24.95448475068609,21.082620214250397,32.66807591932136,-9.317966574815104,0.5777238189033905,866.0
2013,11,30,15,41606.625,22,22,682,456,500,51.050817497862184,145.51744578809368,992.7555563332803,1002.7555563332803,1335000,651.8770574697046,10.0,16.407325706168045,6.732605913202423,1,2,0,0,0,0,0,-2.72747381346373,33.46616802827522,37.83955407151873,50.51550509326953,-24.29780127906786,0.6020133806616006,840.0
2013,11,30,18,41606.75,21,21,682,452,498,51.978765545939886,146.2622257577236,989.9212818008897,1003.9212818008897,1388750,664.8705546478496,14.0,19.63095768078064,10.756728098710663,1,1,0,0,0,0,0,-2.8342745323905545,17.00347631069158,34.39437171198709,38.36783825172572,-24.92620648534934,0.6512132561038931,762.0
2013,11,30,21,41606.875,23,23,682,450,493,53.227434610893745,145.8665518013326,986.7854878108551,1006.7854878108551,1942500,786.3313257857742,20.0,23.094028717231133,18.461554059550398,1,1,0,0,0,0,0,-3.135793990034581,-8.77943260294754,46.28188836029104,47.10723539992706,-27.122255893159746,0.9291496393652584,993.0
2013,12,1,0,41607.0,19,19,12,451,488,54.06330900334279,144.54676692140384,985.0423507453058,1009.0423507453058,2291875,854.123217338971,24.0,25.97085865962553,28.231549665145213,1,1,0,0,0,0,0,-1.7431370655492355,-28.708995648677806,30.981663917479068,42.23825197911753,-14.9157902591629,1.0431671143211028,1086.0
2013,12,1,3,41607.125,18,18,12,453,486,54.16821406677295,143.53076560994813,982.5979428922742,1008.5979428922742,2281250,852.1410844788394,26.0,27.96621366248908,33.70273013133141,1,1,0,0,0,0,0,-2.4444078530317346,-22.045124549820365,3.8883036109197238,22.385406437851064,-20.888782544751244,1.0849936322118516,1138.0
2013,12,1,6,41607.25,19,19,12,455,486,53.88557015765245,142.94935916974697,982.1671050707738,1008.1671050707738,2038750,805.5769860523593,26.0,28.600253605903337,30.599640600594576,1,1,0,0,0,0,0,-0.4308378215003177,-12.701422011615298,-10.476189580395177,16.464406130848634,-3.694947705409894,1.3546477441489984,1242.0
2013,12,1,9,41607.375,18,18,12,456,487,53.55449541415429,142.87927815496502,983.8085295598863,1009.8085295598863,2335625,862.2369325875667,26.0,27.615827267696876,29.634460104967147,1,1,0,0,0,0,0,1.6414244891125418,-1.5430958186587256,-12.271277272381196,12.367917795701155,14.137006384973136,1.4225518135404378,1214.0
2013,12,1,12,41607.5,22,22,12,456,489,53.17609675821764,143.30748810168825,986.5128620136759,1010.5128620136759,2535000,898.2847886254723,24.0,25.613254429788412,27.984845029383727,1,1,0,0,0,0,0,2.704332453789539,9.512744685413274,-14.025336929758604,16.94704656992212,23.406121581151925,1.4252785567674395,1347.0
