year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y,precip,precipArea
2004,3,10,12,,,4.196805130486974,3,0,0,0,0,625,1,0.0,5,76.6114641537994,-4.32506043473846,1013.0440183029527,1013.0440183029527,10.392525291787491,5,288.0,14.104739588693906,38054.5,1,,,,355,300,0.4343370746333986,703.0
2004,3,10,15,-1.2196899642783683,-8.646701589949542,5.634635276019253,0,0,0,0,0,625,1,0.0,6,77.76356711899841,-2.626405638290746,1011.8243283386744,1011.8243283386744,9.63517588618318,6,288.0,14.104739588693906,38054.625,1,13.343797054876532,44.738962819368496,42.70266823409405,357,305,0.5772570725683933,949.0
2004,3,10,18,-1.667160841212608,-11.779737204387109,8.968865389636267,0,0,0,0,0,625,1,0.0,6,78.67634720534315,-0.5672664098579344,1010.1571674974617,1010.1571674974617,10.337898295960787,6,288.0,14.104739588693906,38054.75,1,14.985110595761503,37.00228875988085,33.83217158123907,359,309,0.5200712289265603,899.0
2004,3,10,21,-1.124011484261864,-7.923966652585647,9.069462167691817,0,0,0,0,0,40000,1,2.0,8,79.34640306096416,1.8087393224920654,1009.0331560131999,1011.0331560131999,10.72865771054884,8,288.0,112.83791670955125,38054.875,1,16.279810653626896,29.69578179169133,24.835603904511817,361,312,0.4811515887092849,952.0
2004,3,11,0,-2.494774317242991,-17.53787533263714,10.883445939236408,0,0,0,0,0,625,1,0.0,7,80.24506625757815,1.974934010881977,1006.5383816959569,1006.5383816959569,12.954589112617823,7,288.0,14.104739588693906,38055.0,1,1.0437157100140737,33.325277505630176,33.30892940855245,361,316,0.5361198741569035,993.0
2004,3,11,3,-2.4019592823718265,-16.832470993569586,11.612623505883894,0,0,0,0,0,625,1,0.0,8,81.35570145702091,3.7152891054287687,1004.1364224135851,1004.1364224135851,14.005354099481744,8,288.0,14.104739588693906,38055.125,1,9.69490501093145,42.291881991799485,41.16566651030091,362,321,0.3877659778896407,674.0
2004,3,11,6,-1.2538071895491156,-8.766678246081554,10.838539600638178,0,0,0,0,0,625,1,0.0,7,82.25138204019635,4.1446237411042945,1002.8826152240359,1002.8826152240359,14.84005116890888,7,288.0,14.104739588693906,38055.25,1,2.1455350419333468,33.26763717427343,33.198378914382786,362,325,2.2718747011038043,3770.0
2004,3,11,9,-0.11909143537341152,-0.831003080868463,8.124462517305364,0,0,0,0,0,625,1,0.0,7,83.16067384618695,2.8155566842112285,1002.7635237886626,1002.7635237886626,14.565102730155754,7,288.0,14.104739588693906,38055.375,1,-5.8662401070029935,34.20960093161107,33.70287855520763,361,329,0.5053801477117714,815.0
2004,3,11,12,0.3308813943910354,2.3057240715240153,7.46930343831089,0,0,0,0,0,325000,1,4.0,8,83.84056721545903,1.0416266760099742,1003.0944051830536,1007.0944051830536,13.657119733184256,8,288.0,321.6375491290343,38055.5,1,-7.054468700447462,26.169011760365954,25.200231107443813,360,332,0.1410450019187311,313.0
2004,3,11,15,-0.7113624571288528,-4.951151413003966,8.61944763491767,0,0,0,0,0,123750,1,4.0,8,84.51285900136138,1.169139327907419,1002.3830427259247,1006.3830427259247,13.401461445514208,8,288.0,198.47127856504602,38055.625,1,0.4519353639724925,24.922576544104803,24.91847860571656,360,335,0.14843793500854507,381.0
