year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1957,12,8,3,21160.125,19,19,235.0,219,546,35.58820470390558,-143.0074135063169,,,0,0.0,,11.645150811495068,,0,0,0,0,0,0,0,,,,,
1957,12,8,6,21160.25,23,23,246.0,210,558,31.75389608496913,-143.01481925115027,1008.1361736763095,1008.1361736763095,625,14.104739588693906,0.0,9.45790842996005,10.092806817811798,1,1,3,0,0,3,0,,,-0.23340654945062084,-142.1185552050794,142.11874687104626
1957,12,8,9,21160.375,20,20,246.0,206,563,30.095464235863403,-142.97275851407164,1007.3661378999277,1009.3661378999277,83125,162.6637921881437,2.0,9.419057815407763,9.683213845215723,1,1,0,0,0,0,0,-10.639239888934194,-0.770035776381701,1.3488158093672102,-61.46973593543708,61.484532526969446
1957,12,8,12,21160.5,20,20,246.0,207,555,31.89729605650832,-142.04394702979695,1005.6665869320635,1013.6665869320635,1605000,714.7638542378763,8.0,11.651920235668873,8.750039311598375,1,2,0,0,0,0,2,-22.284014160610532,-1.6995509678641973,29.227786794228013,66.7848523741477,72.90048029694697
1957,12,8,15,21160.625,23,23,246.0,208,546,33.86397834896605,-140.9119244769802,1005.8696353814069,1011.8696353814069,1256250,632.3581220466667,6.0,11.90959762654409,8.19350729042184,1,2,0,0,0,0,0,2.5245915652884876,0.20304844934333233,34.84050766764119,72.8950310809966,80.79323319955964
1957,12,8,18,21160.75,18,18,246.0,211,538,35.91865751098112,-140.24181994697958,1007.3424528188364,1013.3424528188364,1301250,643.584290824953,6.0,12.275746352068648,9.278731760060182,1,2,0,0,0,0,1,17.394051381886182,1.4728174374294758,20.114551678427507,76.15663289945647,78.76819106597983
1957,12,8,21,21160.875,17,17,246.0,215,529,38.29856326736312,-139.55216336999243,1007.6692061789796,1013.6692061789796,1469375,683.8980837897614,6.0,12.620994229263264,11.157918858987104,1,3,0,0,0,0,0,3.6527301687731084,0.3267533601433388,20.06088607577909,88.21114866728652,90.4635058979449
1957,12,9,0,21161.0,16,16,246.0,216,528,38.65103728580054,-139.58122008527707,1003.3782291916697,1011.3782291916697,1207500,619.9670858738609,8.0,15.9034165562164,6.87933123122144,1,2,0,0,0,0,0,-47.59834556239818,-4.290976987309986,-0.8410880989506563,13.064440874753815,13.09148748462659
1957,12,9,3,21161.125,17,19,246.0,221,523,40.40519572261886,-139.7322381424797,1004.5449543756685,1012.4283866646471,1585625,710.4365652753053,7.883432288978656,15.582465600454148,4.643567393347767,2,0,0,0,0,0,0,12.470606150701999,1.1667251839987876,-4.262366383462507,65.0178395683158,65.15740348815415
1957,12,9,6,21161.25,18,18,246.0,227,517,42.49280913293436,-139.927109947649,1005.8636856772712,1013.8636856772712,1818750,760.8719376457311,8.0,15.631748401043492,6.998961023776791,1,3,0,0,0,0,0,13.52549217914194,1.3187313016026747,-5.325905472677695,77.3773400074098,77.56041526272405
