"","YEAR","strat.biomass"
"1540",1968,0.0717011262798684
"1541",1971,0.43218268964564
"1542",1972,0.03019591655348
"1543",1973,0.541474646445252
"1544",1974,0.795464120237326
"1545",1975,1.35168512992724
"1546",1976,1.053207559398
"1547",1977,1.29341708429119
"1548",1978,0.92841866527055
"1549",1979,0.299622320050328
"1550",1980,0.44805101914989
"1551",1981,0.623697958664972
"1552",1982,1.38047476689835
"1553",1983,0.58638266460268
"1554",1984,0.235399418550082
"1555",1985,1.89008080498194
"1556",1986,1.00620958181349
"1557",1987,0.499896406019745
"1558",1988,0.284071801505403
"1559",1989,0.356851794288811
"1560",1990,0.248211663956333
"1561",1991,0.147116829306039
"1562",1992,0.436148386876462
"1563",1993,0.237549736517936
"1564",1994,0.470677977111081
"1565",1995,0.34191984446728
"1566",1996,0.214093902862714
"1567",1997,0.692623137723705
"1568",1998,0.642571880299788
"1569",1999,0.663432303589554
"1570",2000,2.27270218343341
"1571",2001,2.84277804662582
"1572",2002,3.52389768684136
"1573",2003,3.59471543091689
"1574",2004,2.63253463647774
"1575",2005,2.2361861832558
"1576",2006,1.85861181081499
"1577",2007,2.96821995712464
"1578",2008,1.85107241524081
"1579",2009,1.37978212537949
"1580",2010,1.95555543499096
"1581",2011,2.30966114243386
"1582",2012,2.79721676647315
"1583",2013,2.11653200719385
"1584",2014,1.37613079893819
"1585",2015,2.18709857765879
"1586",2016,1.41332477048233
"1587",2017,0.853292668909565
"1588",2018,2.3039375182814
"1589",2019,2.22019185795021
"1590",2020,1.06864192404014
