"","YEAR","strat.biomass"
"3353",1968,0.94533492171571
"3354",1969,1.24221047024023
"3355",1970,1.26738007328366
"3356",1971,1.09331288101053
"3357",1972,0.613215424038752
"3358",1973,0.275363777641456
"3359",1974,0.237333822609744
"3360",1975,0.0959506494840695
"3361",1976,0.0900577712617811
"3362",1977,0.278614358770238
"3363",1978,0.149988366520644
"3364",1979,0.307895395242123
"3365",1980,0.404326280312084
"3366",1981,0.127489334002617
"3367",1982,0.690652821706074
"3368",1983,0.26939969877785
"3369",1984,0.0799644539778101
"3370",1985,2.16937899646626
"3371",1986,0.345494406194477
"3372",1987,0.166228871928189
"3373",1988,0.154139219477836
"3374",1989,0.229141088892582
"3375",1990,0.675655742669429
"3376",1991,0.40923726421536
"3377",1992,0.355018388035565
"3378",1993,0.61244601010918
"3379",1994,0.354478312638141
"3380",1995,0.020833248216656
"3381",1996,0.290517519871404
"3382",1997,1.59306953410191
"3383",1998,0.595097991160631
"3384",1999,1.5519734202335
"3385",2000,0.789206336062008
"3386",2001,0.314707321973165
"3387",2002,1.36805251986708
"3388",2003,0.455275593865545
"3389",2004,0.0830781986019645
"3390",2005,0.127352473987734
"3391",2006,0.429741177362397
"3392",2007,0.218763733123952
"3393",2008,0.444084653753694
"3394",2009,0.186172032337662
"3395",2010,0.331372399977237
"3396",2011,0.0698754088948396
"3397",2012,0.235676660494075
"3398",2013,0.12825155551428
"3399",2014,2.01705550076257
"3400",2015,0.0282187587509122
"3401",2016,0.678364758476433
"3402",2017,0.0754161643002644
"3403",2018,0.18346648002702
"3404",2019,0.0669768700873342
"3405",2020,0.117334614084783
