"","YEAR","strat.biomass"
"1566",1963,0.785023553793934
"1567",1964,1.21353663800259
"1568",1965,0.0303818203159566
"1569",1966,0.0141099191071589
"1570",1968,0.232252137526424
"1571",1969,0.384205900293191
"1572",1970,0.2101314775539
"1573",1971,0.0546872765687219
"1574",1972,0.320730781000738
"1575",1973,0.595848168563831
"1576",1974,1.98772678840261
"1577",1975,1.61707293924475
"1578",1976,0.65404177437423
"1579",1977,0.817620790612641
"1580",1978,0.463430454366918
"1581",1979,0.452147841003049
"1582",1980,0.285903113860668
"1583",1981,0.251792731165786
"1584",1982,0.909380624923098
"1585",1983,0.28780323976558
"1586",1984,0.335816074750382
"1587",1985,0.820355179252955
"1588",1986,0.190789465043753
"1589",1987,0.270663286547755
"1590",1988,0.100499019431423
"1591",1990,0.110057369035839
"1592",1991,0.0763885767944052
"1593",1992,0.177784980750202
"1594",1994,0.411333340367388
"1595",1995,0.920772853596724
"1596",1996,0.529570390537365
"1597",1997,0.996499801464709
"1598",1998,0.765118219121717
"1599",1999,1.32978253181522
"1600",2000,1.79323105224306
"1601",2001,1.29840627465228
"1602",2002,1.60698501206631
"1603",2003,1.910864773889
"1604",2004,2.69784923557444
"1605",2005,0.204876025435947
"1606",2006,1.76969520338267
"1607",2007,1.01739649378974
"1608",2008,1.94564937224399
"1609",2009,2.9905864189973
"1610",2010,1.67027465111157
"1611",2011,1.71279497231
"1612",2012,2.74671455180855
"1613",2013,1.40393400778618
"1614",2014,2.58600961311827
"1615",2015,1.59679950638237
"1616",2016,1.72036341703464
"1617",2018,1.200754969847
"1618",2019,1.11986941393746
