"","YEAR","strat.biomass"
"4065",1964,0.295426405592751
"4066",1965,0.125905752832562
"4067",1967,0.600293749044392
"4068",1968,0.820022463258406
"4069",1969,0.0689697175068907
"4070",1970,0.335688352804588
"4071",1971,0.409536845808635
"4072",1972,0.487381015612355
"4073",1973,0.116813143553612
"4074",1974,0.212445954621049
"4075",1975,0.640981109596982
"4076",1976,9.66150145279506
"4077",1977,3.49775129640695
"4078",1978,2.26836850941959
"4079",1979,7.53431621943907
"4080",1980,1.05974041411735
"4081",1981,16.6847719115
"4082",1982,0.734996919525592
"4083",1983,0.417842567117644
"4084",1984,1.03190533839897
"4085",1985,0.148243564034435
"4086",1986,0.366787138968691
"4087",1987,1.59246669251599
"4088",1988,0.82115926786669
"4089",1989,1.60200823020951
"4090",1990,2.11934962998654
"4091",1991,0.412956724672139
"4092",1992,1.45363747741255
"4093",1993,1.28651446815288
"4094",1994,1.31229898873754
"4095",1995,0.410599653205479
"4096",1996,2.48396623423405
"4097",1997,1.04500118581662
"4098",1998,4.68088012754887
"4099",1999,0.0531187705798956
"4100",2000,1.08673613911829
"4101",2001,0.629855971980737
"4102",2002,0.738568681477196
"4103",2003,0.970317595922966
"4104",2004,0.250829733175754
"4105",2005,2.1421616024207
"4106",2006,5.67102014636079
"4107",2007,0.316433997673669
"4108",2008,1.21391822917535
"4109",2009,0.46085287523318
"4110",2010,0.630921840641682
"4111",2011,0.62766551025104
"4112",2012,0.277922430008096
"4113",2013,0.187900920730418
"4114",2014,0.249662833124356
"4115",2015,0.629876108508699
"4116",2016,0.53417983610659
"4117",2018,0.984567105434445
"4118",2019,1.11585799607934
