"","YEAR","strat.biomass"
"1",1963,0
"2",1964,1.67451136538113
"3",1965,0.264925056564482
"4",1966,0.585390204487648
"5",1967,1.9029882428331
"6",1968,1.27702955588995
"7",1969,0.14596636649126
"8",1970,0.705016844199264
"9",1971,0.0556727222288425
"10",1972,0.787552514940108
"11",1973,4.10718975758356
"12",1974,0.476111434220531
"13",1975,6.03028433167187
"14",1976,2.9937914539625
"15",1977,2.30066543122589
"16",1978,0.656020982643818
"17",1979,0.565022246954057
"18",1980,0.850785771254552
"19",1981,0.980139178514238
"20",1982,2.08491815131293
"21",1983,0.9677586964269
"22",1984,0.396316258552356
"23",1985,0.955015995501518
"24",1986,8.3553052854972
"25",1987,1.94535972817813
"26",1988,4.62231507137251
"27",1989,2.89581957995747
"28",1990,7.46162091126072
"29",1991,3.25626035834631
"30",1992,1.95753193334816
"31",1993,0.748701371355434
"32",1994,1.16497928656082
"33",1995,0.410016113878218
"34",1996,0.991930270914441
"35",1997,1.42252575575353
"36",1998,1.99554844252913
"37",1999,7.67316176582182
"38",2000,16.9984472222472
"39",2001,12.3961245301335
"40",2002,8.49693860119296
"41",2003,2.63399062497263
"42",2004,2.8358844242057
"43",2005,3.44991011383373
"44",2006,0.871395340650688
"45",2007,3.48428492216582
"46",2008,5.83593377569492
"47",2009,6.65920222758337
"48",2010,0.81711277771532
"49",2011,2.12196141042803
"50",2012,4.26026800847771
"51",2013,8.39351500820691
"52",2014,2.68362919627318
"53",2015,7.64522426060647
"54",2016,6.87086507529047
"55",2018,1.64593696982013
"56",2019,2.17718144169042
