YEAR,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,wave,MODE,AREA,STATUS,DOWNLOAD
1986,5,36,8839010101,6,1,77554.946513,1878905112,41470.826403,1138901494,119025.77292,3315558777.6,11911.928287,72200019.938,130937.7012,3781708880.2,476530.67842,92703996812,216152.89777,19073871498,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8839010101,6,2,13410.869743,67750154.536,21184.351545,206742624.9,34595.221287,390120129.17,1967.8706661,1333530.5901,36563.091953,396605575,124539.14386,5551795935.2,56490.585077,1142283460.2,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8839010101,6,5,173984.78359,5195810333.5,62607.827016,1272374804.7,236592.61061,6995448194.2,43685.759207,246175321.08,280278.36981,9591179715.6,600089.39944,37279324904,272198.76596,7670230812,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8839010201,6,1,1250.4868489,822524.65671,909.65359848,868594.21894,2160.1404474,3292496.0903,13067.112427,46950638.188,15227.252874,58811358.696,2553.961116,4648154.3013,1158.4691627,956358.95855,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8839010201,6,2,1577.0328291,2007843.2657,16.372396251,275.36251896,1593.4052254,2015791.2593,31379.12914,199903184.71,32972.534365,215487351.06,2006.2871538,3411218.1058,910.04588307,701859.01405,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8839010201,6,5,84320.225287,4403508515.1,1988.1558411,1830382.3488,86308.381128,4382289707.2,117433.45946,1972498614,203741.84059,11306306825,68683.557166,2811987731.2,31154.657156,578567208.35,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8850030000,6,2,0,0,4980.8633896,19327040.793,4980.8633896,19327040.793,0,0,4980.8633896,19327040.793,0,0,0,0,4980.8633896,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030102,6,2,45.842373624,2174.8175962,0,0,45.842373624,2174.8175962,3067.6802705,9160072.6333,3113.5226441,9179203.0179,518.54876939,278270.94394,235.2121788,57254.319218,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030202,6,2,3649.5051093,7490011.9046,0,0,3649.5051093,7490011.9046,613.5360541,376779.6177,4263.0411634,7987450.5279,24588.790732,314366696.65,11153.40231,64681029.742,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030302,6,5,50.928287194,2692.0442275,0,0,50.928287194,2692.0442275,316.37269317,103887.19803,367.30098037,140025.85236,46.498349291,2244.0840606,21.091512878,461.72088015,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8850030400,6,2,0,0,117.90801418,14279.364857,117.90801418,14279.364857,0,0,117.90801418,14279.364857,0,0,0,0,117.90801418,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030401,6,2,2052.8782003,1994948.3401,957.21140961,912433.32148,3010.08961,4561927.4179,0,0,3010.08961,4561927.4179,104179.83125,5097890042,47255.661459,1048892204.4,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030402,6,1,264.30935702,74072.140033,0,0,264.30935702,74072.140033,0,0,264.30935702,74072.140033,12577.011589,167719955.28,5704.8950327,34508424.497,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030402,6,2,5879.4775396,12683194.587,0,0,5879.4775396,12683194.587,482.96452868,241469.24983,6362.4420683,12951337.556,548624.06537,127916393047,248854.24357,26318831198,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030403,6,2,10959.695502,54637926.409,1448.893586,1209069.3183,12408.589088,57617744.349,1914.4228192,3646721.4069,14323.011907,62355683.62,579349.54858,91891088746,262791.23132,18906615451,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8850030405,6,2,1434.923098,2004584.3664,0,0,1434.923098,2004584.3664,0,0,1434.923098,2004584.3664,56674.006406,3127050651.1,25707.160667,643391486.21,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8857000000,6,5,0,0,1952.8269943,3850917.2739,1952.8269943,3850917.2739,3905.6539887,15403669.096,5858.480983,34658255.465,0,0,0,0,1952.8269943,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8857030301,6,1,2569.942068,1470503.3092,17750.820048,96970022.217,20320.762116,108759362.96,33291.29506,226117689.83,53612.057176,592290270.98,23261.375051,133243724.07,10551.290507,27414930.944,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8857030301,6,2,0,0,8417.0200151,16030938.815,8417.0200151,16030938.815,14192.424777,50240992.838,22609.444793,118545835.1,12572.836657,41124686.689,5703.001296,8461415.0012,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8857030301,6,5,163332.93105,1894820186.4,204273.58932,4457403033.9,367606.52037,8097174349.7,852890.64038,63800567712,1220497.1607,113597573135,459345.07918,13308002784,208357.56109,2738125040.1,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8857030401,6,1,2073.923527,1242364.7159,0,0,2073.923527,1242364.7159,0,0,2073.923527,1242364.7159,1828.8687231,966114.71603,829.56941081,198778.35454,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8857030401,6,5,2358.1723825,391472.81005,0,0,2358.1723825,391472.81005,630.76149453,159719.53317,2988.933877,602621.68108,2773.8706935,541655.21636,1258.2194927,111445.70189,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8857042001,6,1,90620.33269,6994964946.6,29018.707886,449662372.17,119639.04058,8614906374.2,1711.5660223,1101073.1957,121350.6066,8623097255,143178.08341,12840636885,64945.152596,2641964384.8,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8857042001,6,2,2313.0783731,3714028.0068,22882.940091,340966655.1,25196.018464,352691596.94,0,0,25196.018464,352691596.94,16520.086713,167684459.94,7493.4621759,34501121.322,0,0,7,PARTY/CHARTER BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8857042001,6,5,393189.29572,9297396787.5,232827.9095,6022003600.7,626017.20522,21145066374,345114.81606,13618868218,971132.02129,55306784446,452350.03867,10786942632,205184.63153,2219416257.1,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8861010000,6,5,0,0,0,0,0,0,633.1903989,303991.81883,633.1903989,303991.81883,0,0,0,0,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8861010200,6,5,0,0,0,0,0,0,1011.3835417,1070946.6906,1011.3835417,1070946.6906,0,0,0,0,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8861010201,6,1,258.62926166,37683.741792,0,0,258.62926166,37683.741792,0,0,258.62926166,37683.741792,121.23981278,10182.393038,54.994018315,2095.0300206,0,0,7,PARTY/CHARTER BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8861010201,6,5,87.886532553,8468.9549944,47.592302337,2419.0660252,135.47883489,10888.02102,0,0,135.47883489,10888.02102,70.967048417,2768.0510238,32.190441993,569.52721935,0,0,7,PARTY/CHARTER BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,1000000000,7,1,0,0,0,0,0,0,528.1335818,258023.7635,528.1335818,258023.7635,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,1000000000,7,2,0,0,0,0,0,0,17242.686277,254835889.63,17242.686277,254835889.63,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,1000000000,7,5,3563.7734812,12683182.555,5607.5971727,31858330.949,9171.3706539,44541513.504,0,0,9171.3706539,44541513.504,1581.3973193,1261469.7878,717.31711843,259547.73751,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,1000000001,7,1,0,0,0,0,0,0,1678.7887302,2435751.8615,1678.7887302,2435751.8615,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,1000000001,7,5,0,0,0,0,0,0,1395.2515102,1993646.4092,1395.2515102,1993646.4092,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,1000000002,7,2,0,0,0,0,0,0,8031.6143873,51113391.185,8031.6143873,51113391.185,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8707040401,7,1,1820.5401534,3332968.0613,0,0,1820.5401534,3332968.0613,0,0,1820.5401534,3332968.0613,64647.991767,4202819172.2,29324.136699,864731139.72,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8707040401,7,2,1095.060007,1219699.2109,0,0,1095.060007,1219699.2109,0,0,1095.060007,1219699.2109,201113.56665,41139559996,91224.5154,8464475188,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8707040501,7,2,21937.865097,80666439.632,0,0,21937.865097,80666439.632,1239.4635245,1603536.7045,23177.328622,82016879.838,4762742.3645,4.8217342E12,2160365.7645,992073066759,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020201,7,2,1286.0022222,1099406.7369,0,0,1286.0022222,1099406.7369,0,0,1286.0022222,1099406.7369,322364.77267,69082828320,146223.70165,14213809926,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020401,7,1,0,0,0,0,0,0,788.4374374,587604.84452,788.4374374,587604.84452,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020401,7,2,0,0,0,0,0,0,1443.4718821,2278575.6492,1443.4718821,2278575.6492,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020401,7,5,10674.664874,64884714.395,0,0,10674.664874,64884714.395,7258.7982521,22830372.618,17933.463126,88146206.279,37118.017178,1172507066.6,16836.622144,241243634.46,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8708020500,7,2,0,0,0,0,0,0,1084.8823916,1018625.8347,1084.8823916,1018625.8347,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020501,7,2,0,0,0,0,0,0,3067.5252176,9616084.1257,3067.5252176,9616084.1257,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020503,7,2,2783.546425,5150766.8726,0,0,2783.546425,5150766.8726,2886.9437641,5540533.7429,5670.4901891,21375494.11,115175.60375,8818525007.4,52243.311145,1814413817.9,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020503,7,5,0,0,0,0,0,0,6667.2346048,44014931.882,6667.2346048,44014931.882,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8708020601,7,1,0,0,0,0,0,0,403.42152955,168644.40764,403.42152955,168644.40764,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708020601,7,2,12440.787687,86825235.692,1622.6261187,2821167.1204,14063.413806,90097792.484,76520.705127,2470990106.3,90584.118933,2808480894.5,3353281.4658,5.3887104E12,1521038.4949,1.1087286E12,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708030100,7,2,0,0,0,0,0,0,2049.9014266,2425101.546,2049.9014266,2425101.546,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8708030101,7,2,0,0,0,0,0,0,29819.217962,846524985.62,29819.217962,846524985.62,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8710010000,7,2,0,0,0,0,0,0,2948.9694937,5059999.1795,2948.9694937,5059999.1795,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8710010000,7,5,0,0,2097.4589769,4438497.8588,2097.4589769,4438497.8588,9688.6560067,32001212.491,11786.114984,36486180.853,2312.0290302,5393064.688,1048.7294884,1109624.4647,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8710010201,7,2,0,0,0,0,0,0,9717.5630055,111966695.7,9717.5630055,111966695.7,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8710010201,7,5,5360.4086956,10598483.237,26612.928067,670768150.22,31973.336762,671956797.71,16518.690289,97429552.568,48492.027052,769080467.52,263494.09787,47684529742,119520.13874,9811104418.5,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8710010901,7,1,3269.130838,10990445.69,0,0,3269.130838,10990445.69,3942.187187,15981781.319,7211.318025,53478596.026,1738.1891745,3107025.2405,788.4374374,639271.25276,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040100,7,1,0,0,0,0,0,0,7891.6259175,28827901.731,7891.6259175,28827901.731,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040100,7,2,0,0,0,0,0,0,3448.5372555,10193435.585,3448.5372555,10193435.585,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040100,7,5,0,0,0,0,0,0,53968.905541,995855606.53,53968.905541,995855606.53,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8713040114,7,1,0,0,0,0,0,0,2413.5420235,5823097.0677,2413.5420235,5823097.0677,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040131,7,1,0,0,0,0,0,0,603.38550587,363943.56673,603.38550587,363943.56673,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040131,7,5,709.42358238,506062.57806,0,0,709.42358238,506062.57806,1198.1593194,1435392.6821,1907.5829017,1941455.2601,4238.5744207,18064777.105,1922.6047449,3716832.596,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8713040135,7,1,0,0,0,0,0,0,16287.66765,200085856.34,16287.66765,200085856.34,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040135,7,2,0,0,0,0,0,0,28869.437641,911430259.67,28869.437641,911430259.67,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8713040135,7,5,0,0,1395.3692494,1992261.3608,1395.3692494,1992261.3608,0,0,1395.3692494,1992261.3608,0,0,0,0,1395.3692494,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8741000000,7,5,0,0,0,0,0,0,2546.4258237,6391227.9182,2546.4258237,6391227.9182,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8741010101,7,5,160792.29474,20585770756,14107.549344,168340087.27,174899.84408,20606974171,62441.587181,2776625443.4,237341.43126,38226720788,141860.74772,12339728937,64347.613044,2538902443.9,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8741120101,7,5,1281.0818632,1653412.076,0,0,1281.0818632,1653412.076,0,0,1281.0818632,1653412.076,1538.1155236,2383445.6352,697.68462468,490394.56045,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8747010401,7,1,5094.0416023,13694706.25,65938.104438,2301679858.9,71032.146041,2319588222.1,10182.888129,63933713.526,81215.03417,3034297740,52841.329444,1325535695.4,23968.669801,272729314.7,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8747010401,7,2,1945.7890637,4067767.9365,0,0,1945.7890637,4067767.9365,0,0,1945.7890637,4067767.9365,1435.0390324,2212544.8359,650.92943498,455231.67645,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8747010401,7,5,359024.11843,61425653115,286865.15983,11501349694,645889.27826,94474174823,4402.5005609,11376423.814,650291.77882,94528863803,482691.40733,59334765231,218947.38607,12208143406,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8747010601,7,5,17575.281274,177391343.27,0,0,17575.281274,177391343.27,14930.022103,128011431.85,32505.303377,606787047.11,8777.2604607,44243128.197,3981.3392274,9103035.1539,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8783010000,7,5,0,0,0,0,0,0,7617.2257614,59746941.447,7617.2257614,59746941.447,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8783010201,7,1,0,0,0,0,0,0,1917.9935194,3576058.6472,1917.9935194,3576058.6472,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8783010201,7,5,0,0,0,0,0,0,30668.030136,156232310.07,30668.030136,156232310.07,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8786010101,7,1,653.8261676,404087.56708,0,0,653.8261676,404087.56708,0,0,653.8261676,404087.56708,10950.591799,113351187.1,4967.1558556,23322036.279,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8786010101,7,5,0,0,0,0,0,0,5092.8516473,26006836.329,5092.8516473,26006836.329,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8791030000,7,5,6405.4093161,40865501.905,0,0,6405.4093161,40865501.905,1395.3692494,1939283.7525,7800.7785654,60609257.442,12920.170398,166264505.83,5860.5508473,34208965.393,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8791030402,7,2,42056.295072,1620660941.8,0,0,42056.295072,1620660941.8,0,0,42056.295072,1620660941.8,247000.56786,49844952689,112038.72261,10255612003,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8791030901,7,1,0,0,2601.1155444,4383772.9696,2601.1155444,4383772.9696,0,0,2601.1155444,4383772.9696,45875.354634,1363602015.9,20808.924355,280561470.05,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8791030901,7,2,0,0,7879.8147594,39974983.612,7879.8147594,39974983.612,0,0,7879.8147594,39974983.612,59064.254703,2245979224.1,26791.370182,462110810.55,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8791031001,7,2,972.89453186,953652.05491,5424.4119582,29645839.526,6397.30649,41233741.114,0,0,6397.30649,41233741.114,8131.8878501,66625607.959,3688.6001316,13708236.197,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8804040203,7,5,27861.955062,778192695.02,0,0,27861.955062,778192695.02,0,0,27861.955062,778192695.02,6936.0870906,48227311.253,3146.1884653,9922781.8558,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8805020302,7,5,714612.15991,522416163451,15234.451523,238664157.44,729846.61144,544986973769,0,0,729846.61144,544986973769,171750.35212,30171037546,77905.448664,6207698836.2,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8826020100,7,1,0,0,12090.878724,81598878.982,12090.878724,81598878.982,215506.79478,5162272876.8,227597.67351,5623362953.7,12978.478629,98845246.512,5886.9992874,20337435.224,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8826020100,7,2,0,0,0,0,0,0,59269.333728,1734038919.8,59269.333728,1734038919.8,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8826020100,7,5,0,0,44211.696538,439095417.92,44211.696538,439095417.92,496009.9805,30991881342,540221.67704,35480225648,42531.899935,402009036.67,19292.343253,82713464.037,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8826020101,7,1,0,0,0,0,0,0,67613.374796,1091058732.6,67613.374796,1091058732.6,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8826020101,7,2,0,0,0,0,0,0,66261.583904,3494910409,66261.583904,3494910409,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8826020101,7,5,45327.445501,1832920731.9,49480.832468,531447850.49,94808.27797,2372273587.8,842442.73472,135097270032,937251.01268,147297310266,88961.925339,2083173523.5,40352.864619,428613495.23,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8826020102,7,1,4946.2488769,13182722.373,21118.492706,438773325.29,26064.741582,572536443.22,30518.999194,190076738.24,56583.740777,807312351.68,22983.900498,457791216.23,10425.428875,94190662.015,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8826020102,7,2,2918.6835956,9152477.8572,0,0,2918.6835956,9152477.8572,4015.8071936,14562180.377,6934.4907892,24170714.034,1435.0390324,2212544.8359,650.92943498,455231.67645,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8826020102,7,5,40801.322474,528239494.63,10414.109035,92780263.708,51215.43151,1043004031.2,543492.56573,32832357440,594707.99724,39006418456,36704.94153,493521574.77,16649.252259,101542192.59,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8835020102,7,1,0,0,0,0,0,0,65872.971168,1622500279.9,65872.971168,1622500279.9,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8835020102,7,2,0,0,0,0,0,0,6197.3176223,39878667.252,6197.3176223,39878667.252,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8835020102,7,5,65076.654497,4168452151.7,0,0,65076.654497,4168452151.7,40330.62651,248425836.24,105407.28101,4433581599.5,41559.820889,1388337859.4,18851.41109,285650876.29,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8835020301,7,1,82494.278247,831877160.21,23291.584102,141989949.25,105785.86235,999666296.28,108031.55579,2014054429.1,213817.41814,4215328284.3,60860.043752,377298720.57,27605.934751,77629310.062,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8835020301,7,2,27856.022571,631845332.5,60958.969808,2197712287.7,88814.992379,5041733013.2,115833.12416,12356827340,204648.11654,32852559334,94795.726782,6625102839.2,42999.059594,1363116635.3,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8835020301,7,5,238947.13319,15396304380,49560.8568,1462505968.5,288507.98999,16967328088,448041.76784,16714557283,736549.75782,40592686567,177722.4225,5428476493.5,80614.362016,1116910452.9,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8835250101,7,1,386325.40925,12796632737,660716.95669,80299263788,1047042.3659,133005536540,65814.159263,935547336.13,1112856.5252,133887923396,4958638.2052,3.8112089E12,2249223.535,784157220495,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8835250101,7,2,197232.4503,4930934345.6,306528.78815,18488034749,503761.23845,27866576280,52828.110889,499681652.54,556589.34934,29864794785,2836503.82,902270364854,1286629.6924,185642362653,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,31AUG2022:11:01:05
1986,5,36,8835250101,7,5,1698679.2319,89645062175,1405591.3167,220388927107,3104270.5486,358171342689,651597.02167,19365774699,3755867.5703,407488790547,9297742.3063,3.298219E12,4217428.2438,678609423285,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,31AUG2022:11:01:05
1986,5,36,8835280301,7,1,375.68629939,143153.24254,0,0,375.68629939,143153.24254,0,0,375.68629939,143153.24254,177.87662081,32091.36688,80.684305909,6602.8070969,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,31AUG2022:11:01:05
