year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1950,5,19,21,,,6.411201511764739,3,0,0,0,0,289375,1,2.0,6,37.35304405731019,-67.0006983505406,1007.4512105571121,1009.4512105571121,7.684575173238184,6,570,303.49781434869413,18400.875,1,,,,151,271
1950,5,20,0,0.8805876024077588,10.07820563154416,3.1082662570429966,0,0,0,0,0,558125,1,2.0,8,37.25437531724307,-66.76825221024244,1008.3317981595198,1010.3317981595198,7.6055766823794,8,570,421.49342251846366,18401.0,1,6.8576432378699765,7.771875536894687,-3.6571544379583227,151,270
1950,5,20,3,-0.6789982926889206,-7.667532167392247,2.703425323348929,0,0,0,0,0,980000,1,4.0,5,37.844968770864185,-66.2318210859749,1007.652799866831,1011.652799866831,8.978506788442898,5,570,558.5191925620057,18401.125,1,15.700908330743037,26.938915231755555,21.890331917385705,154,269
1950,5,20,6,-1.6361337602949062,-18.405272122189402,1.232613810246621,0,0,0,0,0,860625,1,4.0,5,38.01600197853845,-62.46198716066636,1006.016666106536,1010.016666106536,9.741832461580046,5,570,523.3979803141439,18401.25,1,110.07623482838154,110.25862654087413,6.3393416603742,161,256
1950,5,20,9,-0.5651132906212297,-6.21077696518162,3.0444056810919573,0,0,0,0,0,14421875,3,6.0,4,39.078997374026294,-60.69198853284168,1005.4515528159147,1011.4515528159147,10.515526589466713,4,570,2142.5744770735173,18401.375,1,50.926848857422776,64.38863194597741,39.39989834159167,168,252
1950,5,20,12,-2.042243629218137,-21.99565242002526,4.170558612901223,0,0,0,0,0,1243750,1,8.0,4,40.035870417774106,-59.810463632854535,1003.4093091866966,1011.4093091866966,13.311140982962055,4,570,629.2041965380473,18401.5,1,25.016249843565316,43.40142479126403,35.46647596923137,173,251
1950,5,20,15,-0.12080637765480788,-1.2763762156870364,4.111240162609319,0,0,0,0,0,1018125,1,8.0,3,40.97579618299382,-58.89717631501536,1003.2885028090418,1011.2885028090418,13.57912190209426,3,570,569.2795911244947,18401.625,1,25.55691588963771,43.20723173012654,34.83832550497852,178,250
1950,5,20,18,-0.5430290410795715,-5.671260499497988,5.64580961997337,0,0,0,0,0,1711875,1,10.0,3,41.55836248331378,-57.86423471213739,1002.7454737679623,1012.7454737679623,13.085464538356538,3,570,738.1779842361033,18401.75,1,28.64845825225745,35.874551108228296,21.592805676556857,182,248
1950,5,20,21,-0.47555396493524316,-4.931931827371245,6.223357806310087,0,0,0,0,0,1855625,1,10.0,2,41.91607652802743,-56.95882428457082,1002.269919803027,1012.269919803027,13.085286715693002,2,570,768.5465389615625,18401.875,1,24.97195717966841,28.273499463520373,13.258662320554594,185,246
1950,5,21,0,0.8365788566035917,8.459053503810686,4.861675239635952,0,0,0,0,0,1293750,1,8.0,1,43.24989549159866,-54.23235185090035,1003.1064986596306,1011.1064986596306,12.631887010521764,1,570,641.7269008310928,18402.0,1,73.60358409961886,88.66566528339014,49.43796727047451,195,241
