"","YEAR","strat.biomass"
"1",1963,40.9562706468006
"2",1964,32.4979742363911
"3",1965,31.439044676841
"4",1966,31.8281723327418
"5",1967,29.9204755074349
"6",1968,28.45480581468
"7",1969,31.5446684853799
"8",1970,29.1214985520885
"9",1971,18.6005929363256
"10",1972,51.5421425101758
"11",1973,15.1000204464326
"12",1974,9.16715499522374
"13",1975,10.6564171762952
"14",1976,9.52245617635706
"15",1977,14.6391231982475
"16",1978,9.27653044837923
"17",1979,15.4270631878905
"18",1980,24.4824719091655
"19",1981,28.6290186268185
"20",1982,16.31020914943
"21",1983,20.6088083327941
"22",1984,8.31890102781429
"23",1985,10.2730747440456
"24",1986,4.19162202283919
"25",1987,12.2225926441488
"26",1988,5.18298563852383
"27",1989,6.52854760851566
"28",1990,7.88839707621994
"29",1991,3.16902845253485
"30",1992,9.66671372710093
"31",1993,4.74650902619199
"32",1994,5.54963990138772
"33",1995,5.92418789713144
"34",1996,9.4563166498161
"35",1997,18.458218384755
"36",1998,12.9139410817663
"37",1999,12.4845612312515
"38",2000,15.0468535941254
"39",2001,11.9873745186874
"40",2002,29.3081300606648
"41",2003,24.1525191682503
"42",2004,12.1086452109708
"43",2005,50.652023327464
"44",2006,14.8640669521329
"45",2007,7.71593167164126
"46",2008,7.58219392098974
"47",2009,7.33961703066018
"48",2010,23.6955093723898
"49",2011,7.35902928573336
"50",2012,29.5875755319751
"51",2013,113.578821046076
"52",2014,9.98648708125023
"53",2015,18.1245904885994
"54",2016,30.1474589512276
"55",2018,34.4928627396642
"56",2019,8.5336722362264
"57",2021,14.646951790632
