"","YEAR","strat.biomass"
"1",1963,0
"2",1964,1.55287764577391
"3",1965,2.47093724310206
"4",1966,2.07614198658775
"5",1967,1.29790208726421
"6",1968,1.05211162938161
"7",1969,1.06950348017091
"8",1970,0.598702958093352
"9",1971,0.775368939331833
"10",1972,2.59838812182655
"11",1973,0.512761970490473
"12",1974,0.761106805028696
"13",1975,0.815600104231155
"14",1976,0.585972806470816
"15",1977,0.498978804013294
"16",1978,0.773734241665956
"17",1979,0.574559503053891
"18",1980,0.569385999044
"19",1981,1.22027795942935
"20",1982,1.14539114860695
"21",1983,0.556113360059915
"22",1984,0.895876275764184
"23",1985,1.14226583511523
"24",1986,0.416170828044558
"25",1987,0.650456827826914
"26",1988,0.576479399882252
"27",1989,1.3945434000231
"28",1990,1.11656922252672
"29",1991,0.861190848365198
"30",1992,0.979014073878541
"31",1993,0.683954962218387
"32",1994,0.149785739744741
"33",1995,0.912755888609846
"34",1996,2.37697426491666
"35",1997,1.38130880924686
"36",1998,1.25735932256811
"37",1999,0.597904183344343
"38",2000,0.876068550495222
"39",2001,0.596800990911928
"40",2002,0.458927227859963
"41",2003,0.288863607583431
"42",2004,0.270763475348949
"43",2005,0.403503645192122
"44",2006,0.602356340005408
"45",2007,0.288767821896821
"46",2008,0.383851770027446
"47",2009,0.338300925315328
"48",2010,0.723334497016564
"49",2011,0.441532015582557
"50",2012,0.979484947762939
"51",2013,0.418729745928455
"52",2014,0.560964934434739
"53",2015,0.336606835573741
"54",2016,0.488428535407228
"55",2018,0.278475601157684
"56",2019,0.358099870995076
"57",2021,0.526922325777365
