"","Year","Variable","Val","Loc","N"
"890",2014,"GLORYS12_intensity_cumulative_relThresh",143.0724,"MAB",NA
"891",2015,"GLORYS12_intensity_cumulative_relThresh",243.3545,"MAB",NA
"892",2016,"GLORYS12_intensity_cumulative_relThresh",15.806775,"MAB",NA
"893",2017,"GLORYS12_intensity_cumulative_relThresh",6.0025,"MAB",NA
"894",2018,"GLORYS12_intensity_cumulative_relThresh",0,"MAB",NA
"895",2019,"GLORYS12_intensity_cumulative_relThresh",186.4752,"MAB",NA
"896",2020,"GLORYS12_intensity_cumulative_relThresh",8.54905,"MAB",NA
"897",1993,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"898",1994,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"899",1995,"GLORYS12_intensity_mean_abs",12.70725,"MAB",NA
"900",1996,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"901",1997,"GLORYS12_intensity_mean_abs",8.40095,"MAB",NA
"902",1998,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"903",1999,"GLORYS12_intensity_mean_abs",10.7238,"MAB",NA
"904",2000,"GLORYS12_intensity_mean_abs",10.2446666666667,"MAB",NA
"905",2001,"GLORYS12_intensity_mean_abs",13.5287333333333,"MAB",NA
"906",2002,"GLORYS12_intensity_mean_abs",9.7971,"MAB",NA
"907",2003,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"908",2004,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"909",2005,"GLORYS12_intensity_mean_abs",10.8963,"MAB",NA
"910",2006,"GLORYS12_intensity_mean_abs",9.89342857142857,"MAB",NA
"911",2007,"GLORYS12_intensity_mean_abs",11.3048,"MAB",NA
"912",2008,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"913",2009,"GLORYS12_intensity_mean_abs",13.8213,"MAB",NA
"914",2010,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"915",2011,"GLORYS12_intensity_mean_abs",12.7078,"MAB",NA
"916",2012,"GLORYS12_intensity_mean_abs",10.8079,"MAB",NA
"917",2013,"GLORYS12_intensity_mean_abs",12.46855,"MAB",NA
"918",2014,"GLORYS12_intensity_mean_abs",13.3492,"MAB",NA
"919",2015,"GLORYS12_intensity_mean_abs",13.63,"MAB",NA
"920",2016,"GLORYS12_intensity_mean_abs",10.03255,"MAB",NA
"921",2017,"GLORYS12_intensity_mean_abs",13.41155,"MAB",NA
"922",2018,"GLORYS12_intensity_mean_abs",0,"MAB",NA
"923",2019,"GLORYS12_intensity_mean_abs",14.4249,"MAB",NA
"924",2020,"GLORYS12_intensity_mean_abs",9.512975,"MAB",NA
"925",1993,"GLORYS12_intensity_max_abs",0,"MAB",NA
"926",1994,"GLORYS12_intensity_max_abs",0,"MAB",NA
"927",1995,"GLORYS12_intensity_max_abs",13.0058,"MAB",NA
"928",1996,"GLORYS12_intensity_max_abs",0,"MAB",NA
"929",1997,"GLORYS12_intensity_max_abs",8.49945,"MAB",NA
"930",1998,"GLORYS12_intensity_max_abs",0,"MAB",NA
"931",1999,"GLORYS12_intensity_max_abs",11.2918,"MAB",NA
"932",2000,"GLORYS12_intensity_max_abs",10.4672666666667,"MAB",NA
"933",2001,"GLORYS12_intensity_max_abs",13.6959,"MAB",NA
"934",2002,"GLORYS12_intensity_max_abs",10.15805,"MAB",NA
"935",2003,"GLORYS12_intensity_max_abs",0,"MAB",NA
"936",2004,"GLORYS12_intensity_max_abs",0,"MAB",NA
"937",2005,"GLORYS12_intensity_max_abs",10.9841,"MAB",NA
"938",2006,"GLORYS12_intensity_max_abs",10.0627285714286,"MAB",NA
"939",2007,"GLORYS12_intensity_max_abs",11.8563,"MAB",NA
"940",2008,"GLORYS12_intensity_max_abs",0,"MAB",NA
"941",2009,"GLORYS12_intensity_max_abs",14.023,"MAB",NA
"942",2010,"GLORYS12_intensity_max_abs",0,"MAB",NA
"943",2011,"GLORYS12_intensity_max_abs",13.4908,"MAB",NA
"944",2012,"GLORYS12_intensity_max_abs",12.1613,"MAB",NA
"945",2013,"GLORYS12_intensity_max_abs",12.7012,"MAB",NA
"946",2014,"GLORYS12_intensity_max_abs",14.9124,"MAB",NA
"947",2015,"GLORYS12_intensity_max_abs",15.7299,"MAB",NA
"948",2016,"GLORYS12_intensity_max_abs",10.550575,"MAB",NA
"949",2017,"GLORYS12_intensity_max_abs",13.79185,"MAB",NA
"950",2018,"GLORYS12_intensity_max_abs",0,"MAB",NA
"951",2019,"GLORYS12_intensity_max_abs",16.5221,"MAB",NA
"952",2020,"GLORYS12_intensity_max_abs",9.73235,"MAB",NA
"953",1993,"GLORYS12_intensity_var_abs",0,"MAB",NA
"954",1994,"GLORYS12_intensity_var_abs",0,"MAB",NA
"955",1995,"GLORYS12_intensity_var_abs",0.20765,"MAB",NA
"956",1996,"GLORYS12_intensity_var_abs",0,"MAB",NA
"957",1997,"GLORYS12_intensity_var_abs",0.08735,"MAB",NA
"958",1998,"GLORYS12_intensity_var_abs",0,"MAB",NA
"959",1999,"GLORYS12_intensity_var_abs",0.4935,"MAB",NA
"960",2000,"GLORYS12_intensity_var_abs",0.2485,"MAB",NA
"961",2001,"GLORYS12_intensity_var_abs",0.144666666666667,"MAB",NA
"962",2002,"GLORYS12_intensity_var_abs",0.240275,"MAB",NA
"963",2003,"GLORYS12_intensity_var_abs",0,"MAB",NA
"964",2004,"GLORYS12_intensity_var_abs",0,"MAB",NA
"965",2005,"GLORYS12_intensity_var_abs",0.065,"MAB",NA
"966",2006,"GLORYS12_intensity_var_abs",0.151257142857143,"MAB",NA
"967",2007,"GLORYS12_intensity_var_abs",0.6213,"MAB",NA
"968",2008,"GLORYS12_intensity_var_abs",0,"MAB",NA
"969",2009,"GLORYS12_intensity_var_abs",0.1614,"MAB",NA
"970",2010,"GLORYS12_intensity_var_abs",0,"MAB",NA
"971",2011,"GLORYS12_intensity_var_abs",0.7336,"MAB",NA
"972",2012,"GLORYS12_intensity_var_abs",0.6775,"MAB",NA
"973",2013,"GLORYS12_intensity_var_abs",0.154,"MAB",NA
"974",2014,"GLORYS12_intensity_var_abs",1.184,"MAB",NA
"975",2015,"GLORYS12_intensity_var_abs",1.4867,"MAB",NA
"976",2016,"GLORYS12_intensity_var_abs",0.392775,"MAB",NA
"977",2017,"GLORYS12_intensity_var_abs",0.33175,"MAB",NA
"978",2018,"GLORYS12_intensity_var_abs",0,"MAB",NA
"979",2019,"GLORYS12_intensity_var_abs",1.6412,"MAB",NA
"980",2020,"GLORYS12_intensity_var_abs",0.1896,"MAB",NA
"981",1993,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"982",1994,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"983",1995,"GLORYS12_intensity_cumulative_abs",261.62125,"MAB",NA
"984",1996,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"985",1997,"GLORYS12_intensity_cumulative_abs",50.4055,"MAB",NA
"986",1998,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"987",1999,"GLORYS12_intensity_cumulative_abs",700.3789,"MAB",NA
"988",2000,"GLORYS12_intensity_cumulative_abs",168.780433333333,"MAB",NA
"989",2001,"GLORYS12_intensity_cumulative_abs",175.0963,"MAB",NA
"990",2002,"GLORYS12_intensity_cumulative_abs",305.408725,"MAB",NA
"991",2003,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"992",2004,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"993",2005,"GLORYS12_intensity_cumulative_abs",65.3779,"MAB",NA
"994",2006,"GLORYS12_intensity_cumulative_abs",137.904714285714,"MAB",NA
"995",2007,"GLORYS12_intensity_cumulative_abs",282.6201,"MAB",NA
"996",2008,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"997",2009,"GLORYS12_intensity_cumulative_abs",691.0668,"MAB",NA
"998",2010,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"999",2011,"GLORYS12_intensity_cumulative_abs",508.313,"MAB",NA
"1000",2012,"GLORYS12_intensity_cumulative_abs",2431.7768,"MAB",NA
"1001",2013,"GLORYS12_intensity_cumulative_abs",512.3994,"MAB",NA
"1002",2014,"GLORYS12_intensity_cumulative_abs",1962.3391,"MAB",NA
"1003",2015,"GLORYS12_intensity_cumulative_abs",2671.4875,"MAB",NA
"1004",2016,"GLORYS12_intensity_cumulative_abs",459.526625,"MAB",NA
"1005",2017,"GLORYS12_intensity_cumulative_abs",450.9253,"MAB",NA
"1006",2018,"GLORYS12_intensity_cumulative_abs",0,"MAB",NA
"1007",2019,"GLORYS12_intensity_cumulative_abs",1702.1388,"MAB",NA
"1008",2020,"GLORYS12_intensity_cumulative_abs",202.769875,"MAB",NA
"1009",1993,"GLORYS12_rate_onset",0,"MAB",NA
"1010",1994,"GLORYS12_rate_onset",0,"MAB",NA
"1011",1995,"GLORYS12_rate_onset",0.11305,"MAB",NA
"1012",1996,"GLORYS12_rate_onset",0,"MAB",NA
"1013",1997,"GLORYS12_rate_onset",0.0879,"MAB",NA
"1014",1998,"GLORYS12_rate_onset",0,"MAB",NA
"1015",1999,"GLORYS12_rate_onset",0.0568,"MAB",NA
"1016",2000,"GLORYS12_rate_onset",0.0915666666666667,"MAB",NA
"1017",2001,"GLORYS12_rate_onset",0.1293,"MAB",NA
"1018",2002,"GLORYS12_rate_onset",0.033575,"MAB",NA
"1019",2003,"GLORYS12_rate_onset",0,"MAB",NA
"1020",2004,"GLORYS12_rate_onset",0,"MAB",NA
