"","YEAR","strat.biomass"
"1",1963,0
"2",1964,0.608576323903196
"3",1965,1.94447351738975
"4",1967,2.82315622298716
"5",1968,14.6836574555038
"6",1969,17.2055205493837
"7",1970,4.68856868921273
"8",1971,5.54905755286325
"9",1972,5.18490251651253
"10",1973,22.0350374812245
"11",1974,14.4845860537931
"12",1975,14.3402655858336
"13",1976,12.011190262805
"14",1977,9.72252060662572
"15",1978,9.0924048642407
"16",1979,5.83449808883878
"17",1980,16.2274705495018
"18",1981,9.71301220629033
"19",1982,15.5795464977657
"20",1983,21.3917765950519
"21",1984,33.5845243477194
"22",1985,28.7033295351576
"23",1986,12.2650605530339
"24",1987,2.98650083214697
"25",1988,14.5439821066965
"26",1989,14.2300334348923
"27",1990,14.0647359071589
"28",1991,13.9241095241358
"29",1992,5.99697525846162
"30",1993,8.5586153494512
"31",1994,26.4535149761945
"32",1995,5.19212007359404
"33",1996,6.5008059602083
"34",1997,15.9189820620591
"35",1998,4.50833038456264
"36",1999,16.5139704517183
"37",2000,17.3101915695733
"38",2001,13.351767201811
"39",2002,15.7527684990121
"40",2003,11.2094337403146
"41",2004,8.01470919544594
"42",2005,10.1363556730043
"43",2006,26.781319546629
"44",2007,10.090636685464
"45",2008,11.2561892830071
"46",2009,17.8713602628503
"47",2010,14.334000011801
"48",2011,7.51815408892536
"49",2012,22.0955475643827
"50",2013,26.5212176715582
"51",2014,25.9181840987517
"52",2015,14.9812253063214
"53",2016,17.0188879694945
"54",2018,9.83744103218876
"55",2019,14.6517443187546
"56",2021,38.1810815816877
