"","YEAR","strat.biomass"
"1",1964,0.29688591018167
"2",1965,0.153281979595085
"3",1967,0.628798353338594
"4",1968,0.80368199572819
"5",1969,0.0624336950635049
"6",1970,0.315111257530938
"7",1971,0.416003956803131
"8",1972,0.491435640391526
"9",1973,0.116812643573435
"10",1974,0.272577396556601
"11",1975,0.640987349593697
"12",1976,9.65919182437648
"13",1977,3.49701931880626
"14",1978,2.19028200488836
"15",1979,7.61415330644632
"16",1980,1.03758617555833
"17",1981,17.4241061615191
"18",1982,0.773623648973558
"19",1983,0.417742990174463
"20",1984,0.637335086434359
"21",1985,0.136042482459008
"22",1986,0.40842562395796
"23",1987,1.66788583054011
"24",1988,0.792415096379022
"25",1989,1.60159116550107
"26",1990,2.11902932063498
"27",1991,0.39414640504357
"28",1992,1.53285854286833
"29",1993,1.13752842370172
"30",1994,1.31181058878085
"31",1995,0.410494623362095
"32",1996,2.78802075971167
"33",1997,1.0446476471089
"34",1998,4.67883749705472
"35",1999,0.0531009394432263
"36",2000,1.0864145060343
"37",2001,0.629643436366881
"38",2002,0.738395016484842
"39",2003,0.937322770900217
"40",2004,0.25075405881314
"41",2005,2.14207472053702
"42",2006,5.67060952755495
"43",2007,0.316349601693959
"44",2008,1.21361430988905
"45",2009,0.460743117203731
"46",2010,0.687503970761535
"47",2011,0.55769890246714
"48",2012,0.277817164359232
"49",2013,0.187859471914483
"50",2014,0.24961610953082
"51",2015,0.629696188318855
"52",2016,0.553608642406455
"53",2018,0.984396966527924
"54",2019,1.11567279175822
"55",2021,0.763000542282622
