year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y,precip,precipArea
2016,6,8,0,,,8.39314142380841,3,0,0,0,0,263125,1,4.0,16,46.33280275573477,-119.4644800469025,1000.9607410103054,1004.9607410103054,7.952070867565291,16,204.0,289.4050600838035,42527.0,1,,,,194,453,0.0,0.0
2016,6,8,3,-1.057304902332835,-10.071457720128661,7.7535688177369595,0,0,0,0,0,203750,1,4.0,15,46.66260773124255,-119.3494845603818,999.9034361079725,1003.9034361079725,8.909624878915489,15,204.0,254.66770370415514,42527.125,1,2.9251904558492,12.569332969548736,12.224213352866252,195,452,0.0,0.0
2016,6,8,6,0.558158227201493,5.306480596895766,11.328259421304828,0,0,0,0,0,225000,1,4.0,15,46.780693526395204,-119.08416848216696,1000.461594335174,1004.461594335174,8.766426642307357,15,204.0,267.6186174229157,42527.25,1,6.734203001326657,8.031580211060664,4.376847109921057,195,451,0.0,0.0
2016,6,8,9,1.036395338094735,9.715970274733207,5.166543795151228,0,0,0,0,0,81250,1,2.0,15,47.6485369013202,-118.99432450057796,1001.4979896732688,1003.4979896732688,7.608218933292286,15,204.0,160.81877456451716,42527.375,1,2.2433866584477395,32.24472854970223,32.16659347125028,198,449,0.0,0.0
2016,6,8,12,0.17748625766209444,1.6444546752957552,7.175218481190168,0,0,2,0,0,447500,2,4.0,14,48.396893243566325,-119.17722730300339,1001.6754759309308,1005.6754759309308,7.815044133911185,14,204.0,377.4171088692805,42527.5,1,-4.501220750615896,28.100659522230345,27.737809526682884,201,448,0.10816652520920221,87.0
2016,6,8,15,0.35795952677784953,3.322655896687343,9.167450755267856,0,0,2,0,0,2208750,3,6.0,20,48.27912660488842,-119.45206044171124,1002.0334354577087,1008.0334354577087,7.682299910004634,20,204.0,838.490883139732,42527.625,1,-6.779257903761891,8.062984325020132,-4.365017582988903,201,449,0.3667688379504967,231.0
2016,6,8,18,-1.2643269063509068,-10.777859813867607,12.675066198960778,0,0,0,2,2,125625,0,1.7484289683532552,21,54.36374055093811,-119.2679952148927,1000.9619763134458,1002.710405281799,7.8921546479103455,20,214.0,199.96919625742038,42527.75,2,59.52777847398996,60.15109226820119,8.636983906968359,223,436,0.3752926558689125,227.0
2016,6,8,21,-2.409041069384839,-21.043881016820123,10.188084713099743,0,0,1,0,0,85625,1,2.0,18,52.478058152989426,-114.61696617056306,998.5529352440609,1000.5529352440609,10.259709388766925,18,214.0,165.09174420450913,42527.875,1,104.97878228332867,126.11718480669634,-69.8927719716129,210,428,0.17259827090831864,48.0
2016,6,9,0,-1.0995649516489356,-9.605113962907433,10.328709026031138,0,0,0,0,0,78750,1,2.0,17,52.478058152989426,-114.61696617056306,997.453370292412,999.453370292412,11.06731557329663,17,214.0,158.3253092116782,42528.0,1,0.0,0.0,0.0,210,428,1.8979200423101954,883.0
2016,6,9,3,-0.5425019538494235,-4.7542206279249,5.94405883952757,0,0,0,0,0,87500,1,2.0,17,52.239196305716625,-113.69877905622197,996.9108683385625,998.9108683385625,11.821311082278408,17,214.0,166.88952945311365,42528.125,1,20.840269611982716,22.642872610906192,-8.853408528560939,208,426,2.3222357311162827,1170.0
2016,6,9,6,-0.846339806849428,-7.376550379482236,8.150405583280081,0,0,0,0,0,178750,1,4.0,15,52.645738280761265,-113.19859051364818,996.0645285317131,1000.0645285317131,13.959411217849476,15,214.0,238.53279052439012,42528.25,1,11.248646561909625,18.8040099000693,15.068468364340918,209,424,2.762918188387565,1393.0
2016,6,9,9,-0.9519084905179624,-8.233133779005144,7.140748653305564,0,0,0,0,0,359375,1,6.0,14,53.22890230220482,-112.03230659943908,995.1126200411952,1001.1126200411952,15.41348134269397,14,214.0,338.21977373787564,42528.375,1,25.877011914750454,33.716854092342366,21.614960195387066,210,420,3.040431611301586,1265.0
2016,6,9,12,-0.48420599021410454,-4.141403676292299,7.116992579798096,0,0,0,0,0,1047500,1,10.0,12,54.099246835105774,-110.61987264900625,994.6284140509811,1004.6284140509811,16.69628434167195,12,214.0,577.433637552854,42528.5,1,30.697713246279072,44.53102244036674,32.259298830471636,212,415,3.488018646507018,1391.0
2016,6,9,15,-0.6691568522245507,-5.680069671414828,7.735347299021087,0,0,0,0,0,2832500,1,16.0,14,54.70587078423805,-110.18835368299355,993.9592571987565,1009.9592571987565,17.36471453489958,14,214.0,949.5329128658927,42528.625,1,9.241041367367785,24.309456361985212,22.484501841532104,214,413,3.8567249914864297,1436.0
2016,6,9,18,0.09867312467904413,0.8300166908793248,11.338053296287981,0,0,0,0,0,1933750,1,12.0,13,55.44993822620503,-110.22485943116808,994.0579303234356,1006.0579303234356,16.344362100581794,13,214.0,784.5583103937561,42528.75,1,-0.7673696125009611,27.589515344781685,27.57884154270723,217,412,3.822816657756566,1521.0
2016,6,9,21,0.08494575308213825,0.7119748009438435,16.018784170141736,0,0,0,0,0,1038750,1,8.0,14,55.75148264463373,-109.99936064331163,994.1428760765177,1002.1428760765177,15.35877648015728,14,214.0,575.0168643382667,42528.875,1,4.7038029852674885,12.126219576590392,11.176736495751912,218,411,3.9380238037860122,1322.0
