year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y,precip,precipArea
1987,4,20,15,,,6.548294389651855,3,0,0,0,0,625,1,0.0,10,64.604059913427,-123.76071580030232,1007.2456473491011,1007.2456473491011,9.188580734548848,10,573.0,14.104739588693906,31885.625,1,,,,266,422,0.0,0.0
1987,4,20,18,-0.03182683757782798,-0.24447949124596668,3.3074700913960258,0,0,0,0,0,210000,1,2.0,11,64.41260890494333,-123.47968005228897,1007.2138205115232,1009.2138205115232,8.85461716935828,11,573.0,258.54414729132054,31885.75,1,4.498786031840961,8.402029125405564,-7.096126948122902,265,422,0.0,0.0
1987,4,20,21,0.07808292000147049,0.5986910521288101,3.2887795267519686,0,0,0,0,0,246875,1,2.0,10,64.63473473890247,-120.78880813070253,1007.2919034315247,1009.2919034315247,8.687614531506792,10,573.0,280.32615495458737,31885.875,1,42.72291374660242,43.508977314643325,8.233088604315954,263,417,0.0,0.0
1987,4,21,0,0.1859546219080221,1.4378350415860681,3.371925088651115,0,0,0,0,0,323125,1,2.0,11,63.6399682329324,-119.53166034790888,1007.4778580534327,1009.4778580534327,8.552509642981788,11,573.0,320.7084064584796,31886.0,1,20.688835497091656,42.278815930394494,-36.87099621993498,258,417,0.0010441542622168752,5.0
1987,4,21,3,0.19586070556601043,1.5194126705958504,2.6296700442698784,0,0,0,0,0,400625,1,2.0,11,63.26334516868888,-116.88997650009946,1007.6737187589987,1009.6737187589987,8.742752361728899,11,573.0,357.1034838143996,31886.125,1,44.04743659822081,46.206547153025774,-13.959524667069141,254,413,0.031814400847683166,72.0
1987,4,21,6,-0.7206524362981145,-5.470227822306714,2.6153456685117273,0,0,0,0,0,310000,1,2.0,13,65.88501450278996,-112.846655262222,1006.9530663227006,1008.9530663227006,7.85325165151709,13,573.0,314.1274657157109,31886.25,1,61.21988385296097,114.84900127965736,97.17210976388598,261,401,0.0648276196505489,107.0
1987,4,21,9,-0.5482330031423771,-4.159986549989866,2.638629195491376,0,0,0,0,0,740625,1,4.0,14,65.93009704013798,-111.15318202476097,1006.4048333195583,1010.4048333195583,8.24802636090868,14,573.0,485.5391430717712,31886.375,1,25.599430322430386,25.653908425462614,1.6709831444552083,260,398,0.11206918592660277,144.0
1987,4,21,12,-0.26670708624165856,-2.0326240253915473,3.119001702336973,0,0,0,0,0,597500,1,4.0,15,65.37737539457729,-108.43494882292202,1006.1381262333166,1010.1381262333166,8.492989399511579,15,573.0,436.1079648376247,31886.5,1,41.97372544513247,46.706476984514694,-20.486614277660415,256,394,0.18173614996270912,215.0
1987,4,21,15,-0.4460420633369358,-3.4056727739289285,3.941509446168711,0,0,0,0,0,503750,1,4.0,14,65.14699023019789,-106.62447814396496,1005.6920841699797,1009.6920841699797,8.655174225023044,14,573.0,400.4355193599646,31886.625,1,28.202735015409978,29.46714354718516,-8.539220484387544,254,391,0.3954305127316301,438.0
1987,4,21,18,-1.0149707264392054,-7.7496237541115995,4.777900470965396,0,0,0,0,0,1155000,2,6.0,12,65.14699023019789,-106.62447814396496,1004.6771134435404,1010.6771134435404,8.585410380739692,12,573.0,606.3397715326599,31886.75,1,0.0,0.0,0.0,254,391,0.5065003676286874,506.0
1987,4,21,21,0.27523395627460556,2.112897716830954,3.010173832526925,0,0,0,0,0,1103750,2,6.0,15,64.48780808569829,-102.00620107409216,1004.952347399815,1010.952347399815,8.370413420785743,15,573.0,592.7347947230355,31886.875,1,73.70992576633378,77.65374193553373,-24.432570067678768,249,383,0.41047473012077007,494.0
1987,4,22,0,-0.4629842259900761,-3.5502344665438947,4.82820332845804,0,0,0,0,0,1133125,1,6.0,12,64.62246067482391,-100.51004336926862,1004.4893631738249,1010.4893631738249,8.33475991402646,12,573.0,600.5704702880486,31887.0,1,23.76642798997218,24.284812775464594,4.9908949234416236,249,380,0.40379794743253566,601.0
1987,4,22,3,-0.1300026261759922,-0.9996901962767165,4.608748991279281,0,0,0,0,0,625000,1,4.0,11,64.28503668028897,-98.84181456019168,1004.359360547649,1008.359360547649,8.649243844737853,11,573.0,446.0310290381928,31887.125,1,26.828162082984957,29.600095052906514,-12.506612106809296,247,377,0.5540001788877192,828.0
1987,4,22,6,-1.0466831400422962,-8.273322813328809,1.424340852393798,0,0,0,0,0,1025000,1,6.0,12,61.22395069647778,-95.64331828053398,1003.3126774076067,1009.3126774076067,11.816297656394354,12,573.0,571.1984185363134,31887.25,1,57.06382587149158,127.0009543615595,-113.45907714085729,233,372,0.6471333760380549,910.0
1987,4,22,9,-2.066035253233858,-16.428749200146143,2.1483796222066305,0,0,0,0,0,1230625,1,8.0,10,60.606813130202724,-93.75534007320053,1001.2466421543728,1009.2466421543728,13.944978153728554,10,573.0,625.8754697900594,31887.375,1,34.34396781382095,41.264229529109585,-22.87418880385204,230,368,0.6812614654053721,919.0
1987,4,22,12,-1.9854787028425198,-15.74529313674618,3.2922444118094427,0,0,0,0,0,1310625,1,10.0,10,60.88504019631611,-92.00564737138862,999.2611634515303,1009.2611634515303,15.47508550357526,10,573.0,645.8985172452641,31887.5,1,31.553834842049522,33.196260703021146,10.312479402336157,231,364,0.7180049553332657,906.0
