year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1960,12,31,12,22279.5,8,8,694,102,371,29.350937334734912,-92.55714144079833,1004.4866882838842,1010.4866882838842,671875,462.45481377074486,6.0,9.551659710397967,7.900740027030988,1,1,3,0,0,0,0,,,,,
1960,12,31,15,22279.625,7,7,694,107,362,30.71601255639538,-90.56726640985794,1002.959802938543,1010.959802938543,545000,416.50796867546956,8.0,12.989121984092511,14.245171583976626,1,1,0,0,0,0,0,-1.526885345341143,63.40676255793587,50.5964797122803,81.1197959646944,-20.710493083802586
1960,12,31,18,22279.75,7,7,694,112,354,31.996140812001837,-88.72696997994329,1000.6189915173652,1010.6189915173652,771875,495.67675293291035,10.0,14.26567686207055,15.402760226971587,1,1,0,0,0,0,0,-2.3408114211777864,57.84755676040233,47.44792249259554,74.81741222477106,-30.60723904408011
1960,12,31,21,22279.875,6,6,694,121,346,34.220754668785204,-86.76029970389789,998.2445693935442,1010.2445693935442,1062500,581.5533114601598,12.0,15.757544029640986,18.742229790567,1,1,0,0,0,0,0,-2.3744221238209864,60.273914029262585,82.4552582058317,102.13625369180775,-29.251383437034292
1961,1,1,0,22280.0,8,8,8,123,346,34.72919268885207,-86.73296175948511,1000.6846112855908,1010.6846112855908,1165625,609.1222874620341,10.0,13.945018834441598,10.744924020607796,1,1,0,0,0,0,0,2.4400418920465743,0.832768296764238,18.84524278154679,18.86363375735272,29.67378516544118
1961,1,1,3,22280.125,6,6,8,130,332,36.184873258211,-83.16707122292736,1000.583209564701,1012.583209564701,1875000,772.5484040463792,12.0,15.175758844282818,17.030456715789768,1,1,0,0,0,0,0,-0.101401720889844,106.67026098976548,53.95476470925846,119.53937098067784,-1.1899399313171264
1961,1,1,6,22280.25,6,5,8,135,327,37.26877967420136,-81.76273608841723,1001.6689469878215,1011.658913412834,1627500,719.7564447534453,9.98996642501239,14.485871852737217,11.431817876650385,2,0,0,0,0,1,0,1.0857374231205903,41.42250631485661,40.17496480520511,57.70486830852147,12.42201166815539
1961,1,1,9,22280.375,7,7,8,141,309,37.91646448776102,-76.98623354986837,998.2344543511281,1012.2344543511281,1748750,746.0860630409229,14.0,18.28961855884791,12.49336076757405,1,1,0,0,0,0,0,-3.434492636693467,139.65365959497808,24.006421777520163,141.70198631222573,-38.72156420444932
1961,1,1,12,22280.5,7,7,8,145,304,38.59123369372707,-75.49335840247566,997.8124137028003,1013.8124137028003,2030000,803.8464212479241,16.0,19.5299217324479,11.502206477924847,1,1,0,0,0,0,0,-0.42204064832782023,43.24897520747268,25.010304119800587,49.95987558692977,-4.687673636880653
1961,1,1,15,22280.625,6,6,8,151,303,39.972591142797164,-74.83793160817369,996.9129425996731,1014.9129425996731,1848125,766.9918242089796,18.0,22.841099194733516,10.357298220888698,1,1,0,0,0,0,0,-0.8994711031271436,18.617233331290215,51.1999800730881,54.47971490744351,-9.700364446686944
1961,1,1,18,22280.75,6,6,8,155,300,40.726510801642526,-73.77745802047244,993.777095898992,1015.777095898992,2983125,974.4527588457127,22.0,24.838665555101134,12.689960944175619,1,1,0,0,0,0,0,-3.1358467006811406,29.787508416127622,27.944013720400218,40.84315806162385,-33.29881589763871
1961,1,1,21,22280.875,5,5,8,160,291,41.23304163349748,-71.04966076495303,992.0305143931025,1014.0305143931025,1914375,780.6180169347197,22.0,27.81046279821601,12.456313082848283,1,1,0,0,0,0,0,-1.7465815058894805,76.03192668214277,18.774552897106147,78.31562878177618,-18.35873867177296
