year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1977,10,28,9,28424.375,10,10,588.0,319,449,67.86396285666211,-155.65258393111358,,,0,0.0,,10.195243565401487,,0,0,0,0,0,0,0,,,,,
1977,10,28,12,28424.5,11,11,595.0,308,437,69.04713236023424,-146.39532105389284,987.8741812382895,987.8741812382895,625,14.104739588693906,0.0,9.27063669902071,13.155171299614812,1,1,3,0,0,3,0,,,122.58334094726364,43.85414871926087,130.19163505265664
1977,10,28,15,28424.625,8,8,595.0,308,437,69.04713236023424,-146.39532105389284,987.6703477693436,989.6703477693436,90000,169.2568750643269,2.0,9.419608726770404,10.741073046926104,1,2,0,0,0,0,2,-1.5121936394089774,-0.20383346894581336,0.0,0.0,0.0
1977,10,28,18,28424.75,9,9,595.0,308,436,69.23654660702961,-146.05145702666545,987.4611639083049,989.4611639083049,66875,145.90056078898738,2.0,9.736720049700144,12.910623219073313,1,1,0,0,0,2,0,-1.5499333841213092,-0.20918386103876402,4.518342236541936,7.02063442594846,8.348935519533699
1977,10,28,21,28424.875,11,11,595.0,308,436,69.23654660702961,-146.05145702666545,988.019258776456,990.019258776456,84375,163.88226458881186,2.0,9.421494030905617,12.309937271177478,1,1,0,0,0,0,0,4.135165415528224,0.5580948681510927,0.0,0.0,0.0
1977,10,29,0,28425.0,9,9,595.0,320,440,69.81748010047102,-153.86358755562412,989.691554795054,989.691554795054,625,14.104739588693906,0.0,9.213846855361881,4.906416884889695,1,1,0,0,0,0,0,12.343945621613397,1.67229601859799,-99.8322285661593,21.532285729528176,102.12792560912963
1977,10,29,3,28425.125,10,10,595.0,320,439,70.0215380807658,-153.57927038044468,989.7106100377341,989.7106100377341,625,14.104739588693906,0.0,9.385736369068526,5.301536017634716,1,1,0,0,0,0,0,0.14047204368344712,0.019055242680187802,3.600553765331161,7.56340405003809,8.376697931832865
1977,10,29,6,28425.25,12,12,595.0,322,438,70.42529767861383,-154.46586700835243,989.6971177888095,989.6971177888095,625,14.104739588693906,0.0,10.223539946666673,6.1242376335660085,1,1,0,0,0,0,0,-0.09921088907625399,-0.013492248924740125,-11.009735698183729,14.965339621583139,18.578903900208626
1977,10,29,9,28425.375,11,11,595.0,323,437,70.72812397175157,-154.78107710703506,990.5939968423725,992.5939968423725,62500,141.04739588693906,2.0,10.132891059686836,6.976244603428422,1,1,0,0,0,0,0,6.582630756419618,0.8968790535630251,-3.856066496503742,11.224249150498256,11.868151406934421
1977,10,29,12,28425.5,14,14,595.0,324,436,71.03019686794352,-155.10623479835934,991.2831683837288,993.2831683837288,63125,141.75087853467357,2.0,10.264736980052396,7.336511382412718,1,1,0,0,0,0,0,5.048927605778858,0.6891715413563361,-3.917723992154651,11.19632451112432,11.861966271959613
1977,10,29,15,28425.625,10,10,595.0,326,435,71.42471827327904,-156.07272661995057,991.6700020072376,993.6700020072376,60000,138.1976597885342,2.0,10.777779071357289,7.75688555718807,1,1,0,0,0,0,0,2.8273501486379957,0.3868336235088645,-11.411307979065183,14.622926241997382,18.54852882769877
1977,10,29,18,28425.75,9,9,595.0,327,435,71.51563659275189,-156.70988275987125,992.4087935541277,994.4087935541277,61250,139.62979814050144,2.0,10.736603759025073,7.3247980416113565,1,1,0,0,0,0,0,5.396924134668819,0.7387915468899883,-7.487375834125365,3.369885288143329,8.210780945603734
1977,10,29,21,28425.875,7,7,595.0,329,435,71.69041425392963,-158.00259659335785,993.089441116233,995.089441116233,57500,135.28790949515025,2.0,11.373405376891274,6.8579793310860255,1,1,0,0,0,0,0,4.967136176823295,0.6806475621054414,-15.052085045127182,6.478129737922042,16.386928605052603
1977,10,30,0,28426.0,7,7,595.0,329,433,72.11031839847719,-157.46321248940717,993.2450039138826,997.2450039138826,170625,233.04854500749258,4.0,11.626071126387755,8.334646517328364,1,1,0,0,0,0,0,1.132528735662015,0.15556279764947248,6.141306228745691,15.563736850237394,16.731573355147088
1977,10,30,3,28426.125,9,9,595.0,329,432,72.3195517632897,-157.18401334527,993.9722788235295,997.9722788235295,158125,224.3496172334865,4.0,11.329538633635154,8.76238329693806,1,1,0,0,0,0,0,5.288510234657753,0.7272749096469489,3.142921814634854,7.755229550640219,8.367887601780447
1977,10,30,6,28426.25,9,9,595.0,329,431,72.52828791433238,-156.89819280563898,994.2932522003179,998.2932522003179,148125,217.13970592909533,4.0,11.580927843593416,8.200365852049144,1,1,0,0,0,0,0,2.3313237101989284,0.3209733767883154,3.180664869083147,7.736800334419667,8.365088668035503
1977,10,30,9,28426.375,8,8,595.0,329,430,72.7365124574238,-156.6055272426385,994.864826460248,998.864826460248,162500,227.4320920733615,4.0,11.380133290483986,8.17632668277147,1,1,0,0,0,0,0,4.146795299841515,0.5715742599302029,3.2192122416780524,7.717837598215598,8.36231694265412
1977,10,30,12,28426.5,12,12,595.0,328,427,73.26347151727722,-154.9831065219,997.5676892315013,999.5676892315013,73750,153.21669003752353,2.0,9.260449732088352,5.245794914648941,1,1,0,0,0,0,0,19.55432131644669,2.702862771253276,17.316607839160913,19.53172466836192,26.102742683020626
1977,10,30,15,28426.625,11,11,595.0,328,426,73.46834892597249,-154.65382405805332,998.5520699560699,1002.5520699560699,281875,299.5389777108415,4.0,8.486543449806193,6.430119198487954,1,1,0,0,0,0,0,7.114066039765955,0.9843807245686185,3.4728232583778946,7.593776143666368,8.35020583602865
1977,10,30,18,28426.75,12,12,595.0,327,423,73.9773855428716,-152.89613292503924,999.6655632196301,1001.6655632196301,103125,181.17866047827877,2.0,8.53013531529519,4.818038711685731,1,1,0,0,0,0,0,8.026306953008403,1.1134932635602308,17.981502226453983,18.867429758496584,26.063659144712815
1977,10,30,21,28426.875,14,14,595.0,328,421,74.48300619823402,-152.87869659584135,1000.6714582116166,1004.6714582116166,357500,337.33630743029306,4.0,8.337015480889491,4.283338967117234,1,1,0,0,0,0,0,7.232667350936404,1.0058949919864244,0.17289475148206968,18.740817227665882,18.741614737152943
1977,10,31,0,28427.0,14,14,595.0,328,416,75.47930544134182,-150.8593662666057,1002.2080311575181,1004.2080311575181,185000,242.66711549775604,2.0,7.567392967535294,2.6265491390321403,1,1,0,0,0,0,0,10.996964099794312,1.5365729459015711,18.765310409141968,36.92780708446733,41.422213977757
1977,10,31,3,28427.125,14,14,595.0,328,416,75.47930544134182,-150.8593662666057,,,0,0.0,,7.567392967535294,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
