year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1973,12,7,12,27003.5,11,11,167,215,433,53.02975115478996,-116.96018821958548,1002.6848706403975,1008.6848706403975,378125,346.930721777772,6.0,10.71635663857988,28.810271990326292,1,1,3,0,0,0,0,,,,,
1973,12,7,15,27003.625,12,12,167,215,433,53.02975115478996,-116.96018821958548,1001.6249446701239,1007.6249446701239,174375,235.59559928678317,6.0,12.711800157322283,31.50502856593383,1,1,0,0,0,0,0,-1.0599259702736163,0.0,0.0,0.0,-9.191315913991842
1973,12,7,18,27003.75,13,13,167,210,431,52.17609677017862,-115.55996517182382,1000.8070390640128,1010.8070390640128,551875,419.12679279387464,10.0,16.50536181595382,20.614422648616017,1,1,0,0,0,0,0,-0.8179056061111624,31.826017374237296,-31.640678892221597,44.877922664333866,-7.173846916534635
1973,12,7,21,27003.875,11,11,167,208,429,51.947386463986625,-114.64309521814656,998.9768711745586,1010.9768711745586,814375,509.1400726331846,12.0,18.814332880725804,16.466752245368408,1,1,0,0,0,0,0,-1.8301678894541693,20.94693702050123,-8.47714190662438,22.59725880379946,-16.102424831541928
1973,12,8,0,27004.0,11,11,167,201,424,50.89028359735497,-112.14337698005247,999.7104093474103,1011.7104093474103,1063125,581.7243314054713,12.0,19.253346654346732,6.272696629269559,1,1,0,0,0,0,0,0.733538172851695,58.44277356802184,-39.18149190361949,70.36154553530267,6.549611028019197
1973,12,8,3,27004.125,12,12,167,200,414,51.501862083489776,-108.86492783912789,1001.4502368865258,1011.4502368865258,1047500,577.433637552854,10.0,17.995427155265485,3.9999752311706107,1,1,0,0,0,0,0,1.7398275391155038,75.63585084826785,22.668141634383105,78.9596515867305,15.401790893118733
1973,12,8,6,27004.25,12,12,167,195,409,50.731684070810815,-106.74716374847972,1001.311064794141,1009.311064794141,567500,425.01865889546684,8.0,18.609959504852927,5.507485973416842,1,1,0,0,0,0,0,-0.13917209238483338,49.6818590486466,-28.54662920769647,57.29918985161393,-1.2454463499629072
1973,12,8,9,27004.375,13,13,167,193,404,50.598537477566126,-104.96353964506524,1001.7394195591727,1013.7394195591727,1146875,604.2033190218629,12.0,19.608518656936774,4.951239387386304,1,1,0,0,0,0,0,0.42835476503169045,41.96231616162911,-4.935075222938416,42.251520033066036,3.8406395110621934
1973,12,8,12,27004.5,14,14,167,188,395,49.93147188267952,-101.69489272497506,1001.9145271508326,1015.9145271508326,1481250,686.6560411951095,14.0,19.659997553211877,3.9083952376738313,1,1,0,0,0,0,0,0.1751075916599075,77.9799614159495,-24.724769963508507,81.80579827971478,1.5852874218919408
1973,12,8,15,27004.625,14,14,167,186,389,49.727008080299086,-99.64965010503741,1001.4787043036362,1015.4787043036362,1107500,593.7408516756685,14.0,22.16082584629814,5.406422163619282,1,1,0,0,0,0,0,-0.43582284719639575,49.002334122337174,-7.578445835720135,49.58489276707286,-3.957504064441858
1973,12,8,18,27004.75,16,16,167,186,386,49.84140248487669,-98.68411357605483,1000.0717761536488,1016.0717761536488,1141250,602.7198002448991,16.0,24.514104202393188,5.9991920339381615,1,1,0,0,0,0,0,-1.4069281499873614,23.079456037226212,4.240025808518288,23.46570071042326,-12.754109261358245
1973,12,8,21,27004.875,14,14,167,185,383,49.70660855826864,-97.66990518617729,999.154831667642,1017.154831667642,1271250,636.1221917298153,18.0,26.054822444926018,8.569030077793213,1,1,0,0,0,0,0,-0.9169444860068324,24.310376972572442,-4.996133593771369,24.818456427332286,-8.32885829920387
