year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1969,4,21,0,25312.0,14,14,625.0,429,437,66.52354447461059,138.11506475990552,,,0,0.0,,19.383864218664694,,0,0,0,0,0,0,0,,,,,
1969,4,21,3,25312.125,16,16,642.0,421,426,69.61034599441633,137.23697906343773,999.9543172986566,999.9543172986566,625,14.104739588693906,0.0,14.138914173187969,13.566655597027639,1,1,3,0,0,3,0,,,-11.33909821458825,114.41222285370402,114.97274410331221
1969,4,21,6,25312.25,11,11,642.0,418,425,70.23796608567645,138.2310099003682,1000.5507539419851,1000.5507539419851,625,14.104739588693906,0.0,12.669973591225906,10.519188801347482,1,1,0,0,0,0,0,4.39083225053829,0.5964366433284886,12.457256364162072,23.262723336106163,26.3882082213756
1969,4,21,9,25312.375,8,8,642.0,417,420,71.22782173043788,136.4563586343397,1000.8708463878464,1000.8708463878464,625,14.104739588693906,0.0,10.92529256909311,11.931102666176958,1,1,0,0,0,0,0,2.3422605828517447,0.32009244586122804,-21.166804186572577,36.68897526931721,42.356988865891736
1969,4,21,12,25312.5,9,9,642.0,415,419,71.70435435131803,136.99209357296644,1000.6343689853555,1002.6343689853555,32500,101.71072362820549,2.0,10.68838731532073,10.951086165830857,1,1,0,0,0,0,0,-1.7255933928200715,-0.23647740249085472,6.233495697327444,17.662669940835798,18.730359794929306
1969,4,21,15,25312.625,10,10,642.0,412,417,72.49915295600309,137.6025622024998,999.8384525227398,1003.8384525227398,106875,184.44340347622256,4.0,10.623425666367634,7.56581412832711,1,1,0,0,0,0,0,-5.781900706816143,-0.7959164626157144,6.804361330012819,29.45919084838393,30.234802108677368
1969,4,21,18,25312.75,8,8,642.0,410,415,73.13928923170423,137.7006293373953,999.3992315442316,1003.3992315442316,116250,192.36300129927707,4.0,10.555280436552836,6.639308656297362,1,1,0,0,0,0,0,-3.179698867182077,-0.43922097850823777,1.0542753599855428,23.726635406369866,23.75004682609019
1969,4,21,21,25312.875,9,9,642.0,408,413,73.7788024754556,137.80637025178825,998.5213099350914,1002.5213099350914,131875,204.88317705582224,4.0,11.140730650481965,6.377836014143176,1,1,0,0,0,0,0,-6.334597088347789,-0.8779216091401758,1.0948377033001375,23.703542742386233,23.728813879684306
1969,4,22,0,25313.0,8,8,642.0,406,411,74.4177089211011,137.9207215210004,997.8719802651119,1001.8719802651119,145000,214.83699284957805,4.0,11.575500783282767,5.572133414768905,1,1,0,0,0,0,0,-4.670343408163223,-0.6493296699794883,1.1385350467074493,23.68105178542824,23.70840517024954
1969,4,22,3,25313.125,9,9,642.0,403,408,75.37496323850358,138.11084065349078,997.6246313864275,1001.6246313864275,170625,233.04854500749258,4.0,11.995741653800177,4.456874419246888,1,1,0,0,0,0,0,-1.7710677911460366,-0.24734887868442457,1.7792514075253467,35.48060786791885,35.525192050827904
1969,4,22,6,25313.25,12,12,642.0,401,404,76.34574893409948,136.9978798564767,997.2400182541077,1001.2400182541077,179375,238.949442004407,4.0,12.938779218413027,4.812266313496657,1,1,0,0,0,0,0,-2.7421775928736873,-0.3846131323197915,-9.737866253439197,35.98214806979097,37.27654784024712
1969,4,22,9,25313.375,12,12,642.0,398,401,77.3015535179376,137.14758542829853,997.4350871075324,1003.4350871075324,398750,356.26684818515815,6.0,14.147943302045258,4.823162147304538,1,1,0,0,0,0,0,1.3853619139248678,0.1950688534246001,1.2197428516840516,35.426873528804556,35.44786510708575
1969,4,22,12,25313.5,8,8,642.0,396,398,78.10255185609,136.52752544221295,997.7519258845673,1003.7519258845673,391250,352.900471761385,6.0,15.27445419980288,5.228048777612202,1,1,0,0,0,0,0,2.2433139312712975,0.3168387770350091,-4.7380656396666945,29.688983817756206,30.064680709044293
1969,4,22,15,25313.625,10,10,642.0,393,394,79.21939105514161,135.84252426074042,997.3210809242108,1003.3210809242108,322500,320.39809346229345,6.0,17.09247613197008,5.090274569467729,1,1,0,0,0,0,0,-3.0386110737845065,-0.43084496035648046,-4.749059490677454,41.395617604104174,41.66714200507653
1969,4,22,18,25313.75,8,8,642.0,392,390,80.01038171748087,133.18169703554818,998.130417040748,1004.130417040748,315625,316.9646002738459,6.0,17.009611034165395,4.97680934033342,1,1,0,0,0,0,0,5.693564077235119,0.8093361165371608,-17.106700381726274,29.31804955844845,33.94388351178741
1969,4,22,21,25313.875,11,11,642.0,390,386,80.94632132025052,130.98582430458896,997.7594257737338,1005.7594257737338,486875,393.67134241106896,8.0,18.33960898191359,5.099669608446057,1,1,0,0,0,0,0,-2.6027293931272983,-0.37099126701417845,-12.806739273126666,34.69057849123596,36.979031989310485
1969,4,23,0,25314.0,5,5,642.0,389,382,81.68791645550377,127.33319573818584,998.1918105265963,1006.1918105265963,458125,381.87133514830504,8.0,18.465165196684236,5.089636666660008,1,1,0,0,0,0,0,3.027451846246158,0.4323847528625629,-19.568612800881798,27.487205554815745,33.74132593961785
1969,4,23,3,25314.125,9,9,642.0,388,378,82.38881472274034,122.98852161363456,998.0098414106355,1008.0098414106355,670000,461.809077155419,10.0,19.20044026762029,5.024567051714039,1,1,0,0,0,0,0,-1.2719250554230017,-0.1819691159608192,-21.324080130476826,25.978777136889253,33.60971964981494
1969,4,23,6,25314.25,10,10,642.0,388,375,82.73332309196788,118.53998518795997,998.3086719365036,1008.3086719365036,638125,450.69002221153227,10.0,19.470302523674228,4.825680862612426,1,1,0,0,0,0,0,2.087122012738665,0.29883052586810666,-20.850757231666446,12.769194281564463,24.45007974903618
