year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1966,1,7,6,24112.25,14,14,168.0,314,361,79.79583025528684,-91.88818800674093,,,0,0.0,,14.99740284270158,,0,0,0,0,0,0,0,,,,,
1966,1,7,9,24112.375,12,12,203.0,309,351,78.51705578602002,-80.44571032759825,988.0099688813341,992.0099688813341,12500,63.07831305050401,4.0,16.96405563152997,47.92708354266084,1,1,3,0,0,3,0,,,84.2965373005415,-47.39774443501953,96.70807814442912
1966,1,7,12,24112.5,12,12,203.0,309,351,78.51705578602002,-80.44571032759825,988.3514204848191,992.3514204848191,12500,63.07831305050401,4.0,17.29425845285606,49.19233064687447,1,1,0,0,0,0,0,2.413963983681501,0.3414516034850385,0.0,0.0,0.0
1966,1,7,15,24112.625,12,12,203.0,309,351,78.51705578602002,-80.44571032759825,989.6264927461068,993.6264927461068,34375,104.60354839855006,4.0,15.885087112548234,49.04952549840782,1,1,0,0,0,0,3,9.01439174373284,1.2750722612877143,0.0,0.0,0.0
1966,1,7,18,24112.75,14,14,203.0,309,351,78.51705578602002,-80.44571032759825,990.99919365388,992.99919365388,3750,34.54941494713355,2.0,14.356910256877024,47.113044273484995,1,1,0,0,0,0,0,9.704598010114115,1.3727009077731054,0.0,0.0,0.0
1966,1,7,21,24112.875,14,14,203.0,309,351,78.51705578602002,-80.44571032759825,991.6201666116009,993.6201666116009,3125,31.539156525252004,2.0,13.205204743222405,44.989999981916554,1,1,0,0,0,3,3,4.390099034471905,0.620972957720951,0.0,0.0,0.0
1966,1,8,0,24113.0,17,17,203.0,294,351,75.17184869791468,-82.60599135740172,990.0421184622688,996.0421184622688,542500,415.55157712936966,6.0,13.855637668624256,42.34199785250872,1,1,0,0,0,3,0,-11.309675789231141,-1.5780481493320258,-20.490636315406306,-123.99001892424398,125.67175883803262
1966,1,8,3,24113.125,13,13,203.0,282,341,72.08753214381014,-76.57419075028531,991.2367266607508,995.2367266607508,395000,354.58765494951643,4.0,10.717815057066158,22.63366477305426,1,1,0,0,0,0,0,8.698107399520705,1.1946081984820194,68.73281542655076,-114.32011766075118,133.39148855316176
1966,1,8,6,24113.25,14,14,203.0,283,341,72.30802506880805,-76.40516366592503,992.0780530249717,994.0780530249717,29375,96.69722284868811,2.0,9.864274526706454,20.912826535925415,1,1,0,0,0,0,0,6.118248366703837,0.8413263642208767,1.9039258859269022,8.172564873595858,8.39140932098032
1966,1,8,9,24113.375,16,16,203.0,283,341,72.30802506880805,-76.40516366592503,993.7291000021524,997.7291000021524,615625,442.6731567216338,4.0,8.341332196646746,20.43541343376033,1,1,0,0,0,0,3,12.006655087816714,1.6510469771806675,0.0,0.0,0.0
1966,1,8,12,24113.5,13,13,203.0,294,351,75.17184869791468,-82.60599135740172,991.1484552892517,997.1484552892517,275625,296.19953136257203,6.0,11.494181803426798,40.69036152507287,1,1,0,0,0,0,0,-18.495161280379506,-2.5806447129006846,-58.792347068880154,106.1475527871553,121.34184371670632
1966,1,8,15,24113.625,12,12,203.0,294,351,75.17184869791468,-82.60599135740172,990.8568857075462,996.8568857075462,191875,247.13500240053986,6.0,11.388625658509643,41.60782545604532,1,1,0,0,0,0,0,-2.0896431078401325,-0.29156958170555297,0.0,0.0,0.0
1966,1,8,18,24113.75,12,12,203.0,294,351,75.17184869791468,-82.60599135740172,,,0,0.0,,11.388625658509643,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
