#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 03 22 50 120 11.0 13.0  1.95  5.88  4.81 119 1027.2  10.4  12.6  10.3 99.0 99.00
2015 01 03 23 50 124 11.4 14.1  2.12  5.88  5.05 122 1026.1  11.0  12.8  11.3 99.0 99.00
2015 01 04 00 50 133 10.9 13.4 99.00 99.00 99.00 999 1025.1  12.1  13.0  11.9 99.0 99.00
2015 01 04 01 50 131 11.2 13.7  2.72  6.67  5.80 127 1022.7  12.6  13.2  12.8 99.0 99.00
2015 01 04 02 50 133 10.3 12.1  2.67  7.14  5.77 115 1020.6  13.4  13.2  13.6 99.0 99.00
2015 01 04 03 50 132  8.7 10.8  2.58  7.69  6.05 118 1018.9  14.0  13.2  14.2 99.0 99.00
2015 01 04 04 50 183  5.8  6.5  2.32  7.69  5.90 115 1018.3  14.8  13.2  14.9 99.0 99.00
2015 01 04 05 50 215  8.9 10.5  2.06  7.14  5.70 121 1017.5  15.2  13.3  15.3 99.0 99.00
2015 01 04 06 50 225 12.4 15.8  1.98  7.14  5.24 116 1017.2  14.7  13.2  14.9 99.0 99.00
2015 01 04 07 50 228  8.2 10.2  1.92  7.14  5.05 114 1017.2  13.8  13.3  13.9 99.0 99.00
2015 01 04 08 50 229  8.1  9.9  2.11  7.14  5.51 136 1016.5  14.0  13.3  14.2 99.0 99.00
2015 01 04 09 50 223 10.1 12.1  2.70  7.14  6.24 139 1015.4  14.6  13.4  14.8 99.0 99.00
2015 01 04 11 50 229 11.1 13.9  2.74  8.33  6.06 158 1015.2  14.1  13.5  14.3 99.0 99.00
2015 01 04 12 50 226  9.3 11.1  2.87  9.09  6.30 160 1015.5  13.5  13.4  13.6 99.0 99.00
2015 01 04 13 50 226 10.4 12.8  2.60  9.09  6.09 162 1015.1  14.0  13.4  14.2 99.0 99.00
2015 01 04 14 50 230  9.6 11.4  2.61  9.09  6.01 170 1014.6  14.4  13.4  14.7 99.0 99.00
2015 01 04 15 50 221 11.2 13.2  2.86  9.09  6.25 172 1012.7  14.8  13.4  15.0 99.0 99.00
2015 01 04 16 50 221 12.9 99.0 99.00 99.00 99.00 999 9999.0  15.3 999.0  15.3 99.0 99.00
2015 01 04 17 50 222 12.6 15.3  3.00  9.09  6.14 185 1010.0  15.7  13.5  15.8 99.0 99.00
2015 01 04 18 50 218 13.7 16.2  3.04  8.33  6.15 190 1008.9  15.7  13.6  15.8 99.0 99.00
2015 01 04 19 50 223 13.2 15.8  3.21  9.09  6.17 184 1008.2  15.6  13.6  15.7 99.0 99.00
2015 01 04 20 50 218 11.4 13.4  3.39  7.69  6.46 197 1008.1  15.6  13.6  15.8 99.0 99.00
2015 01 04 21 50 221 12.1 14.7  3.60  9.09  6.48 172 1007.4  15.7  13.5  15.8 99.0 99.00
2015 01 04 22 50 244  8.7 10.2 99.00 99.00 99.00 999 1008.5  15.6  13.3  15.3 99.0 99.00
2015 01 04 23 50 219 10.5 12.6  3.09  9.09  6.39 189 1008.0  15.3  13.2  15.4 99.0 99.00
2015 01 05 00 50 216  9.6 11.5  3.13  8.33  6.52 193 1007.0  15.2  13.1  15.4 99.0 99.00
2015 01 05 01 50 219 12.9 16.3  3.29  9.09  6.59 186 1005.8  15.8  13.0  16.0 99.0 99.00
2015 01 05 02 50 221 14.3 16.6 99.00 99.00 99.00 999 1004.4  16.2  13.0  15.8 99.0 99.00
2015 01 05 03 50 306 14.2 21.9 99.00 99.00 99.00 999 1007.5  12.6  13.1  12.3 99.0 99.00
2015 01 05 04 50 298 11.6 14.3 99.00 99.00 99.00 999 1008.2  11.7  12.9   9.7 99.0 99.00
2015 01 05 05 50 289 12.5 15.2  2.70  8.33  6.01 187 1009.4  11.5  12.6   8.4 99.0 99.00
2015 01 05 06 50 292 11.5 14.0  2.68  8.33  5.89 194 1010.2  11.1  12.5   7.0 99.0 99.00
2015 01 05 07 50 305 12.9 16.3  2.70  9.09  6.04 197 1011.0  10.4  12.4   4.2 99.0 99.00
2015 01 05 08 50 298 14.8 18.0 99.00 99.00 99.00 999 1011.5   9.4  12.4   1.8 99.0 99.00
2015 01 05 09 50 297 14.1 16.8  3.54  7.14  6.23 312 1012.7   8.6  12.4   0.4 99.0 99.00
2015 01 05 10 50 290 14.6 17.7  3.07  7.69  6.12 278 1013.8   7.8  12.5   0.2 99.0 99.00
2015 01 05 11 50 290 14.9 19.9 99.00 99.00 99.00 999 1015.4   7.2  12.7  -0.4 99.0 99.00
2015 01 05 12 50 287 14.2 17.2  4.19  7.14  6.54 309 1017.7   6.9  12.7  -1.2 99.0 99.00
2015 01 05 13 50 294 14.2 16.8  3.53  7.69  6.34 294 1018.3   6.5  12.6  -0.9 99.0 99.00
2015 01 05 14 50 289 15.4 19.9  3.82  7.69  6.32 302 1018.8   6.0  12.3  -3.2 99.0 99.00
2015 01 05 15 50 295 13.5 16.4  3.74  7.69  6.26 297 1019.3   5.3  12.2  -3.6 99.0 99.00
2015 01 05 16 50 298 14.2 17.5  3.45  7.69  6.28 295 1019.2   4.7  12.1  -4.0 99.0 99.00
2015 01 05 17 50 293 13.9 99.0 99.00 99.00 99.00 999 9999.0   4.7 999.0  -4.4 99.0 99.00
2015 01 05 18 50 282 14.9 19.9 99.00 99.00 99.00 999 1019.9   4.2  12.0  -5.4 99.0 99.00
2015 01 05 19 50 284 13.1 16.2  3.47  7.69  6.43 301 1020.8   4.2  12.0  -5.5 99.0 99.00
2015 01 05 20 50 285 13.4 17.1  3.48  8.33  6.27 313 1021.4   4.1  12.0  -7.0 99.0 99.00
2015 01 05 21 50 292 13.6 16.9  3.15  8.33  6.14 298 1022.7   3.8  12.1  -7.0 99.0 99.00
2015 01 05 22 50 297 14.4 18.7  3.08  7.14  6.01 284 1023.6   3.3  12.2  -6.5 99.0 99.00
2015 01 05 23 50 299 12.7 17.0  3.50  7.69  6.15 307 1025.2   2.3  12.2  -7.8 99.0 99.00
2015 01 06 00 50 301 12.6 15.9  3.17  7.14  5.99 291 1026.0   2.0  12.3  -7.0 99.0 99.00
2015 01 06 01 50 304 11.4 14.9  2.90  7.69  5.83 303 1026.4   1.4  12.4  -7.5 99.0 99.00
2015 01 06 02 50 301 11.4 16.3  2.96  7.14  5.78 289 1026.9   0.8  12.5  -7.5 99.0 99.00
2015 01 06 03 50 306 11.0 14.4  2.44  7.14  5.40 293 1027.8   0.8  12.4  -7.3 99.0 99.00
2015 01 06 04 50 308  8.3 10.7  2.42  6.67  5.52 296 1027.6   0.2  12.3  -7.7 99.0 99.00
2015 01 06 05 50 310 10.4 14.2  2.18  6.67  5.39 288 1027.8  -0.2  12.3  -7.8 99.0 99.00
2015 01 06 06 50 318  9.5 12.4  2.07  6.67  5.28 301 1028.4  -0.5  12.3  -7.9 99.0 99.00
2015 01 06 07 50 323  7.9 10.6  1.78  6.67  5.00 289 1028.9  -1.2  12.2  -8.3 99.0 99.00
2015 01 06 09 50 336  5.3  8.3  1.63  6.25  5.06 324 1028.0  -2.1  12.1  -8.9 99.0 99.00
2015 01 06 10 50 329  5.3  8.1  1.43  5.88  4.87 319 1027.6  -2.4  12.3  -9.2 99.0 99.00
2015 01 06 11 50 356  5.1  7.1  1.32  5.88  4.93 313 1027.3  -2.6  12.7  -9.3 99.0 99.00
2015 01 06 12 50 324  5.9  9.0  1.22  5.88  4.78 330 1028.5  -2.3  12.7  -8.4 99.0 99.00
2015 01 06 13 50 327  3.9  6.1  1.15  5.26  4.55 322 1027.8  -3.3  12.7  -6.1 99.0 99.00
2015 01 06 14 50 319  1.9  3.6  0.99  4.76  4.59 314 1026.8  -3.1  12.6  -5.2 99.0 99.00
2015 01 06 15 50 283  6.0  8.2  0.88  4.76  4.45 312 1026.3  -2.9  12.5  -3.2 99.0 99.00
2015 01 06 16 50 268  5.2  6.8  0.79  8.33  4.19 178 1024.0  -2.7  12.5  -3.5 99.0 99.00
2015 01 06 17 50 279  5.3  8.0  0.79  4.55  4.45 316 1022.4  -2.1  12.6  -3.7 99.0 99.00
2015 01 06 18 50 301  4.9  6.1  0.71  4.17  4.46 322 1020.8  -2.1  12.7  -3.0 99.0 99.00
2015 01 06 19 50 315  4.7  6.6  0.65  8.33  4.52 143 1019.8  -1.9  12.6  -3.5 99.0 99.00
2015 01 06 20 50 323  4.1  6.4  0.60 10.00  4.62 115 1019.2  -1.9  12.5  -2.7 99.0 99.00
2015 01 06 21 50 309  5.9  8.1  0.62 10.00  4.70 104 1019.0  -1.5  12.4  -2.3 99.0 99.00
2015 01 06 22 50 311  5.9  7.8  0.65 10.00  4.51 130 1018.5  -1.1  12.4  -1.5 99.0 99.00
2015 01 06 23 50 304  7.5 10.0  0.65  9.09  4.03 176 1018.4  -0.5  12.4  -1.5 99.0 99.00
2015 01 07 00 50 292 10.2 14.4  0.79  3.57  3.68 311 1017.9   0.1  12.4  -3.3 99.0 99.00
2015 01 07 01 50 287  9.9 12.2  0.92  4.00  3.74 311 1017.6   0.0  12.4  -2.9 99.0 99.00
2015 01 07 02 50 294 11.9 15.8  1.21  4.55  4.09 314 1017.3  -0.1  12.5  -4.1 99.0 99.00
2015 01 07 03 50 298 10.8 14.1  1.63  4.76  4.41 304 1016.2  -1.1  12.6  -5.1 99.0 99.00
2015 01 07 04 50 311 10.4 14.1 99.00 99.00 99.00 999 1016.2  -1.1  12.6  -5.5 99.0 99.00
2015 01 07 05 50 296  9.8 13.4  1.55  5.88  4.45 301 1016.1  -1.5  12.6  -6.6 99.0 99.00
2015 01 07 06 50 285 10.2 13.3  1.67  5.56  4.63 302 1016.4  -1.6  12.6  -6.7 99.0 99.00
2015 01 07 07 50 289 10.4 13.9  1.73  5.56  4.70 297 1016.0  -1.7  12.6  -6.5 99.0 99.00
2015 01 07 08 50 297 11.0 14.1 99.00 99.00 99.00 999 1015.1  -1.9  12.5  -7.4 99.0 99.00
2015 01 07 09 50 298 10.9 13.1  1.94  6.25  5.01 297 1013.8  -1.6  12.5  -6.4 99.0 99.00
2015 01 07 10 50 294 11.0 14.4  1.98  6.25  5.16 297 1013.8  -1.2  12.5  -6.2 99.0 99.00
2015 01 07 11 50 284 11.0 14.0  2.00  6.67  5.12 302 1013.3  -0.7  12.5  -5.6 99.0 99.00
2015 01 07 12 50 283 13.4 17.1  1.95  6.25  5.05 307 1013.0   0.3  12.6  -4.5 99.0 99.00
2015 01 07 13 50 290 15.2 19.9 99.00 99.00 99.00 999 1012.8   0.0  12.7  -5.7 99.0 99.00
2015 01 07 14 50 288 15.5 18.7  2.80  6.67  5.32 303 1013.1  -0.8  12.8  -7.0 99.0 99.00
2015 01 07 15 50 297 14.7 18.7  3.20  7.69  5.80 295 1012.7  -1.5  12.8  -6.9 99.0 99.00
2015 01 07 16 50 303 14.0 17.3  3.19  7.69  5.74 288 1012.0  -1.6  12.7  -7.5 99.0 99.00
2015 01 07 17 50 299 13.4 17.0 99.00 99.00 99.00 999 1012.1  -2.3  12.8  -9.7 99.0 99.00
2015 01 07 18 50 292 15.3 19.5  3.09  7.14  5.79 284 1012.1  -2.5  12.8  -8.6 99.0 99.00
2015 01 07 19 50 297 14.9 19.0  2.94  6.67  5.72 304 1013.3  -2.4  12.8  -8.8 99.0 99.00
2015 01 07 20 50 302 13.8 18.0 99.00 99.00 99.00 999 1014.3  -2.7  12.7  -9.5 99.0 99.00
2015 01 07 21 50 308 13.9 17.7  4.00  8.33  6.55 304 1014.9  -3.0  12.7 -10.4 99.0 99.00
2015 01 07 22 50 313 16.1 19.4  3.95  7.69  6.54 299 1015.4  -4.1  12.7  -5.0 99.0 99.00
2015 01 07 23 50 311 15.3 19.0  3.89  8.33  6.40 300 1016.3  -3.2  12.7  -9.8 99.0 99.00
2015 01 08 00 50 323 18.1 22.7  4.12  8.33  6.55 300 1017.3  -4.0  12.7  -9.1 99.0 99.00
2015 01 08 01 50 319 17.5 23.4  4.30  8.33  6.75 305 1018.6  -4.8  12.7  -8.9 99.0 99.00
2015 01 08 02 50 314 15.7 20.9  4.62  9.09  6.90 312 1020.2  -5.7  12.7  -9.5 99.0 99.00
2015 01 08 03 50 318 16.2 20.7  4.56  9.09  7.01 314 1020.6  -6.8  12.6  -9.5 99.0 99.00
2015 01 08 04 50 319 14.9 19.5  4.51  9.09  6.85 310 1021.3  -6.7  12.6  -8.6 99.0 99.00
2015 01 08 05 50 316 14.8 19.5  4.58  9.09  6.87 315 1022.0  -7.8  12.5  -9.3 99.0 99.00
2015 01 08 06 50 318 14.6 21.2  3.77  8.33  6.48 316 1023.3  -7.5  12.4  -9.0 99.0 99.00
2015 01 08 07 50 319 14.7 18.4  3.83  8.33  6.59 309 1024.1  -7.8  12.3  -9.5 99.0 99.00
2015 01 08 08 50 316 14.4 19.4  3.90  7.69  6.58 316 1024.8  -7.8  12.3  -9.0 99.0 99.00
2015 01 08 09 50 323 13.3 17.1  3.67  8.33  6.55 308 1025.5  -8.0  12.4  -9.7 99.0 99.00
2015 01 08 10 50 326 15.0 18.7  3.27  8.33  6.31 312 1026.3  -7.6  12.4  -9.0 99.0 99.00
2015 01 08 11 50 322 13.1 17.2  3.50  8.33  6.34 313 1027.7  -7.5  12.4  -9.2 99.0 99.00
2015 01 08 12 50 326 13.3 17.2  3.28  8.33  6.14 303 1028.4  -7.0  12.4  -8.8 99.0 99.00
2015 01 08 13 50 324 13.1 18.1  3.40  7.69  6.19 316 1029.2  -6.4  12.4  -8.1 99.0 99.00
2015 01 08 14 50 322 12.5 16.8  3.08  7.69  6.03 317 1029.8  -6.3  12.5  -9.1 99.0 99.00
2015 01 08 15 50 306  9.9 13.2  2.59  7.14  5.56 318 1029.8  -6.8  12.4  -9.1 99.0 99.00
2015 01 08 16 50 312  9.3 12.8  2.38  7.14  5.56 323 1029.1  -6.5  12.4 -10.2 99.0 99.00
2015 01 08 17 50 292  8.2 11.3  2.04  6.67  5.11 325 1028.4  -5.8  12.5 -10.1 99.0 99.00
2015 01 08 18 50 274  8.0 10.3  1.83  5.88  5.01 309 1028.2  -5.6  12.4 -11.5 99.0 99.00
2015 01 08 19 50 273  7.7 10.9 99.00 99.00 99.00 999 1028.8  -5.0  12.4 -10.4 99.0 99.00
2015 01 08 20 50 268  6.1  9.4  1.51  6.25  4.71 310 1028.7  -4.9  12.3 -11.4 99.0 99.00
2015 01 08 21 50 264  8.0 10.8  1.60  6.25  4.80 297 1028.9  -4.4  12.3 -10.1 99.0 99.00
2015 01 08 22 50 248  6.5  9.1  1.33  5.56  4.58 296 1028.3  -4.3  12.3  -9.9 99.0 99.00
2015 01 08 23 50 250  7.4 10.4  1.22  5.88  4.46 296 1028.4  -3.7  12.4  -8.8 99.0 99.00
2015 01 09 00 50 245  7.8 11.2  1.13  5.26  4.20 305 1028.1  -3.0  12.4  -7.3 99.0 99.00
2015 01 09 01 50 246  8.4 11.4  1.14  5.26  4.25 279 1027.8  -2.2  12.3  -6.1 99.0 99.00
2015 01 09 02 50 242 10.1 14.2  1.24  4.76  4.15 259 1026.9  -1.8  12.3  -5.3 99.0 99.00
2015 01 09 03 50 241 10.2 13.2  1.31  5.26  4.11 265 1026.1  -1.0  12.2  -4.6 99.0 99.00
2015 01 09 04 50 235 11.3 15.1  1.57  5.26  4.35 252 1024.9  -0.1  12.2  -4.3 99.0 99.00
2015 01 09 05 50 223 12.0 14.9  1.65  5.26  4.48 248 1023.7   1.1  12.2  -2.5 99.0 99.00
2015 01 09 06 50 232 14.6 17.9  2.02  5.88  4.91 243 1022.5   2.4  12.2  -1.3 99.0 99.00
2015 01 09 07 50 223 14.2 17.2  2.43  6.25  5.03 245 1020.6   3.7  12.2  -0.5 99.0 99.00
2015 01 09 08 50 224 16.8 21.2  2.69  6.67  5.27 241 1018.6   5.0  12.2  -0.2 99.0 99.00
2015 01 09 09 50 224 17.3 21.6  3.73  7.14  6.03 240 1017.2   5.8  12.2   0.6 99.0 99.00
2015 01 09 10 50 227 18.6 23.5  4.17  7.69  6.34 247 1016.6   6.3  12.3  -0.6 99.0 99.00
2015 01 09 12 50 234 19.2 24.5  6.42 10.00  7.49 223 1016.1   7.4  12.3  -0.3 99.0 99.00
2015 01 09 13 50 235 19.6 25.0 99.00 99.00 99.00 999 1015.8   8.0  12.3   2.0 99.0 99.00
2015 01 09 14 50 254 18.5 23.0 99.00 99.00 99.00 999 1015.9   7.3  12.3   4.2 99.0 99.00
2015 01 09 15 50 273 16.5 20.8 99.00 99.00 99.00 999 1016.5   5.0  12.3   0.5 99.0 99.00
2015 01 09 16 50 273 14.6 18.2 99.00 99.00 99.00 999 1016.3   3.6  12.2  -2.3 99.0 99.00
2015 01 09 17 50 282 12.6 15.5  4.81 10.00  7.28 225 1016.1   2.3  12.1  -4.6 99.0 99.00
2015 01 09 18 50 278 10.6 13.2  4.44 10.00  7.51 222 1015.9   2.0  12.1  -6.3 99.0 99.00
2015 01 09 19 50 286 11.2 13.7  3.49  9.09  6.72 231 1016.5   2.1  12.0  -5.6 99.0 99.00
2015 01 09 20 50 281 11.3 14.4  3.31  9.09  6.67 224 1017.2   2.4  11.9  -5.5 99.0 99.00
2015 01 09 21 50 291 10.4 13.2  3.03  9.09  6.24 232 1017.9   2.7  11.9  -6.6 99.0 99.00
2015 01 09 22 50 293 11.4 15.1  2.66  9.09  5.99 219 1018.8   2.8  12.0  -6.8 99.0 99.00
2015 01 09 23 50 290 11.8 15.0  2.58  8.33  5.80 225 1019.8   2.8  12.0  -6.3 99.0 99.00
2015 01 10 00 50 294 12.9 17.0  2.74  8.33  5.77 229 1020.5   2.7  12.1  -7.6 99.0 99.00
2015 01 10 01 50 289 11.8 16.1  2.75  6.25  5.81 297 1021.1   2.6  12.3  -7.4 99.0 99.00
2015 01 10 02 50 291 11.8 16.1  2.86  7.14  5.84 268 1021.4   2.4  12.4  -6.9 99.0 99.00
2015 01 10 03 50 292 12.2 15.7  2.88  6.67  5.78 290 1021.4   1.7  12.4  -7.7 99.0 99.00
2015 01 10 04 50 293 11.1 13.8 99.00 99.00 99.00 999 1022.1   1.1  12.4  -8.0 99.0 99.00
2015 01 10 05 50 298 11.8 15.8  2.75  6.25  5.69 284 1023.0   0.6  12.4  -8.4 99.0 99.00
2015 01 10 06 50 300 12.1 14.9  2.50  6.67  5.54 284 1023.7   0.1  12.4  -7.5 99.0 99.00
2015 01 10 07 50 294 12.4 15.8  2.58  6.67  5.59 300 1024.3  -0.6  12.3  -8.7 99.0 99.00
2015 01 10 08 50 293 11.7 14.8  2.63  6.67  5.61 317 1025.0  -0.9  12.2  -8.0 99.0 99.00
2015 01 10 09 50 295 10.9 13.9  2.60  6.67  5.66 303 1025.7  -1.5  12.2  -8.2 99.0 99.00
2015 01 10 10 50 298 11.6 99.0  2.49  7.14  5.71 311 1026.5  -2.0  12.1  -9.0 99.0 99.00
