#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 06 21 12 50  10 11.8 15.2  1.97  5.88  4.60 999  997.1  16.9  17.3  16.0 99.0 99.00
2009 06 21 13 50  12 10.7 12.5  2.35  6.25  4.89 999  998.1  16.9  17.4  15.9 99.0 99.00
2009 06 21 14 50   7 10.0 11.6  2.22  6.67  5.11 999  999.0  17.2  17.5  16.0 99.0 99.00
2009 06 21 15 50 360  9.6 11.2  2.17  6.67  5.03 999  999.3  16.9  17.7  16.0 99.0 99.00
2009 06 21 16 50 354  8.4  9.8  2.03  6.25  5.02 999  999.6  17.2  18.0  16.1 99.0 99.00
2009 06 21 17 50 347  7.2  8.2  1.92  6.67  5.16 999  999.8  17.2  18.3  16.2 99.0 99.00
2009 06 21 18 50 336  6.8  8.4  1.81  6.67  5.27 999 1000.1  17.7  18.3  16.6 99.0 99.00
2009 06 21 19 50 342  7.7  9.3  1.87  6.67  5.30 999 1000.2  17.8  18.4  16.8 99.0 99.00
2009 06 21 20 50 338  6.1  7.7  1.69  6.67  5.24 999 1000.3  18.1  18.4  16.8 99.0 99.00
2009 06 21 21 50 335  5.5  7.3  1.70  6.25  5.47 999 1000.3  18.1  18.3  16.8 99.0 99.00
2009 06 21 22 50 351  7.2  8.9  1.66  7.14  5.45 999 1000.5  18.4  18.2  16.4 99.0 99.00
2009 06 21 23 50   6 10.3 13.4  1.74  6.67  5.30 999 1000.4  18.7  18.1  15.4 99.0 99.00
2009 06 22 00 50  11 13.2 17.2  1.82  6.67  4.92 999 1000.2  18.4  18.0  15.3 99.0 99.00
2009 06 22 01 50   3 11.7 14.4  1.99  6.25  4.88 999 1000.9  18.2  17.8  15.4 99.0 99.00
2009 06 22 02 50 349 10.6 12.5  2.00  6.25  4.83 999 1000.8  17.9  17.8  15.4 99.0 99.00
2009 06 22 03 50 344  8.3  9.9  1.97  6.25  4.94 999 1001.0  17.7  18.0  15.9 99.0 99.00
2009 06 22 04 50 351  9.2 11.3  1.96  6.25  4.93 999 1000.5  17.9  18.2  15.8 99.0 99.00
2009 06 22 05 50 355 10.3 12.1  1.91  6.67  4.77 999 1000.5  17.6  18.1  15.8 99.0 99.00
2009 06 22 06 50 355  9.3 10.6  2.01  6.25  5.00 999 1000.4  17.3  18.0  16.0 99.0 99.00
2009 06 22 07 50 344  8.0  9.8  2.02  6.67  5.10 999 1000.4  17.1  17.9  16.0 99.0 99.00
2009 06 22 08 50 350  7.6  9.1  1.88  7.14  5.05 999 1000.6  17.2  17.7  15.9 99.0 99.00
2009 06 22 09 50  15 11.1 14.4  1.88  6.67  5.00 999 1000.5  17.8  17.6  15.6 99.0 99.00
2009 06 22 10 50 345  7.0  8.3  1.99  6.67  5.11 999 1001.2  17.3  17.6  15.9 99.0 99.00
2009 06 22 11 50  11  8.5 11.4  1.74  6.67  4.66 999 1001.5  17.5  17.5  15.5 99.0 99.00
2009 06 22 12 50   3  8.3  9.4  1.98  6.67  5.19 999 1001.7  17.3  17.4  15.2 99.0 99.00
2009 06 22 13 50 353  7.8 10.0  1.85  6.25  5.01 999 1001.8  17.4  17.4  15.3 99.0 99.00
2009 06 22 14 50 339  6.6  8.3  1.95  6.67  5.29 999 1002.3  17.2  17.4  15.6 99.0 99.00
2009 06 22 15 50 340  6.8  8.7  2.07  9.09  5.69 999 1002.5  17.0  17.4  15.6 99.0 99.00
2009 06 22 16 50 328  5.4  6.5  2.00  6.67  5.55 999 1002.5  17.1  17.4  15.7 99.0 99.00
2009 06 22 17 50 325  5.9  7.0  2.10  8.33  5.99 999 1002.4  17.5  17.3  15.4 99.0 99.00
2009 06 22 18 50 325  5.4  6.4  2.10  7.69  5.94 999 1002.2  17.5  17.3  15.3 99.0 99.00
2009 06 22 19 50 342  5.1  6.0  1.79  7.69  5.81 999 1002.3  17.3  17.1  15.4 99.0 99.00
2009 06 22 20 50 341  8.2  9.8  1.85  7.69  5.48 999 1002.2  17.5  17.0  15.3 99.0 99.00
2009 06 22 21 50 337  7.6  8.8  1.76  7.14  5.17 999 1002.1  17.4  17.1  15.5 99.0 99.00
2009 06 22 22 50 352  9.6 12.8  1.52  6.67  4.81 999 1002.4  17.8  17.1  15.5 99.0 99.00
2009 06 22 23 50 347  9.1 10.8  1.53  6.67  4.70 999 1002.8  17.6  17.1  15.3 99.0 99.00
2009 06 23 00 50   2 10.0 11.7  1.77  6.67  4.93 999 1003.3  17.8  17.1  15.0 99.0 99.00
2009 06 23 01 50 353  8.8 10.7  2.05  7.14  5.18 999 1003.8  17.7  17.2  15.1 99.0 99.00
2009 06 23 02 50 353  7.9  9.5  2.54  8.33  5.98 999 1004.1  17.6  17.3  15.2 99.0 99.00
2009 06 23 03 50 353  7.2  8.4  2.37  7.69  5.71 999 1004.3  17.5  17.2  15.2 99.0 99.00
2009 06 23 04 50 342  7.6  8.9  2.26  7.69  5.56 999 1004.1  17.3  17.3  15.4 99.0 99.00
2009 06 23 05 50 340  7.8  9.0  2.09  7.14  5.44 999 1003.8  17.5  17.5  15.4 99.0 99.00
2009 06 23 06 50 346  9.0 10.7  1.86  7.69  5.25 999 1003.6  17.8  17.8  15.5 99.0 99.00
2009 06 23 07 50 330  7.4  8.5  1.59  7.14  5.01 999 1004.0  17.6  17.7  15.7 99.0 99.00
2009 06 23 08 50 337  7.5  8.9  1.59  7.14  5.13 999 1004.0  17.8  17.4  15.6 99.0 99.00
2009 06 23 09 50 337  7.2  8.5  1.59  6.67  5.21 999 1004.3  17.6  17.2  15.6 99.0 99.00
2009 06 23 10 50 344  6.8  9.1  1.62  7.14  5.33 999 1004.7  17.5  16.9  15.4 99.0 99.00
2009 06 23 11 50 346  8.5 10.6  1.55  6.67  5.18 999 1005.0  17.8  17.2  15.3 99.0 99.00
2009 06 23 12 50 353  8.0  9.3  1.67  6.67  5.23 999 1005.5  17.7  17.2  15.2 99.0 99.00
2009 06 23 13 50 351  6.2  7.7  1.84  7.14  5.54 999 1005.8  17.6  17.0  15.4 99.0 99.00
2009 06 23 14 50 350  3.4  4.0  1.87  7.69  5.76 999 1006.5  17.4  17.2  15.5 99.0 99.00
2009 06 23 15 50 321  4.1  4.9  2.00  7.14  5.85 999 1006.7  17.5  17.5  15.5 99.0 99.00
2009 06 23 16 50 325  4.2  5.1  1.87  7.14  5.57 999 1007.0  17.4  17.5  15.5 99.0 99.00
2009 06 23 17 50 343  4.5  5.9  1.72  6.67  5.45 999 1007.1  17.9  17.4  15.4 99.0 99.00
2009 06 23 18 50  30  4.9  6.0  1.75  7.14  5.38 999 1007.4  17.4  17.2  15.4 99.0 99.00
2009 06 23 19 50  27  3.7  4.6  1.43  5.26  4.93 999 1007.5  17.1  16.6  14.9 99.0 99.00
2009 06 23 20 50  45  3.8  4.9  1.33  6.25  4.92 999 1007.7  16.5  17.0  15.3 99.0 99.00
2009 06 23 21 50  45  3.3  4.0  1.24  5.88  4.89 999 1007.7  16.2  17.0  15.4 99.0 99.00
2009 06 23 22 50  50  1.8  2.2  1.19  9.09  5.26 999 1007.8  16.3  16.7  15.6 99.0 99.00
2009 06 23 23 50  33  0.3  0.4  1.12  8.33  5.07 999 1007.9  16.3  16.4  15.4 99.0 99.00
2009 06 24 00 50 254  1.1  1.5  1.12  9.09  5.42 999 1007.9  17.0  18.9  15.6 99.0 99.00
2009 06 24 01 50 253  2.4  3.1  1.11  8.33  5.55 999 1008.4  17.4  18.9  15.8 99.0 99.00
2009 06 24 02 50 256  3.8  4.3  0.98  9.09  5.51 999 1008.2  17.1  18.9  15.9 99.0 99.00
2009 06 24 03 50 262  4.8  5.7  0.95  9.09  5.96 999 1008.3  17.0  18.9  15.9 99.0 99.00
2009 06 24 04 50 271  4.5  5.4  1.03  9.09  6.24 999 1008.2  17.0  18.9  15.9 99.0 99.00
2009 06 24 05 50 275  5.3  6.2  0.98  9.09  6.04 999 1007.8  16.9  18.9  15.9 99.0 99.00
2009 06 24 06 50 274  4.7  5.6  1.00  9.09  6.17 999 1008.0  16.9  18.9  16.1 99.0 99.00
2009 06 24 07 50 282  4.4  5.2  1.04  9.09  5.95 999 1007.7  17.0  18.8  16.3 99.0 99.00
2009 06 24 08 50 294  3.0  3.9  0.98  9.09  6.02 999 1007.7  16.9  18.6  16.1 99.0 99.00
2009 06 24 09 50 291  4.1  4.7  0.98  7.69  5.84 999 1007.9  17.0  17.0  16.0 99.0 99.00
2009 06 24 10 50 289  3.3  3.9  0.93  8.33  5.71 999 1008.2  17.0  16.7  16.2 99.0 99.00
2009 06 24 11 50 302  2.9  3.5  0.94  9.09  5.54 999 1008.6  16.8  16.9  16.0 99.0 99.00
2009 06 24 12 50 280  2.5  3.0  0.93  9.09  5.50 999 1008.5  16.9  16.5  16.1 99.0 99.00
2009 06 24 13 50 277  3.3  3.9  0.84 10.00  5.52 999 1008.4  17.0  16.5  16.1 99.0 99.00
2009 06 24 14 50 273  3.8  4.5  0.89  9.09  5.78 999 1008.4  17.2  16.5  16.0 99.0 99.00
2009 06 24 15 50 273  3.5  4.4  0.85  9.09  5.61 999 1008.6  17.1  16.4  16.3 99.0 99.00
2009 06 24 16 50 277  3.1  3.7  0.90  9.09  5.89 999 1008.5  17.1  16.4  16.3 99.0 99.00
2009 06 24 17 50 269  2.3  2.8  0.89  8.33  6.00 999 1008.7  17.4  16.7  16.5 99.0 99.00
2009 06 24 18 50 261  1.9  2.2  0.88  7.69  6.29 999 1008.7  17.6  16.9  16.7 99.0 99.00
2009 06 24 19 50 155  1.0  1.2  0.93 10.00  6.44 999 1008.8  17.9  17.4  16.7 99.0 99.00
2009 06 24 20 50 205  1.9  2.5  0.96  8.33  6.63 999 1008.9  17.9  17.3  16.7 99.0 99.00
2009 06 24 21 50 203  2.5  2.9  0.90  8.33  6.85 999 1008.8  17.8  17.7  16.9 99.0 99.00
2009 06 24 22 50 228  3.1  3.6  0.96  9.09  7.05 999 1008.8  18.2  18.6  17.0 99.0 99.00
2009 06 24 23 50 226  2.1  2.5  0.95  9.09  7.04 999 1008.9  17.9  19.0  17.0 99.0 99.00
2009 06 25 00 50 224  1.7  2.3  0.98  9.09  7.41 999 1009.1  18.0  19.0  17.2 99.0 99.00
2009 06 25 01 50 227  1.5  2.0  0.95  8.33  7.27 999 1009.8  18.0  18.9  17.3 99.0 99.00
2009 06 25 02 50 312  0.7  1.3  0.98  9.09  7.44 999 1009.8  17.7  18.5  17.1 99.0 99.00
2009 06 25 03 50 269  0.3  0.5  1.07  9.09  7.67 999 1009.9  17.6  17.3  17.1 99.0 99.00
2009 06 25 04 50 316  0.9  1.2  1.03  9.09  7.43 999 1009.9  17.5  17.1  17.1 99.0 99.00
2009 06 25 05 50  37  3.0  3.4  1.00  9.09  7.28 999 1009.6  17.2  16.9  16.8 99.0 99.00
2009 06 25 06 50  35  2.7  3.1  1.14  9.09  7.24 999 1009.7  16.8  16.2  16.4 99.0 99.00
2009 06 25 07 50  13  3.6  4.1  1.00  8.33  6.98 999 1009.8  16.3  16.5  15.8 99.0 99.00
2009 06 25 08 50  25  4.9  5.5  1.06  8.33  6.90 999 1009.7  16.1  16.6  15.3 99.0 99.00
2009 06 25 09 50  33  4.8  5.5  0.91  8.33  6.42 999 1009.9  16.2  16.3  15.1 99.0 99.00
2009 06 25 10 50  22  5.1  5.8  1.01  8.33  6.21 999 1010.2  16.1  16.4  15.1 99.0 99.00
2009 06 25 11 50  25  4.4  5.0  0.94  9.09  6.04 999 1010.4  16.7  17.1  15.1 99.0 99.00
2009 06 25 12 50  24  4.5  5.2  0.99  8.33  6.18 999 1010.7  16.8  17.9  15.2 99.0 99.00
2009 06 25 13 50  12  4.4  5.1  0.93  9.09  5.92 999 1010.6  17.1  18.6  15.5 99.0 99.00
2009 06 25 14 50  18  3.2  3.8  1.10  9.09  6.65 999 1010.7  17.0  19.0  15.3 99.0 99.00
2009 06 25 15 50 350  3.4  4.0  1.24  8.33  7.00 999 1010.6  16.9  19.2  15.3 99.0 99.00
2009 06 25 16 50 323  3.9  4.9  1.26  8.33  7.44 999 1010.2  17.3  19.2  15.6 99.0 99.00
2009 06 25 17 50 327  4.4  5.5  1.21  9.09  7.17 999 1010.3  17.4  19.2  15.9 99.0 99.00
2009 06 25 18 50   4  4.6  5.3  1.33 10.00  7.32 999 1009.9  17.6  19.2  15.6 99.0 99.00
2009 06 25 19 50 318  4.3  5.3  1.25  8.33  7.28 999 1009.9  17.8  19.2  15.7 99.0 99.00
2009 06 25 20 50  14  3.1  3.6  1.12  9.09  7.35 999 1009.7  17.9  19.1  15.6 99.0 99.00
2009 06 25 21 50 336  2.2  2.8  1.17  9.09  7.47 999 1009.5  17.9  19.0  15.2 99.0 99.00
2009 06 25 22 50 279  1.0  1.8  1.17  9.09  7.49 999 1009.1  18.7  19.1  15.6 99.0 99.00
2009 06 25 23 50 267  1.3  1.9  1.16 10.00  7.37 999 1009.0  18.2  19.2  15.4 99.0 99.00
2009 06 26 00 50 234  0.6  1.0  1.16 10.00  7.55 999 1009.3  17.7  19.2  15.5 99.0 99.00
2009 08 16 15 50 204  1.2  1.8  0.49  9.09  5.10 999 1023.1  24.0  24.6  19.7 99.0 99.00
2009 08 16 16 50 224  1.4  1.7  0.53  8.33  5.74 999 1022.7  24.2  25.4  19.8 99.0 99.00
2009 08 16 17 50 187  1.7  2.2  0.51  8.33  5.90 999 1022.5  24.5  26.2  19.8 99.0 99.00
2009 08 16 18 50 180  2.0  2.5  0.47  5.88  5.43 999 1022.2  24.9  26.0  18.6 99.0 99.00
2009 08 16 19 50 164  2.3  3.1  0.48  9.09  5.67 999 1021.7  25.2  26.3  17.7 99.0 99.00
2009 08 16 20 50 178  2.8  3.3  0.53 10.00  6.23 999 1021.5  25.3  26.2  17.9 99.0 99.00
2009 08 16 21 50 182  3.0  3.7  0.49 10.00  6.21 999 1021.1  25.3  26.1  18.3 99.0 99.00
2009 08 16 22 50 186  2.9  3.5  0.52  7.14  6.15 999 1021.2  25.2  25.9  17.8 99.0 99.00
2009 08 16 23 50 175  2.3  2.8  0.50 10.00  6.49 999 1021.5  25.0  25.5  17.5 99.0 99.00
2009 08 17 00 50 170  3.0  3.5  0.52  9.09  6.45 999 1021.8  24.9  25.2  17.2 99.0 99.00
2009 08 17 01 50 166  3.6  4.2  0.59  7.69  6.29 999 1022.4  24.7  25.4  18.8 99.0 99.00
2009 08 17 02 50 175  2.7  3.0  0.54  7.69  6.24 999 1022.4  24.6  25.4  19.4 99.0 99.00
2009 08 17 03 50 209  2.4  2.9  0.54  7.69  5.98 999 1022.5  24.5  25.3  19.7 99.0 99.00
2009 08 17 04 50 220  2.2  2.5  0.58  7.14  6.29 999 1022.3  24.3  25.2  19.9 99.0 99.00
2009 08 17 05 50 233  2.5  3.2  0.55  7.69  6.02 999 1022.2  24.3  25.0  20.1 99.0 99.00
2009 08 17 06 50 221  2.6  3.1  0.57  7.14  6.15 999 1022.1  24.2  25.0  20.0 99.0 99.00
2009 08 17 07 50 211  2.2  2.6  0.49  9.09  5.79 999 1022.0  24.1  24.8  20.1 99.0 99.00
2009 08 17 08 50 228  3.4  4.0  0.52  7.14  6.01 999 1022.2  24.0  24.7  20.9 99.0 99.00
2009 08 17 09 50 241  2.1  2.8  0.54  7.69  6.23 999 1022.3  24.2  24.7  20.9 99.0 99.00
2009 08 17 10 50 208  1.3  1.6  0.55  7.69  6.15 999 1022.4  24.7  24.7  20.5 99.0 99.00
2009 08 17 11 50 187  2.7  3.1  0.53  7.14  5.75 999 1022.5  24.3  24.6  21.3 99.0 99.00
2009 08 17 12 50 205  2.1  2.4  0.56  7.69  5.65 999 1022.5  24.5  24.6  21.6 99.0 99.00
2009 08 17 13 50 195  3.1  3.7  0.54  8.33  5.75 999 1022.8  24.6  24.7  21.5 99.0 99.00
2009 08 17 14 50 198  4.5  5.1  0.55  7.69  5.97 999 1023.1  24.7  24.8  21.9 99.0 99.00
2009 08 17 15 50 206  3.6  4.3  0.54  8.33  5.57 999 1023.0  24.7  24.9  22.0 99.0 99.00
2009 08 17 16 50 199  4.9  5.8  0.61  8.33  5.82 999 1022.7  24.8  25.1  22.2 99.0 99.00
2009 08 17 17 50 209  4.8  5.6  0.53  9.09  4.54 999 1022.3  24.9  25.0  21.9 99.0 99.00
2009 08 17 18 50 221  4.8  5.3  0.54  9.09  4.18 999 1021.8  25.1  25.1  22.6 99.0 99.00
2009 08 17 19 50 234  4.3  5.0  0.54  7.14  4.10 999 1021.2  25.2  25.1  23.4 99.0 99.00
2009 08 17 20 50 230  3.7  4.3  0.54  7.69  4.78 999 1021.0  25.6  25.3  23.3 99.0 99.00
2009 08 17 21 50 212  4.3  5.0  0.56  7.69  4.58 999 1020.8  25.5  25.2  23.3 99.0 99.00
2009 08 17 22 50 211  4.2  4.9  0.51  7.69  4.23 999 1020.3  25.3  25.2  23.5 99.0 99.00
2009 08 17 23 50 224  4.5  5.3  0.54  7.14  4.73 999 1020.4  25.1  25.1  23.5 99.0 99.00
2009 08 18 00 50 226  4.5  5.1  0.54  7.69  4.44 999 1020.8  25.2  25.0  23.2 99.0 99.00
2009 08 18 01 50 229  4.0  4.8  0.51  7.69  4.36 999 1021.1  25.2  24.9  23.4 99.0 99.00
2009 08 18 02 50 218  3.9  4.6  0.55  8.33  4.61 999 1020.8  25.1  24.8  23.1 99.0 99.00
2009 08 18 03 50 226  4.6  5.4  0.50  8.33  4.46 999 1020.8  25.2  24.7  23.0 99.0 99.00
2009 08 18 04 50 229  4.7  5.6  0.53  8.33  4.49 999 1020.7  25.1  24.7  23.4 99.0 99.00
2009 08 18 05 50 248  5.0  6.1  0.51  9.09  4.07 999 1020.5  25.3  24.6  22.9 99.0 99.00
2009 08 18 06 50 248  5.4  6.3  0.54  3.13  3.53 999 1020.4  25.3  24.6  23.0 99.0 99.00
2009 08 18 07 50 257  5.2  6.5  0.59  9.09  3.68 999 1020.3  25.3  24.6  22.9 99.0 99.00
2009 08 18 08 50 271  4.7  5.4  0.57  7.69  3.87 999 1020.1  25.3  24.5  22.7 99.0 99.00
2009 08 18 09 50 267  3.8  4.3  0.58  7.69  4.00 999 1020.0  25.2  24.4  22.4 99.0 99.00
2009 08 18 10 50 253  3.6  4.3  0.56  8.33  4.03 999 1020.2  25.2  24.5  22.5 99.0 99.00
2009 08 18 11 50 269  3.1  3.6  0.55  3.70  3.98 999 1020.2  25.2  24.4  22.5 99.0 99.00
2009 08 18 12 50 256  3.4  4.2  0.51  8.33  4.03 999 1020.2  25.2  24.7  22.9 99.0 99.00
2009 08 18 13 50 251  4.0  5.1  0.53  8.33  4.16 999 1020.0  25.2  24.8  22.4 99.0 99.00
2009 08 18 14 50 246  4.5  5.3  0.52  9.09  4.13 999 1020.1  25.4  24.9  22.2 99.0 99.00
2009 08 18 15 50 241  4.2  4.9  0.51  8.33  4.05 999 1020.0  25.5  24.9  21.8 99.0 99.00
2009 08 18 16 50 231  4.7  5.5  0.49  8.33  4.01 999 1019.7  25.6  24.9  22.3 99.0 99.00
2009 08 18 17 50 231  5.3  6.5  0.46  8.33  3.70 999 1019.3  25.6  25.0  22.7 99.0 99.00
2009 08 18 18 50 223  5.5  6.7  0.53  8.33  3.55 999 1018.7  25.7  25.0  22.6 99.0 99.00
2009 08 18 19 50 209  5.4  6.3  0.51  3.45  3.41 999 1017.8  25.9  25.2  22.0 99.0 99.00
2009 08 18 20 50 202  6.4  7.3  0.58  3.85  3.55 999 1017.2  26.1  25.2  21.4 99.0 99.00
2009 08 18 21 50 209  7.5  8.8  0.64  3.45  3.46 999 1017.1  26.0  25.1  21.7 99.0 99.00
2009 08 18 22 50 206  7.8  9.1  0.77  3.33  3.46 999 1016.6  25.8  25.1  21.9 99.0 99.00
2009 08 18 23 50 214  8.7 10.2  0.87  4.00  3.55 999 1016.6  25.7  25.1  22.0 99.0 99.00
2009 08 19 00 50 213  8.1  9.4  0.98  4.17  3.67 999 1017.0  25.6  25.0  22.1 99.0 99.00
2009 08 19 01 50 213  7.6  9.1  1.05  4.55  3.83 999 1017.3  25.4  25.0  22.8 99.0 99.00
2009 08 19 02 50 212  7.4  8.9  1.04  5.00  4.03 999 1016.9  25.2  25.0  23.8 99.0 99.00
2009 08 19 03 50 225  8.2  9.3  1.22  5.00  4.25 999 1017.0  25.2  24.8  24.1 99.0 99.00
2009 08 19 04 50 243  4.1  4.9  1.15  5.26  4.25 999 1017.2  23.3  24.6  20.6 99.0 99.00
2009 08 19 05 50 193  5.4  6.3  1.12  5.56  4.40 999 1016.3  24.0  24.6  21.4 99.0 99.00
2009 08 19 06 50 184  4.9  5.9  0.87  5.56  4.32 999 1016.2  24.3  24.6  22.3 99.0 99.00
2009 08 19 07 50 195  4.3  5.2  0.90  5.26  4.33 999 1015.3  25.0  24.6  23.5 99.0 99.00
2009 08 19 08 50 207  4.0  4.6  0.84  5.26  4.40 999 1015.0  25.2  24.5  24.2 99.0 99.00
2009 08 19 09 50 214  3.6  4.6  0.82  5.26  4.47 999 1015.2  24.9  24.5  24.0 99.0 99.00
2009 08 19 10 50 248  6.8  8.1  0.86  5.26  4.25 999 1015.6  25.4  24.4  23.3 99.0 99.00
2009 08 19 11 50 252  5.1  6.2  0.87  5.26  4.13 999 1015.9  24.5  24.3  22.3 99.0 99.00
2009 08 19 12 50 246  7.3  8.5  0.99  5.26  3.97 999 1015.6  24.6  24.2  21.7 99.0 99.00
2009 08 19 13 50 256  5.6  6.7  0.89  4.00  3.98 999 1015.7  24.6  24.1  22.1 99.0 99.00
2009 08 19 14 50 245  5.0  5.9  0.88  5.26  4.08 999 1016.1  24.9  24.2  22.2 99.0 99.00
2009 08 19 15 50 222  4.3  5.1  0.88  5.26  4.25 999 1016.1  25.1  24.3  22.3 99.0 99.00
2009 08 19 16 50 221  5.4  6.1  0.85  5.26  4.16 999 1016.0  25.1  24.4  23.2 99.0 99.00
