#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 04 23 50 257 10.1 12.7  2.01  6.25  4.99 999 1011.9   9.9 999.0 999.0 99.0 99.00
2011 01 05 00 50 246  9.8 12.6  2.08  6.25  5.15 999 1011.0  10.2 999.0 999.0 99.0 99.00
2011 01 05 01 50 272 10.3 12.7  2.37  6.25  5.30 999 1011.0   9.9 999.0 999.0 99.0 99.00
2011 01 05 02 50 270 10.8 13.8  2.18  7.14  5.21 999 1010.6   9.9 999.0 999.0 99.0 99.00
2011 01 05 03 50 284 10.7 12.6  2.35  7.14  5.47 999 1010.4  10.1 999.0 999.0 99.0 99.00
2011 01 05 04 50 285 10.5 12.6  2.41  7.69  5.61 999 1009.9   9.7 999.0 999.0 99.0 99.00
2011 01 05 05 50 290 10.0 13.4  2.37  7.69  5.56 999 1009.7   9.5 999.0 999.0 99.0 99.00
2011 01 05 06 50 304  9.5 11.6  2.23  7.69  5.52 999 1009.8   9.5 999.0 999.0 99.0 99.00
2011 01 05 07 50 303 10.0 12.5  2.35  8.33  5.66 999 1009.6   9.7 999.0 999.0 99.0 99.00
2011 01 05 08 50 293  9.0 12.1  2.14  7.14  5.52 999 1009.2  10.1 999.0 999.0 99.0 99.00
2011 01 05 09 50 294 10.4 13.0  2.19  7.14  5.39 999 1009.1  10.0 999.0 999.0 99.0 99.00
2011 01 05 10 50 310 10.6 13.5  2.33  7.69  5.38 999 1009.4   9.1 999.0 999.0 99.0 99.00
2011 01 05 11 50 310  9.7 12.8  2.32  7.69  5.52 999 1010.0   9.0 999.0 999.0 99.0 99.00
2011 01 05 12 50 312  8.8 10.6  2.32  7.69  5.60 999 1010.5   8.9 999.0 999.0 99.0 99.00
2011 01 05 13 50 314  8.7 11.3  2.25  7.69  5.59 999 1011.2   8.8 999.0 999.0 99.0 99.00
2011 01 05 14 50 311  8.7 11.1  2.17  8.33  5.56 999 1011.2   8.8 999.0 999.0 99.0 99.00
2011 01 05 15 50 303  9.0 11.8  2.25  7.69  5.56 999 1011.5   8.3 999.0 999.0 99.0 99.00
2011 01 05 16 50 297  8.2 11.6  2.48  7.69  5.69 999 1010.6   8.0 999.0 999.0 99.0 99.00
2011 01 05 17 50 287  8.4 10.5  2.20  7.69  5.46 999 1010.0   7.9 999.0 999.0 99.0 99.00
2011 01 05 18 50 296  7.7  9.5  2.06  7.69  5.51 999 1009.5   7.6 999.0 999.0 99.0 99.00
2011 01 05 19 50 280  9.0 10.9  2.08  7.69  5.55 999 1009.8   7.9 999.0 999.0 99.0 99.00
2011 01 05 20 50 292  7.2  9.6  2.27  7.69  5.81 999 1010.3   7.4 999.0 999.0 99.0 99.00
2011 01 05 21 50 290  8.8 11.7  2.32  7.69  5.72 999 1010.0   7.4 999.0 999.0 99.0 99.00
2011 01 05 22 50 283  7.5 12.0  1.93  7.69  5.45 999 1009.8   7.3 999.0 999.0 99.0 99.00
2011 01 05 23 50 295  7.6  9.3  2.39  7.69  6.01 999 1009.7   7.2 999.0 999.0 99.0 99.00
2011 01 06 00 50 293  7.5  9.6  2.04  7.69  5.90 999 1009.3   7.3 999.0 999.0 99.0 99.00
2011 01 06 01 50 291  7.0 10.1  1.83  7.69  5.59 999 1009.5   7.1 999.0 999.0 99.0 99.00
2011 01 06 02 50 285  5.9  8.5  1.93  7.69  5.69 999 1009.7   7.2 999.0 999.0 99.0 99.00
2011 01 06 03 50 284  6.6  9.0  1.73  7.69  5.51 999 1009.4   7.2 999.0 999.0 99.0 99.00
2011 01 06 04 50 285  5.8  7.9  1.79  7.14  5.63 999 1008.9   7.3 999.0 999.0 99.0 99.00
2011 01 06 05 50 296  5.4  7.3  1.55  7.14  5.45 999 1008.2   7.4 999.0 999.0 99.0 99.00
2011 01 06 06 50 320  5.2  7.6  1.44  6.67  5.14 999 1007.4   7.4 999.0 999.0 99.0 99.00
2011 01 06 07 50 310  3.9  5.6  1.40  7.14  5.27 999 1006.8   7.4 999.0 999.0 99.0 99.00
2011 01 06 08 50 324  5.3  7.3  1.30  7.14  5.48 999 1006.0   7.3 999.0 999.0 99.0 99.00
2011 01 06 09 50 334  4.6  6.3  1.19  7.69  5.52 999 1006.1   7.3 999.0 999.0 99.0 99.00
2011 01 06 10 50 326  2.5  4.5  1.08  7.69  5.51 999 1005.4   7.2 999.0 999.0 99.0 99.00
2011 01 06 11 50   7  3.0  4.2  1.05  6.67  5.67 999 1005.4   7.5 999.0 999.0 99.0 99.00
2011 01 06 12 50 336  2.7  5.1  1.05  7.14  5.75 999 1005.1   7.0 999.0 999.0 99.0 99.00
2011 01 06 13 50  60  4.2  5.9  1.18  7.69  5.78 999 1004.0   7.6 999.0 999.0 99.0 99.00
2011 01 06 14 50  20  3.9  5.7  1.17  7.14  5.58 999 1003.5   7.7 999.0 999.0 99.0 99.00
2011 01 06 15 50  15  4.1  5.8  1.13  7.14  5.53 999 1002.2   7.6 999.0 999.0 99.0 99.00
2011 01 06 16 50   2  5.3  9.3  1.23  7.69  5.54 999 1000.8   8.0 999.0 999.0 99.0 99.00
2011 01 06 17 50 356  6.4  8.7  1.23 10.00  5.35 999  999.7   8.0 999.0 999.0 99.0 99.00
2011 01 06 18 50 348  7.4  9.5  1.11  7.14  4.70 999  999.5   7.9 999.0 999.0 99.0 99.00
2011 01 06 19 50 354  7.3  9.5  1.13  7.14  4.64 999  999.8   7.0 999.0 999.0 99.0 99.00
2011 01 06 20 50 353  6.9  9.4  1.20  6.67  4.51 999  999.7   7.4 999.0 999.0 99.0 99.00
2011 01 06 21 50 353  6.0  8.9  1.16  7.14  4.70 999  999.6   7.9 999.0 999.0 99.0 99.00
2011 01 06 22 50 354  5.2  7.3  1.02  6.67  4.57 999  999.3   8.3 999.0 999.0 99.0 99.00
2011 01 06 23 50  14  4.5  6.8  0.99  6.67  4.74 999  998.9   8.3 999.0 999.0 99.0 99.00
2011 01 07 00 50  15  2.8  5.2  1.02  6.67  4.78 999  998.9   8.7 999.0 999.0 99.0 99.00
2011 01 07 01 50 336  4.0  7.6  1.06  7.14  4.89 999  998.3   9.3 999.0 999.0 99.0 99.00
2011 01 07 02 50  30 11.0 13.6  1.91  6.25  5.09 999  997.8   8.8 999.0 999.0 99.0 99.00
2011 01 07 03 50  29 10.3 12.4  2.19  6.67  5.35 999  997.7   9.0 999.0 999.0 99.0 99.00
2011 01 07 04 50  27  9.8 12.2  2.14  6.25  5.21 999  997.4   8.7 999.0 999.0 99.0 99.00
2011 01 07 05 50  29 10.1 13.1  2.27  6.25  5.09 999  996.9   8.5 999.0 999.0 99.0 99.00
2011 01 07 06 50  27 10.7 13.7  2.24  6.25  5.11 999  996.5   8.7 999.0 999.0 99.0 99.00
2011 01 07 07 50  30 10.9 13.6  2.50  6.67  5.36 999  996.2   8.7 999.0 999.0 99.0 99.00
2011 01 07 08 50  16  9.9 12.5  2.38  6.67  5.32 999  996.1   8.3 999.0 999.0 99.0 99.00
2011 01 07 09 50  24  9.9 11.9  2.40  5.88  5.36 999  995.8   8.4 999.0 999.0 99.0 99.00
2011 01 07 10 50  30 11.2 13.6  2.38  6.25  5.37 999  994.8   8.7 999.0 999.0 99.0 99.00
2011 01 07 11 50  36 11.9 14.9  2.41  6.25  5.28 999  994.8   9.1 999.0 999.0 99.0 99.00
2011 01 07 12 50  33 12.1 14.9  2.48  6.67  5.33 999  994.6   9.3 999.0 999.0 99.0 99.00
2011 01 07 13 50  18 10.0 12.6  2.39  6.67  5.26 999  995.6   9.3 999.0 999.0 99.0 99.00
2011 01 07 14 50  32  8.9 11.3  2.43  6.67  5.60 999  995.4   9.7 999.0 999.0 99.0 99.00
2011 01 07 15 50  31 10.1 12.9  2.46  6.67  5.56 999  993.7   9.9 999.0 999.0 99.0 99.00
2011 01 07 16 50  38 10.3 12.3  3.14  7.69  6.00 999  992.0  10.4 999.0 999.0 99.0 99.00
2011 01 07 17 50  37 10.2 12.9  2.56  7.69  5.66 999  991.1  10.4 999.0 999.0 99.0 99.00
2011 01 07 18 50  28  8.4 10.8  2.64  7.69  5.74 999  991.1  10.4 999.0 999.0 99.0 99.00
2011 01 07 19 50  19  6.4  8.9  2.55  7.69  5.71 999  991.5  10.6 999.0 999.0 99.0 99.00
2011 01 07 20 50 347  6.8  9.9  2.58  7.14  5.69 999  991.5  10.5 999.0 999.0 99.0 99.00
2011 01 07 21 50 275  3.8  5.9  2.37  7.14  5.47 999  992.2   9.5 999.0 999.0 99.0 99.00
2011 01 07 22 50 304  4.0  7.9  2.29  6.25  5.46 999  992.2   9.9 999.0 999.0 99.0 99.00
2011 01 07 23 50 297  5.5  8.1  2.24  7.14  5.46 999  992.4  10.8 999.0 999.0 99.0 99.00
2011 01 08 00 50 283  7.5 10.5  1.95  6.25  5.16 999  992.5  10.7 999.0 999.0 99.0 99.00
2011 01 08 01 50 297  9.1 11.7  1.99  6.67  5.33 999  992.7  10.4 999.0 999.0 99.0 99.00
2011 01 08 02 50 298  7.9 10.7  2.05  6.67  5.41 999  992.8  10.3 999.0 999.0 99.0 99.00
2011 01 08 03 50 285  6.6  9.0  2.05  6.67  5.51 999  993.1  10.2 999.0 999.0 99.0 99.00
2011 01 08 04 50 281  6.9  9.8  2.06  6.67  5.56 999  993.2  10.8 999.0 999.0 99.0 99.00
2011 01 08 05 50 271  5.8  8.5  1.98  6.67  5.66 999  993.5  10.9 999.0 999.0 99.0 99.00
2011 01 08 06 50 267  7.8 12.2  2.01  7.69  5.47 999  994.0  10.0 999.0 999.0 99.0 99.00
2011 01 08 07 50 256  7.7 10.7  2.38  7.14  5.68 999  994.3  11.0 999.0 999.0 99.0 99.00
2011 01 08 08 50 262  5.2  7.5  2.23  8.33  5.64 999  993.8  10.7 999.0 999.0 99.0 99.00
2011 01 08 09 50 257  7.4 10.1  2.16  6.67  5.77 999  993.9  11.9 999.0 999.0 99.0 99.00
2011 01 08 10 50 266  6.0  9.0  2.16  7.14  5.84 999  995.3  10.9 999.0 999.0 99.0 99.00
2011 01 08 11 50 264  6.1  8.9  1.98  7.69  5.93 999  995.9  11.0 999.0 999.0 99.0 99.00
2011 01 08 12 50 284  5.8  7.7  2.16  8.33  6.18 999  996.6  11.1 999.0 999.0 99.0 99.00
2011 01 08 13 50 288  2.8  5.1  2.02 11.43  6.43 999  996.7  11.3 999.0 999.0 99.0 99.00
2011 01 08 14 50 252  2.7  4.2  2.28 10.00  6.90 999  996.6  12.0 999.0 999.0 99.0 99.00
2011 01 08 15 50 252  1.6  3.5  2.73  9.09  7.43 999  995.8  12.1 999.0 999.0 99.0 99.00
2011 01 08 16 50 285  1.4  2.5  2.84  9.09  7.57 999  994.9  12.5 999.0 999.0 99.0 99.00
2011 01 08 17 50   9  4.7  6.5  2.57  8.33  7.44 999  993.7  10.5 999.0 999.0 99.0 99.00
2011 01 08 18 50  36  5.5  7.2  2.45 10.00  7.37 999  993.4  10.7 999.0 999.0 99.0 99.00
2011 01 08 19 50  57  5.4  8.3  2.43 10.00  7.24 999  992.9  10.2 999.0 999.0 99.0 99.00
2011 01 08 20 50  73  7.4  9.9  2.52 10.00  7.30 999  991.7  10.7 999.0 999.0 99.0 99.00
2011 01 08 21 50  91  3.2  5.1  2.23  9.09  6.83 999  991.6  11.1 999.0 999.0 99.0 99.00
2011 01 08 22 50 150  3.2  5.1  2.37 10.00  7.47 999  991.3  11.0 999.0 999.0 99.0 99.00
2011 01 08 23 50 164  7.5  9.9  2.29 10.00  7.63 999  990.4  12.2 999.0 999.0 99.0 99.00
2011 01 09 00 50 201 10.4 14.5  2.51 10.00  7.28 999  988.9  13.2 999.0 999.0 99.0 99.00
2011 01 09 01 50 230 12.1 14.6  2.42 10.00  6.71 999  988.3  13.0 999.0 999.0 99.0 99.00
2011 01 09 02 50 258 15.3 18.7  3.05 10.00  6.52 999  988.4  11.9 999.0 999.0 99.0 99.00
2011 01 09 03 50 258 15.4 18.2  3.47 10.00  6.59 999  987.3  13.1 999.0 999.0 99.0 99.00
2011 01 09 04 50 254 15.6 20.3  4.23  7.69  7.11 999  987.2  11.1 999.0 999.0 99.0 99.00
2011 01 09 05 50 239 18.2 23.9  4.67  8.33  7.13 999  987.4  11.1 999.0 999.0 99.0 99.00
2011 01 09 06 50 245 17.7 21.2  5.79 10.00  8.28 999  987.9  10.6 999.0 999.0 99.0 99.00
2011 01 09 07 50 232 17.8 23.4  6.01 11.43  8.23 999  988.2  11.3 999.0 999.0 99.0 99.00
2011 01 09 08 50 231 18.5 23.5  5.51 11.43  7.89 999  988.3  10.9 999.0 999.0 99.0 99.00
2011 01 09 09 50 238 18.5 24.0  7.21 12.12  9.06 999  988.9   9.8 999.0 999.0 99.0 99.00
2011 01 09 10 50 244 19.4 25.4  7.53 12.12  9.26 999  989.8   8.6 999.0 999.0 99.0 99.00
2011 01 09 11 50 228 18.1 22.4  6.79 12.90  8.81 999  990.3   8.1 999.0 999.0 99.0 99.00
2011 01 09 12 50 246 19.8 24.1  8.62 12.90  9.83 999  990.8   9.4 999.0 999.0 99.0 99.00
2011 01 09 13 50 238 16.3 23.1  7.85 14.81  9.79 999  992.4   8.4 999.0 999.0 99.0 99.00
2011 01 09 14 50 258 17.8 22.3  7.94 14.81  9.56 999  993.2   9.0 999.0 999.0 99.0 99.00
2011 01 09 15 50 272 18.0 21.5  7.14 12.90  8.83 999  993.8   7.6 999.0 999.0 99.0 99.00
2011 01 09 16 50 258 19.3 23.8  7.25 14.81  9.60 999  993.7   8.3 999.0 999.0 99.0 99.00
2011 01 09 17 50 228 15.7 26.2  6.78 12.90  9.05 999  994.2   7.6 999.0 999.0 99.0 99.00
2011 01 09 18 50 265 16.3 20.1  6.68 14.81  8.99 999  994.9  10.0 999.0 999.0 99.0 99.00
2011 01 09 19 50 274 14.7 20.9  7.86 14.81 10.00 999  996.6   9.1 999.0 999.0 99.0 99.00
2011 01 09 20 50 290 15.1 18.8  7.75 14.81 10.40 999  998.3   8.0 999.0 999.0 99.0 99.00
2011 01 09 21 50 285 15.5 18.9  7.01 14.81  9.68 999  999.3   8.7 999.0 999.0 99.0 99.00
2011 01 09 22 50 291 14.7 17.8  6.76 14.81  9.27 999 1000.7   8.3 999.0 999.0 99.0 99.00
2011 01 09 23 50 259 11.3 15.7  7.53 14.81 10.27 999 1001.9   6.9 999.0 999.0 99.0 99.00
2011 01 10 00 50 248 15.6 24.0  7.08 14.81  9.70 999 1001.9   9.2 999.0 999.0 99.0 99.00
2011 01 10 01 50 263 13.6 16.8  6.00 14.81  8.85 999 1002.3   9.9 999.0 999.0 99.0 99.00
2011 01 10 02 50 272 15.0 20.1  6.94 13.79  9.19 999 1002.8   8.8 999.0 999.0 99.0 99.00
2011 01 10 03 50 257 16.6 20.3  7.11 13.79  9.19 999 1003.3   9.0 999.0 999.0 99.0 99.00
2011 01 10 04 50 258 14.4 18.9  6.26 13.79  8.92 999 1003.5   9.6 999.0 999.0 99.0 99.00
2011 01 10 05 50 261 14.3 19.0  7.44 13.79  9.47 999 1004.4   9.8 999.0 999.0 99.0 99.00
2011 01 10 06 50 235 15.5 18.8  6.88 13.79  9.05 999 1005.0   9.9 999.0 999.0 99.0 99.00
2011 01 10 07 50 238 15.4 19.0  6.73 13.79  9.10 999 1005.8   9.6 999.0 999.0 99.0 99.00
2011 01 10 08 50 261 16.2 20.6  7.07 12.90  8.92 999 1006.2   9.8 999.0 999.0 99.0 99.00
2011 01 10 09 50 259 15.7 20.6  6.65 13.79  8.97 999 1006.6   9.8 999.0 999.0 99.0 99.00
2011 01 10 10 50 231 14.3 18.5  6.57 12.90  8.87 999 1007.8   9.9 999.0 999.0 99.0 99.00
2011 01 10 11 50 202 12.2 16.7  7.31 12.90  9.32 999 1008.8   8.9 999.0 999.0 99.0 99.00
2011 01 10 12 50 213 13.9 17.8  6.31 12.12  8.87 999 1009.4  10.0 999.0 999.0 99.0 99.00
