"","Year","Variable","Val","Loc","N"
"62",2022,"GLORYS12_duration",0,"NYB",NA
"63",2023,"GLORYS12_duration",0,"NYB",NA
"64",2024,"GLORYS12_duration",0,"NYB",NA
"65",1993,"GLORYS12_duration_max",0,"NYB",NA
"66",1994,"GLORYS12_duration_max",0,"NYB",NA
"67",1995,"GLORYS12_duration_max",0,"NYB",NA
"68",1996,"GLORYS12_duration_max",0,"NYB",NA
"69",1997,"GLORYS12_duration_max",0,"NYB",NA
"70",1998,"GLORYS12_duration_max",0,"NYB",NA
"71",1999,"GLORYS12_duration_max",0,"NYB",NA
"72",2000,"GLORYS12_duration_max",0,"NYB",NA
"73",2001,"GLORYS12_duration_max",0,"NYB",NA
"74",2002,"GLORYS12_duration_max",0,"NYB",NA
"75",2003,"GLORYS12_duration_max",0,"NYB",NA
"76",2004,"GLORYS12_duration_max",0,"NYB",NA
"77",2005,"GLORYS12_duration_max",0,"NYB",NA
"78",2006,"GLORYS12_duration_max",0,"NYB",NA
"79",2007,"GLORYS12_duration_max",0,"NYB",NA
"80",2008,"GLORYS12_duration_max",0,"NYB",NA
"81",2009,"GLORYS12_duration_max",0,"NYB",NA
"82",2010,"GLORYS12_duration_max",0,"NYB",NA
"83",2011,"GLORYS12_duration_max",0,"NYB",NA
"84",2012,"GLORYS12_duration_max",0,"NYB",NA
"85",2013,"GLORYS12_duration_max",0,"NYB",NA
"86",2014,"GLORYS12_duration_max",0,"NYB",NA
"87",2015,"GLORYS12_duration_max",0,"NYB",NA
"88",2016,"GLORYS12_duration_max",0,"NYB",NA
"89",2017,"GLORYS12_duration_max",0,"NYB",NA
"90",2018,"GLORYS12_duration_max",0,"NYB",NA
"91",2019,"GLORYS12_duration_max",0,"NYB",NA
"92",2020,"GLORYS12_duration_max",0,"NYB",NA
"93",2021,"GLORYS12_duration_max",0,"NYB",NA
"94",2022,"GLORYS12_duration_max",0,"NYB",NA
"95",2023,"GLORYS12_duration_max",0,"NYB",NA
"96",2024,"GLORYS12_duration_max",0,"NYB",NA
"97",1993,"GLORYS12_intensity_mean",0,"NYB",NA
"98",1994,"GLORYS12_intensity_mean",0,"NYB",NA
"99",1995,"GLORYS12_intensity_mean",0,"NYB",NA
"100",1996,"GLORYS12_intensity_mean",0,"NYB",NA
"101",1997,"GLORYS12_intensity_mean",0,"NYB",NA
"102",1998,"GLORYS12_intensity_mean",0,"NYB",NA
"103",1999,"GLORYS12_intensity_mean",0,"NYB",NA
"104",2000,"GLORYS12_intensity_mean",0,"NYB",NA
"105",2001,"GLORYS12_intensity_mean",0,"NYB",NA
"106",2002,"GLORYS12_intensity_mean",0,"NYB",NA
"107",2003,"GLORYS12_intensity_mean",0,"NYB",NA
"108",2004,"GLORYS12_intensity_mean",0,"NYB",NA
"109",2005,"GLORYS12_intensity_mean",0,"NYB",NA
"110",2006,"GLORYS12_intensity_mean",0,"NYB",NA
"111",2007,"GLORYS12_intensity_mean",0,"NYB",NA
"112",2008,"GLORYS12_intensity_mean",0,"NYB",NA
"113",2009,"GLORYS12_intensity_mean",0,"NYB",NA
"114",2010,"GLORYS12_intensity_mean",0,"NYB",NA
"115",2011,"GLORYS12_intensity_mean",0,"NYB",NA
"116",2012,"GLORYS12_intensity_mean",0,"NYB",NA
"117",2013,"GLORYS12_intensity_mean",0,"NYB",NA
"118",2014,"GLORYS12_intensity_mean",0,"NYB",NA
"119",2015,"GLORYS12_intensity_mean",0,"NYB",NA
"120",2016,"GLORYS12_intensity_mean",0,"NYB",NA
"121",2017,"GLORYS12_intensity_mean",0,"NYB",NA
"122",2018,"GLORYS12_intensity_mean",0,"NYB",NA
"123",2019,"GLORYS12_intensity_mean",0,"NYB",NA
"124",2020,"GLORYS12_intensity_mean",0,"NYB",NA
"125",2021,"GLORYS12_intensity_mean",0,"NYB",NA
"126",2022,"GLORYS12_intensity_mean",0,"NYB",NA
"127",2023,"GLORYS12_intensity_mean",0,"NYB",NA
"128",2024,"GLORYS12_intensity_mean",0,"NYB",NA
"129",1993,"GLORYS12_intensity_max",0,"NYB",NA
