"","year","month","day","hour","Dp","DpDt","DsqP","Ege","Ely","Emg","Erg","Esp","area","centers","depth","id","lat","lon","p_cent","p_edge","p_grad","pid","ptid","radius","time","type","u","uv","v","x","y","strength"
"1319",1957,12,10,18,-5.64772897889197,-62.7797940577426,18.0546012093015,0,0,0,0,2,121875,1,6,7,38.555149579582,-72.5457675910743,991.056688693753,997.056688693753,17.4103144641377,7,269,196.961969371373,21162.75,1,-14.6445351402847,66.1120369272619,64.4696751752062,148,293,2
"1320",1957,12,10,21,-4.19343328218252,-45.6692365138591,29.5529086256737,0,0,0,0,0,110625,1,8,6,39.5060995383448,-72.2302843256974,986.86325541157,994.86325541157,20.8598703721279,6,269,187.651355335052,21162.875,1,9.02210261744682,36.3833052558843,35.2469369690916,152,293,2
"1321",1957,12,11,0,-0.0613629857616615,-0.650051501997337,19.4895863439361,0,0,2,0,0,4755000,3,24,6,40.8440491276013,-71.4797896633567,986.801892425809,1010.80189242581,20.9279810034059,6,269,1230.26968945997,21163,1,21.043337152825,53.8711067669403,49.5910688104987,158,292,2
"1322",1957,12,11,3,-2.21738773898265,-22.6836614935699,13.3844036121976,0,0,0,0,0,5731250,3,28,8,42.6291311128798,-70.5057738007934,984.584504686826,1012.58450468683,23.0284313205511,8,269,1350.67151268947,21163.125,1,26.5619099092647,71.2966522255136,66.1640201358558,166,291,1
"1323",1957,12,11,15,NA,NA,2.59310086966027,3,0,0,0,0,625,1,0,8,38.2222103541334,-75.0603090631455,1001.73512691553,1001.73512691553,7.62811513199509,8,337,14.1047395886939,21163.625,1,NA,NA,NA,144,302,1
"1324",1957,12,11,18,-3.46379611448647,-38.2015589497857,4.2526529024203,0,0,0,0,0,159375,1,2,7,38.9167987944893,-73.786618310014,998.271330801048,1000.27133080105,9.55323590899529,7,337,225.234629021697,21163.75,1,36.7313352015944,44.855223161798,25.7449035578464,148,298,1
"1325",1957,12,11,21,-1.26232088768986,-13.7731474118828,4.95025726666412,0,0,0,0,1,365625,2,4,6,39.4181915350039,-72.8104154438463,997.009009913358,1001.00900991336,11.7408935149934,6,337,341.148138110042,21163.875,1,27.9523393266924,33.5663880385947,18.5841096672119,151,295,1
"1326",1957,12,12,0,-1.59037400482208,-17.2655223502707,5.31197705558217,0,0,0,0,0,690625,1,8,5,39.6559094121851,-72.7324891723401,995.418635908536,1003.41863590854,15.046856061896,5,337,468.863269136835,21164,1,2.22370296021328,9.08728257432152,8.81100730508755,152,295,1
"1327",1957,12,12,3,-2.81165967333,-29.692580475638,10.1350911404085,0,0,0,0,0,970000,1,12,5,40.9991412215348,-71.1374786702446,992.606976235206,1004.60697623521,18.343482238075,5,337,555.662298161642,21164.125,1,44.6176559554906,66.8540654785996,49.7868541690913,159,291,1
"1328",1957,12,12,6,-2.41738003696111,-25.2992932971721,7.44121997605769,0,0,0,0,0,1042500,1,14,5,41.4524864758305,-70.0984615451406,990.189596198245,1004.18959619825,20.6791966765143,5,337,576.053865837737,21164.25,1,28.8641200746798,33.398892075027,16.8032307653548,162,288,1
"1329",1957,12,4,15,-1.46233500891409,-16.8308004880125,4.2899727929107,0,0,0,0,0,2666875,1,14,7,37.0099134017519,-76.4211372860507,999.937957727291,1013.93795772729,16.7131574531982,7,83,921.353720194582,21156.625,1,55.5488162442448,57.0562755586332,13.0287219053066,138,306,1
"1330",1957,12,4,18,-4.65346715852109,-52.9660789992603,6.78198893365232,0,0,0,0,0,3726875,2,18,10,37.4951736857418,-75.2564371635293,995.28449056877,1013.28449056877,18.6860010330767,10,83,1089.17453012417,21156.75,1,34.2507268044915,38.6860990324327,17.9861605605888,141,302,1
"1331",1957,12,4,21,-3.79412360548275,-42.7386983055487,8.39133643145396,0,0,0,0,0,3009375,2,20,9,37.9555926184894,-74.0721633322121,991.490366963288,1011.49036696329,21.5348922738379,9,83,978.730715638548,21156.875,1,34.6104975618356,38.5890526089661,17.0654164842152,144,298,1
"1332",1957,12,5,0,-2.55073542409431,-28.5157309976032,11.8086412262037,0,0,0,0,0,3696875,2,24,8,38.2963164662222,-73.4362647747175,988.939631539193,1012.93963153919,23.4734802678357,8,83,1084.78194144524,21157,1,18.4977399109982,22.3976791115399,12.6289210848978,146,296,1
"1333",1957,12,5,3,-3.67017638534555,-41.3828832280183,23.0201317863977,0,0,0,0,0,3881875,3,28,9,37.9119940048311,-73.0193565917408,985.269455153848,1013.26945515385,27.2269042536048,9,83,1111.5930862639,21157.125,1,12.1914755120975,18.7496486958152,-14.2449026340797,145,294,2
"1334",1957,12,5,6,-2.3705439440842,-26.9585167123203,19.0805839703883,0,0,0,0,0,4179375,3,30,8,37.5329715526573,-71.8057883297998,982.898911209764,1012.89891120976,28.7634146210435,8,83,1153.40208971953,21157.25,1,35.6697187283877,38.3365100674208,-14.0484579220343,145,289,2
"1335",1957,12,5,9,-1.60056562899626,-18.3070853787216,20.4079752286747,0,0,0,0,2,39375,1,4,8,37.2809700922398,-70.286696435419,981.298345580767,985.298345580767,29.42200319128,8,83,111.952899777035,21157.375,1,44.8000655827623,45.7634075529151,-9.34042796848205,146,283,2
"1336",1957,12,5,12,0.834361068289727,9.50492543755905,15.7653091579485,0,0,0,0,0,46875,1,4,9,37.457394616292,-68.5985956171179,982.132706649057,986.132706649057,29.1670445307849,9,83,122.15062797573,21157.5,1,49.6673003804157,50.0959227894952,6.5391706700942,149,277,2
"1337",1957,12,5,15,1.82739907051422,20.8671157632688,14.3281069027572,0,0,0,0,0,20625,1,2,8,37.3530440573102,-67.0006983505406,983.960105719571,985.960105719571,27.8224919089632,8,83,81.0255601803572,21157.625,1,47.0789219266442,47.2375315499422,-3.8677509170999,151,271,1
"1338",1958,1,9,12,2.62741010869926,30.1916403670889,40.64015391099,0,0,0,0,0,1005000,1,14,10,37.079522621523,-69.0167120935763,995.857643802532,1009.85764380253,20.1985410519279,10,269,565.598298808182,21192.5,1,26.76285453944,45.8333113832644,37.2080911799578,147,278,2
"1339",1958,1,9,15,0.253402216116374,2.83880960783691,30.5834559891206,0,0,0,0,0,1160625,1,16,11,38.2020124817828,-67.7455746477425,996.111046018649,1012.11104601865,21.3373660529661,11,269,607.814454954851,21192.625,1,37.0240809231583,55.6934782645611,41.6050592236157,153,275,2
"1340",1958,1,8,0,-3.38192067416152,-38.7617988823568,46.0217972358074,0,0,0,0,0,3306875,1,32,9,37.1912496725492,-73.2403554304712,975.519085366308,1007.51908536631,33.8858409252938,9,218,1025.96832547307,21191,1,37.4485475056054,74.2526297169135,64.1175429160965,142,294,2
"1341",1958,1,8,3,-3.55493430468385,-39.0393837513275,33.7954404524036,0,0,0,0,0,4794375,1,38,6,39.1153437686908,-71.8127259146925,971.964151061624,1009.96415106162,38.0050549504311,6,218,1235.35297003424,21191.125,1,41.0551755708165,82.2895540313248,71.3165006258983,151,291,2
"1342",1958,1,8,6,-5.72121729061386,-60.6165205377242,37.4729998779501,0,0,0,0,0,5441250,1,44,7,40.837060923973,-70.6272575871335,966.24293377101,1010.24293377101,43.7204817009565,7,218,1316.05610374237,21191.25,1,33.2430424424691,71.9548865045368,63.815404261424,159,289,2
"1343",1958,1,8,9,-4.22040158549673,-43.2616941777317,34.6944029958298,0,0,0,0,0,863750,1,32,6,42.522679200552,-69.3624530153122,962.022532185514,994.022532185514,48.1292077871498,6,218,524.347369776229,21191.375,1,34.5506654065212,71.3944957010447,62.477400204979,167,287,2
"1344",1957,12,26,18,NA,NA,10.6675452849804,3,0,0,0,0,54375,1,2,6,42.3770460369719,-75.2564371635293,997.935181544284,999.935181544284,15.6241612166552,6,721,131.560252588856,21178.75,1,NA,NA,NA,160,307,1
"1345",1957,12,26,21,-2.10858364013722,-21.4901235048712,8.33417671394061,0,0,0,0,0,61875,1,2,5,42.8269621796962,-73.9583734547395,995.826597904146,997.826597904146,18.0491724031416,5,721,140.340386944108,21178.875,1,35.2859888264988,39.0281225129198,16.6761308288129,163,303,1
"1346",1958,1,14,18,-3.6208014881103,-41.3229613894861,5.1278798808279,0,0,0,0,0,1542500,1,12,6,37.3774537301307,-75.8103134615458,1000.00884787349,1012.00884787349,17.6021457606834,6,385,700.708926329968,21197.75,1,50.1179554123515,55.3072196499183,23.38972190279,140,304,1
"1347",1958,1,14,21,-1.42044846314966,-15.8396679701281,7.7672892339337,0,0,0,0,0,1957500,1,14,5,38.410990776525,-75.8074672865569,998.588399410343,1012.58839941034,19.508141278776,5,385,789.361515533137,21197.875,1,0.0826619211061828,38.3081145375271,38.308025352752,144,305,1
"1348",1958,1,15,0,0.0109999429201707,0.1210702005911,10.3237258630613,0,0,0,0,0,1700625,1,14,9,39.010897475166,-75.1105454476635,998.599399353263,1012.59939935326,20.4415302937015,9,385,735.748428602677,21198,1,20.0716198575212,29.9547757435348,22.2355271163205,147,303,1
"1349",1958,1,15,3,0.0535526911313354,0.587199901089136,9.2793839039874,0,0,0,0,0,2785625,1,16,10,39.1869547042685,-74.7907362527487,998.652952044395,1014.65295204439,20.7248434476001,10,385,941.643232174862,21198.125,1,9.18767575736442,11.2692625566252,6.52555689176744,148,302,1
"1350",1958,1,15,6,-1.20886072144378,-13.0451040823133,9.50883127962501,0,0,0,0,0,2650000,1,16,9,39.9426973719233,-73.7450970201372,997.444091322951,1013.44409132295,21.7538431288016,9,385,918.434101276213,21198.25,1,29.714002797972,40.8359005325773,28.0115834973438,152,299,1
"1351",1958,1,15,9,-0.060778777574742,-0.65683822771501,7.701363820966,0,0,0,0,0,2015000,1,14,8,39.8726123793937,-73.4909380046274,997.383312545376,1011.38331254538,21.277920340658,8,385,800.871038719929,21198.375,1,7.22988600683334,7.68240127482586,-2.59769853440338,152,298,1
"1352",1958,1,15,12,0.893456110035913,9.62213328818153,9.2857079144325,0,0,0,0,0,2463750,1,14,7,40.0393236761087,-73.1608551395661,998.276768655412,1012.27676865541,20.2738885205389,7,385,885.570992120516,21198.5,1,9.36677596390549,11.2213363003487,6.17915013634772,153,297,1
"1353",1958,1,15,15,0.844975554835983,9.11374716842648,8.68860381237122,0,0,0,0,0,2533750,1,14,8,39.9668413416437,-72.9070201851011,999.121744210248,1013.12174421025,19.7129090777271,8,385,898.0632907085,21198.625,1,7.21073837592211,7.69495489417003,-2.6865559546221,153,296,1
"1354",1958,1,15,18,-1.0429746576988,-11.1566278099282,6.74693911045331,0,0,0,0,0,3245000,1,14,6,40.3670171129084,-72.494547171213,998.078769552549,1012.07876955255,18.446840639072,6,385,1016.3245449493,21198.75,1,11.6483192965243,18.8596540863486,14.832505176906,155,295,1
"1355",1958,1,15,21,0.374131125793501,3.9888884806465,6.15328118674995,0,0,0,0,0,3245625,1,12,5,40.5279746048133,-72.158329464605,998.452900678343,1010.45290067834,17.4168885787978,5,385,1016.42241432648,21198.875,1,9.47214547819486,11.1943436511517,5.96588550175017,156,294,1
"1356",1958,1,16,0,0.929810041135206,9.88135254502696,6.97411235505111,0,0,0,0,0,3533750,2,12,6,40.6869894257972,-71.8200752177655,999.382710719478,1011.38271071948,16.7441413192303,6,385,1060.57887981138,21199,1,9.50687273185984,11.1856361427118,5.89388045156674,157,293,1
"1357",1958,1,16,3,0.426340388859971,4.50935140270525,7.40549267741008,0,0,0,0,0,3845000,2,12,6,40.9221334356357,-71.7358279575239,999.809051108338,1011.80905110834,15.4110595624533,6,385,1106.30082363554,21199.125,1,2.35945509236549,9.0293318288229,8.71560697496765,158,293,1
"1358",1958,1,16,6,-0.991954287609406,-10.45887950968,5.05642346745313,0,0,0,0,0,3528750,0,11.3211183966737,7,41.0785753494901,-71.3937638562302,998.817096820729,1010.1382152174,15.1208988509847,6,385,1059.82829310745,21199.25,2,9.55723674459094,11.178710062045,5.79851571172368,159,292,1
"1359",1958,1,16,9,-3.01758185812854,-34.5147538552882,9.91759500923603,0,0,1,0,0,4073125,1,14,7,37.2809700922398,-70.286696435419,995.7995149626,1009.7995149626,13.336153420178,7,385,1138.64654531701,21199.375,1,32.6490735501533,144.495043754115,-140.758146001644,146,283,1
"1361",1958,1,22,18,-1.94798000359457,-20.2699888226835,4.44382918153846,0,0,0,0,0,1226250,1,10,7,41.7446483229915,-73.7343087668065,990.857902335387,1000.85790233539,18.2454675812666,7,626,624.761953013204,21205.75,1,51.0200550884037,105.058840189649,-91.8385206804335,159,301,1
"1362",1958,1,22,21,-0.487313767011801,-5.02958396791618,5.5793900084417,0,0,0,0,0,958750,1,10,7,42.1651596009098,-72.4397279481993,990.370588568375,1000.37058856837,19.3073385120792,7,626,552.430632187164,21205.875,1,35.5657280386185,38.8310686891564,15.5862402337768,162,297,1
"1363",1958,1,23,0,-0.0170075898944924,-0.173702123013693,6.48089661408456,0,0,0,0,0,967500,1,12,8,42.7153809528603,-71.6534705197167,990.35358097848,1002.35358097848,20.4035383564207,8,626,554.945776524894,21206,1,21.4119476450877,29.5699903564132,20.3939409561367,165,295,1
"1364",1958,1,23,3,-0.0788398640666856,-0.801774463385774,5.22755288069806,0,0,0,0,0,1101250,1,14,7,42.9423513997959,-70.6768156818382,990.274741114414,1004.27474111441,21.5048160851489,7,626,592.063140348983,21206.125,1,26.4994534333054,27.8027657022689,8.41265406583073,167,292,1
"1365",1958,2,7,21,-2.12770117364867,-23.6654118137919,6.4702300370502,0,0,0,0,0,3418125,1,16,9,38.5280981814599,-75.2432898990714,996.846012373238,1012.84601237324,16.5031808884781,9,125,1043.08340017084,21221.875,1,55.4776622436667,74.6031816618678,49.8784894122835,145,303,1
"1366",1958,2,8,0,-1.79410419081978,-19.4575728144235,10.6133820350926,0,0,0,0,0,3208750,1,18,10,39.7040076983847,-73.8189695105422,995.051908182418,1013.05190818242,18.6349500734941,10,125,1010.63190494474,21222,1,40.6156636750117,59.5759126855503,43.5850574916984,151,299,1
"1367",1958,2,8,3,-1.76567396433165,-18.9223416339703,9.87358093103954,0,0,0,0,0,3458750,1,20,10,40.2768612477122,-73.083582167998,993.286234218087,1013.28623421809,19.9357526572777,10,125,1049.26370319295,21222.125,1,20.7951958332386,29.719893748522,21.2328027985166,154,297,1
"1368",1958,2,8,6,-1.95375465080142,-20.699133188898,10.7012224090964,0,0,0,0,0,3989375,1,22,9,40.8393902445798,-72.3323594921677,991.332479567285,1013.33247956729,20.7015489084282,9,125,1126.87954200725,21222.25,1,21.0652306599051,29.6390214633639,20.8501235140404,157,295,1
"1369",1958,2,8,9,-0.606826287291187,-6.36839424919832,6.57782763629832,0,0,0,0,0,3978125,1,22,8,41.3127555474179,-71.3069638257418,990.725653279994,1012.72565327999,21.285725203685,8,125,1125.28952539997,21222.375,1,28.5469928233061,33.5077217527439,17.5452733750551,160,292,1
"1370",1958,2,8,12,-0.280609214880387,-2.85466591852522,9.46239296163374,0,0,0,0,0,3976875,1,22,6,42.9243077997815,-69.7890069237193,990.445044065114,1012.44504406511,21.1314900499595,6,125,1125.11271818301,21222.5,1,41.1982759542717,72.5618843981798,59.7321448284798,168,289,1
"1371",1958,1,25,12,1.47475684713048,16.6698773024,11.3735104495858,0,0,0,0,0,1623125,1,14,9,37.8014344759704,-76.4893911385311,990.34908503883,1004.34908503883,19.4185197077374,9,665,718.788379157639,21208.5,1,17.8915468041397,22.6340256549261,13.8633210416238,141,307,1
"1372",1958,1,25,15,0.217592735604994,2.43425196564001,8.62092524077256,0,0,0,0,0,1545000,1,14,9,38.2648684299546,-74.248826336547,990.566677774435,1004.56667777443,20.0072507442185,9,665,701.27653187167,21208.625,1,65.202868729322,67.4275106834277,17.1771681726224,145,299,1
"1373",1958,1,25,18,-2.35819687840383,-25.9693141602216,14.4443836167063,0,0,0,0,0,1286875,1,14,10,38.9859436745334,-74.0367159387114,988.208480896031,1002.20848089603,20.7850924741716,10,665,640.019558125192,21208.75,1,6.11103019619928,27.416377923372,26.7266363087146,148,299,1
"1374",1958,1,25,21,0.648201085403562,7.10158109181574,14.3344966346801,0,0,0,0,0,823750,1,12,9,39.225631709592,-73.9647707146878,988.856681981434,1000.85668198143,19.7850679776017,9,665,512.062270377244,21208.875,1,2.06574990949185,9.12103789687823,8.88403115864207,149,299,1
"1375",1958,1,26,0,2.43656853394685,26.7343055479475,12.4277981835679,0,0,0,0,0,1139375,1,12,6,39.1562555236081,-73.7136686270543,991.293250515381,1003.29325051538,17.9384137616541,6,665,602.224481875867,21209,1,7.21696690888617,7.6613867096007,-2.57142663711961,149,298,1
"1376",1958,1,26,3,1.66596950893072,18.1215893289405,10.6377531286622,0,0,0,0,0,1428750,1,12,6,39.5632412916348,-73.3133620979291,992.959220024312,1004.95922002431,16.3882166740764,6,665,674.377675998465,21209.125,1,11.4384318683508,18.9312561867039,15.0849175403682,151,297,1
"1377",1958,1,26,6,0.182328218251932,1.97940353512377,7.27358280564229,0,0,0,0,0,1093125,1,10,5,39.6559094121851,-72.7324891723401,993.141548242564,1003.14154824256,15.618294473849,5,665,589.874981953512,21209.25,1,16.5757530393215,16.9278775643169,3.434741622295,152,295,1
"1378",1958,1,26,9,0.312640955012757,3.38790681253005,7.23603358866116,0,0,0,0,0,1273125,1,10,8,39.7429685835842,-72.1496816977832,993.454189197577,1003.45418919758,15.4306739610008,8,665,636.591135539711,21209.375,1,16.6099907972435,16.9205298313609,3.22684605915133,153,293,1
"1379",1958,1,26,12,0.848204610064567,9.10149981522365,5.81672765125892,0,0,0,0,0,991875,1,8,7,40.2156689655179,-71.9863360812466,994.302393807641,1002.30239380764,14.6071215089251,7,665,561.892888688358,21209.5,1,4.62325812783851,18.1203456000366,17.5206280979919,155,293,1
"1380",1958,1,26,15,0.632865827649803,6.76875758890674,4.82991981851992,0,0,0,0,0,1083125,1,8,7,40.3739570941791,-71.6495581652283,994.935259635291,1002.93525963529,14.1524604308369,7,665,587.170669799521,21209.625,1,9.50969832410225,11.17387189405,5.86694561839527,156,292,1
"1381",1958,1,26,18,-0.951631536157511,-10.0972964647785,4.86341721806668,0,0,0,0,0,1375625,1,8,5,40.764891895104,-71.2245156355764,993.983628099134,1001.98362809913,13.2776362654035,5,665,661.721268497225,21209.75,1,11.9321385029164,18.7706074956416,14.4899888372164,158,291,1
"1382",1958,1,26,21,0.172437584497529,1.82103008528535,5.22792231011314,0,0,0,0,0,2321250,1,8,7,40.9991412215348,-71.1374786702446,994.156065683631,1002.15606568363,12.1420052575634,7,665,859.57944560356,21209.875,1,2.43474207951756,9.01736268720063,8.68244555633634,159,291,1
"1383",1958,1,27,0,1.55218861371322,16.3154281849277,4.93725724747317,0,0,0,0,0,1568750,2,6,8,41.2330416334975,-71.049660764953,995.708254297344,1001.70825429734,10.8405628672091,8,665,706.646045733521,21210,1,2.44784990436219,9.00846411328087,8.66951305010745,160,291,1
"1384",1958,1,27,3,-0.0380649612486013,-0.397633170723584,3.78977540432745,0,0,0,0,0,10401875,3,16,6,41.5465900541547,-71.2193794766073,995.670189336096,1011.6701893361,10.3066615053258,6,665,1819.62074272306,21210.125,1,-4.70800400014105,12.5390744657626,11.6216645448315,161,292,1
"1385",1958,1,27,6,-0.0989245611023216,-1.03178041535378,3.02121202918082,0,0,0,0,0,2741875,2,6,5,41.6255057179171,-71.4785017270277,995.571264774993,1001.57126477499,9.07720726066383,5,665,934.21941704301,21210.25,1,-7.17927997119038,7.75227242290732,2.92500714772356,161,293,1
"1386",1958,1,27,9,0.0356883588299388,0.371660796000742,2.52818487877332,0,0,0,0,0,2981250,0,5.82243981747699,6,41.7033366662991,-71.7384115542851,995.606953133823,1001.4293929513,8.34278297332196,4,665,974.146471628074,21210.375,2,-7.19240135271741,7.74936906748055,2.88480219867034,161,294,1
"1387",1958,2,13,3,NA,NA,7.51449806191704,3,0,0,0,0,3743125,1,8,5,38.4301205546109,-69.0365384060644,1005.43104246289,1013.43104246289,7.94536509230107,5,291,1091.5464684207,21227.125,1,NA,NA,NA,152,280,1
"1388",1958,2,13,6,-2.567086003234,-28.2379112401324,11.2328079337549,0,0,0,0,0,2135625,2,8,7,39.0381296853971,-68.5132663246386,1002.86395645965,1010.86395645965,9.68065746285884,7,291,824.494118039212,21227.25,1,15.0646510487547,27.1073413752976,22.5358435656661,155,279,1
"1389",1958,2,13,9,-1.79052419056869,-19.4834918665084,9.67479911463954,0,0,0,0,0,2821250,3,10,9,39.5460939046205,-67.7343704753616,1001.07343226908,1011.07343226908,11.0242047522507,9,291,947.645380084776,21227.375,1,22.2617632469195,29.1559202982661,18.8276813648667,158,277,1
"1390",1958,2,16,3,-4.62909999638083,-52.7661121694604,10.560569703424,0,0,0,0,1,2474375,2,24,12,37.4307383311228,-75.0114747022874,984.603729715833,1008.60372971583,26.9152567568433,12,323,887.47846431675,21230.125,1,32.4497497592273,57.3373866345904,47.2714464200963,141,301,1
"1391",1958,2,16,6,-5.39497375687468,-60.2647697048186,12.4166012389815,0,0,0,0,0,2671250,0,28.1961378052183,13,38.3322735015623,-74.4965559902705,979.208755958959,1007.40489376418,31.0095979042991,9,323,922.109149433217,21230.25,2,14.9711251174437,36.6158728451895,33.4153790481708,145,300,1
"1392",1958,2,16,9,-3.90278151932856,-42.758212022888,27.6520435364022,0,0,0,0,0,2659375,0,29.798334636683,12,39.225631709592,-73.9647707146878,975.30597443963,1005.10430907631,33.6329287769395,9,323,920.057255593378,21230.375,2,15.2690307362475,36.4632379246138,33.1123001363922,149,299,2
"1393",1958,2,16,12,-0.478858819835586,-5.20878853609467,33.5501172422526,0,0,0,0,0,2797500,0,29.7675754794321,10,39.5632412916348,-73.3133620979291,974.827115619795,1004.59469109923,33.3160013440684,8,323,943.64819005769,21230.5,2,18.6134434665337,22.4287256050702,12.5134909032486,151,297,2
"1394",1958,2,16,15,-1.21605528861066,-13.0294086305585,19.7935657023102,0,0,1,0,0,2138125,1,28,6,40.2872578032762,-70.5525654844682,973.611060331184,1001.61106033118,33.1568822696231,6,323,824.97656051352,21230.625,1,78.0545394129825,82.5388603308005,26.8356543004739,157,288,2
"1395",1958,2,16,18,-3.01777073283753,-32.173161508859,20.0095076476375,0,0,0,0,0,2452500,1,30,9,40.5302933142672,-71.3107816354655,970.593289598346,1000.59328959835,34.6912647355784,9,323,883.546827205976,21230.75,1,-21.3601701483183,23.1819505081106,9.00810527221912,157,291,2
"1396",1958,2,16,21,-1.65205026945579,-17.3125918715132,27.8991925387938,0,0,0,0,0,2312500,1,30,8,41.3855196348664,-70.7035254425107,968.941239328891,998.941239328891,35.5643594015935,8,323,857.957814697212,21230.875,1,16.8871786467273,35.9165667691526,31.6989426611758,161,290,2
"1397",1958,2,17,0,1.72055636980484,17.7860352784348,32.4083903483827,0,0,0,0,0,2980000,1,30,7,42.0832118132348,-70.4297651216794,970.661795698696,1000.6617956987,34.0416239203765,7,323,973.942226637544,21231,1,7.53075893317092,26.9341606432445,25.8599435313878,164,290,2
"1398",1958,2,17,3,-0.487292584680108,-4.97096502653426,37.7255720405014,0,0,0,0,0,3102500,1,30,6,42.7777460351972,-70.1484427302791,970.174503114015,1000.17450311402,34.1106049156617,6,323,993.758734243484,21231.125,1,7.65350118879319,26.8565200574291,25.7428939544146,167,290,2
"1399",1958,2,1,12,-1.69696006611353,-19.5312265211311,4.85157165757642,0,0,0,0,0,1211250,1,12,9,37.0099134017519,-76.4211372860507,988.554299302352,1000.55429930235,18.7103016648699,9,5,620.929021418806,21215.5,1,103.132874822157,107.399888750552,29.9724245690637,138,306,1
"1400",1958,2,1,15,-2.07136497087311,-23.2972205392576,8.52528645297964,0,0,0,0,0,1052500,1,12,9,38.0238364051849,-74.3183140174334,986.482934331479,998.482934331479,19.4023591645467,9,5,578.810120167607,21215.625,1,61.3971434732821,71.9857148502695,37.5810313299879,144,299,1
"1401",1958,2,1,18,-4.97982236337877,-55.4470997634305,6.95428908604837,0,0,0,0,0,1160000,1,14,9,38.4796560872553,-72.2995722113328,981.5031119681,995.5031119681,20.8343939986953,9,5,607.65077797465,21215.75,1,58.5737165842074,60.9616227929763,16.8949453703191,148,292,1
"1402",1958,2,1,21,-3.17510964515575,-34.8173028648997,11.0373913891952,0,0,0,0,0,1238125,1,16,6,39.1835430328991,-70.4077181089485,978.328002322944,994.328002322944,22.5267696380187,6,5,627.779760609806,21215.875,1,54.352031853399,60.2893698137344,26.0895524289769,153,286,1
"1403",1958,2,2,0,-0.505130150352052,-5.47498496914528,8.55982801598722,0,0,0,0,1,1324375,2,16,4,39.7326532993902,-68.2231073198169,977.822872172592,993.822872172592,22.8363662446177,4,5,649.277795334676,21216,1,62.2692118980206,65.5109878803625,20.3527586007503,158,279,1
"1404",1958,3,3,21,NA,NA,3.15536783962867,3,0,0,0,0,2485625,1,6,8,37.2942709441264,-71.8846895877802,1005.07480595312,1011.07480595312,8.16033441982417,8,125,889.493682296611,21245.875,1,NA,NA,NA,144,289,1
"1405",1958,3,4,0,-1.63478240181925,-18.4926516807755,3.77046708355592,0,0,0,0,0,2790625,1,8,6,37.7679637183572,-70.9204001303776,1003.4400235513,1011.4400235513,9.89779779898772,6,125,942.487944820325,21246,1,28.2533378970494,33.2643019866071,17.5574110942173,147,286,1
"1406",1958,3,4,3,-0.871228367647418,-9.91412435219646,2.57722218566385,0,0,0,0,0,729375,1,6,4,37.5051771722824,-68.0337449115337,1002.56879518365,1008.56879518365,10.451432823974,4,125,481.83739294009,21246.125,1,84.8746788794528,85.4317397752394,-9.74017690465514,150,275,1
"1407",1958,3,14,6,-3.20010662441884,-36.57364221332,8.14131384556902,0,0,0,0,0,663750,1,8,9,37.3153353557477,-75.5652369375911,998.906309141101,1006.9063091411,15.6229965595655,9,395,459.650070112571,21256.25,1,16.1759630891447,45.9363590409112,42.9940379596303,140,303,1
"1408",1958,3,14,9,-3.14677962080095,-35.2878055284009,12.0083647468447,0,0,0,0,0,1962500,1,14,12,38.1571480343247,-74.8123939674009,995.7595295203,1009.7595295203,18.203587041583,12,395,790.368997137216,21256.375,1,21.9414738848509,38.144180413931,31.2017663476112,144,301,1
"1409",1958,3,14,12,-1.28208405981641,-14.1923530711488,12.8041016667183,0,0,0,0,0,3080625,1,18,9,38.7459210801518,-74.1080350250058,994.477445460483,1012.47744546048,20.0415173535363,9,395,990.249157093779,21256.5,1,20.361593887155,29.8468031921062,21.822858547012,147,299,1
"1410",1958,3,14,15,-2.02640024061489,-22.2338926405157,16.5670729281502,0,0,0,0,0,2880000,1,20,9,39.1562555236081,-73.7136686270543,992.451045219868,1012.45104521987,21.9696405557156,9,395,957.461472963438,21256.625,1,11.3345450008378,18.9680439126247,15.2090361132862,149,298,2
"1411",1958,3,14,18,-2.86323816937016,-31.3028986381434,22.0795573027266,0,0,0,0,0,3090000,1,22,9,39.32469499528,-73.3886134094328,989.587807050498,1011.5878070505,23.4794770263906,9,395,991.754782346883,21256.75,1,9.32005857109047,11.2178919221832,6.2432048988661,150,297,2
"1412",1958,3,14,21,-1.63680016892817,-17.7695371113147,19.2168699791492,0,0,0,0,0,2854375,1,22,9,39.6559094121851,-72.7324891723401,987.95100688157,1009.95100688157,24.11181692256,9,395,953.192415714612,21256.875,1,18.7231106921988,22.3889750386977,12.2764542637971,152,295,2
"1413",1958,3,15,0,0.800602494630439,8.71908582311664,18.5860665079873,0,0,0,0,0,3232500,1,22,9,39.5060995383448,-72.2302843256974,988.7516093762,1010.7516093762,23.1468313827917,9,395,1014.3651744264,21257,1,14.3619031663248,15.3979457134612,-5.55269931076849,152,293,2
"1414",1958,3,15,3,-0.695706672354281,-7.55132014155242,10.8742323821251,0,0,0,0,0,3708750,1,24,9,39.6650684497862,-71.0646640782858,988.055902703846,1012.05590270385,23.6764610811727,9,395,1086.52279791274,21257.125,1,33.2574820637019,33.7754035417969,5.89217881549572,154,289,1
