year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1959,4,19,3,,,7.35125859916894,3,0,0,0,0,224375,1,6.0,14,57.71538522393641,122.06944853305724,982.9372565482773,988.9372565482773,20.488583617284903,14,544,267.24666641978536,21657.125,1,,,,480,435
1959,4,19,6,0.5668179957293614,4.615290020152964,12.828317643818155,0,0,0,0,0,226250,1,6.0,16,58.30685778106838,122.72290194889197,983.5040745440067,989.5040745440067,20.201180378878476,16,544,268.3609728501569,21657.25,1,12.72453034110259,25.348134300890578,21.922915867519656,477,435
1959,4,19,9,2.043208651394234,16.636734487824107,7.5625349949912195,0,0,0,0,0,303750,1,6.0,16,58.30685778106838,122.72290194889197,985.547283195401,991.547283195401,19.1850417641617,16,544,310.9447345242019,21657.375,1,0.0,0.0,0.0,477,435
1959,4,19,12,2.417846370568295,19.552753540756026,9.336990141709101,0,0,0,0,0,320000,1,6.0,18,58.950821148738655,122.47119229084849,987.9651295659693,993.9651295659693,19.366149122801154,18,544,319.15382432114615,21657.5,1,-4.811965079339116,24.348709506043015,23.868486476626256,475,433
1959,4,19,15,0.49169301589907266,3.9680886085216103,7.879358891619267,0,0,2,0,0,1016875,2,10.0,14,59.14703127314555,122.6972736747573,988.4568225818683,998.4568225818683,20.009911271563745,14,544,568.93001811571,21657.625,1,4.29741643812383,8.447330085243347,7.272523463447917,474,433
1959,4,19,18,-0.407517514944775,-3.320763621258273,7.6661656130629865,0,0,0,0,0,1107500,1,12.0,18,58.235098416664414,122.15724595605556,988.0493050669236,1000.0493050669236,20.982730818330104,18,544,593.7408516756685,21657.75,1,-10.537156218010926,35.405135898389965,-33.80076902706055,478,434
1959,4,19,21,-0.8948920501899557,-7.302130135215507,13.01665194020934,0,0,0,0,1,1326250,0,15.037429822030244,18,58.110280245682,122.5024672765595,987.1544130167335,1002.1918428387638,22.629694892687542,21,544,649.7372442389711,21657.875,2,6.759739434541272,8.191305869446445,-4.626382455432693,478,435
1959,4,20,0,-1.1461063494514383,-9.240305676434364,10.72183550193433,0,0,1,0,0,1703125,1,20.0,17,59.24126662750948,129.61629832318823,986.0083066672821,1006.0083066672821,24.96716088163663,17,544,736.2890226716466,21658.0,1,134.78524044316808,141.1536254634692,41.91998258776733,464,446
1959,4,20,3,-0.6944548943836708,-5.523639215716107,12.096405411045199,0,0,0,0,0,2031875,1,22.0,15,60.580014394303184,130.00323933542865,985.3138517728985,1007.3138517728985,25.547786363627974,15,544,804.2175700578106,21658.125,1,7.044869406953174,50.11825428986984,49.6206532413977,459,443
1959,4,20,6,0.32603889384176,2.5646208335203964,12.406592664499621,0,0,0,0,0,2246250,1,22.0,11,61.73645546192005,130.1286089684759,985.6398906667403,1007.6398906667403,25.08864884117798,11,544,845.5788442483289,21658.25,1,2.200399675046584,42.919901593855954,42.8634598941375,455,440
1959,4,20,9,1.6323025702698215,12.7625059644541,11.323117029333371,0,0,0,0,0,1745000,1,20.0,9,62.38784599260925,130.0158850174213,987.27219323701,1007.27219323701,24.04383310922099,9,544,745.2856844128396,21658.375,1,-1.9364871703747806,24.22130900636411,24.143774092315162,453,438
1959,4,20,12,3.0814576699741885,23.990276796092218,7.381727932089925,0,0,0,0,0,1356250,1,16.0,13,62.860776093594815,129.59166784252466,990.3536509069843,1006.3536509069843,21.493985145492346,13,544,657.0447345019714,21658.5,1,-7.1723732863997105,18.939740755046838,17.529142629031288,452,436
1959,4,20,15,1.5698450951004634,12.238024522004944,8.985027275148022,0,0,0,0,0,1250625,1,14.0,9,62.71313392051217,129.9575489308291,991.9234960020847,1005.9234960020847,19.25481125657867,9,544,630.9408065806199,21658.625,1,6.217147026199681,8.28248575969099,-5.472353535189452,452,437
1959,4,20,18,2.504960702235694,19.492650777845594,8.669776822317218,0,0,0,0,0,1324375,2,12.0,12,62.91464742446662,130.93847732268944,994.4284567043204,1006.4284567043204,16.228343708951225,12,544,649.2777953346763,21658.75,1,16.554306157658218,18.161288612008484,7.469093096701113,450,438
1959,4,20,21,1.3506955827755156,10.287842077587696,8.172922251800118,0,0,0,0,0,1200625,0,9.458820850187186,13,65.45110265503061,129.02998401914297,995.7791522870959,1005.2379731372831,14.324644869896515,14,544,618.1996498700187,21658.875,2,-29.388476418062865,98.49999563103125,94.01365109992345,444,428
1959,4,21,0,0.1537500122624624,1.1460957418157212,12.964384242249944,0,0,0,0,1,903125,0,6.848642395162606,11,68.34553538070953,128.2409188730295,995.9329022993584,1002.781544694521,13.304136147876092,12,544,536.1656609292841,21659.0,2,-10.792191770552474,107.82353966922611,107.28207820315933,435,419
1959,4,21,3,-1.8421469067170984,-13.702803321959271,13.740281975877005,0,0,1,0,0,581875,2,6.0,12,68.65384902358105,136.28252708271017,994.0907553926413,1000.0907553926413,17.50725870145567,12,544,430.3679414445194,21659.125,1,108.41778664783992,109.0183808516492,11.427637634204851,425,428
1959,4,21,6,-0.3835692068764183,-2.8501373972073516,11.194924993654132,0,0,0,0,0,528125,0,5.4264200852888465,12,68.81081416151133,136.7226620716228,993.7071861857648,999.1336062710537,16.788997866847037,13,544,410.00903482827596,21659.25,2,5.896512510078497,8.283533358759815,5.8179089993033095,424,428
1959,4,21,9,-0.11568779321183684,-0.8688154007638045,12.787310843114028,0,0,2,0,0,4361250,2,12.0,11,67.29884528499116,130.57044070102236,993.591498392553,1005.591498392553,11.847756709311536,11,544,1178.2312978015214,21659.375,1,-87.96715884910805,104.30160469218112,-56.04108943783845,436,425
