year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
1985,12,6,0,31385.0,14,14,144.0,306,434,69.35049253677383,-144.31708606912625,,,0,0.0,,14.893448905062826,,0,0,0,0,0,0,0,,,,,,0.0,0.0
1985,12,6,3,31385.125,13,13,156.0,318,429,71.79941974131077,-149.15763264967725,994.3164290108434,996.3164290108434,215000,261.60394784772456,2.0,9.215756830370141,2.3424993653545245,1,1,3,0,0,3,0,,,-56.02417483316636,90.76942695545013,106.6667569374732,0.0,0.0
1985,12,6,6,31385.25,13,13,156.0,319,429,71.91469771466576,-149.76919853029165,995.043174091662,997.043174091662,250000,282.0947917738781,2.0,9.133313328687926,2.463146052055308,1,1,0,0,0,0,0,5.296719968181605,0.7267450808185094,-7.036754686332788,4.272775263647176,8.232406997304109,0.008401087186013304,35.0
1985,12,6,9,31385.375,13,13,156.0,326,428,72.86380967853613,-153.93900426024007,996.4227887938531,998.4227887938531,260625,288.0269329188686,2.0,9.334659413232853,1.8111995344870229,1,1,0,0,0,0,0,10.00228134754733,1.3796147021911747,-45.529154781654,35.17881173334617,57.53653387285353,0.0,0.0
1985,12,6,12,31385.5,12,12,156.0,327,426,73.3701917227425,-153.95423169951118,998.0692254096512,1000.0692254096512,285000,301.19481662601754,2.0,9.642770240485971,1.3416169218078722,1,1,0,0,0,0,0,11.904778971596736,1.6464366157980113,-0.1615252199306241,18.769038086549475,18.769733111875045,0.0,0.0
1985,12,6,15,31385.625,12,12,156.0,330,424,74.06960504116395,-155.42233302472343,998.9182078904312,1000.9182078904312,304375,311.2644721248978,2.0,10.492987205563704,1.2097894398350764,1,1,0,0,0,0,0,6.116835072328612,0.8489824807801051,-14.934911667843954,25.923737545366844,29.918084077149125,0.17331724272909083,474.0
1985,12,6,18,31385.75,10,10,156.0,333,423,74.548572088809,-157.3481083479094,999.3906237728754,1003.3906237728754,654375,456.39240985309783,4.0,11.37885893690629,1.6605757808597263,1,1,0,0,0,0,0,3.3957261396039002,0.4724158824441838,-19.0160100992911,17.752901909350648,26.01488355344623,0.19936342381443933,534.0
1985,12,6,21,31385.875,15,15,156.0,336,420,75.43052158897677,-158.7723488113647,1001.3540536348784,1005.3540536348784,721250,479.14612114683666,4.0,11.698785909191203,0.8832776376429683,1,1,0,0,0,0,0,14.055003487282463,1.9634298620029584,-13.279064605644763,32.68943665845368,35.28360562425477,0.16782090834045693,526.0
1985,12,7,0,31386.0,16,16,156.0,341,420,75.80039029281755,-162.99714736124264,1002.6114057660263,1006.6114057660263,623750,445.5847747703454,4.0,11.730574036652731,1.47607727807248,1,1,0,0,0,0,0,8.985731978111444,1.2573521311479272,-38.4039753313705,13.709174463898101,40.77752795025846,0.2158916059471406,644.0
1985,12,7,3,31386.125,14,14,156.0,343,417,76.57749665495838,-163.98882252119154,1003.4730766663379,1009.4730766663379,1377500,662.1720835388425,6.0,12.102809038188044,1.381229477153247,1,1,0,0,0,0,0,6.137477652167423,0.861670900311583,-8.532164166492933,28.803428311089757,30.040561043963095,0.24312100339316145,769.0
