year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1950,11,7,12,18572.5,14,14,179.0,437,548,42.98688125053832,157.65044715998164,,,0,0.0,,10.152413102930607,,0,0,0,0,0,0,0,,,,,
1950,11,7,15,18572.625,15,15,180.0,444,556,40.49899739634824,156.73106479546834,1009.6319035606958,1009.6319035606958,625,14.104739588693906,0.0,9.7926930061976,6.969320208576464,1,1,3,0,0,3,0,,,-25.912536546962773,-92.2133542222827,95.78497923590037
1950,11,7,18,18572.75,14,14,180.0,444,558,40.04277710658501,156.94089984864894,1006.9099869597773,1008.9099869597773,133750,206.33455182562614,2.0,11.406876566917568,7.389241109259456,1,1,0,0,0,0,3,-29.311754130919358,-2.7219166009184845,5.954198969952498,-16.909793884660377,17.92745421401156
1950,11,7,21,18572.875,15,15,180.0,436,557,41.01899090755025,158.82653314276703,1005.116264611746,1009.116264611746,217500,263.12050517771223,4.0,13.373163076870599,11.58882004872612,1,1,0,0,0,0,0,-18.93509038040021,-1.793722348031297,52.73114496399634,36.183340662578566,63.95160506756815
1950,11,8,0,18573.0,17,17,180.0,428,557,41.69979688393042,160.87164140757457,1002.941741929018,1006.941741929018,155625,222.56903656473068,4.0,14.70059114638242,14.464429271504487,1,1,0,0,0,0,0,-22.647185164536413,-2.174522682727984,56.595432856780896,25.234056867590166,61.96612498973265
1950,11,8,3,18573.125,16,16,180.0,419,556,42.61835816656081,163.15374102574765,1000.8749520369701,1006.8749520369701,369375,342.8931527591907,6.0,15.58806871743444,15.622752493502482,1,1,0,0,0,0,0,-21.1473801775951,-2.066789892047964,62.24324897645292,34.046451480205995,70.94633818273307
1950,11,8,6,18573.25,17,17,180.0,412,555,43.32611272591499,164.96830391476382,1000.7425454578114,1006.7425454578114,360000,338.5137501286538,6.0,15.966283597163088,18.91969840206657,1,2,0,0,0,0,0,-1.336937600290106,-0.13240657915870543,48.92562541498028,26.232905436579916,55.51470210576211
1950,11,8,9,18573.375,18,18,180.0,403,554,44.089880924270346,167.3932388974334,1000.5279972135422,1004.5279972135422,89375,168.66815371514653,4.0,16.185280187370275,16.735999427976058,1,1,0,0,0,2,0,-2.136337798850432,-0.21454824426909908,64.55401660081799,28.309049596523717,70.48846251945862
1950,11,8,12,18573.5,21,21,180.0,395,553,44.71837029657597,169.60398051053164,1001.9239283727793,1003.9239283727793,48750,124.56968712917198,2.0,14.351945457637338,11.309567550258288,1,1,0,0,0,0,0,13.745003715996747,1.3959311592370796,58.22340831579398,23.294943216802757,62.71060241603275
1950,11,8,15,18573.625,18,18,180.0,385,551,45.57957244260879,172.41515580687536,1000.780949111589,1002.780949111589,53125,130.03927369650248,2.0,13.934769284509601,11.08411861582863,1,1,0,0,0,0,0,-11.087280251702628,-1.1429792611903395,72.92502721822464,31.920436484751967,79.60511202275825
1950,11,8,18,18573.75,21,21,180.0,377,549,46.2792995160555,174.72379791346805,1000.1767167842195,1002.1767167842195,61250,139.62979814050144,2.0,14.246679895024265,10.31295103569777,1,1,0,0,0,0,0,-5.792366211794898,-0.6042323273695365,59.13890163394585,25.935366867706367,64.57594707808818
1950,11,8,21,18573.875,18,18,180.0,368,546,47.15331420573459,177.39047005102924,1000.3388831282368,1002.3388831282368,51250,127.72384924875728,2.0,14.131829354851977,10.98414790987663,1,1,0,0,0,0,0,1.532403394852878,0.16216634401731425,67.21188069427106,32.39533310171077,74.61162451811195
1950,11,9,0,18574.0,21,21,180.0,360,543,47.92348500377109,179.84388109614173,996.7735030382988,1000.7735030382988,65000,143.8406847937898,4.0,14.923533253912618,17.69159918549296,1,1,0,0,0,0,0,-33.27943219453627,-3.565380089937971,60.9354341534969,28.546361797150194,67.29057814678778
1950,11,9,3,18574.125,22,22,180.0,350,538,49.06493414229992,-176.95351900983698,998.370289439972,998.370289439972,625,14.104739588693906,0.0,12.113284786039824,11.946638143736273,1,1,0,0,0,0,0,14.644016662711506,1.5967864016731619,-77.76965954660004,42.30778440906924,88.53286716015901
1950,11,9,6,18574.25,18,18,180.0,342,529,51.06200554474315,-174.10539185296446,998.9561018723718,998.9561018723718,625,14.104739588693906,0.0,10.797701920616309,7.934024527160073,1,1,0,0,0,0,0,5.217908218960443,0.5858124323998345,66.34173176638903,74.02140269954029,99.40016816570797
1950,11,9,9,18574.375,18,18,180.0,342,529,51.06200554474315,-174.10539185296446,,,0,0.0,,10.797701920616309,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
