year,month,day,hour,Dp,DpDt,DsqP,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,lon,p_cent,p_edge,p_grad,pid,ptid,radius,time,type,u,uv,v,x,y
1969,2,26,21,,,9.001907930866,3,0,0,0,0,625,1,0.0,6,70.20173758109952,-16.169031687609625,1008.834423040228,1008.834423040228,10.359565175721723,6,797.0,14.104739588693906,25258.875,1,,,,335,275
1969,2,27,0,-0.16941615733332582,-1.2431657653496628,9.710263269494972,0,0,0,0,0,45000,1,2.0,7,70.76264396966474,-15.255118703057777,1008.6650068828947,1010.6650068828947,11.279100053944966,7,797.0,119.6826841204298,25259.0,1,11.160831360784778,23.59634485753033,20.7899815769909,337,277
1969,2,27,3,-1.6326362319781038,-11.944421101741106,10.882316093473856,0,0,0,0,0,142500,1,4.0,8,71.26049966024071,-14.953564753189497,1007.0323706509166,1011.0323706509166,13.083366388606944,8,797.0,212.97689729449573,25259.125,1,3.590814442537125,18.799135337318354,18.45300899772388,338,279
1969,2,27,6,-0.9342139515076997,-6.802140898304664,9.412929986871532,0,0,0,0,0,138750,1,4.0,7,72.08753214381014,-13.425809249714682,1006.0981566994088,1010.0981566994088,14.189069155998427,7,797.0,210.15588668414918,25259.25,1,17.415701719125742,35.25578859084455,30.653938781056603,341,282
1969,2,27,9,-0.05718022419823683,-0.4155896677645084,7.815217647518148,0,0,0,0,0,310625,1,6.0,9,72.40913093784951,-12.171458208587472,1006.0409764752106,1012.0409764752106,14.372457166747028,9,797.0,314.44396702089864,25259.375,1,14.050611726947643,18.425724305209595,11.920051437395433,343,283
1969,2,27,12,0.3838782071899914,2.7720140436966045,5.642419206116829,0,0,0,0,0,588125,1,8.0,6,73.62596640599432,-5.9061411137704996,1006.4248546824006,1014.4248546824006,15.222484234653718,6,797.0,432.6730888463505,25259.5,1,65.43542114361784,79.47315683984785,45.10197687295343,352,287
1969,2,27,15,-1.8770630795725447,-13.503246677590079,5.0502655837013295,0,0,0,0,0,830625,1,10.0,8,74.38190869331116,-2.0601110237231244,1004.547791602828,1014.547791602828,16.541686325905797,8,797.0,514.1946608157373,25259.625,1,38.3719986905236,47.512878864264266,28.01898239523887,357,290
1969,2,27,18,-1.336557026147493,-9.564582274449714,3.892938726544526,0,0,0,0,0,1152500,1,12.0,7,75.50026188341823,3.106027095616431,1003.2112345766806,1015.2112345766806,17.610852907086723,7,797.0,605.6832041808809,25259.75,1,47.92739099753559,63.366245194524915,41.45173364555451,363,295
1969,2,27,21,-1.7723519744475198,-12.647276492492479,6.138783940093199,0,0,0,0,0,1276875,1,14.0,8,76.14334478820999,5.110417561031226,1001.4388826022331,1015.4388826022331,18.83049442291917,8,797.0,637.5279883432003,25259.875,1,17.79176832021225,29.74382065697936,23.8358521415628,365,298
1969,2,28,0,-1.1016672633482085,-7.854560935387176,9.472127268846599,0,0,0,0,0,1358125,1,14.0,10,76.34574893409948,6.1322224976793045,1000.3372153388849,1014.3372153388849,18.673870762036213,10,797.0,657.4987560241926,25260.0,1,8.940317613662408,11.670940589201981,7.502104718245405,366,299
1969,2,28,3,1.329163967149798,9.490715408863984,8.217470885859438,0,0,0,0,0,1438125,0,12.798358733147033,8,75.997941160562,9.688786560366802,1001.6663793060346,1014.4647380391817,17.135462931130462,9,797.0,676.5865835708421,25260.125,2,31.890877573928936,34.39794324885054,-12.891486621635954,370,298
1969,2,28,6,-1.6430457379842118,-11.721797959993228,8.526517617448771,0,0,0,2,0,1538750,1,16.0,9,76.1982576586734,27.606677853087962,998.8216923011975,1014.8216923011975,21.76385766216553,9,829.0,699.8566548696297,25260.25,1,40.03228376434834,40.89634353466838,8.362246774420386,388,305
1969,2,28,9,-1.5852574616036146,-11.318069284304224,6.922459475853321,0,0,0,0,0,1597500,1,18.0,12,76.02327992596409,32.541753559995115,997.2364348395938,1015.2364348395938,23.46303849256968,12,829.0,713.0918897159086,25260.375,1,44.16700310949066,44.640636897407596,-6.485545384347475,393,307
1969,2,28,12,-0.6024759698122216,-4.298177117427087,8.063352945569276,0,0,0,0,0,1392500,1,18.0,10,76.1982576586734,36.40408856307903,996.6339588697816,1014.6339588697816,23.734531182750953,10,829.0,665.7676144954247,25260.5,1,34.14594775682916,34.75641015905609,6.485545384347475,396,310
1969,2,28,15,-1.3090958193702682,-9.347715790764338,11.386627743896462,0,0,0,0,0,1085625,1,18.0,10,75.9907097502124,40.451957590874585,995.3248630504114,1013.3248630504114,24.80160074659415,10,829.0,587.8479141651161,25260.625,1,36.31304365730155,37.11893947360401,-7.692758152183748,400,312
1969,2,28,18,-1.078496970870765,-7.710449720834621,13.380609313780658,0,0,0,0,0,1101250,1,18.0,8,75.71502372468635,45.636593575963495,994.2463660795406,1012.2463660795406,25.40674279623255,8,829.0,592.063140348983,25260.75,1,47.401385238363844,48.49025563421932,-10.218295795100117,405,315
1969,2,28,21,0.742046866753226,5.3206801391345175,9.86569922141789,0,0,0,0,0,1023750,1,16.0,11,75.06960454473105,46.827968244305005,994.9884129462938,1010.9884129462938,24.892238569360302,11,829.0,570.8500205663969,25260.875,1,11.376985433332864,26.489983504637394,-23.92244612337319,408,314
1969,3,1,0,2.638224409940158,18.993361908799034,7.217625888227048,0,0,0,0,0,993125,2,12.0,11,74.22661494141931,49.61992348166039,997.626637356234,1009.626637356234,21.747060784781837,11,12.0,562.2468369997978,25261.0,1,28.127747308133998,42.040986007990576,-31.245389034125022,413,314
1969,3,1,3,1.3102477187007024,9.481933288611252,4.670386929104788,0,0,0,0,0,959375,0,9.579618915525062,12,73.20884287670455,51.519801751656985,998.9368850749347,1008.5165039904598,20.684985173700273,14,12.0,552.6106649871808,25261.125,2,20.34205438392171,42.85879686469881,-37.723696692279354,418,313
1969,3,1,6,-0.7031138137509697,-5.097368753505912,4.279138891925467,0,0,0,2,0,917500,1,10.0,16,72.87272503948711,72.04052390952586,997.8133901767088,1007.8133901767088,21.349527224658562,16,28.0,540.4158774255509,25261.25,1,34.81675749732099,41.84833662482748,-23.218024800521246,432,336
1969,3,1,9,-0.9726719192916061,-7.066952046709211,4.3531059988935885,0,0,0,0,0,753125,1,10.0,11,72.47297151035266,75.51823067887523,996.8407182574172,1006.8407182574172,22.19443431849072,11,28.0,489.6193756707014,25261.375,1,38.81388335559152,41.5458388625403,-14.816854782668935,435,340
1969,3,1,12,-1.411261746285163,-10.26718320715137,5.634037630279054,0,0,0,0,0,583750,1,10.0,12,72.23327757091147,78.69006752597979,995.429456511132,1005.429456511132,22.721329824569132,12,28.0,431.0607800064717,25261.5,1,35.869606491830474,36.95346489870876,-8.884250004436693,437,344
