year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1955,11,11,9,20402.375,18,18,246,417,588,35.04974168371495,165.8752916828974,1005.9518665341216,1011.9518665341216,1090000,589.0312181373172,6.0,9.22395827173603,16.23514388495205,1,1,3,0,0,0,0,,,,,
1955,11,11,12,20402.5,20,20,246,409,586,36.00693441553097,167.6722292886831,1002.1210807143341,1006.1210807143341,88125,167.48450292473797,4.0,12.754775008122163,13.25814513343088,1,1,0,0,0,0,0,-3.830785819787416,53.87781998654846,35.47832519966247,64.50992982073322,-45.14581196813571
1955,11,11,15,20402.625,17,17,246,404,584,36.758515591875344,168.78826071093053,999.3939034901789,1005.3939034901789,138125,209.6820283885486,6.0,14.602107717014121,19.846417665602203,1,1,0,0,0,0,0,-2.727177224155166,33.1405402242546,27.857337923681307,43.2934946908841,-31.57262524889577
1955,11,11,18,20402.75,17,17,246,398,582,37.528523767681186,170.18310341358463,997.3004026779838,1003.3004026779838,91875,171.01087916602197,6.0,16.04534026196028,21.543320071503548,1,1,0,0,0,0,0,-2.093500812195125,41.00016844606761,28.54033420814708,49.95562520195948,-23.810307493414662
1955,11,11,21,20402.875,15,15,246,392,580,38.26149979177052,171.61541298900403,996.4342318908953,1002.4342318908953,73125,152.56608544230824,6.0,17.50093546235028,23.893003485881636,1,1,0,0,0,0,0,-0.8661707870884857,41.68429936664295,27.167738410277735,49.75607323751735,-9.690742276462693
1955,11,12,0,20403.0,16,16,246,385,576,39.48097181283702,173.28248588028137,994.787809391663,1000.787809391663,125000,199.47114020071635,6.0,18.045223385273097,19.770764233732915,1,1,0,0,0,0,0,-1.6464224992322851,47.69106536286043,45.19970064252727,65.70731050361677,-17.940164101877272
1955,11,12,3,20403.125,15,15,246,378,571,40.89298688863672,175.0010356798543,992.7272651129219,998.7272651129219,116875,192.8794129702041,6.0,18.957486401266042,14.33124291132197,1,1,0,0,0,0,0,-2.060544278741145,48.15068993942753,52.33630425818609,71.11664843795941,-21.806930111966214
1955,11,12,6,20403.25,16,16,246,372,565,42.47847649303545,176.51914403603942,991.615635867783,1005.615635867783,1553125,703.1180853734313,14.0,20.26265802237062,13.766094805051544,1,2,0,0,0,0,2,-1.1116292451389018,41.499323591536296,58.76613341894237,71.94200647443728,-11.404476261361289
1955,11,12,9,20403.375,19,19,246,367,555,44.9828550738296,177.80302955450264,988.6738779746875,1006.6738779746875,2264375,848.9834795373941,18.0,23.167217829538714,12.641299425296381,1,2,0,0,0,0,0,-2.9417578930954913,33.65893708841641,92.82473086053629,98.73882065962188,-28.831851941340396
1955,11,12,12,20403.5,22,22,246,366,548,46.68953963773768,178.02506598911802,979.0395714002117,1007.0395714002117,2243125,844.9904516892575,28.0,32.244857978660384,27.382477359705586,1,1,0,0,0,0,0,-9.634306574475778,5.645222257135905,63.258221629720026,63.509614532661445,-91.73182140758237
