year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
1979,11,2,0,29159.0,1,1,47.0,223,184,38.39861533863693,-37.874983651098205,,,0,0.0,,12.924064158652337,,0,0,0,0,0,0,0,,,,,,0.0,0.0
1979,11,2,3,29159.125,4,4,61.0,225,196,41.04001464460372,-39.44173825369386,990.5222242168929,990.5222242168929,625,14.104739588693906,0.0,12.65633082425046,7.2696555667957,1,1,3,0,0,3,0,,,-43.80007769001338,97.90340068865515,107.25447623318371,10.004556831893616,3218.0
1979,11,2,6,29159.25,2,2,61.0,227,194,40.96762734137569,-38.68091167100432,989.8698139127213,989.8698139127213,625,14.104739588693906,0.0,13.748548103819218,12.301088258009623,1,1,0,0,0,0,0,-6.894153559959903,-0.6524103041716444,21.29320678784466,-2.683033624146233,21.461577871587476,10.879035363280112,3004.0
1979,11,2,9,29159.375,2,2,61.0,230,192,41.03767834732529,-37.70884059705686,991.0651091742537,991.0651091742537,625,14.104739588693906,0.0,13.612066430145056,10.394056809124304,1,1,0,0,0,0,0,12.613179494470355,1.1952952615324466,27.176337352604296,2.5964388226478827,27.300088030303286,11.950724330979279,3513.0
1979,11,2,12,29159.5,1,1,61.0,231,185,39.80145059918337,-36.36754789232324,995.6677045523384,995.6677045523384,625,14.104739588693906,0.0,11.608412748496029,2.8422005367223755,1,1,0,0,0,0,0,49.81450406122374,4.602595378084661,38.19403792545115,-45.82075125686962,59.65170390520894,10.541811269805843,2623.0
1979,11,2,15,29159.625,1,1,61.0,232,180,38.938328610637996,-35.38642212562643,996.162388146856,996.162388146856,625,14.104739588693906,0.0,12.176782635502704,1.9797548281277704,1,1,0,0,0,0,0,5.453235142213429,0.49468359451755534,28.285706073306223,-31.991595400536156,42.702966458281075,7.457322277765661,1989.0
1979,11,2,18,29159.75,1,1,61.0,234,180,39.225631709592015,-34.9598737013634,996.762140607542,996.762140607542,625,14.104739588693906,0.0,12.339592211482765,2.887339260018343,1,1,0,0,0,0,0,6.5707861811538635,0.5997524606861407,12.247395017492874,10.64888233764888,16.229521858502164,6.766396866872329,2383.0
1979,11,2,21,29159.875,1,1,61.0,234,178,38.81603397889975,-34.66230986643751,999.1597767182052,1001.1597767182052,174375,235.59559928678317,2.0,12.527504919446711,2.1707339733387925,1,1,0,0,0,0,0,26.500846164647925,2.397636110663152,8.593533245286146,-15.181729872701355,17.44516367264896,7.052730608131016,2743.0
1979,11,3,0,29160.0,1,1,61.0,245,180,40.74395404973818,-32.53311133682251,1001.184140556926,1003.184140556926,126875,200.96160531198103,2.0,11.372784650174397,5.595646463389567,1,1,0,0,0,0,0,21.488644030060257,2.0243638387207468,59.79000715486661,71.45831028448384,93.17260898081888,8.630934715878302,3120.0
1979,11,3,3,29160.125,2,2,61.0,247,179,40.79863875944345,-31.93399553070425,1002.7951982303412,1004.7951982303412,232500,272.0423653362309,2.0,10.45081222462,4.826661107726177,1,1,0,0,0,0,0,17.08247664184842,1.6110576734151982,16.810305250719548,2.0268874280854847,16.932059392421827,9.851669414304855,3487.0
