"","YEAR","strat.biomass"
"4119",1963,0
"4120",1964,0.608504129996382
"4121",1965,2.00871726408216
"4122",1967,2.82320481648539
"4123",1968,14.6948539240018
"4124",1969,17.835541621048
"4125",1970,4.841449949622
"4126",1971,5.66869328131684
"4127",1972,5.36501972895952
"4128",1973,22.0332785783152
"4129",1974,14.4762401954098
"4130",1975,14.3400679959088
"4131",1976,12.0108748732294
"4132",1977,9.72259254409575
"4133",1978,8.5876871969382
"4134",1979,5.75462835154899
"4135",1980,16.1937312046603
"4136",1981,9.71526393090014
"4137",1982,15.5632753228706
"4138",1983,21.3941338374749
"4139",1984,33.5862729939947
"4140",1985,28.6923968277837
"4141",1986,12.3061377395295
"4142",1987,2.7482429260701
"4143",1988,14.2690260351037
"4144",1989,14.2298438345776
"4145",1990,14.0646438712548
"4146",1991,13.6693558124897
"4147",1992,5.80059188306862
"4148",1993,8.38118880074192
"4149",1994,26.4519583373026
"4150",1995,5.19193175325092
"4151",1996,6.63497364986612
"4152",1997,15.5122951589009
"4153",1998,4.50833500501011
"4154",1999,16.5138378175877
"4155",2000,17.3108623319291
"4156",2001,13.3528567649275
"4157",2002,15.7539111115893
"4158",2003,10.953994538671
"4159",2004,8.0146355288048
"4160",2005,10.1371919901581
"4161",2006,26.7836106177104
"4162",2007,10.0899654932173
"4163",2008,11.2555859797938
"4164",2009,17.8738864975697
"4165",2010,13.5406328176693
"4166",2011,7.64190474206165
"4167",2012,22.0956948614011
"4168",2013,26.5206001424183
"4169",2014,25.9183773647999
"4170",2015,14.9814074142825
"4171",2016,17.0121616894119
"4172",2018,9.83688598468489
"4173",2019,14.6523044912941
